Entity,Year,biomass_nox_per_capita,brown_coal_nox_per_capita,coal_coke_nox_per_capita,diesel_oil_nox_per_capita,hard_coal_nox_per_capita,heavy_oil_nox_per_capita,light_oil_nox_per_capita,natural_gas_nox_per_capita,process_nox_per_capita,biomass_so2_per_capita,brown_coal_so2_per_capita,coal_coke_so2_per_capita,diesel_oil_so2_per_capita,hard_coal_so2_per_capita,heavy_oil_so2_per_capita,light_oil_so2_per_capita,natural_gas_so2_per_capita,process_so2_per_capita,biomass_co_per_capita,brown_coal_co_per_capita,coal_coke_co_per_capita,diesel_oil_co_per_capita,hard_coal_co_per_capita,heavy_oil_co_per_capita,light_oil_co_per_capita,natural_gas_co_per_capita,process_co_per_capita,biomass_oc_per_capita,brown_coal_oc_per_capita,coal_coke_oc_per_capita,diesel_oil_oc_per_capita,hard_coal_oc_per_capita,heavy_oil_oc_per_capita,light_oil_oc_per_capita,natural_gas_oc_per_capita,process_oc_per_capita,biomass_nmvoc_per_capita,brown_coal_nmvoc_per_capita,coal_coke_nmvoc_per_capita,diesel_oil_nmvoc_per_capita,hard_coal_nmvoc_per_capita,heavy_oil_nmvoc_per_capita,light_oil_nmvoc_per_capita,natural_gas_nmvoc_per_capita,process_nmvoc_per_capita,biomass_bc_per_capita,brown_coal_bc_per_capita,coal_coke_bc_per_capita,diesel_oil_bc_per_capita,hard_coal_bc_per_capita,heavy_oil_bc_per_capita,light_oil_bc_per_capita,natural_gas_bc_per_capita,process_bc_per_capita,biomass_nh3_per_capita,brown_coal_nh3_per_capita,coal_coke_nh3_per_capita,diesel_oil_nh3_per_capita,hard_coal_nh3_per_capita,heavy_oil_nh3_per_capita,light_oil_nh3_per_capita,natural_gas_nh3_per_capita,process_nh3_per_capita
Italy,1928,0.2546590029831964,0.0635585672939309,0.2993857943494826,0.096395517612601,1.1863533581600831,0.2803699521236658,0.0853269712473748,0.0007949691689297,0.4532843129260722,0.0938967439632613,0.2737874371016857,0.0123042685272765,0.0297709925905236,2.63835093974437,0.4113876279946581,0.0010912691082333,1.019552991814701e-05,0.7016320582971088,45.88251655881841,0.8613689400960393,0.7861882767337374,0.0470490190295719,8.262620569198514,0.3582532006709095,1.2535019535143854,8.942773581916556e-05,0.8819438629697915,0.938942981156176,0.0245323744193559,0.000439502949109,0.0011815499734802,0.1707582112766008,0.0029402086357494,0.0012693025927296,0.0,0.0293602339580636,4.9913047340946335,0.0493658686382353,0.0776403513692196,0.0093439912010018,0.3765898309476692,0.0848982508421652,0.2034255713860165,4.725439927975845e-06,2.5278557944653413,0.0910446639234777,0.0017106237220858,0.0002746893431931,0.0036669337817668,0.1509167982721085,0.0053460255211427,0.0011368410124521,0.0,0.015757134595352,0.0250089414426543,1.811967933107125e-05,0.0,1.7383568798957078e-05,0.0002149260035528,0.0001631511166045,6.353960039120645e-05,5.214054104890819e-07,6.034723609025385
Italy,1929,0.252152947740863,0.0734945212964124,0.343652993928406,0.1092250081719739,1.360914915450004,0.3261673374564874,0.0970941032315797,0.0007882179441059,0.5011517330947514,0.0922786227718215,0.3147217829964361,0.0140900921827714,0.0339520072715541,3.008344723037023,0.4624668813591477,0.0012224203424515,1.0108070656140027e-05,0.8521956083943516,45.133959691024224,0.8998638774306881,0.9217364896737614,0.0533052829073052,9.70883509576606,0.4202624528551872,1.4186653489148962,8.871195672933467e-05,1.019237597698315,0.9265760098468008,0.0269300835048221,0.0005032917685287,0.001356738756463,0.199859720724846,0.0034134111609543,0.0014443190229939,0.0,0.0280219749426662,4.956273443209997,0.0519666732663732,0.0877667133948445,0.0105942352661711,0.4325550039788011,0.0998582245116638,0.2303092679233113,4.687469789124512e-06,2.565860833590908,0.0897124288391304,0.0018979291781601,0.0003145573553304,0.0042084468850719,0.1753637833455891,0.0061465539947897,0.0012935208564835,0.0,0.0148970662193531,0.0246840692957495,1.9367235087008592e-05,0.0,1.978463589945949e-05,0.0002483186502412,0.0001892747392441,7.319354867019915e-05,5.169254362194236e-07,6.031568445306646
Italy,1930,0.2499253508705967,0.0650539184393805,0.3023644914160292,0.1139952449900661,1.196805524416405,0.3494061562225693,0.101768096161076,0.0010421034543046,0.4666177710910857,0.0908056946456608,0.2773051656839641,0.0123679016566518,0.035665665701101,2.6292836276325,0.4787074573714564,0.00126093838933,1.336273094676048e-05,0.8834415603644373,44.45509308628324,0.7135065262006571,0.8278965471132239,0.0556274071797604,8.739937470012231,0.4538342460016639,1.4788630028709395,0.0001173438750998,0.9130965343447358,0.915428509050168,0.0226017244149297,0.000441775895929,0.0014349462635376,0.1792215544711644,0.0036480752384286,0.0015138167032698,0.0,0.0267081635217474,4.926832116286101,0.0416623395401442,0.0760366137351822,0.0110639219739619,0.3808699157066895,0.1081150170371041,0.240166446656733,6.200162558693919e-06,2.560746788684092,0.0885049844785936,0.0016113343892536,0.0002761099349556,0.0044488480665875,0.1561582745409097,0.0065044387989427,0.0013556867049458,0.0,0.0140522513045113,0.0243910005584208,1.57866821935278e-05,0.0,2.0740998614599407e-05,0.0002198934152284,0.0002021742626661,7.765387799043982e-05,6.833587534237723e-07,5.967896931707261
Italy,1931,0.2490183015617838,0.0553007842331498,0.2574342310555166,0.1079999206682981,1.020234084503359,0.3256006818221342,0.0968312444748141,0.0015500916049551,0.4270416510522754,0.0895623044916522,0.2356903142992967,0.010505228245049,0.0340111058780602,2.2343683002186374,0.4611681895313768,0.0011803750491769,1.9874865272276446e-05,0.8422641126957968,43.84689188131561,0.5993022061419402,0.7191974365696122,0.0526961522071784,7.482901907951584,0.4215529134156072,1.399398775492495,0.0001746306868039,0.8548204657222689,0.9053310963139392,0.0188484794389522,0.0003752420377145,0.0013784960635671,0.1523051091504642,0.0033540598748301,0.0014402765593204,0.0,0.0260067946656239,4.900820628872817,0.0345157028547623,0.0637334546918689,0.0104887464398186,0.3210820471724362,0.100221528093542,0.2273426214574277,9.226767021110644e-06,2.5543436029351185,0.0874246518264012,0.001348319183878,0.0002345262735716,0.0042705469581795,0.1320712193255413,0.0059361217240668,0.0012899189359451,0.0,0.0135678297132756,0.0241177633725258,1.3237298649958297e-05,0.0,1.973860881521057e-05,0.0001867379714449,0.0001871490365624,7.478067902731995e-05,1.0163695253220144e-06,5.937277681228433
Italy,1932,0.2479755308069438,0.0439026437727222,0.2047350235019945,0.1039284544510028,0.8123802767289221,0.307991126674642,0.0935851374776709,0.0015372406676825,0.3799252107569521,0.0882905101493416,0.1871190904942384,0.0083350406410231,0.0329442140980471,1.773643086104345,0.451314077763925,0.0011220098979296,1.970838956099153e-05,0.8693196225940988,43.215970828366,0.4700972450352794,0.5833085078318133,0.05070406600138,5.983841172649327,0.3973569537552493,1.3450014613058523,0.0001732680661868,0.7788316448541615,0.8946153827101556,0.0146754470250782,0.0002977239105723,0.0013450430655705,0.1209014647925229,0.0031292773444515,0.0013918932390654,0.0,0.0253191193568591,4.8704763990651205,0.0266995076851293,0.0498915918729164,0.0100998608410924,0.2528377449507826,0.0942556497341141,0.2185844222465417,9.154484186294868e-06,2.553453466269231,0.0862909717638927,0.0010535044781061,0.0001860774441077,0.0041637347265215,0.1043387366728244,0.0054977184321515,0.0012466740825448,0.0,0.0130924139046462,0.0238267164436761,1.0366387743238003e-05,0.0,1.908056073410637e-05,0.0001481308805115,0.0001758442059807,7.314001816233238e-05,1.0078420702158569e-06,5.86265533427538
Italy,1933,0.2471263710352363,0.0476575638029488,0.2226836893460716,0.0976869486470171,0.8846721429488675,0.2843746556283562,0.0883492010026411,0.0015245981070221,0.3972218093198842,0.087115903755302,0.2031735230804413,0.0090444627611353,0.0311704018265442,1.9255371706103317,0.4314631438098242,0.001041443457889,1.9544613926829087e-05,0.9241423790188368,42.63052919183913,0.5041975315863173,0.6467194334637242,0.0476537592312662,6.543637439338858,0.3654891278268143,1.262665541075812,0.0001719275058136,0.8323124077781325,0.8846989433005198,0.0156191474346154,0.0003230641502836,0.0012818727632752,0.1312567284511167,0.0028488798995925,0.0013139240423066,0.0,0.0246441687416938,4.84359880191607,0.0282342659439748,0.0534048155486341,0.0094995115180445,0.2722917142686842,0.0864781251640049,0.2052787494579322,9.08337170343266e-06,2.5564359422291765,0.0852395130274095,0.0011253587948083,0.0002019150939272,0.0039651851031367,0.1127346132220311,0.0049687666825268,0.0011769221685871,0.0,0.0126225031233752,0.0235560923238949,1.11007734325713e-05,0.0,1.801649526174431e-05,0.0001607056670298,0.0001612676141006,6.98679530789822e-05,9.994529279665084e-07,5.795933447419502
Italy,1934,0.2464401631094701,0.0626968826689157,0.2935933149300379,0.1072409823940035,1.167776974386504,0.3064489608371881,0.0974168373149862,0.0017640693766867,0.4631515267309041,0.086019933577688,0.267411350497661,0.0118965685994233,0.0344462370134722,2.533978053374297,0.4818181565614418,0.0011286596604545,2.261256514259244e-05,1.0251922365699475,42.08078047393303,0.6553496126870374,0.8687616571601356,0.0523086068736558,8.67320125129018,0.3922255682951149,1.3844242496495212,0.0001990301312313,0.9230644362961749,0.8753869750052433,0.0201398073542546,0.0004249400906793,0.0014268010727585,0.1727331015056268,0.0030259622519901,0.0014486723677146,0.0,0.0239802422281441,4.819188797599154,0.0361759795636011,0.0692812146938722,0.0104354794821712,0.3554550401664282,0.0925441946219795,0.2251574153561517,1.0514943452039968e-05,2.588661262800541,0.0842514502939022,0.0014566041974916,0.0002655875566746,0.0044101807077564,0.1476503285363082,0.0052397930567532,0.0012977114509819,0.0,0.0121580984960228,0.0233006779232613,1.4406742090526669e-05,0.0,1.9869427669774996e-05,0.0002113393948951,0.0001726067377937,7.794541008910303e-05,1.1563225178187072e-06,5.728286378768314
Italy,1935,0.2458153663773626,0.0715022358438286,0.3356232116695539,0.1215636322301592,1.3365299109581823,0.3407365809372577,0.1109169005816065,0.0014996239674602,0.5035135342392492,0.0849598755828383,0.3051707091892309,0.0135678523167213,0.0393073668491173,2.891383024785044,0.5556380864147442,0.0012626111662392,1.922113355790452e-05,1.0945119292004148,41.54349123120564,0.7383941002565968,1.0114564764871832,0.0592880573367988,9.96662205096214,0.4341406386077382,1.567334565911588,0.000169277244761,1.0249206092606629,0.8662065140653369,0.0225040732759558,0.0004846375949172,0.0016397920271815,0.1970970484838184,0.0033149501635123,0.0016493101038115,0.0,0.0233276481526144,4.794657152706392,0.0401710836840182,0.0779142436341487,0.0118371002512232,0.4023270857912717,0.102114734352424,0.2550012940312667,8.942791337632072e-06,2.621422357040012,0.0832813757157182,0.00163406055425,0.0003028984968232,0.0050647592704429,0.167673185471301,0.0056997560653871,0.0014775451305791,0.0,0.0117014638218132,0.0230477424522874,1.6208751004967122e-05,0.0,2.262730941059912e-05,0.0002409794335157,0.0001906059327208,8.978220114042467e-05,9.82883516613861e-07,5.658781125487104
Italy,1936,0.2479474781546492,0.0487003201952559,0.2290557157193804,0.0989035959144039,0.9110487389783246,0.2664233473395836,0.0906443576425312,0.0014872907046298,0.4119281369990426,0.0842019321078102,0.2080182112270459,0.0092381751845621,0.0321948165030529,1.9791492376314763,0.4644590599204629,0.0010134367785226,1.906140653775618e-05,1.088507218163136,41.06273443760261,0.488560781969085,0.7027460842723733,0.0482309971535717,6.45983990902044,0.3338527102944094,1.273540082360907,0.0001679673890669,0.9710407287843402,0.8571320899008321,0.0149531146844577,0.0003299834711019,0.0013521669514333,0.1247498537823231,0.0025352440479744,0.0013478285018435,0.0,0.0244025363040818,4.769925342149456,0.0263014999481662,0.052301886975149,0.0096371132398012,0.2622655255839832,0.0783656604561284,0.207280848139805,8.873315147185127e-06,2.548390389776363,0.0823816416953633,0.0010916016173082,0.0002062396694387,0.0041752663022809,0.1067574028501708,0.0043384614217555,0.0012074739953226,0.0,0.012285310769834,0.0227948498641566,1.0769133134625418e-05,0.0,1.849524281827566e-05,0.0001585014765677,0.0001478251776612,7.422071098604043e-05,9.747021021059909e-07,5.664751879035388
Italy,1937,0.2498303238446608,0.0670330843630067,0.3160339950500234,0.1912332827056357,1.2549420810749392,0.4938504935043249,0.1760519342142526,0.0017209020395061,0.5084254742180049,0.0834394262178667,0.2866587588858427,0.0127164873936869,0.0626693829769571,2.73875436404308,0.9226102122784684,0.0019324818617155,2.2053508412300318e-05,1.2663768190575668,40.5855277071512,0.6528337489290759,0.9866922454888012,0.0932454523363793,8.4386016165291,0.6072642224277742,2.459230475429494,0.0001944455528823,1.0969861872562323,0.8481553785189481,0.0200695805983297,0.0004542272219956,0.002649738805237,0.1587117546697699,0.0045891672713907,0.0026177239846452,0.0,0.0254596906524466,4.745115762481989,0.0347746783025045,0.0709634444730444,0.0186463926597849,0.3448490773075666,0.1421734020753186,0.4004183714228355,1.0271772310640096e-05,2.7129542639829074,0.0814885354624064,0.0014733957201915,0.0002838920137472,0.008179832141498,0.1367728480312316,0.0078219712771673,0.0023451558922501,0.0,0.0128584176262003,0.0225447182103727,1.4456075022037189e-05,0.0,3.592893532544434e-05,0.000210514147909,0.0002717223217072,0.0001458054172668,1.127686941899734e-06,5.676187306619956
Italy,1938,0.2519090280617844,0.0642978597572718,0.3039728292804367,0.2296258264613019,1.2045666074068837,0.5669364991461152,0.2123541938897858,0.001950570198578,0.5097214383914338,0.0827611687249901,0.2753843061599041,0.0122027800855572,0.0757609462420692,2.642007283173698,1.1380625735379923,0.0022876115185902,2.4994565314372904e-05,1.3179007019199274,40.15071283962818,0.607455833852189,0.9654028072256732,0.1119526393736607,7.658446818722917,0.682256071796577,2.94906455230759,0.0002205037944158,1.1206848336082356,0.8400076244835802,0.0187613438708157,0.0004358778275232,0.0032245600695412,0.1398185487370093,0.0051348957418856,0.0031574247546041,0.0,0.0264994501255233,4.724329471188257,0.0320135115807382,0.0671074912815904,0.0224053555079734,0.3153183939515038,0.1592049098906511,0.4803630709731964,1.1647960405978634e-05,2.763717582346902,0.0806773019085521,0.0013855653914784,0.000272423642202,0.0099518269472871,0.1214962389425177,0.0087257181116293,0.0028286915247864,0.0,0.013421600156629,0.0223164743752342,1.3519152572794688e-05,0.0,4.334598634448588e-05,0.0001946667243171,0.0003092395436922,0.0001778688172877,1.278057382404345e-06,5.662593166779121
Italy,1939,0.2546265806053047,0.0634310130644471,0.3008099040323203,0.2728308321164642,1.1890826372816676,0.642039533223837,0.2534607320595251,0.0021773604909141,0.5200276998561673,0.0823069065048757,0.2721894970577657,0.0120478387246138,0.0906286802376318,2.6222218016607064,1.3889916625225864,0.0026785508134021,2.789824014635204e-05,1.3367022132953978,39.83206926872839,0.5808574841390894,0.971479010104603,0.1330012949935414,7.123474732097964,0.7536696660418587,3.4992681195191366,0.000246261940205,1.190176919069443,0.8342229268382152,0.0180273876952255,0.0004303433916546,0.0038827794447795,0.1257210455597405,0.0056547683106228,0.0037685292633644,0.0,0.0275348227935303,4.716427653396342,0.0302832775995822,0.0652787270443838,0.0266395980728361,0.2958256945635023,0.1751370187160674,0.5702109351119824,1.300821121404388e-05,2.826868524390542,0.0800947617664931,0.0013397466457274,0.0002689646197841,0.0119803515298178,0.1103434317999458,0.0095920523267944,0.0033762079326884,0.0,0.0139812821378399,0.0221513341005761,1.2999037207124324e-05,0.0,5.174679398493013e-05,0.000184957350209,0.000347062540054,0.0002146911874618,1.426512154544672e-06,5.638483205041844
Italy,1940,0.2576539304098734,0.0720152479355518,0.3427095114153146,0.1675640823887922,1.350791354138154,0.3745545313464735,0.1563830983170303,0.0031221106860146,0.5444374145258734,0.0819581505048385,0.3097290900107632,0.0136942577233901,0.0560422680632014,2.9962605515479748,0.876227984200587,0.0016205416902379,3.999974619259778e-05,1.392533571021198,39.56530303462539,0.6386316303996922,1.1250778325183195,0.0816754534096825,7.594811819384017,0.4271481171705934,2.1462346924849824,0.0003532869453656,1.2570429572111936,0.8294774832089479,0.0199222737150674,0.0004891527393072,0.002416683048711,0.1288967714045803,0.0031988870276308,0.0023250911573072,0.0,0.0285673132833398,4.713999301826304,0.0329345490618385,0.0730893519860305,0.0163727516901999,0.3185485066440165,0.0987352953205033,0.3498734512305326,1.866097592712157e-05,2.699961534262968,0.0796139994395405,0.0014904355223375,0.000305720462067,0.00745494481639,0.1145190055788018,0.0054252629479245,0.0020830610216895,0.0,0.0145382977458233,0.0220136172401177,1.4379364813736804e-05,0.0,3.1933572595133025e-05,0.0002020204082457,0.0002005731039382,0.0001339421219593,2.0452660369864187e-06,5.607577948623079
Italy,1941,0.2604425825511581,0.0676746969648217,0.3230057373682198,0.0467769594559597,1.2937063258468922,0.0901377050070026,0.0433996714783573,0.0045645837636538,0.5090397038095045,0.0815324560171801,0.2899894736603138,0.0128121150931387,0.0156586200626517,2.9840166995407467,0.2569602280921686,0.0004423581762665,5.567275724150214e-05,1.31972951728411,39.24719127096339,0.6380456986059818,1.3168034893923408,0.0232627846859023,8.940283620209623,0.0977026883441097,0.5949246212010859,0.0007564016859394,1.2161909974330036,0.8236548228847302,0.0184367766762608,0.0006175766260449,0.0006829299110793,0.179582974889549,0.0007180899837747,0.0006447726989354,0.0,0.0241966247168126,4.704739576178228,0.0314644348749431,0.0764224133273193,0.004877797149955,0.3181471565994089,0.0216551658510901,0.0967071544863714,5.827307960664605e-05,2.530925378255368,0.0790392531997807,0.0013677557751203,0.0004769599304851,0.0021055839967196,0.1459870280232565,0.0012438433897271,0.0005782358240078,0.0,0.0118473542015666,0.0218457460489023,1.415821025704044e-05,0.0,9.058089043522054e-06,0.0002372364444615,4.756296136667694e-05,3.751197193561246e-05,2.9815272121452058e-06,5.589386538552211
Italy,1942,0.2627345530708206,0.0652418390845499,0.3122693567982361,0.069484838805362,1.2668967658814427,0.1140204787179914,0.0640791495933442,0.0062507970780326,0.5048375607729707,0.0809620242598064,0.2783110265342389,0.0122853257598585,0.0232777013314185,3.015702973683855,0.3988256969303281,0.0006423162648243,7.245016751860208e-05,1.1229481127171903,38.84511290703784,0.6475113098531454,1.5191312889848378,0.0352472182631802,10.183950665588531,0.1154527029114512,0.8774544872747108,0.0013586854385982,1.1429816926566705,0.8160747120238528,0.0174673455683038,0.0007463444144611,0.0010266020337606,0.2240398038614569,0.0008296231938486,0.0009512633144757,0.0,0.0198961781571832,4.6846728420764565,0.030672406698593,0.080912448153649,0.0077050102859836,0.3248384850242507,0.0240161206485969,0.1422167434214117,0.0001212500266399,2.5707984247669597,0.0782981263962494,0.0012851562972793,0.000641389804565,0.0031635128263263,0.1742790864295759,0.0014894116240435,0.0008539730136093,0.0,0.0091974537876245,0.0216299012948313,1.4209130062666431e-05,0.0,1.3668716155493249e-05,0.0002708754328363,5.920178671284547e-05,5.588498112633823e-05,4.071206695070146e-06,5.54253267113404
Italy,1943,0.2646586019425549,0.0102394821136056,0.0491435227509364,0.0013693814036494,0.201307331732331,0.0018867158530695,0.0012550156424173,0.006257791859372,0.2737166640412118,0.0802954376146297,0.0434525666798991,0.0019161283423997,0.0004590333555681,0.4914440341410572,0.0081721818932083,1.2369541846991817e-05,6.879297711835989e-05,0.6467918810855923,38.38547814934105,0.1060550992939332,0.2774310978723172,0.0007083552156575,1.8165450946263235,0.0017374773592626,0.0171686078408653,0.0016779009114715,0.7557529309460366,0.8072869996271199,0.0026885450115723,0.0001405768883309,2.0467667782639172e-05,0.0422860607891335,1.2125367748675031e-05,1.8616180804590964e-05,0.0,0.0156593538348225,4.656852325698261,0.0048433403107594,0.0137978977348284,0.0001609543734625,0.053784539357268,0.0003253970381953,0.0027743204449041,0.0001619148356068,2.3711434347313483,0.0774430997248685,0.0001962029551301,0.0001288921081407,6.303855195567214e-05,0.0320649801946471,2.312939536250876e-05,1.672969190879813e-05,0.0,0.0065839681657663,0.0213809048728077,2.308148053376456e-06,0.0,2.735841944131026e-07,4.856878907935101e-05,9.622702293658062e-07,1.1042349970700153e-06,4.064178863090702e-06,5.498145471005131
Italy,1944,0.2662845421382018,0.0046722286912393,0.0224849545076903,0.0009036731964572,0.0926897315688239,0.0010284498093083,0.0008229227694192,0.0055416095359974,0.2559654106545567,0.0795596538472121,0.0197112972333235,0.000868184805908,0.0003030691178746,0.2308547911662063,0.0055816987515876,7.973777714904788e-06,5.765682236202422e-05,0.304821410716834,37.88534876637996,0.050114935694228,0.1442746073663151,0.0004765599273939,0.9159351987110562,0.0008236980643883,0.0112478710087191,0.0017624239305184,0.5522548813091305,0.7976414922864755,0.0012005890550825,7.470350183733561e-05,1.3660056318132222e-05,0.0221472438236032,5.508257929007548e-06,1.21969554968921e-05,0.0,0.0114747302952514,4.623262638098302,0.0022130113086799,0.0067798860016493,0.0001122604543209,0.0257814611998593,0.0001258328494596,0.001811976583132,0.0001784372910473,2.362889090205364,0.0765074522718572,8.691458341652545e-05,7.154305889927148e-05,4.204942872858985e-05,0.0165272060353856,1.1690871475804864e-05,1.097265904933913e-05,0.0,0.0040014646495866,0.0211083621086766,1.0843834733299712e-06,0.0,1.833173073425945e-07,2.4666273357006743e-05,5.141589697349667e-07,7.303730564935418e-07,3.588930841489068e-06,5.491045901305447
Italy,1945,0.2681378067383712,0.0061426157724491,0.0296431016509602,0.000894619521781,0.1225577561740103,0.000825170457435,0.0008093438976879,0.0045824423820344,0.2655076803579176,0.078911525666595,0.0257486437709163,0.0011325927497724,0.0003001368062848,0.3100320685988664,0.005694853231305,7.708461316794362e-06,4.501736050216444e-05,0.3118531883243606,37.43005783912586,0.0677601642243378,0.2127383142867544,0.0004808529296615,1.3022989550970898,0.0005284310384993,0.0110539732880053,0.0016821946898142,0.4947902604233586,0.7889045107237198,0.0015414838788213,0.0001118923143663,1.3672350414145372e-05,0.0323436473100116,3.274971734456369e-06,1.1985873051842292e-05,0.0,0.007342076588532,4.594316111106034,0.0029004176712569,0.0095263222158755,0.0001171521930007,0.0354499370663859,4.546442815232137e-05,0.0017751131265567,0.0001758610221882,2.376959667972302,0.0756601746401959,0.000110712032009,0.0001105677576041,4.2064902330182994e-05,0.0238861983681887,8.54760158303645e-06,1.0794501035587966e-05,0.0,0.0014509562205928,0.0208599004096366,1.460895592589003e-06,0.0,1.8422698163932838e-07,3.538143924744533e-05,4.033511857784008e-07,7.244885463830025e-07,2.959490207048128e-06,5.481265232116507
Italy,1946,0.2700875088635584,0.0331556755583893,0.1603625718257051,0.0455153824673936,0.6189834201401857,0.046264473262487,0.040899990192073,0.0072422806784224,0.389265608377922,0.0782008731757673,0.1377572261420596,0.006058416198713,0.0152731736072042,1.5216073609849794,0.2861298460658722,0.00038283993894,6.700256405335267e-05,0.578942175162548,36.918541754749405,0.3882648260456476,1.270750608522951,0.0249280853982768,6.227770172718259,0.0354100106792649,0.5582553754559968,0.0030079479037146,0.6935501346315764,0.7783559172927401,0.0082889914981616,0.0006761673637667,0.0006975616394342,0.1463135397941664,0.0002191714236464,0.0005987316631094,0.0,0.0112210765889491,4.556839332174827,0.0160530276222609,0.0545639150635982,0.0062679824052967,0.1812668041774191,0.0044559161988391,0.0893572774797668,0.0003216306449532,2.5135858603338903,0.0746595443818999,0.0005873917247596,0.0006841303975063,0.0021446292384395,0.1105099797837698,0.0005095930204356,0.0005452622930992,0.0,0.0037126449490886,0.0205752348455956,8.248425948186144e-06,0.0,9.51248236348394e-06,0.0001793008907991,2.331319647214221e-05,3.692104510274207e-05,4.664434232257306e-06,5.54671848790883
Italy,1947,0.2697539381466837,0.0495628493668807,0.2402297712428271,0.2204521955980925,0.8663427904432732,0.2420565743270438,0.1967306866384378,0.010631467165715,0.4898637215034679,0.0768889790320962,0.2040087177316605,0.0089675401257051,0.0739800821141973,2.070287556146071,1.370497091247144,0.0018094915148975,9.235849352674233e-05,0.8048719477728912,36.08072002115853,0.6074803850928481,2.079855571631964,0.122996216753353,8.273798246055046,0.2078316933382732,2.6838494288291805,0.0049198245119863,0.8596712840145927,0.7610495221491327,0.0122810309299083,0.0011163760272329,0.0033872214685433,0.1822625103016974,0.0012799652067272,0.0028465212884494,0.0,0.0150547195545197,4.47814285117225,0.0243568036895951,0.0860425617209806,0.0318559126555444,0.2572046668479663,0.03077286550291,0.4281618151665708,0.0005347804609901,2.809436722407828,0.0730122911712807,0.0008596056993531,0.0011505550395224,0.0104067607135195,0.1413064159278071,0.002770557439665,0.0026216314394057,0.0,0.0059461818689987,0.0201088236115118,1.277610778165936e-05,0.0,4.6748704352441024e-05,0.0002538117911401,0.000124756946782,0.0001790667357669,6.828625609523242e-06,5.631552784846396
Italy,1948,0.2671269489294451,0.043930517813367,0.2133933969033752,0.2953587446444692,0.7201567441984619,0.3446052311975196,0.261710855134969,0.0130586055728584,0.4837919481833687,0.075005713463231,0.1790825078877337,0.0078652278519293,0.0991101374791452,1.6744045540386605,1.8185113426871125,0.002364987681279,0.0001061766642015,0.9375909551944088,34.932817160682646,0.5567318024737054,2.000763726655069,0.1678279197745048,6.559437104488613,0.3203029087169005,3.568927115791874,0.0066520597628887,0.9013795656140174,0.7373204491405763,0.0107350688471461,0.0010810135355263,0.0045485287473989,0.1343343242497157,0.0019594749288649,0.0037424683349714,0.0,0.0188436097501225,4.359577988410057,0.0217117358226898,0.0800427828628514,0.0446947435151698,0.2171798035249165,0.0519040752098236,0.5674178358174095,0.0007319970808173,2.917381630123773,0.070750561698974,0.0007428975142637,0.0011307353924873,0.0139654356804328,0.1073136792059252,0.004040669466633,0.0034861264887893,0.0,0.0081528849706518,0.0194696991576354,1.1636389580938911e-05,0.0,6.353657503386125e-05,0.0002152352935487,0.0001807509860238,0.000240157570297,8.364998931886048e-06,5.698165603998464
Italy,1949,0.2622014644677725,0.0460637091999322,0.2242860714070175,0.3853822538783031,0.7101537878434261,0.4710929920342506,0.3389991105791955,0.027829949821204,0.5147600107905477,0.0725800514072783,0.1859408375762951,0.0081567906148728,0.1292902886862476,1.6089092858432053,2.3536849749976887,0.0030092777004498,0.0002110046239865,0.95859321189026,33.49094545615971,0.5970993458833993,2.2602449829541644,0.2229637569145591,6.21596974937428,0.4634433561051851,4.621677659284897,0.0154530863903602,0.9040107110138274,0.7075005494241849,0.0110459816458586,0.0012272911208979,0.0059469449729711,0.117576737672051,0.0028136917802778,0.0047905979045112,0.0,0.0225867515007752,4.202526865186544,0.022702032464278,0.0877014096300073,0.0609566737344751,0.2181116218558369,0.079454199766112,0.7322216948320407,0.0017163397947624,3.0648229667226343,0.0679061741288284,0.0007564316274144,0.0012994414582943,0.0182472779717402,0.0970995969169768,0.0056060152322896,0.0045138443384554,0.0,0.0103325527266143,0.0186668312817132,1.244493550005e-05,0.0,8.407840523534597e-05,0.0002184666186255,0.0002506380635065,0.000313577243117,1.777963179364352e-05,5.828332011420536
Italy,1950,0.2551802208896079,0.0405625607309078,0.1980367263617592,0.5231013714840185,0.5904702242207512,0.6615983729959761,0.4567173830441609,0.0631282274651242,0.5370784533080053,0.0696939670471786,0.1621358219332226,0.007101696242157,0.1754298952576704,1.3065146367004017,3.174407733579398,0.0039820205985098,0.0004444571008256,1.2528233880460002,31.79965075049149,0.5325484637623825,2.131150884744508,0.3080692782956529,5.020667968971834,0.6782205044059073,6.2257366107496255,0.0379009571148864,0.956049800408523,0.6725103075111535,0.0094976612088091,0.0011615001402791,0.0080864943588756,0.0875605032913229,0.004084382038049,0.0063775536810653,0.0,0.0262837582210139,4.012005710086523,0.0197762764625045,0.0803934291250966,0.0863354878269186,0.1852899673659736,0.1207045862184088,0.9828173496320702,0.0042395295315911,3.268936972894956,0.0645672989706232,0.0006441270869722,0.0012423360798012,0.0247967047562379,0.0748636903584891,0.0079396041754511,0.0060789287260416,0.0,0.0124846007165809,0.0177250315711173,1.1102534587370402e-05,0.0,0.0001157172187433,0.0001886161958149,0.0003562733975988,0.0004257989613179,4.022418244210405e-05,5.933894550279391
