Entity,Year,biomass_nox,brown_coal_nox,coal_coke_nox,diesel_oil_nox,hard_coal_nox,heavy_oil_nox,light_oil_nox,natural_gas_nox,process_nox,biomass_so2,brown_coal_so2,coal_coke_so2,diesel_oil_so2,hard_coal_so2,heavy_oil_so2,light_oil_so2,natural_gas_so2,process_so2,biomass_co,brown_coal_co,coal_coke_co,diesel_oil_co,hard_coal_co,heavy_oil_co,light_oil_co,natural_gas_co,process_co,biomass_oc,brown_coal_oc,coal_coke_oc,diesel_oil_oc,hard_coal_oc,heavy_oil_oc,light_oil_oc,natural_gas_oc,process_oc,biomass_nmvoc,brown_coal_nmvoc,coal_coke_nmvoc,diesel_oil_nmvoc,hard_coal_nmvoc,heavy_oil_nmvoc,light_oil_nmvoc,natural_gas_nmvoc,process_nmvoc,biomass_bc,brown_coal_bc,coal_coke_bc,diesel_oil_bc,hard_coal_bc,heavy_oil_bc,light_oil_bc,natural_gas_bc,process_bc,biomass_nh3,brown_coal_nh3,coal_coke_nh3,diesel_oil_nh3,hard_coal_nh3,heavy_oil_nh3,light_oil_nh3,natural_gas_nh3,process_nh3
Italy,1924,10171.5480731556,2137.06393833501,10493.3035438825,2435.95694226036,42253.610313196295,6105.15470588439,2120.60453896225,31.5109510702032,15247.0568402428,3855.86115356566,9546.56716141588,435.3966947955061,733.345845687059,97091.84869455412,10898.6822083069,28.7993513665993,0.404269824283,12818.2346508794,1872682.58708924,40535.433284026505,25169.6128865521,1189.43465713846,277860.260914579,7397.77443579248,31821.277814331603,3.5377445203641003,27510.2326707533,37755.2436808473,997.6673494691,15.5521745133197,28.296234634486503,5994.97978539686,63.50361864716469,31.5517546085558,0.0,1117.07715526224,195563.010938184,2307.88882596861,2888.5536400496303,235.55127262176305,13338.5045038078,1728.20819093742,5157.19768288314,0.1869611566889999,94358.0463556988,3686.28181699831,67.24258987449291,9.7201090708248,88.0132586961015,5335.569755336241,120.144025376541,28.2647527069909,0.0,608.24174930454,1004.24955033737,0.8047002876541,0.0,0.4317019165024,7.6514164261982,3.5724438814391,1.5017755139148,0.0206757579561587,219196.790359724
Italy,1925,10111.1423280166,2069.35938100213,10049.8050365563,2770.36540556617,39928.7484421952,7432.296874455021,2421.68929388605,31.5136824553382,15240.7019162971,3815.93418624924,9150.47213258806,415.996558412348,839.327284263349,90344.1853206455,12085.1156265344,32.411067967713,0.4042698839794,13830.0961905684,1857751.19178575,36700.449345317305,24681.1751651858,1352.58466876379,257675.615526404,9243.07804917581,36149.23298669671,3.5397987612975,30935.6423337818,37619.2982487012,929.183037985941,14.8592103493295,32.6262498407744,5390.72995930646,78.2876240399704,36.0265358958706,0.0,1294.95465332412,196179.01495479295,2084.09102884693,2726.12353656889,268.048706618738,12623.9737553323,2172.04001443711,5860.5519099146,0.1870637955707,95685.8023161325,3665.2199076993697,63.0137391772138,9.2870064683309,101.430062372311,4876.38523658658,146.378896989935,32.2722957926568,0.0,711.8444617312771,1001.19061996857,0.7350445106654,0.0,0.4930880567080999,7.0709491799054,4.3577892488258,1.736993568046,0.0206754708048374,227485.197490914
Italy,1926,10105.1947401724,2436.35177925777,11695.0992358568,2972.23175794992,46418.9053936892,8194.00245716502,2608.96111099824,31.5164138404734,16975.7096494874,3783.2028107822,10664.1408566501,482.94503967093897,906.243181855894,104441.413136941,12875.0871010372,34.401925135124706,0.4042699436759,17274.990767281502,1844212.3845451,39690.6824241375,29388.1795649881,1450.99532819585,307494.085781453,10286.5879753354,38739.3929241592,3.5418530022308,33801.792647745104,37482.07183576541,1040.74019957298,17.2505800505265,35.4736823744528,6406.29198450601,86.21082680623219,38.8117607456741,0.0,1251.2901402438902,196733.71315721,2256.7756600391504,3125.70166890663,287.75498911784496,14696.0020595516,2424.24274848591,6282.570434959221,0.1871664344524,97236.1017869267,3645.87957792152,71.19352048986501,10.7816125315791,110.21582370866,5748.75737569033,159.728811772238,34.765336490101504,0.0,682.797430564136,997.839167751751,0.8059597195914999,0.0,0.5313193638339,8.2847224419072,4.7929576907042994,1.895076991886,0.0206751836535162,233503.93411034
Italy,1927,10101.5709339043,2777.31350776808,13196.9922530619,3411.2765091198003,52334.0542987486,9661.06158314236,3006.89215523073,31.5191452256084,18597.0806049464,3752.74972886528,12051.1658803814,543.666951957751,1046.79029143526,117074.79953276,14669.413809531,39.0533081161891,0.4042700033722999,18919.914190073603,1831660.55980437,41379.718569373,33910.5706509942,1665.15901500217,355599.131127698,12238.2221733477,44410.8565288146,3.5439072431642,35437.640489296595,37357.806528312205,1128.13411514856,19.4195395028038,41.2599585523912,7378.382254084259,101.495464142052,44.7306466566404,0.0,1207.70282406041,197339.859909202,2359.70532418217,3474.63050338812,330.463431196753,16590.9076709293,2892.28779731239,7204.78002256383,0.1872690733341,99385.3600379262,3628.0028546502,77.8886935812629,12.1372121892524,128.120029349445,6570.007804701189,186.305106667183,40.0648946148978,0.0,653.797851449077,994.800147812946,0.8539586579247,0.0,0.6124745864319999,9.4115530272962,5.636847735873601,2.2115808669393,0.0206748965021949,237011.779851895
Italy,1928,10097.6616246118,2520.20505209306,11871.15480365,3822.24585653302,47040.9238926961,11117.1443895121,3383.35920982862,31.5218766107435,17973.4922309978,3723.16524091782,10856.1364983626,487.885127450206,1180.47037758869,104615.092042409,16312.2175747929,43.2706720251293,0.4042700630688,27820.9017810833,1819319.64418775,34154.7402178993,31173.699333998306,1865.57344670782,327626.927235827,14205.3473622831,49703.4796496605,3.5459614840976,34970.570825487695,37230.6825890814,972.750277166855,17.4270377686779,46.8504615387951,6770.85285380176,116.584261941521,50.3300018082288,0.0,1164.18310075425,197913.702950986,1957.44046538511,3078.57168746583,370.505107872793,14932.4258700182,3366.3597182235303,8066.169118650199,0.1873717122157999,100233.772021834,3610.0754273605694,67.8291335091589,10.8918986054237,145.400147233682,5984.10715729577,211.97898411861905,45.077675362924,0.0,624.7971265631161,991.646968374871,0.7184760345728001,0.0,0.6892880027949,8.5221807702969,6.4692186408138,2.5194529822132,0.0206746093508736,239287.03202382103
Italy,1929,10084.803184165,2939.39765142246,13744.3279504259,4368.430827686349,54429.50080763101,13044.992861762,3883.25788060894,31.524607995878704,20043.4563186537,3690.66377013373,12587.2303604809,563.530221570216,1357.90326509625,120318.103412095,18496.2639520465,48.8904399983962,0.4042701227652,34083.3809878719,1805123.05917514,35989.8632069706,36864.6536528933,2131.93338254713,388302.781964453,16808.3068657783,56739.2170354666,3.548015725031,40764.1896030982,37058.2092265567,1077.06292673749,20.1290465778707,54.2624762226472,7993.346760409981,136.51864891238,57.7652302403741,0.0,1120.7328911293,198225.095718667,2078.39597642052,3510.21092015014,423.71417230417,17299.944817361302,3993.80831968395,9211.1698844095,0.1874743510975,102621.05494525,3588.02939296125,75.9072713236707,12.5806541111692,168.315932560821,7013.636987057201,245.830111659061,51.7340898415972,0.0,595.804975470857,987.234069092675,0.7745884227166,0.0,0.7912822788867999,9.931451276208,7.5700026912772,2.9273603156452,0.0206743221995524,241231.289214392
Italy,1930,10081.5087974462,2624.15016632121,12196.8030438991,4598.3493120288895,48276.8369883509,14094.3734821985,4105.12960439318,42.0364525080183,18822.4649796939,3662.92737507224,11185.957957773,498.897406458153,1438.68447630427,106060.25331413,19310.1397120464,50.8638336238654,0.5390269099489,35636.3363373055,1793233.10132194,28781.4833344042,33395.757149177,2243.90280100975,352552.296860351,18306.8021219548,59654.4941188482,4.7334266212859,36832.56105012071,36926.6284323464,911.710167587389,17.820391432057,57.8829771742815,7229.45340198219,147.156350813753,61.0644592818336,0.0,1077.3560367933298,198738.948053318,1680.5787853575,3067.17100777888,446.297369699434,15363.5611293697,4361.152206444071,9687.853338555027,0.2501026533056,103295.608821682,3570.12114429627,64.9981355004641,11.1377446450356,179.457989217854,6299.12497109318,262.376572626857,54.6857987590402,0.0,566.840837301483,983.886131805623,0.6368044492571,0.0,0.8366520613956,8.8700781749576,8.155321581369,3.1324083426886,0.0275653800643084,240733.503862962
Italy,1931,10130.4524780472,2249.72206122637,10472.8256018704,4393.60503666277,41504.7120823003,13245.943022386698,3939.2458883143295,63.060141532297706,17372.719695698903,3643.53408479081,9588.24919120507,427.3690521542,1383.6247764224502,90897.58359870593,18761.0404501757,48.0194960248467,0.8085404843163,34264.616351952594,1783759.87518947,24380.5474586913,29258.072229258003,2143.76157239316,304416.107976643,17149.429297186,56929.7224503269,7.1042484137956,34775.428355867494,36830.2795038991,766.785509507544,15.2654307213238,56.0793675627791,6196.00913160094,136.448381333377,58.5926943840369,0.0,1057.9969255836702,199373.018661086,1404.15256759678,2592.77623358764,426.698546638776,13062.1179248042,4077.16790798606,9248.65204069239,0.3753592577217999,103914.677434734,3556.5710439055497,54.8517250814474,9.5408942008273,173.73250377090298,5372.86296912273,241.490680212684,52.4759120079529,0.0,551.9604514147451,981.148189469685,0.5385139327916001,0.0,0.8029973593553,7.5967916161415,7.613514385558401,3.0421945311293,0.04134749579382,241537.706351
Italy,1932,10173.2454984855,1801.11469740204,8399.295081439,4263.685525614829,33328.0625164791,12635.3972620614,3839.34888846381,63.065604302567706,15586.5073764209,3622.13574868826,7676.59792422514,341.946700971061,1351.5429392709898,72764.06056240489,18515.2498517665,46.0306793425337,0.8085406037092,35664.0105115278,1772943.8032119102,19285.833026924098,23930.3476121932,2080.14439781575,245488.274892332,16301.6481018429,55178.9526053634,7.1083568956624,31951.7232176393,36701.7741041453,602.063134617793,12.2141826782898,55.1806594286013,4960.00665250475,128.379225782316,57.102697119413,0.0,1038.7219101198998,199812.26349645,1095.35261598446,2046.81248501318,414.34880087812695,10372.7188013171,3866.8567872163294,8967.4694209644,0.3755645354851,104755.936590935,3540.10428851708,43.2202308616977,7.633864173931101,170.818045738758,4280.51743541122,225.54499272498495,51.1450523245448,0.0,537.118885828479,977.495783618386,0.4252831200775,0.0,0.7827838011483,6.0770988510327,7.2140435433575005,3.0005837999733003,0.0413469214911774,240516.601757059
Italy,1933,10223.365653702898,1971.54475615535,9212.19686820016,4041.20932715253,36597.9833035367,11764.2891568217,3654.91624094504,63.0710670728378,16432.660688096297,3603.89599301911,8405.08120967079,374.160190031689,1289.4876985838698,79657.50677469821,17849.189735542597,43.0834525390976,0.8085407231021,38230.8266706403,1763581.46689608,20858.1370960462,26754.1226618527,1971.38736490931,270703.599811623,15119.9120537958,52235.184252788895,7.1124653775291,34431.914518813,36599.0920067214,646.148182220511,13.3648340487351,53.0297674246076,5429.95684290295,117.855252739765,54.3556961137774,0.0,1019.50409914759,200374.73712089105,1168.02275491671,2209.30269293032,392.985092500243,11264.4302094552,3577.5117438690904,8492.172275471461,0.3757698132485,105757.144808924,3526.27162440113,46.5549443498906,8.3530212804594,164.035659262777,4663.71584695533,205.552804545351,48.6880684769165,0.0,522.180066638346,974.491488669271,0.4592276630158,0.0,0.7453240141366999,6.6482293645368005,6.6714765411097,2.8903658836974,0.041346347188535,239771.84907169495
Italy,1934,10280.4093722561,2615.44064923561,12247.4333256214,4473.62632203557,48714.5650315736,12783.7148351072,4063.80581278737,73.58928481695939,19320.6628177083,3588.37666797068,11155.2358966856,496.272984825417,1436.94685705492,105706.518776441,20099.3532463989,47.0827612067058,0.9432976495775,42766.551296739,1755426.7312504,27338.3291723415,36240.9494046573,2182.08706555156,361808.149719572,16361.94099802,57752.1449900738,8.3026695026286,38506.2246443986,36517.328785394704,840.144973399248,17.7266482692891,59.5199213296105,7205.67205122529,126.229954983574,60.432296418205205,0.0,1000.3511758823,201035.549791868,1509.10417629852,2890.1102802135,435.32271574112,14828.0348472233,3860.54039948463,9392.58590748511,0.4386376061806,107987.663909594,3514.60325418977,60.763177781656495,11.0791551683057,183.97351514989495,6159.32809875269,218.581326069813,54.134865010753096,0.0,507.1828721027301,972.002715303394,0.6009864810279999,0.0,0.8288659115478001,8.816158326605299,7.2004007079835,3.2515427448748,0.0482367350335413,238959.138121889
Italy,1935,10340.2742704446,3007.75635173347,14118.059872884602,5113.599353433519,56221.40736614751,14333.154809598,4665.742382763699,63.081992613378105,21180.401045075603,3573.85475308634,12837.0690523818,570.734516248313,1653.47252313306,121626.625453869,23373.0311221201,53.112000068363706,0.8085409618879,46040.8708657848,1747535.55814335,31060.7006748725,42547.126054924,2493.96440450031,419248.019664487,18262.215830146703,65930.2529533261,7.1206823412627,43113.497587115904,36437.1563189068,946.638500696252,20.3863807501748,68.9781910603412,8290.928143560861,139.44406482283,69.3785709240251,0.0,981.282348362893,201688.245622625,1689.8049505825502,3277.4787867189,497.930072347457,16923.9721455166,4295.47743828473,10726.6822186931,0.3761803687753,110270.674083316,3503.24830872646,68.7370954650639,12.7414879688593,213.05014711635,7053.20725519967,239.761418740015,62.1532417696524,0.0,492.224497867587,969.50805713816,0.6818244662354,0.0,0.9518224542099,10.1368497535834,8.0178780153286,3.7767068758876,0.04134519858325,238037.799411308
Italy,1936,10517.3624879629,2065.75571804727,9716.01731983711,4195.2633571292,38644.5948285071,11301.0664197163,3844.92544110667,63.0874553836483,17473.0453725687,3571.65254817526,8823.6547024201,391.862171240727,1365.630164566,83950.9645545284,19701.2864593654,42.987660280651,0.8085410812807999,46171.9758934001,1741786.8737421,20723.6261470124,29808.8746870785,2045.84811265405,274011.570688376,14161.2651110133,54020.6449721805,7.1247908231294,41189.3172344777,36357.5744211828,634.276777610268,13.9971408721108,57.3558161523169,5291.60224703201,107.539229059499,57.1717890861344,0.0,1035.09953739326,202329.276495469,1115.64921325583,2218.52590805144,408.784207183258,11124.7011713603,3324.0913106269,8792.37745398235,0.3763856465387,108096.866681588,3494.4400100863404,46.30323319730309,8.7482130450692,177.105205956062,4528.4038071499,184.027568064985,51.2182733138204,0.0,521.11466349752,966.905171467389,0.4568018908719999,0.0,0.7845257167785,6.7232685581111,6.2704044819578,3.1482720750547,0.0413446242806075,240285.76277361505
Italy,1937,10686.0304160169,2867.21630648771,13517.7701074419,8179.65026862713,53677.8283850147,21123.542223935503,7530.29614204023,73.6084045129048,21746.960089398803,3568.9672604096,12261.2986659555,543.924248196255,2680.5670438196,117145.156703878,39462.9468465392,82.6583404084015,0.9432980674526,54166.9281708258,1735970.94561819,27923.7571736732,42203.9373935138,3988.40190609271,360945.58961124497,25974.604890065,105189.038928578,8.3170491891623,46921.5569294113,36278.2789250085,858.439221508611,19.4287300089575,113.337680676703,6788.60200667678,196.293149252622,111.968305889275,0.0,1088.99121815008,202963.557766238,1487.42260078413,3035.33019688909,797.564987488667,14750.2820007363,6081.20453732472,17127.1558644614,0.4393560783524,116041.605102389,3485.5215135909,63.0217790959013,12.1429562555984,349.877203522783,5850.20581831277,334.570366377915,100.309709442913,0.0,549.995051604947,964.308658809441,0.618331894241,0.0,1.5367938118734,9.0043536466648,11.6224201681771,6.2365572751775,0.0482347249742925,242788.422446526
Italy,1938,10865.2343965691,2773.2682819495503,13110.8284039355,9904.12470408176,51954.8609926986,24452.8669678406,9159.17190209281,84.1311745655851,21985.0909976952,3569.6199697554102,11877.7602318804,526.325185482619,3267.68931371551,113953.948494789,49086.4369355598,98.6682992229982,1.0780550934221,56843.1395569155,1731763.68289945,26200.5298942624,41639.348412078696,4828.6942213562,330320.911637493,29426.7823411798,127197.813663019,9.5106770491507,48336.90755556031,36230.8560560235,809.2064040715991,18.8000993880433,139.08037060422302,6030.59492033422,221.4761664828,136.184718397188,0.0,1142.96315304502,203767.794532914,1380.79333582554,2894.45212881122,966.378383520597,13600.1805341908,6866.75930734141,20718.8182247261,0.5023949360873,119203.506000402,3479.7395014528697,59.7616245277838,11.750062117527,429.238020123072,5240.32474964832,376.354008789189,122.00593479665,0.0,578.894820883659,962.544799833364,0.5831024107257,0.0,1.8695808776961,8.3962833932229,13.3379901179261,7.6717631223507,0.0551246342337636,244236.590180387
Italy,1939,11069.3080061992,2757.51816281895,13077.0223247447,11860.6961893194,51692.6470347464,27911.1997204543,11018.6254081329,94.655765541688,22607.0144278696,3578.10444209739,11832.8156150171,523.752223097585,3939.87451491066,113995.093183717,60383.2345152456,116.443868088399,1.2128121591892,58110.0703483534,1731608.07568348,25251.4501210232,42232.8272203225,5781.92699288127,309676.765467772,32764.064334973904,152122.675170637,10.7056744030947,51740.2184317532,36265.9330422348,783.699433386886,18.7081943265061,168.79495256242,5465.43480595748,245.828114194432,163.828187329814,0.0,1197.01342127418,205035.901044935,1316.49620550269,2837.8433005271104,1158.09557481616,12860.3452219591,7613.68117518221,24788.6157613739,0.5655022197433001,122891.641222695,3481.9365109833698,58.2424200826775,11.6926214540663,520.818371714531,4796.92823173069,416.992528291667,146.77291510988,0.0,607.804251769062,962.978567770124,0.5651034007826,0.0,2.2495734718302,8.0405976179212,15.0877498497584,9.333208161465102,0.06201435205902,245120.156489621
Italy,1940,11284.2834216774,3153.9998908396,15009.4013778988,7338.68330267853,59159.6350166224,16404.0947555644,6848.99780477709,136.736830673579,23844.3329046138,3589.4620258339,13564.9816405275,599.7575319514989,2454.44280788876,131225.063072289,38375.5252636565,70.97369599679321,1.7518400441802,60987.7887933107,1732813.050424,27969.6890632098,49274.2226496876,3577.08094498196,332624.49739424,18707.498113928,93997.0933915515,15.4726536262926,55053.8040690065,36328.0272788369,872.521457939459,21.4230698443141,105.84172505592,5645.19896263422,140.09934875160098,101.830341025863,0.0,1251.14202283756,206455.62862859,1442.41069945147,3201.0416515094,717.06560102172,13951.2392720147,4324.23854100416,15323.1552847853,0.8172813081165,118248.268643849,3486.79693175996,65.27552996780429,13.3894186526963,326.498843108223,5015.50631913176,237.606329715665,91.23032167993873,0.0,636.7233442611509,964.1145224474052,0.6297626732252001,0.0,1.3985716548432,8.847742163223701,8.7843556199762,5.8661665431843,0.0895750419850815,245591.048352144
Italy,1941,11486.041380097,2984.59016228954,14245.2022594706,2062.9579336963297,57055.049319562895,3975.25396759588,1914.01274553523,201.307318790498,22449.674107803803,3595.74519059424,12789.1186672619,565.0400279587569,690.57661858927,131601.13432331302,11332.4625489231,19.5088847132877,2.4552804965923,58202.724368559,1730880.02190394,28139.097780378,58073.680657215904,1025.93556284551,394284.477621321,4308.88493837881,26237.3715934565,33.358834717316505,53636.4675307003,36324.8332354106,813.098909344222,27.2363705375991,30.118581767721302,7919.97015440864,31.6692116453322,28.4357720161764,0.0,1067.11978522712,207488.471836008,1387.64482149909,3370.38203678557,215.120658685288,14030.9290818187,955.036340916436,4264.979894229499,2.5699599395431,111618.896341072,3485.78993500926,60.320778871917504,21.0348916238546,92.8604864791681,6438.32136975194,54.8559936121796,25.5013620927539,0.0,522.492133471035,963.441310706153,0.6244055303381,0.0,0.3994799335783,10.4626040460083,2.0976221978228,1.6543533614241,0.1314913429253,246503.181017095
Italy,1942,11662.6901244982,2896.06122796639,13861.5218331504,3084.40642414934,56237.0812194674,5061.32709075547,2844.4498693215,277.470582000544,22409.5535424898,3593.87446286788,12354.1240493971,545.3410894802399,1033.28859590758,133865.945223132,17703.7259188808,28.5121826231691,3.2160362744891,49847.2534786106,1724320.26694186,28742.7887602191,67433.6788777226,1564.61104772625,452061.82235163,5124.90299564465,38949.8817868731,60.3115466231338,50736.5367197667,36225.2561512448,775.369041793837,33.1299539031868,45.5704864890875,9945.04444676225,36.826668273605,42.22622846467871,0.0,883.1840266038021,207950.903500168,1361.53684590488,3591.67379775956,342.022571151027,14419.460809664,1066.06675765882,6312.94890471489,5.3822440625387005,114116.796021585,3475.625017019,57.0476150987118,28.4710573931926,140.42717018790802,7736.18451190507,66.1144338878152,37.9075478120504,0.0,408.271588969658,960.143358673886,0.6307380545218999,0.0,0.6067492800548,12.0240607814481,2.6279455259257003,2.4807137465251,0.1807193669901,246030.985619617
Italy,1943,11819.3530398999,457.283659620912,2194.6939973020203,61.1550206084716,8990.15715265172,84.2585904623072,56.0475754026189,279.46588810358804,12223.8758213835,3585.90318884311,1940.54235271368,85.5721188820325,20.4999091158496,21947.3332672049,364.96037609642,0.5524097118262,3.0722163468699,28884.9919472894,1714251.92501735,4736.30046798446,12389.7582241127,31.6343406564523,81124.8439638743,77.59376856534469,766.730556971757,74.93315196668699,33751.0688722263,36052.5219398896,120.067371406776,6.278004418671,0.9140628328374,1888.44752244977,0.5415051734888,0.831377523984,0.0,699.328984555926,207969.743995147,216.298085930604,616.1984660214081,7.1880397965766,2401.95653602796,14.5318627255626,123.898004990036,7.2309329467775,105892.576918447,3458.52101323754,8.762201481963,5.7561753859164,2.8152302446224,1431.9856538054,1.0329325681553,0.7471290691763001,0.0,294.032552063224,954.846965673468,0.1030792746239,0.0,0.0122179598780127,2.169027043277,0.0429738972290368,0.0493138827666602,0.1815016192468,245540.941838125
Italy,1944,11964.0936465812,209.921992284553,1010.24302503263,40.6017963397522,4164.524983918661,46.2079763645749,36.9737011325517,248.983042384229,11500.45781391,3574.5940844873203,885.623341488165,39.0073123922919,13.6168148497213,10372.2443597232,250.784240176965,0.3582597117058,2.590505692011,13695.5449010121,1702178.64257068,2251.65073016877,6482.21973192298,21.4117107728679,41152.724839324896,37.008534929282,505.36385248806505,79.18523839342829,24812.6649174208,35837.8200757944,53.9421468881708,3.35640846642,0.6137426967987001,995.069773827635,0.2474845635537,0.5480059660851999,0.0,515.556579887391,207721.96054189495,99.4300094379814,304.61847460442897,5.0438323513613,1158.354193841,5.6536364546863,81.41162589435031,8.0171400224368,106163.978294429,3437.4594795922403,3.9050491136253,3.2144106058906,1.8892696476275,742.562970933072,0.5252677456361,0.4929986523595,0.0,179.78474231633098,948.3930947185188,0.0487210610107117,0.0,0.008236397856499,1.1082491007016,0.0231010257439061,0.0328154671490218,0.1612497080525,246711.231727444
Italy,1945,12120.4305658127,277.660016944493,1339.93471374351,40.4388099107109,5539.88559867012,37.2995563585718,36.5841603432013,207.136678668662,12001.5429514126,3566.9780375936903,1163.89647840204,51.1957338278444,13.5668571510669,14014.1452126307,257.42014530564103,0.3484397493063,2.0348857136548,14096.4639108157,1691922.60737828,3062.9114767485903,9616.24919053856,21.7356314546741,58866.8351292437,23.8862687394196,499.66439773389897,76.03897482448741,22365.6300804802,35660.2541864342,69.678530412548,5.0577836957132005,0.6180209194737001,1462.00543755709,0.148036071434,0.5417883582424,0.0,331.878337421512,207673.397867346,131.105387278069,430.611141224625,5.295542013156201,1602.41670505942,2.0550941746617,80.2390966742228,7.9493128350427,107443.910889843,3420.00967516875,5.0044322846087,4.9979107577534005,1.9014279789651,1079.7097668712702,0.3863707723712,0.4879356696688999,0.0,65.5864771165551,942.914308132098,0.0660357590347327,0.0,0.0083274729754444,1.5993204499342,0.0182323787172446,0.0327485080488098,0.1337755984546,247765.48845084695
Italy,1946,12282.6097487828,1507.80102920894,7292.71374427507,2069.87610336324,28149.1425595305,2103.94206198995,1859.98464117071,329.352910982456,17702.4016269626,3556.2948144974503,6264.70382098457,275.515006886486,694.56907441605,69197.2371639562,13012.1576206688,17.410185261932902,3.0470359399364,26328.2105660995,1678922.66760402,17656.8896413009,57789.173139438,1133.63978223088,283216.617304766,1610.32009293461,25387.4492224301,136.790666112072,31540.1688909605,35396.8312640189,376.953559278929,30.7496629109409,31.7225977200611,6653.81423160375,9.9671290836861,27.228165394083295,0.0,510.294257158299,207228.68466043,730.03403378521,2481.37086350954,285.045325200095,8243.36314362842,202.639063072219,4063.64800843909,14.6266064351973,114308.856127575,3395.2479014053897,26.712465730992506,31.1117930822017,97.5300342560082,5025.596928718471,23.1744601112842,24.7965705079965,0.0,168.837756463896,935.687774534125,0.3751087837775,0.0,0.4325935290545999,8.1539604647453,1.0602004345513,1.6790365108787,0.2121217142353,252244.833017285
Italy,1947,12341.8453005086,2267.61108194028,10991.0487076683,10086.1804388177,39637.1180725736,11074.6290298493,9000.868410062481,486.413373529111,22412.3596143375,3517.84256069756,9333.85459169888,410.284994235652,3384.7540282279697,94720.2807160832,62703.3036150587,82.7882792106051,4.225607407723,36824.6896945411,1650773.54529653,27793.5847291781,95158.0387995094,5627.35169001413,378544.7534223,9508.76426622892,122792.107088559,225.092962311337,39331.8817493161,34819.7158229553,561.8846008664041,51.0766972299528,154.972949238619,8338.91702075067,58.5612676500454,130.234708075119,0.0,688.787051862762,204885.03961226,1114.37818189842,3936.63941781775,1457.47917010003,11767.6881035202,1407.92734333967,19589.3595573657,24.4674007898507,128538.006331796,3340.47543054457,39.328881104539605,52.6404633981105,476.132551346955,6465.08420723036,126.759192289995,119.945495077448,0.0,272.05110427699,920.023603338617,0.5845354728357001,0.0,2.1388576607297,11.6124564602047,5.707909022296801,8.1927031964244,0.3124248767853,257656.120795644
Italy,1948,12295.782136327,2022.11000550103,9822.44108342539,13595.2841552001,33148.6226536045,15862.0867824251,12046.4807850643,601.084127870988,22268.814202430294,3452.4929641870303,8243.12002304278,362.034338008472,4562.01316575835,77072.3945563836,83705.5915613593,108.859751517564,4.887283504026501,43157.0613308136,1607948.2468440402,25626.2162204734,92094.6201340178,7725.07433716588,301929.138549904,14743.4573673623,164276.76223636002,306.192534785811,41490.2607368692,33938.6634093808,494.132352770753,49.7587644096621,209.367563785599,6183.37307794984,90.1941077958456,172.264818219692,0.0,867.366325554339,200670.210799192,999.385402884947,3684.34792375403,2057.28711050675,9996.728369244369,2389.1307235201,26118.0914821132,33.6936301868029,134286.297493702,3256.6294646038,34.1953742279261,52.047448209841896,642.825275598999,4939.62000109639,185.990936690371,160.465471483203,0.0,375.275118378818,896.185053816285,0.5356199054945999,0.0,2.9245715845431,9.9072230942254,8.319919626166,11.0543888387012,0.38503866738,262285.041341833
Italy,1949,12143.0320079957,2133.2950842100804,10387.1004289443,17847.7608950691,32888.5278878449,21817.1828011185,15699.6722302869,1288.85615549768,23839.482743370103,3361.3156553856,8611.26213335853,377.75597371270095,5987.671033901021,74511.5478115755,109003.479618812,139.365184369522,9.77201217432,44394.2144955546,1551027.27392345,27652.768773557294,104676.101751131,10325.8616130622,287872.99026189203,21462.914093563,214038.391666699,715.660848963455,41866.3985027479,32765.6515373444,511.559723579963,56.8381087971532,275.413958130099,5445.19494521326,130.307240723849,221.861398867462,0.0,1046.03399903691,194626.747573694,1051.37287245842,4061.61356285795,2823.01565996654,10101.1503154164,3679.67010744202,33910.5332433686,79.4868522443296,141937.587798361,3144.8598033602702,35.0317397433238,60.1795236064522,845.0649996154809,4496.86089938393,259.624874869348,209.044432273612,0.0,478.519518333974,864.495284958868,0.5763478492437001,0.0,3.8938255666361,10.1175908686588,11.6075096443859,14.5223387972989,0.8234074451065,269920.773751454
Italy,1950,11891.040020425598,1890.15838022504,9228.233404894168,24375.789476829697,27515.0834284922,30829.5552974968,21282.388818652104,2941.68676784343,25027.1018660046,3247.64101406879,7555.30166339418,330.929074102995,8174.7868154345,60881.74772368879,147922.943516342,185.55656913364,20.7110768807076,58379.8109189068,1481819.07826325,24816.0107132839,99308.6390932519,14355.5958393107,233956.078336259,31604.123283727095,290110.585126731,1766.13138860992,44550.5784051174,31338.036125548,442.57767761417097,54.1242757908131,376.81928368552695,4080.19651842903,190.326468500705,297.185047452277,0.0,1224.78623070271,186953.833234015,921.546717260558,3746.22092485501,4023.112517709501,8634.25233214019,5624.6642485388,45797.9086172956,197.556123872687,152327.873349395,3008.74547954329,30.0154178984782,57.8911170788841,1155.49162706721,3488.54286208433,369.974407371763,283.269543817608,0.0,581.764865013267,825.9615852697409,0.5173625238129,0.0,5.3922599264663,8.7892499078387,16.6018401202581,19.8416337756742,1.8743904270499,276511.15485507104
