DATE,VALUE
2023-09-27,46.075001
2023-09-28,46.125
2023-09-29,45.195
2023-10-02,44.294998
2023-10-03,44.264999
2023-10-04,42.875
2023-10-05,42.610001
2023-10-06,42.865002
2023-10-09,44.294998
2023-10-10,44.349998
2023-10-11,43.779999
2023-10-12,43.830002
2023-10-13,44.794998
2023-10-16,45.095001
2023-10-17,45.564999
2023-10-18,45.98
2023-10-19,45.900002
2023-10-20,45.130001
2023-10-23,44.400002
2023-10-24,43.775002
2023-10-25,43.695
2023-10-26,43.355
2023-10-27,42.314999
2023-10-30,42.455002
2023-10-31,42.595001
2023-11-01,42.494999
2023-11-02,43.779999
2023-11-03,43.34
2023-11-06,42.849998
2023-11-07,41.900002
2023-11-08,41.375
2023-11-09,41.25
2023-11-10,41.705002
2023-11-13,42.005001
2023-11-14,42.380001
2023-11-15,42.299999
2023-11-16,41.474998
2023-11-17,42.345001
2023-11-20,42.404999
2023-11-21,42.310001
2023-11-22,42.290001
2023-11-24,42.465
2023-11-27,42.314999
2023-11-28,42.325001
2023-11-29,42.009998
2023-11-30,42.290001
2023-12-01,42.509998
2023-12-04,42.314999
2023-12-05,41.575001
2023-12-06,40.955002
2023-12-07,40.674999
2023-12-08,41.115002
2023-12-11,41.165001
2023-12-12,40.599998
2023-12-13,41.165001
2023-12-14,42.375
2023-12-15,42.150002
2023-12-18,42.09
2023-12-19,42.595001
2023-12-20,42.200001
2023-12-21,42.365002
2023-12-22,42.490002
2023-12-26,42.855
2023-12-27,42.665001
2023-12-28,42.014999
2023-12-29,41.919998
2024-01-02,42.369999
2024-01-03,43.060001
2024-01-04,42.305
2024-01-05,42.34
2024-01-08,41.849998
2024-01-09,41.18
2024-01-10,40.775002
2024-01-11,40.880001
2024-01-12,41.34
2024-01-16,40.355
2024-01-17,40.02
2024-01-18,39.955002
2024-01-19,40.084999
2024-01-22,40.235001
2024-01-23,40.32
2024-01-24,40.895
2024-01-25,41.814999
2024-01-26,42.125
2024-01-29,42.064999
2024-01-30,42.5
2024-01-31,41.705002
2024-02-01,41.700001
2024-02-02,41.759998
2024-02-05,41.654999
2024-02-06,41.790001
2024-02-07,41.875
2024-02-08,42.305
2024-02-09,41.654999
2024-02-12,42.115002
2024-02-13,41.689999
2024-02-14,41.650002
2024-02-15,42.810001
2024-02-16,42.785
2024-02-20,42.395
2024-02-21,43.189999
2024-02-22,43.264999
2024-02-23,42.98
2024-02-26,43.130001
2024-02-27,42.945
2024-02-28,42.860001
2024-02-29,43.07
2024-03-01,43.57
2024-03-04,43.105
2024-03-05,43.424999
2024-03-06,43.560001
2024-03-07,43.93
2024-03-08,44.084999
2024-03-11,44.540001
2024-03-12,44.470001
2024-03-13,45.18
2024-03-14,45.645
2024-03-15,45.779999
2024-03-18,45.57
2024-03-19,46.09
2024-03-20,46.025002
2024-03-21,46.299999
2024-03-22,46.200001
2024-03-25,46.630001
2024-03-26,46.27
2024-03-27,46.700001
2024-03-28,47.205002
2024-04-01,47.555
2024-04-02,48.220001
2024-04-03,48.549999
2024-04-04,48.52
2024-04-05,49.040001
2024-04-08,48.73
2024-04-09,48.744999
2024-04-10,48.895
2024-04-11,48.860001
2024-04-12,48.064999
2024-04-15,47.615002
2024-04-16,47.200001
2024-04-17,47.064999
2024-04-18,46.919998
2024-04-19,47.485001
2024-04-22,47.794998
2024-04-23,48.060001
2024-04-24,48.095001
2024-04-25,48.314999
2024-04-26,47.869999
2024-04-29,48.195
2024-04-30,46.759998
2024-05-01,46.014999
2024-05-02,46.279999
2024-05-03,46.285
2024-05-06,46.650002
2024-05-07,46.605
2024-05-08,46.549999
2024-05-09,47.174999
2024-05-10,46.915001
2024-05-13,46.790001
2024-05-14,46.849998
2024-05-15,46.955002
2024-05-16,46.825001
2024-05-17,47.48
2024-05-20,47.169998
2024-05-21,46.939999
2024-05-22,46.040001
2024-05-23,45.619999
2024-05-24,45.685001
2024-05-28,46.154999
2024-05-29,45.34
2024-05-30,45.470001
2024-05-31,46.599998
2024-06-03,45.380001
2024-06-04,44.945
2024-06-05,44.939999
2024-06-06,45.174999
2024-06-07,44.994999
2024-06-10,45.334999
2024-06-11,45.244999
2024-06-12,44.759998
2024-06-13,44.349998
2024-06-14,44.02
2024-06-17,44.134998
2024-06-18,44.32
2024-06-20,45.134998
2024-06-21,44.875
2024-06-24,45.639999
2024-06-25,45.744999
2024-06-26,45.294998
2024-06-27,45.400002
2024-06-28,45.575001
2024-07-01,45.599998
2024-07-02,45.564999
2024-07-03,45.764999
2024-07-05,45.049999
2024-07-08,44.775002
2024-07-09,44.380001
2024-07-10,44.68
2024-07-11,45.145
2024-07-12,45.259998
2024-07-15,45.945
2024-07-16,46.150002
2024-07-17,46.610001
2024-07-18,46.695
2024-07-19,46.185001
2024-07-22,45.895
2024-07-23,45.165001
2024-07-24,45.169998
2024-07-25,45.950001
2024-07-26,46.095001
2024-07-29,45.700001
2024-07-30,46.41
2024-07-31,46.605
2024-08-01,45.369999
2024-08-02,44.200001
2024-08-05,43.224998
2024-08-06,43.490002
2024-08-07,43.665001
2024-08-08,44.605
2024-08-09,44.705002
2024-08-12,44.924999
2024-08-13,44.490002
2024-08-14,44.75
2024-08-15,45.285
2024-08-16,45.235001
2024-08-19,45.540001
2024-08-20,44.34
2024-08-21,44.415001
2024-08-22,44.529999
2024-08-23,45.195
2024-08-26,45.599998
2024-08-27,45.174999
2024-08-28,44.884998
2024-08-29,45.470001
2024-08-30,45.639999
2024-09-03,44.505001
2024-09-04,43.889999
2024-09-05,43.549999
2024-09-06,43.005001
2024-09-09,43.314999
2024-09-10,42.57
2024-09-11,42.174999
2024-09-12,42.555
2024-09-13,42.794998
2024-09-16,43.285
2024-09-17,43.869999
2024-09-18,43.955002
2024-09-19,44.48
2024-09-20,44.380001
2024-09-23,44.560001
2024-09-24,44.450001
2024-09-25,43.580002
2024-09-26,42.724998
2024-09-27,43.595001
2024-09-30,43.900002
2024-10-01,44.900002
2024-10-02,45.360001
2024-10-03,46.16
2024-10-04,46.59
2024-10-07,46.755001
2024-10-08,45.535
2024-10-09,45.810001
2024-10-10,46.119999
2024-10-11,46.404999
2024-10-14,46.384998
2024-10-15,44.889999
2024-10-16,45.105
2024-10-17,45.32
2024-10-18,45.169998
2024-10-21,45.035
2024-10-22,45.139999
2024-10-23,44.904999
2024-10-24,44.900002
2024-10-25,44.884998
2024-10-28,44.599998
2024-10-29,43.919998
2024-10-30,44.02
2024-10-31,44.294998
2024-11-01,44.014999
2024-11-04,44.785
2024-11-05,45.084999
2024-11-06,46.779999
2024-11-07,46.564999
2024-11-08,46.875
2024-11-11,47.139999
2024-11-12,46.889999
2024-11-13,47.255001
2024-11-14,47.435001
2024-11-15,47.365002
2024-11-18,47.994999
2024-11-19,47.689999
2024-11-20,48.169998
2024-11-21,48.560001
2024-11-22,48.634998
2024-11-25,47.674999
2024-11-26,47.610001
2024-11-27,47.560001
2024-11-29,47.764999
2024-12-02,47.259998
2024-12-03,47.255001
2024-12-04,46.115002
2024-12-05,46.294998
2024-12-06,45.509998
2024-12-09,45.435001
2024-12-10,45.125
2024-12-11,45.200001
2024-12-12,44.834999
2024-12-13,44.610001
2024-12-16,43.630001
2024-12-17,43.305
