DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2004,24720.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2005,24840.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2006,24950.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2007,25030.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2008,24730.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2009,24330.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2010,24380.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2011,24190.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2012,23330.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2013,22820.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2014,22830.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2015,23180.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2016,23430.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2017,23710.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2018,23850.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2019,23880.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2020,22080.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2021,23280.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2022,24290.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2023,24460.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2024,24790.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3,IT,2025,25030.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,1995,2900.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,1996,2940.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,1997,2980.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,1998,2990.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,1999,3040.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2000,3150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2001,3320.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2002,3380.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2003,3400.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2004,3430.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2005,3460.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2006,3450.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2007,3460.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2008,3440.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2009,3440.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2010,3420.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2011,3310.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2012,3240.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2013,3200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2014,3240.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2015,3280.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2016,3300.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2017,3340.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2018,3390.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2019,3380.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2020,3380.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2021,3540.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2022,3570.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2023,3620.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2024,3640.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S13,IT,2025,3650.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,1995,15950.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,1996,16140.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,1997,16690.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,1998,17250.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,1999,17730.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2000,18200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2001,18320.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2002,18280.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2003,18310.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2004,18350.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2005,18480.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2006,18640.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2007,18730.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2008,18400.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2009,18020.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2010,18120.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2011,18090.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2012,17390.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2013,16960.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2014,17000.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2015,17350.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2016,17520.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2017,17760.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2018,17890.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2019,17930.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2020,16120.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2021,17140.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2022,18080.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2023,18180.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2024,18410.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14,IT,2025,18600.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,1995,16060.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,1996,16250.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,1997,16820.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,1998,17390.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,1999,17870.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2000,18350.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2001,18470.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2002,18430.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2003,18470.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2004,18500.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2005,18630.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2006,18810.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2007,18900.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2008,18560.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2009,18180.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2010,18280.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2011,18260.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2012,17550.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2013,17110.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2014,17160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2015,17500.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2016,17670.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2017,17920.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2018,18050.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2019,18090.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2020,16260.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2021,17290.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2022,18240.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2023,18350.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2024,18580.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S14_S15,IT,2025,18780.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,1995,110.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,1996,120.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,1997,130.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,1998,140.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,1999,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2000,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2001,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2002,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2003,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2004,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2005,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2006,170.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2007,170.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2008,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2009,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2010,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2011,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2012,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2013,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2014,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2015,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2016,150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2017,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2018,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2019,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2020,140.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2021,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2022,160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2023,170.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2024,170.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P31_S15,IT,2025,180.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,1995,2460.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,1996,2450.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,1997,2430.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,1998,2520.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,1999,2550.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2000,2620.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2001,2760.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2002,2770.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2003,2810.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2004,2780.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2005,2740.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2006,2680.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2007,2660.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2008,2720.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2009,2700.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2010,2670.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2011,2620.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2012,2540.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2013,2500.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2014,2430.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2015,2390.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2016,2450.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2017,2440.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2018,2400.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2019,2400.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2020,2440.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2021,2450.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2022,2480.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2023,2490.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2024,2570.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P32_S13,IT,2025,2600.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,1995,5350.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,1996,5380.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,1997,5390.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,1998,5510.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,1999,5570.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2000,5760.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2001,6080.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2002,6150.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2003,6200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2004,6200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2005,6200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2006,6130.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2007,6120.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2008,6160.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2009,6140.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2010,6080.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2011,5930.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2012,5770.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2013,5700.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2014,5660.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2015,5670.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2016,5750.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2017,5780.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2018,5790.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2019,5780.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2020,5820.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2021,5990.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2022,6050.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2023,6120.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2024,6210.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P3_S13,IT,2025,6250.0,e,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P41,IT,1995,18970.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P41,IT,1996,19200.0,,
ESTAT:NAMA_10_PC(1.0),22/07/26 23:00:00,A,CLV20_EUR_HAB,P41,IT,1997,19810.0,,
