DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2010,289185.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2011,281070.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2012,274613.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2013,264260.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2014,258542.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2015,249950.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2016,243080.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2017,235733.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2018,226217.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2019,215387.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2020,208431.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2021,205189.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2022,202840.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2023,195376.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2024,190103.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1960,429260.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1961,461202.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1962,428083.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1963,443959.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1964,526070.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1965,472450.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1966,483659.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1967,438650.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1968,397601.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1969,393337.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1970,380376.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1971,383528.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1972,364375.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1973,327059.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1974,336839.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1975,273506.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1976,231073.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1977,194409.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1978,168372.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1979,131869.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1980,85891.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1981,77812.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1982,84162.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1983,37598.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1984,53195.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1985,29909.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1986,10956.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1987,18768.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1988,30272.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1989,28835.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1990,27509.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1991,10798.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1992,24132.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1993,-490.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1994,-20961.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1995,-28714.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1996,-24225.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1997,-22412.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1998,-34936.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,1999,-20499.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2000,-12463.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2001,-12972.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2002,-19195.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2003,-42405.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2004,15941.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2005,-13282.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2006,2118.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2007,-6868.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2008,-8467.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2009,-22806.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2010,-25544.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2011,-46842.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2012,-78697.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2013,-86436.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2014,-95768.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2015,-161791.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2016,-141823.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2017,-190910.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2018,-193386.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2019,-214333.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2020,-335425.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2021,-301097.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2022,-321744.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2023,-291175.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2024,-283165.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROW,IT,2025,-296395.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1960,8.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1961,9.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1962,8.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1963,8.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1964,10.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1965,9.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1966,9.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1967,8.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1968,7.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1969,7.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1970,7.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1971,7.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1972,6.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1973,6.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1974,6.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1975,4.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1976,4.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1977,3.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1978,3.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1979,2.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1980,1.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1981,1.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1982,1.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1983,0.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1984,0.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1985,0.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1986,0.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1987,0.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1988,0.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1989,0.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1990,0.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1991,0.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1992,0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1993,0.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1994,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1995,-0.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1996,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1997,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1998,-0.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,1999,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2000,-0.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2001,-0.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2002,-0.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2003,-0.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2004,0.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2005,-0.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2006,0.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2007,-0.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2008,-0.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2009,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2010,-0.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2011,-0.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2012,-1.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2013,-1.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2014,-1.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2015,-2.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2016,-2.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2017,-3.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2018,-3.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2019,-3.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2020,-5.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2021,-5.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2022,-5.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2023,-4.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2024,-4.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATGROWRT,IT,2025,-5.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2001,1083536.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2002,1095591.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2003,1130531.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2004,1109257.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2005,1121326.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2006,1117902.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2007,1134734.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2008,1161785.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2009,1160520.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2010,1149432.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2011,1140012.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2012,1147069.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2013,1115052.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2014,1100960.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2015,1133351.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2016,1088699.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2017,1107212.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2018,1072880.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2019,1054501.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2020,1145209.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2021,1101595.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2022,1108410.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2023,1050955.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2024,1023053.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATT,IT,2025,1007265.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2001,19.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2002,19.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2003,19.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2004,19.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2005,19.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2006,19.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2007,19.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2008,19.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2009,19.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2010,19.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2011,19.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2012,19.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2013,18.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2014,18.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2015,18.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2016,18.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2017,18.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2018,17.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2019,17.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2020,19.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2021,18.6,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2022,18.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2023,17.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2024,17.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,NATTRT,IT,2025,17.1,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1960,12.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1961,12.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1962,12.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1963,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1964,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1965,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1966,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1967,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1968,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1969,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1970,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1971,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1972,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1973,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1974,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1975,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1976,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1977,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1978,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1979,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1980,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1981,12.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1982,12.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1983,12.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1984,12.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1985,12.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1986,12.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1987,12.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1988,12.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1989,12.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1990,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1991,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1992,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1993,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1994,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1995,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1996,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1997,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1998,11.7,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,1999,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2000,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2001,11.7,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2002,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2003,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2004,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2005,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2006,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2007,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2008,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2009,11.8,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2010,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2011,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2012,11.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2013,11.9,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2014,11.9,be,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2015,11.9,be,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2016,11.8,e,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2017,11.8,be,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2018,11.7,e,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2019,11.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE,IT,2020,11.6,e,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1960,14.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1961,14.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1962,14.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1963,14.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1964,14.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,POPSHARE_EU27_2020,IT,1965,14.0,,
