DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE26,2023,1310561,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE26,2024,1315155,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE26,2025,1318817,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2014,1806025,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2015,1821271,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2016,1846020,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2017,1857991,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2018,1873368,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2019,1887754,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2020,1899442,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2021,1905841,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2022,1917979,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2023,1903481,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2024,1920514,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE27,2025,1933313,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2014,3421829,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2015,3469849,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2016,3520031,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2017,3574830,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2018,3613495,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2019,3644826,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2020,3669491,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2021,3664088,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2022,3677472,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2023,3632853,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2024,3662381,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE30,2025,3685265,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2014,2449193,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2015,2457872,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2016,2484826,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2017,2494648,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2018,2504040,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2019,2511917,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2020,2521893,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2021,2531071,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2022,2537868,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2023,2545159,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2024,2554464,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE40,2025,2556747,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2014,657391,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2015,661888,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2016,671489,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2017,678753,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2018,681032,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2019,682986,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2020,681202,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2021,680130,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2022,676463,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2023,695758,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2024,702655,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE50,2025,704881,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2014,1746342,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2015,1762791,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2016,1787408,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2017,1810438,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2018,1830584,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2019,1841179,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2020,1847253,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2021,1852478,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2022,1853935,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2023,1832675,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2024,1851596,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE60,2025,1862565,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2014,3822479,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2015,3863818,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2016,3922369,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2017,3951234,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2018,3978050,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2019,3998724,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2020,4019961,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2021,4026618,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2022,4026564,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2023,4001146,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2024,4024030,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE71,2025,4039611,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2014,1023150,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2015,1029020,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2016,1040091,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2017,1043643,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2018,1045807,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2019,1047262,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2020,1048646,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2021,1048740,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2022,1050765,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2023,1036748,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2024,1041453,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE72,2025,1040290,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2014,1199796,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2015,1201050,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2016,1213712,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2017,1218211,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2018,1219405,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2019,1219823,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2020,1219473,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2021,1217796,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2022,1217688,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2023,1199039,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2024,1202063,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE73,2025,1200892,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2014,1596505,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2015,1599138,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2016,1612362,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2017,1610674,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2018,1611119,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2019,1609675,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2020,1608138,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2021,1610774,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2022,1611160,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2023,1576049,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2024,1578041,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE80,2025,1573597,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2014,1574936,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2015,1579754,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2016,1598164,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2017,1595609,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2018,1595734,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2019,1596396,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2020,1594929,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2021,1590577,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2022,1591424,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2023,1589602,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2024,1592700,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE91,2025,1589423,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2014,2099079,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2015,2108413,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2016,2132290,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2017,2139976,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2018,2144120,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2019,2149805,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2020,2148238,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2021,2147704,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2022,2149859,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2023,2117034,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2024,2123401,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE92,2025,2123689,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2014,1670199,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2015,1677715,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2016,1699969,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2017,1703945,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2018,1706464,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2019,1710914,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2020,1716448,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2021,1722474,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2022,1731531,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2023,1716631,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2024,1721982,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE93,2025,1721892,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2014,2446345,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2015,2460857,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2016,2496176,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2017,2506155,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2018,2516457,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2019,2525333,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2020,2533993,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2021,2542666,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2022,2554217,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2023,2559680,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2024,2570052,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DE94,2025,2569485,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2014,5088748,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2015,5108290,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2016,5173623,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2017,5190790,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2018,5198820,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2019,5202321,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2020,5207457,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2021,5200090,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2022,5197679,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2023,5222540,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2024,5238909,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA1,2025,5244379,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2014,4333015,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2015,4361724,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2016,4422371,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2017,4439416,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2018,4454228,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2019,4468904,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2020,4478847,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2021,4475530,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2022,4472956,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2023,4461422,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2024,4478118,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA2,2025,4486282,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2014,2574148,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2015,2580664,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2016,2614229,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2017,2619376,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2018,2621153,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2019,2623619,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2020,2624625,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2021,2624719,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2022,2631237,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2023,2640307,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2024,2654384,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA3,2025,2659034,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2014,2024392,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2015,2029648,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2016,2057996,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2017,2054205,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2018,2054343,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2019,2055310,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2020,2055724,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2021,2054178,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2022,2057480,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2023,2070052,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2024,2072972,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA4,2025,2072861,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2014,3551553,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2015,3557772,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2016,3597297,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2017,3586313,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2018,3583590,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2019,3582497,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2020,3580568,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2021,3571053,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2022,3565239,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2023,3570099,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2024,3573137,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEA5,2025,3571898,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2014,1474378,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2015,1477202,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2016,1488308,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2017,1492187,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2018,1493055,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2019,1495885,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2020,1498223,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2021,1500830,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2022,1503189,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2023,1522385,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2024,1527616,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB1,2025,1530208,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2014,519136,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2015,521863,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2016,532715,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2017,528728,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2018,529597,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2019,531007,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2020,533113,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2021,534438,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2022,536772,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2023,524876,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2024,526651,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB2,2025,525583,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2014,2000852,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2015,2012517,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2016,2031780,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2017,2045138,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2018,2051027,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2019,2057952,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2020,2062567,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2021,2063123,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2022,2066524,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2023,2061294,b,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2024,2070896,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEB3,2025,2073778,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,DEC0,2014,990718,,
