DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EL,2021,41.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EL,2022,43.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EL,2023,44.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EL,2024,44.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EL,2025,43.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2009,62.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2010,60.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2011,59.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2012,57.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2013,56.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2014,54.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2015,53.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2016,51.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2017,51.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2018,51.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2019,50.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2020,47.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2021,49.7,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2022,50.0,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2023,50.3,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2024,50.5,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,ES,2025,50.6,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2009,55.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2010,55.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2011,54.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2012,54.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2013,54.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2014,54.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2015,54.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2016,54.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2017,54.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2018,54.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2019,54.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2020,53.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2021,54.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2022,55.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2023,55.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2024,55.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,EU27_2020,2025,55.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2009,61.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2010,60.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2011,61.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2012,61.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2013,61.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2014,61.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2015,61.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2016,61.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2017,62.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2018,63.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2019,63.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2020,62.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2021,63.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2022,64.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2023,64.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2024,63.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FI,2025,63.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2003,54.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2004,54.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2005,54.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2006,55.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2007,55.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2008,55.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2009,56.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2010,56.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2011,55.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2012,54.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2013,54.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2014,53.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2015,54.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2016,54.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2017,53.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2018,54.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2019,53.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2020,51.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2021,54.6,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2022,56.3,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2023,56.6,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2024,56.6,bd,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,FR,2025,57.2,d,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2009,52.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2010,51.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2011,49.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2012,48.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2013,47.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2014,50.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2015,50.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2016,52.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2017,52.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2018,50.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2019,50.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2020,49.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2021,50.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2022,51.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2023,49.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2024,50.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HR,2025,49.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2009,44.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2010,44.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2011,43.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2012,44.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2013,46.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2014,48.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2015,49.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2016,51.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2017,51.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2018,52.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2019,52.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2020,51.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2021,52.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2022,51.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2023,51.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2024,51.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,HU,2025,50.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2009,69.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2010,65.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2011,63.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2012,62.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2013,61.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2014,59.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2015,59.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2016,61.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2017,58.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2018,58.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2019,59.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2020,55.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2021,60.7,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2022,63.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2023,64.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2024,64.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IE,2025,63.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2009,76.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2010,75.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2011,76.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2012,77.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2013,80.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2014,80.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2015,83.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2016,85.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2017,84.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2018,83.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2019,83.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2020,79.4,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2021,78.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2022,80.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2023,81.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2024,85.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IS,2025,85.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2009,43.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2010,42.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2011,41.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2012,43.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2013,41.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2014,41.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2015,40.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2016,41.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2017,41.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2018,40.9,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2019,40.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2020,38.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2021,40.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2022,41.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2023,41.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2024,40.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,IT,2025,38.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2009,47.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2010,46.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2011,45.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2012,47.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2013,49.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2014,51.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2015,52.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2016,53.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2017,53.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2018,54.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2019,55.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2020,55.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2021,54.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2022,54.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2023,53.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2024,53.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LT,2025,52.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2009,51.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2010,47.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2011,46.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2012,48.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2013,47.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2014,49.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2015,55.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2016,52.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2017,51.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2018,53.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2019,56.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2020,54.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2021,55.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2022,54.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2023,57.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2024,57.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LU,2025,54.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2009,55.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2010,55.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2011,54.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2012,57.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2013,57.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2014,58.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2015,59.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2016,59.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2017,60.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2018,58.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2019,57.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2020,55.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2021,51.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-29,PC_POP,LV,2022,52.8,,
