DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,1998,1751902.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,1999,1818588.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2000,1870836.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2001,1929210.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2002,1888715.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2003,1857593.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2004,1823571.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2005,1822056.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2006,1827887.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2007,1855571.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2008,1893157.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2009,1930015.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2010,1969763.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2011,2012811.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2012,2062308.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2013,2115745.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2014,2180691.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2015,2256890.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2016,2317040.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2017,2365230.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2018,2398413.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2019,2416404.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2020,2404144.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2021,2377041.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2022,2375261.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2023,2367613.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2024,2358247.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y50-54,IT,2025,2346422.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1990,1657403.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1991,1642753.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1992,1642177.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1993,1651684.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1994,1678026.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1995,1710101.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1996,1737653.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1997,1740607.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1998,1726067.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,1999,1687421.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2000,1636037.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2001,1575083.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2002,1632383.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2003,1698142.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2004,1772170.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2005,1833312.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2006,1899106.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2007,1864833.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2008,1832737.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2009,1798832.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2010,1796129.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2011,1802581.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2012,1830771.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2013,1866883.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2014,1899722.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2015,1935899.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2016,1975477.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2017,2022301.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2018,2071992.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2019,2135805.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2020,2213008.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2021,2261108.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2022,2324641.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2023,2360997.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2024,2382140.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y55-59,IT,2025,2372870.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1990,1520473.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1991,1548262.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1992,1566261.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1993,1560628.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1994,1563156.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1995,1569004.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1996,1557257.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1997,1549108.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1998,1559631.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,1999,1586885.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2000,1620031.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2001,1648409.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2002,1653056.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2003,1646916.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2004,1616823.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2005,1574465.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2006,1521230.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2007,1585892.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2008,1652731.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2009,1726241.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2010,1784939.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2011,1848419.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2012,1813104.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2013,1778383.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2014,1743316.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2015,1739659.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2016,1744669.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2017,1771498.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2018,1804973.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2019,1837266.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2020,1874922.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2021,1901209.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2022,1960517.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2023,2012922.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2024,2079202.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y60-64,IT,2025,2157752.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1990,1316437.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1991,1328552.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1992,1350118.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1993,1365520.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1994,1373146.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1995,1379611.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1996,1406604.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1997,1417690.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1998,1418383.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,1999,1424948.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2000,1434120.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2001,1429559.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2002,1426841.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2003,1445422.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2004,1480199.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2005,1520168.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2006,1555168.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2007,1566639.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2008,1560468.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2009,1533581.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2010,1495025.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2011,1445523.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2012,1510201.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2013,1573159.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2014,1640347.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2015,1693914.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2016,1750585.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2017,1716164.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2018,1683852.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2019,1652883.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2020,1652740.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2021,1652948.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2022,1683212.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2023,1717751.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2024,1751451.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y65-69,IT,2025,1790530.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1990,715320.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1991,755984.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1992,832305.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1993,934251.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1994,1046842.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1995,1126442.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1996,1137439.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1997,1150145.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1998,1165567.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,1999,1173653.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2000,1183705.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2001,1214180.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2002,1233129.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2003,1244126.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2004,1258631.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2005,1275975.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2006,1279621.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2007,1285103.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2008,1308145.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2009,1346275.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2010,1386332.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2011,1422470.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2012,1435882.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2013,1428311.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2014,1401623.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2015,1366382.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2016,1319426.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2017,1378696.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2018,1438186.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2019,1502831.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2020,1555306.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2021,1609510.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2022,1577285.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2023,1549520.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2024,1524286.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y70-74,IT,2025,1527147.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1990,758722.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1991,759430.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1992,730159.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1993,660783.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1994,588430.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1995,551980.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1996,590747.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1997,654133.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1998,736198.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,1999,823944.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2000,885466.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2001,897823.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2002,910310.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2003,932201.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2004,950567.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2005,969759.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2006,1003269.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2007,1025569.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2008,1036125.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2009,1054012.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2010,1073069.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2011,1082891.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2012,1093613.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2013,1118432.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2014,1154945.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2015,1193933.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2016,1225371.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2017,1236901.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2018,1229670.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2019,1208294.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2020,1181233.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2021,1140634.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2022,1191693.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2023,1246635.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2024,1309011.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y75-79,IT,2025,1358243.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1990,400884.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1991,427677.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1992,447738.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1993,476273.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1994,494694.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1995,507548.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1996,510768.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1997,488394.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1998,441670.0,,
ESTAT:DEMO_R_PJANGROUP(1.0),03/07/26 11:00:00,A,NR,M,Y80-84,IT,1999,392970.0,,
