DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2016,30.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2017,29.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2018,29.7,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2019,29.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2020,28.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2021,29.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2022,30.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2023,30.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2024,29.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,PC_POP,IT,2025,26.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2009,1029.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2010,1003.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2011,956.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2012,1008.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2013,938.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2014,940.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2015,916.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2016,904.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2017,895.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2018,892.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2019,884.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2020,842.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2021,878.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2022,901.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2023,923.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2024,895.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-24,THS_PER,IT,2025,800.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2009,49.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2010,48.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2011,46.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2012,48.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2013,45.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2014,45.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2015,45.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2016,46.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2017,46.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2018,45.5,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2019,45.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2020,43.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2021,45.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2022,46.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2023,47.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2024,45.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,PC_POP,IT,2025,43.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2009,2362.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2010,2290.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2011,2221.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2012,2276.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2013,2148.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2014,2133.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2015,2116.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2016,2144.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2017,2126.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2018,2099.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2019,2083.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2020,1977.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2021,2048.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2022,2082.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2023,2128.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2024,2084.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-29,THS_PER,IT,2025,1989.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2009,72.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2010,72.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2011,72.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2012,73.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2013,72.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2014,73.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2015,73.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2016,74.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2017,74.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2018,75.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2019,74.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2020,72.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2021,73.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2022,74.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2023,75.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2024,75.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,PC_POP,IT,2025,75.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2009,14100.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2010,14043.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2011,14019.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2012,14136.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2013,14016.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2014,14065.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2015,14132.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2016,14239.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2017,14261.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2018,14260.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2019,14196.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2020,13747.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2021,13782.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2022,13896.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2023,14074.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2024,14106.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y15-64,THS_PER,IT,2025,14114.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2009,78.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2010,77.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2011,77.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2012,78.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2013,77.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2014,78.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2015,79.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2016,80.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2017,80.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2018,80.6,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2019,80.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2020,78.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2021,79.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2022,80.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2023,81.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2024,81.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,PC_POP,IT,2025,81.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2009,13928.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2010,13878.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2011,13880.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2012,13982.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2013,13892.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2014,13937.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2015,14009.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2016,14121.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2017,14136.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2018,14128.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2019,14070.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2020,13635.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2021,13663.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2022,13780.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2023,13943.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2024,13978.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y20-64,THS_PER,IT,2025,14024.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2009,89.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2010,88.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2011,88.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2012,88.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2013,87.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2014,87.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2015,87.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2016,88.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2017,88.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2018,88.3,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2019,88.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2020,86.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2021,87.3,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2022,88.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2023,89.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2024,89.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,PC_POP,IT,2025,89.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2009,11384.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2010,11287.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2011,11245.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2012,11205.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2013,11050.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2014,10957.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2015,10917.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2016,10907.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2017,10842.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2018,10717.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2019,10594.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2020,10168.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2021,10103.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2022,10075.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2023,10056.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2024,10010.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y25-54,THS_PER,IT,2025,9980.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2009,48.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2010,49.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2011,50.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2012,53.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2013,55.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2014,59.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2015,62.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2016,65.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2017,66.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2018,68.4,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2019,68.4,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2020,67.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2021,67.2,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2022,68.6,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2023,71.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2024,72.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,PC_POP,IT,2025,74.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2009,1688.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2010,1755.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2011,1820.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2012,1925.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2013,2032.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2014,2171.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2015,2300.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2016,2426.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2017,2521.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2018,2652.0,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2019,2718.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2020,2736.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2021,2801.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2022,2920.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2023,3095.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2024,3201.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,M,Y55-64,THS_PER,IT,2025,3334.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2009,28.8,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2010,28.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2011,27.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2012,28.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2013,27.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2014,27.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2015,26.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2016,26.5,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2017,26.1,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2018,25.9,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2019,25.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2020,23.7,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2021,24.9,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2022,26.0,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,T,Y15-24,PC_POP,IT,2023,26.4,,
