DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2013,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2014,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2015,13.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2016,13.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2017,13.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2018,13.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2019,13.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2020,12.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2021,12.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2022,12.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2023,13.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2024,13.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D21X31,IT,2025,13.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,1995,15.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,1996,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,1997,15.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,1998,19.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,1999,18.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2000,17.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2001,17.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2002,16.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2003,16.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2004,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2005,15.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2006,16.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2007,16.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2008,15.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2009,15.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2010,15.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2011,15.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2012,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2013,15.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2014,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2015,14.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2016,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2017,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2018,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2019,13.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2020,14.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2021,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2022,13.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2023,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2024,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D2X3,IT,2025,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,1995,15.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,1996,15.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,1997,14.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,1998,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,1999,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2000,15.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2001,16.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2002,15.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2003,15.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2004,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2005,12.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2006,13.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2007,12.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2008,12.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2009,13.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2010,13.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2011,13.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2012,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2013,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2014,14.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2015,13.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2016,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2017,13.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2018,13.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2019,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2020,9.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2021,10.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2022,14.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2023,11.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2024,13.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D3,IT,2025,13.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,1995,19.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,1996,22.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,1997,19.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,1998,21.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,1999,20.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2000,20.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2001,19.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2002,17.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2003,17.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2004,16.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2005,16.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2006,17.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2007,20.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2008,21.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2009,22.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2010,25.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2011,22.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2012,21.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2013,21.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2014,22.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2015,20.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2016,21.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2017,21.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2018,22.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2019,21.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2020,21.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2021,22.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2022,14.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2023,11.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,D31,IT,2024,17.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,1995,16.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,1996,16.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,1997,16.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,1998,17.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,1999,16.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2000,16.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2001,16.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2002,16.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2003,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2004,15.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2005,15.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2006,15.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2007,15.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2008,15.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2009,15.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2010,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2011,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2012,14.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2013,14.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2014,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2015,14.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2016,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2017,14.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2018,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2019,13.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2020,13.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2021,13.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2022,13.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2023,13.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2024,13.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P3,IT,2025,12.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,1995,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,1996,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,1997,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,1998,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,1999,13.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2000,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2001,14.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2002,14.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2003,13.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2004,13.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2005,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2006,13.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2007,13.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2008,13.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2009,13.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2010,12.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2011,12.5,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2012,12.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2013,11.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2014,11.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2015,11.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2016,11.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2017,11.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2018,11.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2019,10.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2020,10.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2021,10.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2022,10.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2023,10.4,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2024,10.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S13,IT,2025,9.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,1995,17.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,1996,17.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,1997,17.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,1998,18.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,1999,17.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2000,17.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2001,17.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2002,16.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2003,16.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2004,16.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2005,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2006,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2007,16.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2008,15.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2009,15.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2010,15.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2011,15.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2012,15.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2013,15.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2014,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2015,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2016,15.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2017,15.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2018,14.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2019,14.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2020,14.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2021,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2022,14.6,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2023,14.3,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2024,14.2,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14,IT,2025,13.9,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14_S15,IT,1995,17.7,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,PC_EU27_2020_MPPS_CP,P31_S14_S15,IT,1996,17.4,,
