DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG16,2024,2575.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG16,2025,2575.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG16,2026,2575.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2013,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2014,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2015,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2016,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2017,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2018,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2019,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2020,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2021,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2022,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2023,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2024,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2025,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG17,2026,3574.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2013,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2014,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2015,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2016,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2017,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2018,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2019,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2020,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2021,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2022,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2023,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2024,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2025,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG18,2026,1624.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2013,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2014,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2015,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2016,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2017,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2018,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2019,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2020,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2021,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2022,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2023,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2024,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2025,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG19,2026,2124.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2013,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2014,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2015,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2016,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2017,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2018,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2019,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2020,24100.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2021,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2022,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2023,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2024,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2025,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2,2026,24106.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2013,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2014,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2015,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2016,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2017,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2018,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2019,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2020,4286.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG25,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2013,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2014,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2015,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2016,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2017,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2018,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2019,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2020,3932.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG26,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2013,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2014,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2015,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2016,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2017,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2018,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2019,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2020,4570.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG27,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2013,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2014,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2015,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2016,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2017,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2018,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2019,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2020,3034.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG28,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2013,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2014,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2015,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2016,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2017,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2018,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2019,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2020,3406.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG29,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2013,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2014,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2015,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2016,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2017,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2018,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2019,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2020,1855.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2A,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2013,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2014,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2015,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2016,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2017,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2018,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2019,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2020,1517.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2B,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2013,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2014,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2015,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2016,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2017,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2018,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2019,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2020,1500.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2024,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2025,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2C,2026,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2021,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2022,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2023,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2024,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2025,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2026,7689.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2021,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2022,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2023,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2024,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2025,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2026,5642.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2021,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2022,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2023,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2024,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2025,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2026,1248.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2021,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2022,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2023,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2024,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2025,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2026,2992.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2021,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2022,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2023,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2024,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2025,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2026,6535.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2013,62327.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2014,62327.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2015,62327.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2016,62327.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2017,62327.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2018,62327.0,,
