DATAFLOW,LAST UPDATE,freq,unit,landuse,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2000,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2001,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2002,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2003,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2004,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2005,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2006,816.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2007,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2008,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2009,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2010,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2011,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2012,816.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2013,815.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2014,815.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC43,2015,815.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1990,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1991,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1992,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1993,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1994,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1995,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1996,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1997,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1998,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,1999,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2000,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2001,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2002,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2003,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2004,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2005,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2006,3212.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2007,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2008,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2009,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2010,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2011,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2012,3211.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2013,3196.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2014,3196.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC44,2015,3196.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1990,2760.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1991,2760.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1992,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1993,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1994,2733.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1995,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1996,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1997,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1998,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,1999,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2000,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2001,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2002,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2003,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2004,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2005,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2006,2723.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2007,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2008,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2009,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2010,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2011,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2012,2722.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2013,2746.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2014,2746.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC46,2015,2746.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1990,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1991,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1992,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1993,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1994,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1995,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1996,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1997,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1998,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,1999,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2000,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2001,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2002,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2003,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2004,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2005,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2006,4784.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2007,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2008,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2009,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2010,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2011,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2012,4784.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2013,4786.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2014,4786.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC47,2015,4786.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1990,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1991,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1992,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1993,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1994,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1995,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1996,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1997,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1998,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,1999,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2000,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2001,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2002,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2003,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2004,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2005,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2006,2965.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2007,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2008,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2009,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2010,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2011,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2012,2964.7,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2013,2969.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2014,2969.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC48,2015,2969.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1992,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1993,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1994,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1995,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1996,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1997,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1998,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,1999,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2000,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2001,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2002,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2003,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2004,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2005,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2006,782.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2007,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2008,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2009,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2010,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2011,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2012,782.2,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2013,783.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2014,783.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC49,2015,783.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1990,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1991,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1992,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1993,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1994,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1995,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1996,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1997,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1998,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,1999,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2000,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2001,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2002,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2003,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2004,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2005,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2006,1771.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2007,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2008,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2009,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2010,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2011,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2012,1770.6,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2013,1770.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2014,1770.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4A,2015,1770.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1990,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1991,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1992,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1993,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1994,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1995,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1996,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1997,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1998,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,1999,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2000,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2001,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2002,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2003,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2004,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2005,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2006,2339.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2007,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2008,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2009,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2010,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2011,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2012,2338.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2013,2341.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2014,2341.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4B,2015,2341.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2001,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2002,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2003,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2004,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2005,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2006,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2007,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2008,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2009,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2010,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2011,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2012,1578.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2013,1576.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2014,1576.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4C,2015,1576.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2001,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2002,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2003,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2004,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2005,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2006,405.1,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2007,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2008,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2009,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2010,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2011,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2012,405.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITC4D,2013,405.0,b,
