time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2023,2023,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,150.0
2024,2024,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,150.0
2025,2025,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,160.0
1995,1995,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2190.0
1996,1996,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2180.0
1997,1997,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2160.0
1998,1998,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2240.0
1999,1999,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2260.0
2000,2000,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2330.0
2001,2001,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2460.0
2002,2002,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2470.0
2003,2003,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2500.0
2004,2004,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2470.0
2005,2005,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2440.0
2006,2006,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2380.0
2007,2007,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2360.0
2008,2008,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2420.0
2009,2009,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2400.0
2010,2010,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2370.0
2011,2011,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2330.0
2012,2012,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2250.0
2013,2013,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2220.0
2014,2014,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2160.0
2015,2015,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2120.0
2016,2016,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2180.0
2017,2017,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2160.0
2018,2018,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2130.0
2019,2019,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2130.0
2020,2020,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2170.0
2021,2021,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2170.0
2022,2022,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2210.0
2023,2023,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2220.0
2024,2024,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2280.0
2025,2025,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,2310.0
1995,1995,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,4920.0
1996,1996,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,4950.0
1997,1997,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,4960.0
1998,1998,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5060.0
1999,1999,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5130.0
2000,2000,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5300.0
2001,2001,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5590.0
2002,2002,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5650.0
2003,2003,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5700.0
2004,2004,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5700.0
2005,2005,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5700.0
2006,2006,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5640.0
2007,2007,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5630.0
2008,2008,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5660.0
2009,2009,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5650.0
2010,2010,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5600.0
2011,2011,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5450.0
2012,2012,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5310.0
2013,2013,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5240.0
2014,2014,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5210.0
2015,2015,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5210.0
2016,2016,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5290.0
2017,2017,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5310.0
2018,2018,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5320.0
2019,2019,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5310.0
2020,2020,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5360.0
2021,2021,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5510.0
2022,2022,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5570.0
2023,2023,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5620.0
2024,2024,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5710.0
2025,2025,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,5740.0
1995,1995,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,17070.0
1996,1996,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,17280.0
1997,1997,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,17830.0
1998,1998,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18350.0
1999,1999,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18830.0
2000,2000,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19370.0
2001,2001,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19630.0
2002,2002,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19640.0
2003,2003,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19690.0
2004,2004,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19750.0
2005,2005,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19900.0
2006,2006,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,20040.0
2007,2007,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,20140.0
2008,2008,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19810.0
2009,2009,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19480.0
2010,2010,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19540.0
2011,2011,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19420.0
2012,2012,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18720.0
2013,2013,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18290.0
2014,2014,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18370.0
2015,2015,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18710.0
2016,2016,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18890.0
2017,2017,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19150.0
2018,2018,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19300.0
2019,2019,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19330.0
2020,2020,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,17670.0
2021,2021,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,18750.0
2022,2022,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19630.0
2023,2023,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,19770.0
2024,2024,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,20000.0
2025,2025,IT,Italy,P41,Actual individual consumption,CLV10_EUR_HAB,"Chain linked volumes (2010), euro per capita",A,Annual,20190.0
1995,1995,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,26510.0
1996,1996,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,26850.0
1997,1997,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27360.0
1998,1998,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27840.0
1999,1999,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28310.0
2000,2000,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29390.0
2001,2001,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29960.0
2002,2002,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29980.0
2003,2003,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29840.0
2004,2004,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,30060.0
2005,2005,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,30110.0
2006,2006,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,30530.0
2007,2007,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,30790.0
2008,2008,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,30240.0
2009,2009,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28470.0
2010,2010,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28780.0
2011,2011,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28880.0
2012,2012,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27900.0
2013,2013,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27340.0
2014,2014,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27330.0
2015,2015,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,27620.0
2016,2016,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28010.0
2017,2017,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28510.0
2018,2018,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,28810.0
2019,2019,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29000.0
2020,2020,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,26560.0
2021,2021,IT,Italy,B1GQ,Gross domestic product at market prices,CLV15_EUR_HAB,"Chain linked volumes (2015), euro per capita",A,Annual,29080.0
