DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,1998,103.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,1999,103.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2000,104.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2001,104.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2002,105.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2003,107.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2004,108.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2005,105.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2006,107.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2007,107.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2008,106.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2009,103.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2010,104.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2011,104.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2012,104.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2013,101.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2014,100.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2016,99.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2017,98.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2018,98.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2019,97.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2020,94.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2021,94.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2022,94.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2023,94.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2024,95.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_JOB,TOTAL,SELF_DC,IT,2025,96.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,1995,134.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,1996,129.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,1997,127.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,1998,121.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,1999,114.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2000,113.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2001,114.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2002,111.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2003,107.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2004,108.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2005,106.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2006,108.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2007,105.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2008,102.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2009,100.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2010,102.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2011,100.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2012,99.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2013,97.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2014,98.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2016,103.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2017,102.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2018,104.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2019,104.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2020,102.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2021,101.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2022,102.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2023,102.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2024,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,EMP_DC,IT,2025,103.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,1995,114.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,1996,106.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,1997,103.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,1998,101.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,1999,97.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2000,98.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2001,99.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2002,98.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2003,88.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2004,92.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2005,98.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2006,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2007,100.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2008,97.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2009,94.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2010,96.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2011,97.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2012,99.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2013,96.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2014,98.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2016,104.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2017,105.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2018,107.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2019,104.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2020,105.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2021,104.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2022,105.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2023,107.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2024,108.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SAL_DC,IT,2025,109.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,1995,152.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,1996,148.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,1997,148.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,1998,139.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,1999,129.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2000,126.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2001,126.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2002,122.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2003,123.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2004,121.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2005,113.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2006,113.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2007,109.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2008,107.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2009,105.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2010,107.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2011,103.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2012,99.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2013,97.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2014,97.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2016,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2017,99.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2018,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2019,103.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2020,99.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2021,99.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2022,99.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2023,98.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2024,97.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,A,SELF_DC,IT,2025,97.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,1995,118.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,1996,117.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,1997,116.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,1998,118.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,1999,117.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2000,117.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2001,117.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2002,117.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2003,118.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2004,117.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2005,116.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2006,117.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2007,118.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2008,117.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2009,111.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2010,107.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2011,107.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2012,105.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2013,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2014,100.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2016,100.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2017,101.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2018,102.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2019,103.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2020,101.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2021,101.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2022,103.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2023,104.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2024,105.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,EMP_DC,IT,2025,105.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,1995,116.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,1996,115.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,1997,114.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,1998,117.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,1999,116.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2000,115.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2001,116.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2002,116.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2003,117.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2004,115.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2005,115.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2006,117.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2007,117.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2008,116.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2009,111.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2010,107.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2011,106.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2012,105.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2013,102.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2014,100.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2016,101.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2017,102.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2018,103.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2019,105.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2020,104.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2021,104.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2022,106.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2023,108.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2024,109.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SAL_DC,IT,2025,108.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,1995,132.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,1996,129.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,1997,128.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,1998,128.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,1999,128.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2000,127.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2001,124.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2002,126.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2003,129.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2004,128.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2005,123.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2006,124.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2007,125.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2008,122.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2009,113.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2010,110.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2011,109.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2012,107.5,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2013,105.2,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2014,101.8,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2015,100.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2016,98.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2017,95.3,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2018,93.7,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2019,91.9,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2020,83.1,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2021,82.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2022,82.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2023,80.4,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2024,79.6,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,B-E,SELF_DC,IT,2025,79.0,,
ESTAT:NAMA_10_A10_E(1.0),15/07/26 11:00:00,A,I15_PER,C,EMP_DC,IT,1995,120.8,,
