time,time_label,geo,geo_label,na_item,na_item_label,direct,direct_label,unit,unit_label,freq,freq_label,OBS_VALUE
2017,2017,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19882.51
2018,2018,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,20183.57
2019,2019,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,20537.93
2020,2020,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,20001.77
2021,2021,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21306.79
2022,2022,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22984.1
2023,2023,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24647.93
2024,2024,ITF1,Abruzzo,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,25774.79
2000,2000,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,3585.13
2001,2001,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,3637.71
2002,2002,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,3683.71
2003,2003,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,3890.83
2004,2004,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,3857.94
2005,2005,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4004.2
2006,2006,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4243.27
2007,2007,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4445.93
2008,2008,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4556.53
2009,2009,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4414.02
2010,2010,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4400.08
2011,2011,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4432.28
2012,2012,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4214.48
2013,2013,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4135.55
2014,2014,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4039.35
2015,2015,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4107.3
2016,2016,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4183.7
2017,2017,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4232.84
2018,2018,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4306.61
2019,2019,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4408.48
2020,2020,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4369.67
2021,2021,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4594.16
2022,2022,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,4970.15
2023,2023,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,5252.35
2024,2024,ITF2,Molise,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,5441.29
2000,2000,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,60835.65
2001,2001,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,62552.2
2002,2002,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,64355.07
2003,2003,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,66339.04
2004,2004,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,65908.95
2005,2005,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,67791.21
2006,2006,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,69720.94
2007,2007,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,71599.1
2008,2008,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,73260.33
2009,2009,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,70930.93
2010,2010,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,70823.44
2011,2011,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,70426.02
2012,2012,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,66513.35
2013,2013,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,65772.42
2014,2014,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,65740.74
2015,2015,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,67189.68
2016,2016,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,69224.2
2017,2017,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,70051.12
2018,2018,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,71592.81
2019,2019,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,73702.06
2020,2020,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,72142.8
2021,2021,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,76535.15
2022,2022,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,83224.09
2023,2023,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,88998.64
2024,2024,ITF3,Campania,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,93216.91
2000,2000,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,42008.27
2001,2001,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,43529.64
2002,2002,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,44310.46
2003,2003,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,46009.58
2004,2004,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,46298.41
2005,2005,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,47394.35
2006,2006,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,49267.36
2007,2007,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50822.82
2008,2008,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,51968.73
2009,2009,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50211.41
2010,2010,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50865.93
2011,2011,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,51931.34
2012,2012,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50168.32
2013,2013,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,49827.35
2014,2014,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,49484.38
2015,2015,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50692.36
2016,2016,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,52197.14
2017,2017,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,53367.77
2018,2018,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,54560.58
2019,2019,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,55883.02
2020,2020,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,55318.95
2021,2021,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,58020.51
2022,2022,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,62119.61
2023,2023,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,66086.63
2024,2024,ITF4,Puglia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,68928.32
2000,2000,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6159.18
2001,2001,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6097.21
2002,2002,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6378.07
2003,2003,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6726.32
2004,2004,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6787.79
2005,2005,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6957.63
2006,2006,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7197.98
2007,2007,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7468.17
2008,2008,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7608.13
2009,2009,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7362.66
2010,2010,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7288.4
2011,2011,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7252.57
2012,2012,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6986.21
2013,2013,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6900.93
2014,2014,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,6858.0
2015,2015,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7095.27
2016,2016,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7196.04
2017,2017,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7285.47
2018,2018,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7474.12
2019,2019,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7687.65
2020,2020,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,7703.92
2021,2021,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8042.98
2022,2022,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8578.27
2023,2023,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9225.15
2024,2024,ITF5,Basilicata,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9473.62
2000,2000,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19393.28
2001,2001,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19823.41
2002,2002,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,20414.48
2003,2003,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21481.4
2004,2004,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21632.9
2005,2005,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22164.93
2006,2006,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23161.0
2007,2007,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23891.68
2008,2008,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24582.62
2009,2009,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24110.35
2010,2010,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23796.44
2011,2011,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23887.8
2012,2012,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22820.83
2013,2013,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22553.26
2014,2014,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22125.37
2015,2015,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22446.57
2016,2016,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23123.14
2017,2017,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23912.49
2018,2018,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24369.26
2019,2019,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,25040.1
2020,2020,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24691.57
2021,2021,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,25719.12
2022,2022,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,27650.8
2023,2023,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,29652.31
2024,2024,ITF6,Calabria,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,31080.14
2000,2000,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,66293.87
2001,2001,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,68070.87
2002,2002,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,69846.43
2003,2003,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,73167.16
2004,2004,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,73821.36
2005,2005,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,75982.23
2006,2006,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,78772.0
2007,2007,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,81309.86
2008,2008,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,84612.72
2009,2009,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,83567.2
2010,2010,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,84099.53
2011,2011,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,84077.96
2012,2012,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,81193.33
2013,2013,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,80733.96
2014,2014,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,79777.75
2015,2015,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,80877.34
2016,2016,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,83449.98
2017,2017,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,85024.5
2018,2018,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,86964.17
2019,2019,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,89523.18
2020,2020,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,88835.1
2021,2021,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,94103.8
2022,2022,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,101971.76
2023,2023,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,108172.56
2024,2024,ITG,Isole,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,113671.08
2000,2000,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,49051.63
