zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Centre-South,2017-09-25,41.89,12.49,17.89,24.06,12.68,0.02,3.88,342.6,5.1926,67.99,99.32
IT-Centre-South,2017-09-26,41.89,12.49,17.62,21.67,13.36,0.04,2.3,117.7,2.8855,68.76,99.48
IT-Centre-South,2017-09-27,41.89,12.49,19.57,25.85,14.99,0.13,2.01,315.4,4.2091,60.34,99.64
IT-Centre-South,2017-09-28,41.89,12.49,19.51,26.42,13.92,0.34,2.65,20.9,4.9474,59.72,99.83
IT-Centre-South,2017-09-29,41.89,12.49,18.43,25.04,13.1,0.03,2.63,36.8,4.3603,61.94,99.68
IT-Centre-South,2017-09-30,41.89,12.49,18.05,23.87,13.39,0.0,2.33,192.4,4.5696,68.92,99.51
IT-Centre-South,2017-10-01,41.89,12.49,17.13,20.21,13.99,0.41,1.5,102.6,3.0406,76.94,99.62
IT-Centre-South,2017-10-02,41.89,12.49,19.04,23.81,15.04,0.1,1.84,154.0,4.3615,66.3,99.81
IT-Centre-South,2017-10-03,41.89,12.49,19.15,24.67,13.79,0.08,2.57,175.2,4.6505,67.33,99.77
IT-Centre-South,2017-10-04,41.89,12.49,20.02,26.85,14.59,0.03,2.42,298.0,4.8389,64.74,99.92
IT-Centre-South,2017-10-05,41.89,12.49,19.28,25.62,14.78,0.03,2.74,202.1,4.849,65.43,99.54
IT-Centre-South,2017-10-06,41.89,12.49,18.73,23.96,13.96,0.85,3.72,221.2,3.1618,75.14,98.58
IT-Centre-South,2017-10-07,41.89,12.49,15.26,21.42,10.86,0.0,5.52,21.9,4.8821,50.16,99.38
IT-Centre-South,2017-10-08,41.89,12.49,14.95,21.5,9.37,0.0,2.99,171.7,4.5821,57.01,99.43
IT-Centre-South,2017-10-09,41.89,12.49,16.8,22.95,11.81,0.17,3.12,133.7,2.9921,67.83,99.33
IT-Centre-South,2017-10-10,41.89,12.49,17.1,22.86,12.4,0.18,2.16,37.1,4.237,73.34,99.52
IT-Centre-South,2017-10-11,41.89,12.49,17.95,25.39,12.26,0.01,2.12,293.4,4.4726,64.59,99.87
IT-Centre-South,2017-10-12,41.89,12.49,17.71,24.39,13.04,0.01,2.49,313.4,4.4515,71.79,100.13
IT-Centre-South,2017-10-13,41.89,12.49,18.08,25.48,12.5,0.01,2.45,317.0,4.3733,68.06,100.18
IT-Centre-South,2017-10-14,41.89,12.49,18.52,26.51,12.3,0.0,2.03,315.7,4.4506,55.86,100.28
IT-Centre-South,2017-10-15,41.89,12.49,19.5,27.46,14.93,0.0,2.05,315.7,4.3793,48.26,100.35
IT-Centre-South,2017-10-16,41.89,12.49,19.25,27.03,14.01,0.02,1.88,159.7,4.3344,51.36,100.29
IT-Centre-South,2017-10-17,41.89,12.49,18.46,24.73,14.47,0.01,1.9,168.3,4.26,57.41,100.06
IT-Centre-South,2017-10-18,41.89,12.49,17.05,23.84,12.0,0.04,2.03,167.9,4.1366,69.88,99.64
IT-Centre-South,2017-10-19,41.89,12.49,17.04,23.79,12.41,0.03,1.92,163.8,3.5508,70.9,99.41
IT-Centre-South,2017-10-20,41.89,12.49,17.27,24.28,12.77,0.03,2.25,153.9,3.9065,67.5,99.54
IT-Centre-South,2017-10-21,41.89,12.49,17.69,24.8,12.58,0.03,2.29,329.3,3.9842,67.82,99.7
IT-Centre-South,2017-10-22,41.89,12.49,16.2,20.13,12.72,0.92,4.47,220.5,1.7071,84.33,99.16
IT-Centre-South,2017-10-23,41.89,12.49,12.77,19.01,8.17,0.34,5.33,354.5,3.9302,61.79,98.92
IT-Centre-South,2017-10-24,41.89,12.49,13.6,20.85,7.97,0.0,6.29,9.0,3.9034,51.22,99.34
IT-Centre-South,2017-10-25,41.89,12.49,14.45,23.19,7.97,0.0,3.7,26.9,3.743,53.95,99.82
IT-Centre-South,2017-10-26,41.89,12.49,15.99,22.85,10.35,0.0,2.25,151.7,3.8093,56.83,100.2
IT-Centre-South,2017-10-27,41.89,12.49,15.84,20.66,11.59,0.94,2.7,192.7,1.7662,74.99,99.47
IT-Centre-South,2017-10-28,41.89,12.49,14.78,21.29,9.08,0.01,3.51,28.6,3.6286,49.41,99.39
IT-Centre-South,2017-10-29,41.89,12.49,14.08,18.71,10.0,0.0,2.51,217.6,2.1626,66.54,98.79
IT-Centre-South,2017-10-30,41.89,12.49,15.0,20.65,9.77,0.01,2.47,136.1,2.4038,74.78,98.91
IT-Centre-South,2017-10-31,41.89,12.49,15.67,19.86,12.73,0.0,1.95,85.8,2.4053,61.61,99.69
IT-Centre-South,2017-11-01,41.89,12.49,14.46,19.85,10.97,0.0,1.63,224.1,3.5225,71.16,99.93
IT-Centre-South,2017-11-02,41.89,12.49,13.54,18.89,9.34,0.08,1.99,196.6,3.1841,79.32,99.8
IT-Centre-South,2017-11-03,41.89,12.49,15.71,19.72,12.84,1.8,2.07,231.0,2.105,81.22,99.39
IT-Centre-South,2017-11-04,41.89,12.49,14.8,19.59,10.43,0.0,2.04,142.9,2.9834,80.72,99.41
IT-Centre-South,2017-11-05,41.89,12.49,14.46,17.07,10.88,19.31,6.12,157.1,1.4494,89.59,98.88
IT-Centre-South,2017-11-06,41.89,12.49,11.64,16.29,8.32,0.4,2.63,219.7,1.9918,74.81,98.42
IT-Centre-South,2017-11-07,41.89,12.49,10.39,13.19,6.79,4.88,4.05,127.1,1.6526,85.54,98.51
IT-Centre-South,2017-11-08,41.89,12.49,11.37,15.74,8.76,0.12,1.96,243.2,2.8841,78.1,99.12
IT-Centre-South,2017-11-09,41.89,12.49,12.13,16.83,8.93,5.53,2.68,151.1,1.9591,76.18,99.5
IT-Centre-South,2017-11-10,41.89,12.49,12.97,17.88,9.68,4.37,3.08,89.3,1.679,72.08,99.3
IT-Centre-South,2017-11-11,41.89,12.49,13.06,19.12,9.27,0.06,2.07,25.2,3.0466,67.02,99.01
IT-Centre-South,2017-11-12,41.89,12.49,13.01,17.0,8.96,1.58,4.6,186.4,1.9061,77.31,98.52
IT-Centre-South,2017-11-13,41.89,12.49,10.97,14.27,6.48,2.72,5.59,238.7,1.4107,72.76,97.43
IT-Centre-South,2017-11-14,41.89,12.49,8.95,12.65,5.67,1.64,4.59,34.1,0.8369,76.41,98.23
IT-Centre-South,2017-11-15,41.89,12.49,11.15,16.06,8.95,3.07,4.16,38.5,1.2965,78.63,98.67
IT-Centre-South,2017-11-16,41.89,12.49,10.39,14.79,7.73,0.23,4.24,28.1,1.6193,79.71,99.05
IT-Centre-South,2017-11-17,41.89,12.49,11.52,18.94,6.95,0.01,2.67,31.2,2.827,74.23,99.03
IT-Centre-South,2017-11-18,41.89,12.49,10.25,16.54,6.43,0.01,2.8,37.8,2.4727,74.61,99.04
IT-Centre-South,2017-11-19,41.89,12.49,8.52,15.27,3.88,0.0,3.13,352.0,2.2884,74.95,99.05
IT-Centre-South,2017-11-20,41.89,12.49,8.63,15.96,3.26,0.0,2.89,76.6,2.8034,72.0,99.56
IT-Centre-South,2017-11-21,41.89,12.49,10.43,16.56,5.63,0.0,2.56,140.6,1.441,78.86,99.63
IT-Centre-South,2017-11-22,41.89,12.49,11.27,16.95,6.92,0.04,2.85,153.3,2.2133,87.91,99.65
IT-Centre-South,2017-11-23,41.89,12.49,11.72,16.8,7.74,0.21,2.55,144.3,2.5291,87.17,99.69
IT-Centre-South,2017-11-24,41.89,12.49,12.79,17.47,9.92,0.3,2.55,153.2,1.901,85.37,99.77
IT-Centre-South,2017-11-25,41.89,12.49,13.72,16.84,11.18,0.39,4.71,174.1,1.3229,90.65,99.34
IT-Centre-South,2017-11-26,41.89,12.49,10.66,16.09,5.35,0.26,5.76,300.1,1.7602,75.75,98.96
IT-Centre-South,2017-11-27,41.89,12.49,5.84,12.24,1.55,0.0,4.95,16.3,2.5831,59.71,99.72
IT-Centre-South,2017-11-28,41.89,12.49,5.87,11.25,0.52,2.07,2.5,136.0,2.1998,64.37,99.43
IT-Centre-South,2017-11-29,41.89,12.49,10.91,12.65,8.75,32.65,5.06,182.8,0.4985,91.12,98.29
IT-Centre-South,2017-11-30,41.89,12.49,9.22,13.25,6.83,0.88,3.5,255.9,2.2078,76.57,97.99
IT-Centre-South,2017-12-01,41.89,12.49,7.97,11.83,3.98,0.04,2.07,177.0,2.0345,64.83,98.41
IT-Centre-South,2017-12-02,41.89,12.49,6.55,12.11,2.53,1.15,4.25,96.4,1.4299,75.84,98.43
IT-Centre-South,2017-12-03,41.89,12.49,6.31,8.71,5.05,1.69,1.84,91.3,1.9373,88.57,99.11
IT-Centre-South,2017-12-04,41.89,12.49,5.33,10.95,1.81,0.31,2.46,17.8,2.0904,76.52,100.03
IT-Centre-South,2017-12-05,41.89,12.49,6.38,13.47,1.54,0.06,2.3,12.4,2.4965,58.56,100.8
IT-Centre-South,2017-12-06,41.89,12.49,7.56,13.2,3.7,0.0,1.55,47.6,2.4552,58.11,101.0
IT-Centre-South,2017-12-07,41.89,12.49,8.1,13.0,5.17,0.07,1.57,210.6,1.4143,81.41,100.72
IT-Centre-South,2017-12-08,41.89,12.49,9.96,13.75,6.57,1.6,5.01,215.2,1.4165,82.67,99.72
IT-Centre-South,2017-12-09,41.89,12.49,6.62,11.76,0.13,0.91,4.96,311.8,1.267,73.2,98.78
IT-Centre-South,2017-12-10,41.89,12.49,5.43,11.26,-0.78,3.81,5.52,172.6,1.1119,74.78,99.15
IT-Centre-South,2017-12-11,41.89,12.49,12.98,15.03,11.74,2.54,11.4,173.9,0.7049,86.59,98.33
IT-Centre-South,2017-12-12,41.89,12.49,12.85,15.52,10.96,5.78,6.12,173.9,1.2634,91.4,98.82
IT-Centre-South,2017-12-13,41.89,12.49,9.11,13.1,5.49,9.08,2.71,261.9,1.7825,83.73,99.37
IT-Centre-South,2017-12-14,41.89,12.49,10.12,12.55,5.3,0.92,5.2,226.3,0.4678,92.3,99.04
IT-Centre-South,2017-12-15,41.89,12.49,11.43,13.59,9.42,22.7,6.09,221.4,0.6302,95.71,98.02
IT-Centre-South,2017-12-16,41.89,12.49,8.35,11.59,4.83,1.77,3.84,263.3,1.6894,79.43,98.18
IT-Centre-South,2017-12-17,41.89,12.49,4.27,10.22,0.93,0.04,4.54,16.2,2.1221,78.31,99.13
IT-Centre-South,2017-12-18,41.89,12.49,2.9,9.36,-0.9,0.01,3.25,30.0,2.359,69.06,99.84
IT-Centre-South,2017-12-19,41.89,12.49,2.17,8.13,-1.23,0.0,2.76,65.8,1.9973,65.44,100.42
IT-Centre-South,2017-12-20,41.89,12.49,2.3,7.65,-1.25,0.29,3.06,69.6,0.9766,71.54,100.49
IT-Centre-South,2017-12-21,41.89,12.49,1.96,9.37,-1.77,0.0,3.64,38.1,2.333,73.16,100.56
IT-Centre-South,2017-12-22,41.89,12.49,4.69,12.79,-0.24,0.0,4.1,28.7,2.334,78.01,100.25
IT-Centre-South,2017-12-23,41.89,12.49,6.77,14.43,1.71,0.0,3.1,34.4,2.3124,73.67,100.5
IT-Centre-South,2017-12-24,41.89,12.49,8.67,14.14,5.76,0.0,2.22,9.9,2.3642,56.96,100.51
IT-Centre-South,2017-12-25,41.89,12.49,7.87,13.18,4.84,0.01,1.51,115.7,2.1785,69.13,100.28
IT-Centre-South,2017-12-26,41.89,12.49,7.91,11.38,5.24,0.77,3.61,160.0,1.2929,93.6,99.51
IT-Centre-South,2017-12-27,41.89,12.49,10.16,11.72,8.91,26.0,8.09,193.2,0.3878,91.6,97.67
IT-Centre-South,2017-12-28,41.89,12.49,6.4,8.76,1.88,5.42,5.81,252.4,1.1028,81.45,97.04
IT-Centre-South,2017-12-29,41.89,12.49,3.63,9.56,0.38,0.23,3.97,358.8,2.281,83.71,98.55
IT-Centre-South,2017-12-30,41.89,12.49,5.98,10.82,1.55,0.17,2.42,115.7,1.2804,74.75,99.29
IT-Centre-South,2017-12-31,41.89,12.49,8.72,13.04,5.45,0.2,3.45,135.1,1.2245,91.68,99.64
IT-Centre-South,2018-01-01,41.89,12.49,9.9,13.49,6.42,0.38,5.91,225.9,1.031,91.55,99.0
IT-Centre-South,2018-01-02,41.89,12.49,7.98,12.36,3.29,1.69,4.88,328.2,2.3105,83.95,98.82
IT-Centre-South,2018-01-03,41.89,12.49,7.92,12.14,2.48,0.06,3.97,233.2,1.2725,83.59,99.0
IT-Centre-South,2018-01-04,41.89,12.49,10.0,14.57,5.95,0.07,2.31,140.9,2.1139,88.33,98.67
IT-Centre-South,2018-01-05,41.89,12.49,11.24,15.71,9.14,0.09,2.53,164.3,2.0484,93.94,98.68
IT-Centre-South,2018-01-06,41.89,12.49,10.63,15.36,7.92,0.59,4.97,130.1,2.0786,91.42,98.88
IT-Centre-South,2018-01-07,41.89,12.49,12.18,16.82,9.5,0.0,6.52,116.3,1.2413,70.2,99.2
IT-Centre-South,2018-01-08,41.89,12.49,14.18,17.61,11.73,0.59,7.69,123.3,1.6322,74.58,99.47
IT-Centre-South,2018-01-09,41.89,12.49,12.58,14.27,8.8,13.06,4.4,158.3,0.5237,93.76,99.64
IT-Centre-South,2018-01-10,41.89,12.49,8.24,12.97,4.29,0.53,2.4,340.5,2.3794,81.3,99.25
IT-Centre-South,2018-01-11,41.89,12.49,8.01,10.76,5.92,10.92,3.62,114.2,0.8448,88.23,98.61
IT-Centre-South,2018-01-12,41.89,12.49,7.76,10.81,4.59,1.47,3.33,32.9,1.5115,86.22,98.91
IT-Centre-South,2018-01-13,41.89,12.49,6.37,13.05,2.24,0.02,2.67,28.2,2.4098,80.9,99.35
IT-Centre-South,2018-01-14,41.89,12.49,6.45,10.93,3.47,0.09,1.65,163.2,2.0633,79.39,99.55
IT-Centre-South,2018-01-15,41.89,12.49,7.15,11.56,3.67,1.78,2.15,150.2,2.1708,86.7,99.74
IT-Centre-South,2018-01-16,41.89,12.49,9.49,12.72,6.47,2.28,5.33,244.4,1.0699,90.35,99.14
IT-Centre-South,2018-01-17,41.89,12.49,9.87,14.38,1.82,0.16,8.58,288.9,2.2824,73.73,98.4
IT-Centre-South,2018-01-18,41.89,12.49,5.96,12.09,-0.14,0.03,3.69,225.0,2.3851,71.21,99.44
IT-Centre-South,2018-01-19,41.89,12.49,10.28,11.75,8.21,0.71,4.91,222.0,0.7166,91.31,98.9
IT-Centre-South,2018-01-20,41.89,12.49,8.78,13.68,5.76,0.12,2.36,299.2,2.7163,85.54,98.78
IT-Centre-South,2018-01-21,41.89,12.49,9.94,15.59,4.34,0.2,4.63,321.2,2.5339,84.02,98.29
IT-Centre-South,2018-01-22,41.89,12.49,7.32,12.69,2.9,0.0,2.93,124.8,2.4886,80.36,99.06
IT-Centre-South,2018-01-23,41.89,12.49,9.27,16.13,4.41,0.01,2.99,67.9,2.7763,77.48,99.57
IT-Centre-South,2018-01-24,41.89,12.49,8.03,14.29,3.22,0.0,2.44,13.0,2.9052,75.29,100.56
IT-Centre-South,2018-01-25,41.89,12.49,8.1,13.83,4.4,0.01,2.08,133.3,2.7972,82.92,100.31
IT-Centre-South,2018-01-26,41.89,12.49,7.85,12.74,3.8,0.06,4.33,135.0,1.4772,91.51,99.87
IT-Centre-South,2018-01-27,41.89,12.49,9.0,14.87,4.83,0.02,2.1,101.3,2.0597,76.02,100.37
IT-Centre-South,2018-01-28,41.89,12.49,9.26,15.43,5.35,0.01,1.94,259.2,2.9088,74.8,100.97
IT-Centre-South,2018-01-29,41.89,12.49,8.95,15.27,5.41,0.01,2.29,360.0,2.9292,78.11,100.82
IT-Centre-South,2018-01-30,41.89,12.49,8.44,13.52,5.09,0.02,1.64,332.4,2.9988,84.46,100.5
IT-Centre-South,2018-01-31,41.89,12.49,8.2,12.04,4.75,0.47,2.35,193.3,1.2149,86.65,100.04
IT-Centre-South,2018-02-01,41.89,12.49,9.43,12.29,7.21,1.31,5.23,184.1,1.2478,88.97,98.85
IT-Centre-South,2018-02-02,41.89,12.49,11.4,14.42,8.53,4.73,6.6,165.9,1.9596,91.68,98.02
IT-Centre-South,2018-02-03,41.89,12.49,8.78,13.37,4.44,6.58,7.8,230.0,1.9394,81.66,97.74
IT-Centre-South,2018-02-04,41.89,12.49,5.58,11.35,0.34,0.14,1.92,358.1,2.8661,71.53,98.92
IT-Centre-South,2018-02-05,41.89,12.49,6.7,12.52,2.33,0.45,4.19,124.2,2.4557,76.99,99.43
IT-Centre-South,2018-02-06,41.89,12.49,8.08,12.4,4.18,12.51,5.82,122.6,1.639,88.31,98.53
IT-Centre-South,2018-02-07,41.89,12.49,8.06,10.94,6.31,6.42,3.56,140.0,1.6058,92.43,98.06
IT-Centre-South,2018-02-08,41.89,12.49,7.64,10.88,5.58,0.86,1.83,230.6,2.2238,79.8,99.03
IT-Centre-South,2018-02-09,41.89,12.49,6.62,11.61,2.51,0.18,2.05,66.4,3.4632,74.64,99.09
IT-Centre-South,2018-02-10,41.89,12.49,5.82,13.1,1.65,0.0,4.16,30.0,3.5734,72.95,98.36
IT-Centre-South,2018-02-11,41.89,12.49,4.45,11.38,-0.27,0.01,4.26,4.3,3.5424,72.97,98.54
IT-Centre-South,2018-02-12,41.89,12.49,5.93,10.47,1.69,0.68,3.08,166.4,1.5816,81.52,98.49
IT-Centre-South,2018-02-13,41.89,12.49,5.08,10.72,-0.29,0.21,3.78,350.9,3.2827,79.47,98.52
IT-Centre-South,2018-02-14,41.89,12.49,2.3,7.79,-0.96,2.04,3.64,44.6,1.2355,74.85,98.82
IT-Centre-South,2018-02-15,41.89,12.49,3.39,10.76,-1.83,0.01,3.99,12.7,3.9293,68.91,99.65
IT-Centre-South,2018-02-16,41.89,12.49,6.64,12.79,0.59,0.0,1.52,28.2,3.7334,56.67,100.01
IT-Centre-South,2018-02-17,41.89,12.49,8.15,12.41,4.47,0.92,2.63,150.8,1.7006,74.59,99.77
IT-Centre-South,2018-02-18,41.89,12.49,8.79,11.25,6.92,4.63,3.42,147.4,1.2576,91.93,99.13
IT-Centre-South,2018-02-19,41.89,12.49,8.42,12.43,5.34,0.79,1.63,32.3,2.5255,78.19,98.75
IT-Centre-South,2018-02-20,41.89,12.49,5.81,9.38,2.65,0.5,1.35,36.2,3.0461,79.97,98.19
IT-Centre-South,2018-02-21,41.89,12.49,5.81,10.89,2.58,3.42,2.7,25.5,2.082,76.63,97.76
IT-Centre-South,2018-02-22,41.89,12.49,5.87,8.69,2.18,6.89,4.06,106.2,1.007,86.76,97.7
IT-Centre-South,2018-02-23,41.89,12.49,6.79,9.59,4.08,18.7,3.56,75.4,0.8134,91.41,97.56
IT-Centre-South,2018-02-24,41.89,12.49,9.25,13.28,6.93,6.81,2.93,136.9,1.5499,85.43,97.98
IT-Centre-South,2018-02-25,41.89,12.49,7.27,12.37,1.8,5.67,2.52,96.1,2.4674,77.56,98.17
IT-Centre-South,2018-02-26,41.89,12.49,0.72,5.22,-4.92,6.59,5.81,6.0,3.2347,70.5,97.89
IT-Centre-South,2018-02-27,41.89,12.49,-1.48,3.62,-5.09,0.88,4.35,357.6,3.7594,66.82,98.24
IT-Centre-South,2018-02-28,41.89,12.49,0.99,7.05,-4.88,1.58,2.89,77.5,2.7689,62.55,98.97
IT-Centre-South,2018-03-01,41.89,12.49,7.62,12.11,0.95,1.51,6.49,119.6,1.6632,89.23,98.01
IT-Centre-South,2018-03-02,41.89,12.49,10.41,14.78,6.18,2.09,7.27,225.3,3.7356,86.43,97.44
IT-Centre-South,2018-03-03,41.89,12.49,9.33,14.47,5.37,8.88,5.27,202.0,1.5571,92.72,97.56
IT-Centre-South,2018-03-04,41.89,12.49,8.14,11.95,4.41,7.54,2.83,92.1,1.4376,86.29,97.87
IT-Centre-South,2018-03-05,41.89,12.49,8.25,11.03,6.58,16.62,2.31,44.5,0.8206,91.04,97.15
IT-Centre-South,2018-03-06,41.89,12.49,9.27,11.48,7.33,15.12,3.42,210.7,2.4612,91.53,97.05
IT-Centre-South,2018-03-07,41.89,12.49,9.31,13.36,5.93,8.04,4.38,229.9,2.5831,87.56,97.87
IT-Centre-South,2018-03-08,41.89,12.49,9.47,14.7,5.35,0.1,2.68,228.0,4.3423,81.34,98.84
IT-Centre-South,2018-03-09,41.89,12.49,10.72,15.82,6.99,0.0,2.47,177.9,3.4471,78.32,99.3
IT-Centre-South,2018-03-10,41.89,12.49,10.58,15.87,5.59,0.01,4.05,149.7,3.565,85.94,99.24
IT-Centre-South,2018-03-11,41.89,12.49,12.99,17.94,9.07,7.54,6.65,154.8,2.7977,86.48,98.52
IT-Centre-South,2018-03-12,41.89,12.49,10.66,13.33,8.4,4.18,4.75,219.0,2.8788,90.72,98.31
IT-Centre-South,2018-03-13,41.89,12.49,10.66,14.64,7.58,0.27,4.41,248.4,4.891,81.13,98.64
IT-Centre-South,2018-03-14,41.89,12.49,10.05,15.69,5.16,0.01,2.32,315.7,5.3201,78.98,98.88
IT-Centre-South,2018-03-15,41.89,12.49,9.8,13.41,4.75,4.89,6.83,149.7,2.0762,88.03,98.48
IT-Centre-South,2018-03-16,41.89,12.49,12.56,16.6,9.76,2.67,3.68,210.3,3.407,81.96,98.08
IT-Centre-South,2018-03-17,41.89,12.49,9.72,13.22,6.73,2.44,3.72,294.8,1.9606,84.61,97.35
IT-Centre-South,2018-03-18,41.89,12.49,9.07,12.64,6.15,10.42,6.38,201.9,3.5969,85.28,97.28
IT-Centre-South,2018-03-19,41.89,12.49,8.1,10.37,6.05,7.84,4.6,239.8,2.627,86.16,97.56
IT-Centre-South,2018-03-20,41.89,12.49,7.89,10.8,5.14,10.04,4.31,128.0,1.482,83.45,97.84
IT-Centre-South,2018-03-21,41.89,12.49,8.45,14.18,4.09,2.77,4.26,57.6,3.3886,68.05,98.31
IT-Centre-South,2018-03-22,41.89,12.49,5.19,9.64,0.55,0.05,5.69,32.8,2.8778,66.68,98.17
IT-Centre-South,2018-03-23,41.89,12.49,4.4,10.8,-1.1,0.01,5.82,14.8,5.4406,67.1,97.71
IT-Centre-South,2018-03-24,41.89,12.49,6.31,12.72,0.24,0.01,2.89,119.5,5.1602,66.61,97.85
IT-Centre-South,2018-03-25,41.89,12.49,7.89,15.44,2.21,0.0,3.12,68.7,5.3604,63.53,97.92
IT-Centre-South,2018-03-26,41.89,12.49,9.0,15.22,2.56,0.04,2.37,113.8,5.5058,68.43,98.37
IT-Centre-South,2018-03-27,41.89,12.49,10.38,16.66,4.78,0.05,2.11,268.2,5.5363,66.93,98.95
IT-Centre-South,2018-03-28,41.89,12.49,10.92,16.13,5.79,0.13,3.89,156.1,5.3501,82.12,98.93
IT-Centre-South,2018-03-29,41.89,12.49,13.03,17.93,9.76,0.25,5.6,162.9,5.3131,84.57,98.76
IT-Centre-South,2018-03-30,41.89,12.49,13.2,19.18,9.77,2.53,5.87,140.9,3.1003,85.48,98.59
IT-Centre-South,2018-03-31,41.89,12.49,11.67,15.15,8.17,13.35,6.25,208.6,3.3686,84.71,97.86
IT-Centre-South,2018-04-01,41.89,12.49,10.96,15.57,7.81,1.03,4.39,279.7,5.6357,76.67,98.48
IT-Centre-South,2018-04-02,41.89,12.49,10.18,15.97,4.47,0.03,3.86,160.2,6.3936,77.99,99.38
IT-Centre-South,2018-04-03,41.89,12.49,12.26,18.77,6.84,0.0,4.64,143.3,4.7321,64.51,99.42
IT-Centre-South,2018-04-04,41.89,12.49,12.49,15.34,9.16,7.28,4.75,142.5,3.1435,79.95,99.31
IT-Centre-South,2018-04-05,41.89,12.49,13.24,18.3,9.32,6.41,3.33,230.0,5.2534,82.0,99.09
IT-Centre-South,2018-04-06,41.89,12.49,14.54,21.96,7.14,0.0,2.52,26.4,6.6583,68.84,99.38
IT-Centre-South,2018-04-07,41.89,12.49,14.67,20.47,8.85,0.01,2.43,160.8,6.7174,62.31,99.4
IT-Centre-South,2018-04-08,41.89,12.49,15.75,21.83,9.19,0.0,4.39,133.5,6.1651,62.4,98.91
IT-Centre-South,2018-04-09,41.89,12.49,12.43,13.95,9.71,14.59,6.36,178.5,2.2865,87.75,98.5
IT-Centre-South,2018-04-10,41.89,12.49,12.28,16.67,8.21,0.07,3.71,165.2,4.9603,85.36,98.85
IT-Centre-South,2018-04-11,41.89,12.49,14.91,20.36,9.32,0.29,4.79,136.3,3.6233,75.55,98.3
IT-Centre-South,2018-04-12,41.89,12.49,12.57,16.6,9.22,3.84,3.22,192.6,2.2366,87.62,98.39
IT-Centre-South,2018-04-13,41.89,12.49,13.81,18.93,9.26,0.08,3.39,169.9,6.6151,74.57,99.09
IT-Centre-South,2018-04-14,41.89,12.49,17.08,25.01,10.47,0.0,3.28,73.2,4.5787,59.37,99.06
IT-Centre-South,2018-04-15,41.89,12.49,16.88,22.53,12.71,0.04,2.9,97.7,2.0551,63.51,98.4
IT-Centre-South,2018-04-16,41.89,12.49,16.83,22.69,12.65,0.17,2.48,299.9,5.4898,68.56,98.68
IT-Centre-South,2018-04-17,41.89,12.49,15.97,20.64,11.29,2.85,1.82,12.3,5.0208,79.45,99.47
IT-Centre-South,2018-04-18,41.89,12.49,17.35,23.82,11.4,0.26,2.69,53.6,4.9116,69.71,99.94
IT-Centre-South,2018-04-19,41.89,12.49,18.45,24.51,12.06,0.04,2.36,7.9,6.6067,66.07,100.01
IT-Centre-South,2018-04-20,41.89,12.49,19.34,26.25,13.0,0.0,2.5,25.8,7.1503,61.7,99.69
IT-Centre-South,2018-04-21,41.89,12.49,18.38,24.41,13.09,0.0,3.12,156.8,7.194,67.8,99.54
IT-Centre-South,2018-04-22,41.89,12.49,17.87,23.97,12.57,0.0,2.56,215.9,7.0507,74.34,99.48
IT-Centre-South,2018-04-23,41.89,12.49,18.5,25.14,12.8,0.0,2.49,285.1,7.3834,72.67,99.46
IT-Centre-South,2018-04-24,41.89,12.49,18.27,23.66,13.73,0.0,2.14,202.1,6.6048,69.07,99.54
IT-Centre-South,2018-04-25,41.89,12.49,18.23,24.23,13.16,0.0,2.27,198.6,7.2775,61.58,99.4
IT-Centre-South,2018-04-26,41.89,12.49,18.23,24.25,11.99,0.0,2.29,225.7,7.0613,59.09,99.06
IT-Centre-South,2018-04-27,41.89,12.49,20.42,26.57,14.21,0.0,2.21,151.1,6.36,51.59,98.82
IT-Centre-South,2018-04-28,41.89,12.49,20.69,26.54,15.75,0.01,3.52,149.6,5.8778,56.36,98.89
IT-Centre-South,2018-04-29,41.89,12.49,20.93,27.23,15.53,0.0,2.92,192.4,6.8292,57.54,98.78
IT-Centre-South,2018-04-30,41.89,12.49,16.85,21.05,13.47,0.0,3.2,262.5,6.917,72.76,99.01
IT-Centre-South,2018-05-01,41.89,12.49,15.76,18.35,13.47,1.79,1.27,74.8,2.4746,68.8,98.81
IT-Centre-South,2018-05-02,41.89,12.49,19.21,25.16,13.34,2.83,3.16,87.2,2.4533,68.48,97.93
IT-Centre-South,2018-05-03,41.89,12.49,17.79,22.51,14.53,4.79,3.39,89.7,2.9947,76.6,97.49
IT-Centre-South,2018-05-04,41.89,12.49,16.47,20.35,13.22,5.7,4.01,137.3,4.0044,79.0,98.23
IT-Centre-South,2018-05-05,41.89,12.49,16.65,21.29,12.55,2.72,2.64,163.8,5.9918,78.96,98.99
IT-Centre-South,2018-05-06,41.89,12.49,16.54,20.79,13.19,1.14,2.57,267.3,5.4274,85.0,99.15
IT-Centre-South,2018-05-07,41.89,12.49,17.68,23.46,13.34,9.11,2.34,276.3,4.5612,85.02,99.0
IT-Centre-South,2018-05-08,41.89,12.49,17.51,20.7,15.0,7.11,2.95,271.6,4.2586,86.39,98.5
IT-Centre-South,2018-05-09,41.89,12.49,17.27,21.1,14.1,9.74,2.02,253.1,5.8315,83.11,98.31
IT-Centre-South,2018-05-10,41.89,12.49,18.25,22.43,14.84,1.98,2.01,273.2,6.5443,78.19,98.68
