zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Calabria,2020-04-12,38.91,16.59,15.43,21.13,10.55,0.0,2.6,335.1,6.5395,58.27,98.96
IT-Calabria,2020-04-13,38.91,16.59,14.3,19.25,10.0,0.0,3.74,211.7,7.0363,62.92,98.75
IT-Calabria,2020-04-14,38.91,16.59,13.61,18.26,9.57,0.1,4.04,201.8,4.3133,82.61,97.95
IT-Calabria,2020-04-15,38.91,16.59,12.24,16.85,7.63,0.36,7.76,359.8,6.4116,65.88,98.62
IT-Calabria,2020-04-16,38.91,16.59,12.92,20.44,5.8,0.0,2.7,345.9,7.3968,61.58,99.12
IT-Calabria,2020-04-17,38.91,16.59,14.77,21.37,8.93,0.0,2.35,318.8,7.1947,60.26,98.76
IT-Calabria,2020-04-18,38.91,16.59,17.18,23.96,11.05,0.0,1.98,311.7,7.2518,58.44,98.64
IT-Calabria,2020-04-19,38.91,16.59,19.23,24.6,13.63,0.14,2.89,250.9,6.0396,55.8,98.23
IT-Calabria,2020-04-20,38.91,16.59,15.16,17.46,12.6,3.78,2.85,158.9,1.2245,80.05,97.89
IT-Calabria,2020-04-21,38.91,16.59,15.23,18.73,11.01,5.01,2.52,105.0,3.4766,85.54,97.58
IT-Calabria,2020-04-22,38.91,16.59,17.11,21.86,13.77,7.17,1.95,281.6,3.942,76.86,97.91
IT-Calabria,2020-04-23,38.91,16.59,13.95,16.61,11.65,3.56,4.27,336.4,3.3293,82.51,98.22
IT-Calabria,2020-04-24,38.91,16.59,14.13,17.92,11.44,0.95,3.09,10.5,3.7865,77.58,98.38
IT-Calabria,2020-04-25,38.91,16.59,15.49,21.3,10.24,0.0,3.26,269.2,7.482,63.17,98.1
IT-Calabria,2020-04-26,38.91,16.59,15.62,21.15,10.69,0.01,2.74,284.5,5.8658,55.75,97.88
IT-Calabria,2020-04-27,38.91,16.59,17.03,22.75,10.91,0.01,2.79,291.1,7.1165,62.35,98.18
IT-Calabria,2020-04-28,38.91,16.59,16.85,22.63,11.68,0.02,3.17,279.5,6.4694,67.08,98.27
IT-Calabria,2020-04-29,38.91,16.59,16.24,20.43,12.8,0.1,5.61,267.8,3.7992,73.73,98.11
IT-Calabria,2020-04-30,38.91,16.59,16.22,21.37,12.14,0.01,4.67,291.2,6.9425,65.96,98.13
IT-Calabria,2020-05-01,38.91,16.59,16.11,21.33,11.03,0.05,4.9,280.1,6.0158,71.93,98.11
IT-Calabria,2020-05-02,38.91,16.59,17.04,21.51,13.57,0.15,6.05,284.7,4.885,71.9,97.84
IT-Calabria,2020-05-03,38.91,16.59,18.3,24.32,13.23,0.55,3.44,322.2,6.4193,68.4,97.91
IT-Calabria,2020-05-04,38.91,16.59,16.33,21.19,12.32,0.02,4.57,351.8,7.643,61.96,98.49
IT-Calabria,2020-05-05,38.91,16.59,17.78,24.55,10.52,0.0,3.36,258.4,7.8024,56.97,98.56
IT-Calabria,2020-05-06,38.91,16.59,19.9,27.24,13.5,0.46,3.69,319.5,7.4086,54.04,98.02
IT-Calabria,2020-05-07,38.91,16.59,15.87,19.59,12.11,0.07,7.54,9.3,7.4856,63.37,98.59
IT-Calabria,2020-05-08,38.91,16.59,17.18,23.11,10.47,0.0,3.28,350.4,8.1797,60.08,98.96
IT-Calabria,2020-05-09,38.91,16.59,18.93,25.13,12.65,0.0,3.67,231.6,8.1283,55.22,98.59
IT-Calabria,2020-05-10,38.91,16.59,16.49,21.37,12.85,0.0,4.33,206.4,5.0009,73.25,98.28
IT-Calabria,2020-05-11,38.91,16.59,17.94,24.04,12.0,0.02,4.17,220.1,5.7132,75.56,97.88
IT-Calabria,2020-05-12,38.91,16.59,18.83,25.54,12.2,0.0,3.79,280.1,8.334,62.71,98.2
IT-Calabria,2020-05-13,38.91,16.59,19.91,24.93,14.63,0.24,3.82,212.9,5.7569,54.56,98.48
IT-Calabria,2020-05-14,38.91,16.59,19.94,23.69,16.26,0.51,4.77,207.7,4.3325,68.74,98.1
IT-Calabria,2020-05-15,38.91,16.59,24.74,33.34,19.38,0.08,3.66,283.8,5.6496,46.1,98.24
IT-Calabria,2020-05-16,38.91,16.59,22.65,28.81,17.96,0.04,3.24,52.4,6.3823,50.75,98.52
IT-Calabria,2020-05-17,38.91,16.59,23.67,29.54,17.99,1.26,2.49,217.2,6.995,54.84,98.44
IT-Calabria,2020-05-18,38.91,16.59,20.97,25.93,17.07,0.15,2.54,27.5,4.2842,61.34,98.41
IT-Calabria,2020-05-19,38.91,16.59,20.83,25.51,16.57,0.77,2.1,256.1,3.0941,67.72,98.09
IT-Calabria,2020-05-20,38.91,16.59,18.97,23.55,14.66,1.56,4.36,262.1,5.5795,69.64,97.63
IT-Calabria,2020-05-21,38.91,16.59,17.56,19.93,15.65,7.37,4.97,350.7,4.2257,76.1,97.96
IT-Calabria,2020-05-22,38.91,16.59,18.57,23.26,14.24,0.02,5.63,355.7,8.3381,56.93,98.96
IT-Calabria,2020-05-23,38.91,16.59,20.99,28.04,13.27,0.0,2.48,313.1,8.4398,46.72,99.31
IT-Calabria,2020-05-24,38.91,16.59,22.73,29.46,16.4,0.0,3.49,309.4,8.3602,49.9,99.03
IT-Calabria,2020-05-25,38.91,16.59,19.65,24.11,14.72,0.05,5.28,359.9,7.4074,59.88,99.05
IT-Calabria,2020-05-26,38.91,16.59,17.86,22.24,13.08,0.19,6.33,350.0,7.5672,51.79,98.99
IT-Calabria,2020-05-27,38.91,16.59,16.8,20.21,13.49,0.21,6.35,356.9,7.0226,59.56,99.14
IT-Calabria,2020-05-28,38.91,16.59,17.99,22.63,13.02,0.19,3.86,337.6,7.368,58.8,99.05
IT-Calabria,2020-05-29,38.91,16.59,19.06,23.48,13.17,0.1,1.52,314.2,5.9398,54.73,98.66
IT-Calabria,2020-05-30,38.91,16.59,18.11,21.61,14.33,2.39,2.66,231.6,5.7924,59.6,98.36
IT-Calabria,2020-05-31,38.91,16.59,17.89,22.57,13.73,2.23,1.68,337.7,6.276,67.43,98.24
IT-Calabria,2020-06-01,38.91,16.59,17.59,21.94,13.9,0.54,2.48,3.9,4.7813,64.39,98.32
IT-Calabria,2020-06-02,38.91,16.59,18.96,24.19,12.53,0.43,3.01,331.3,7.5749,61.33,98.21
IT-Calabria,2020-06-03,38.91,16.59,20.38,25.66,15.6,0.45,2.72,289.3,7.5979,58.86,97.98
IT-Calabria,2020-06-04,38.91,16.59,19.6,24.58,14.43,0.07,5.71,211.6,8.1036,66.86,97.93
IT-Calabria,2020-06-05,38.91,16.59,18.7,21.99,16.55,21.89,4.36,184.1,3.2966,80.09,97.52
IT-Calabria,2020-06-06,38.91,16.59,19.5,23.97,15.73,3.95,4.68,306.3,5.0916,73.66,97.5
IT-Calabria,2020-06-07,38.91,16.59,21.75,27.64,15.55,0.01,3.29,260.1,7.7978,59.54,97.91
IT-Calabria,2020-06-08,38.91,16.59,21.07,25.19,17.89,0.49,2.29,226.9,5.622,64.36,97.87
IT-Calabria,2020-06-09,38.91,16.59,22.0,27.34,17.11,0.32,3.16,285.5,7.559,62.2,97.85
IT-Calabria,2020-06-10,38.91,16.59,20.13,24.83,15.58,0.34,4.36,283.8,7.2905,62.75,98.09
IT-Calabria,2020-06-11,38.91,16.59,19.06,24.57,14.64,0.07,3.58,275.5,6.2878,63.76,98.08
IT-Calabria,2020-06-12,38.91,16.59,20.48,26.76,13.49,0.0,1.95,290.2,8.4187,56.73,98.15
IT-Calabria,2020-06-13,38.91,16.59,23.06,29.97,16.25,0.0,3.18,303.1,7.9044,49.89,98.15
IT-Calabria,2020-06-14,38.91,16.59,23.13,28.59,17.94,0.0,4.46,288.8,7.9236,58.55,98.07
IT-Calabria,2020-06-15,38.91,16.59,21.26,25.72,17.48,0.02,4.57,288.9,7.8475,61.58,98.08
IT-Calabria,2020-06-16,38.91,16.59,21.57,26.56,16.94,0.45,3.76,297.6,7.4731,62.72,98.0
IT-Calabria,2020-06-17,38.91,16.59,21.58,27.06,16.68,0.29,4.86,286.4,8.1862,62.63,98.03
IT-Calabria,2020-06-18,38.91,16.59,22.65,28.64,16.49,0.0,3.84,298.6,8.2255,55.35,98.26
IT-Calabria,2020-06-19,38.91,16.59,24.33,30.64,17.52,0.08,2.2,279.7,7.2607,47.3,98.36
IT-Calabria,2020-06-20,38.91,16.59,24.62,30.67,19.89,0.66,2.99,311.6,7.8046,49.83,98.14
IT-Calabria,2020-06-21,38.91,16.59,22.73,27.86,18.41,1.28,2.91,336.3,6.9583,61.4,98.09
IT-Calabria,2020-06-22,38.91,16.59,21.83,26.04,18.18,0.39,4.31,343.6,5.4958,61.85,98.1
IT-Calabria,2020-06-23,38.91,16.59,23.65,27.74,19.36,0.24,4.52,344.6,5.8567,58.21,98.31
IT-Calabria,2020-06-24,38.91,16.59,24.72,29.87,19.6,0.06,1.95,325.9,7.8566,55.31,98.67
IT-Calabria,2020-06-25,38.91,16.59,25.16,29.57,20.28,0.0,1.77,200.3,8.1084,56.61,98.77
IT-Calabria,2020-06-26,38.91,16.59,26.62,31.97,20.88,0.0,1.98,245.8,8.1881,43.21,98.6
IT-Calabria,2020-06-27,38.91,16.59,27.42,33.37,21.36,0.0,1.94,287.4,8.2097,44.32,98.47
IT-Calabria,2020-06-28,38.91,16.59,27.93,33.19,22.17,0.0,1.94,314.4,8.0616,44.0,98.4
IT-Calabria,2020-06-29,38.91,16.59,28.27,34.08,22.41,0.0,2.55,301.9,8.1874,41.56,98.21
IT-Calabria,2020-06-30,38.91,16.59,28.36,34.3,22.29,0.0,2.74,303.4,8.2675,39.88,98.17
IT-Calabria,2020-07-01,38.91,16.59,29.42,34.63,22.94,0.0,1.73,295.7,8.3407,43.11,98.11
IT-Calabria,2020-07-02,38.91,16.59,29.47,34.8,23.65,0.0,2.46,317.7,8.3686,43.94,97.97
IT-Calabria,2020-07-03,38.91,16.59,29.32,34.48,23.35,0.07,2.42,316.1,8.0182,45.98,97.93
IT-Calabria,2020-07-04,38.91,16.59,27.67,32.97,22.81,3.24,2.43,353.7,7.5353,57.51,98.11
IT-Calabria,2020-07-05,38.91,16.59,24.53,29.21,21.43,2.25,4.76,352.8,6.1747,64.3,98.08
IT-Calabria,2020-07-06,38.91,16.59,24.77,28.25,21.72,2.52,4.36,347.9,4.5526,61.32,97.68
IT-Calabria,2020-07-07,38.91,16.59,26.57,32.02,20.84,0.01,4.92,356.1,7.5557,53.43,97.82
IT-Calabria,2020-07-08,38.91,16.59,25.83,31.61,20.71,0.0,3.68,2.8,8.07,55.43,98.37
IT-Calabria,2020-07-09,38.91,16.59,25.82,31.55,20.21,0.0,2.09,21.5,7.8288,51.48,98.52
IT-Calabria,2020-07-10,38.91,16.59,25.79,31.08,20.38,0.0,1.96,99.3,8.1259,52.14,98.46
IT-Calabria,2020-07-11,38.91,16.59,27.57,33.75,20.07,0.0,1.72,286.9,7.8578,51.76,98.33
IT-Calabria,2020-07-12,38.91,16.59,27.86,33.08,22.28,0.0,4.12,1.7,7.7578,51.66,98.39
IT-Calabria,2020-07-13,38.91,16.59,25.92,30.89,21.64,0.0,5.03,4.0,7.4587,51.14,98.33
IT-Calabria,2020-07-14,38.91,16.59,24.76,29.81,20.15,0.66,2.74,305.7,6.4339,57.39,98.14
IT-Calabria,2020-07-15,38.91,16.59,25.59,30.96,20.11,0.81,3.42,252.5,7.1292,58.09,98.25
IT-Calabria,2020-07-16,38.91,16.59,25.01,29.95,20.0,1.21,2.69,318.5,7.3872,58.69,98.23
IT-Calabria,2020-07-17,38.91,16.59,24.8,29.94,20.01,2.05,1.55,338.7,6.8424,62.19,98.03
IT-Calabria,2020-07-18,38.91,16.59,24.07,28.94,20.0,1.94,2.33,36.7,6.145,64.36,98.1
IT-Calabria,2020-07-19,38.91,16.59,23.78,28.5,18.58,0.09,2.1,63.6,6.6934,56.65,98.29
IT-Calabria,2020-07-20,38.91,16.59,24.82,30.35,18.81,0.05,1.65,4.9,7.6908,52.65,98.57
IT-Calabria,2020-07-21,38.91,16.59,25.7,31.36,19.32,0.0,3.55,355.4,7.6622,52.15,98.69
IT-Calabria,2020-07-22,38.91,16.59,26.64,32.11,19.93,0.0,3.67,349.2,7.7693,49.64,98.54
IT-Calabria,2020-07-23,38.91,16.59,28.29,34.3,21.67,0.0,2.75,333.0,7.7117,45.91,98.18
IT-Calabria,2020-07-24,38.91,16.59,28.98,35.01,22.64,0.0,2.64,299.9,7.8761,44.27,97.95
IT-Calabria,2020-07-25,38.91,16.59,28.16,34.33,22.36,0.14,2.53,326.6,7.8838,45.44,97.98
IT-Calabria,2020-07-26,38.91,16.59,26.51,32.13,21.22,0.0,2.01,356.2,7.2065,57.4,98.29
IT-Calabria,2020-07-27,38.91,16.59,26.67,32.22,20.47,0.0,3.77,354.2,7.7832,48.58,98.51
IT-Calabria,2020-07-28,38.91,16.59,28.32,33.54,22.09,0.0,3.77,355.8,7.8818,39.12,98.42
IT-Calabria,2020-07-29,38.91,16.59,29.04,34.43,22.98,0.0,2.06,352.3,7.5984,45.46,98.46
IT-Calabria,2020-07-30,38.91,16.59,30.07,35.72,23.93,0.0,1.94,0.4,7.7753,45.49,98.57
IT-Calabria,2020-07-31,38.91,16.59,31.81,37.81,24.73,0.07,1.78,337.8,7.4902,39.96,98.4
IT-Calabria,2020-08-01,38.91,16.59,30.89,36.47,26.53,0.36,2.54,328.6,7.2715,46.16,98.06
IT-Calabria,2020-08-02,38.91,16.59,30.13,34.68,25.24,0.05,3.52,342.5,7.2266,49.21,97.94
IT-Calabria,2020-08-03,38.91,16.59,29.77,35.19,25.09,0.39,3.6,209.5,7.4256,53.1,97.81
IT-Calabria,2020-08-04,38.91,16.59,27.66,33.3,23.52,4.64,4.28,248.3,6.1565,62.77,97.65
IT-Calabria,2020-08-05,38.91,16.59,25.53,30.35,20.74,3.16,3.01,291.4,5.5169,58.92,97.66
IT-Calabria,2020-08-06,38.91,16.59,22.71,26.93,19.72,15.86,2.92,349.8,6.0043,70.59,97.99
IT-Calabria,2020-08-07,38.91,16.59,24.05,29.05,19.58,3.07,2.57,335.5,4.7743,64.23,98.21
IT-Calabria,2020-08-08,38.91,16.59,24.45,28.95,19.77,1.99,3.65,345.3,5.1797,65.6,98.19
IT-Calabria,2020-08-09,38.91,16.59,25.41,30.15,21.07,0.78,4.86,358.3,6.6274,63.76,98.16
IT-Calabria,2020-08-10,38.91,16.59,27.31,32.56,21.24,0.23,2.33,331.2,6.641,53.85,98.28
IT-Calabria,2020-08-11,38.91,16.59,27.42,32.59,22.27,0.71,1.68,352.7,6.2635,58.47,98.45
IT-Calabria,2020-08-12,38.91,16.59,27.74,33.16,21.94,0.1,2.08,357.7,7.0649,55.32,98.49
IT-Calabria,2020-08-13,38.91,16.59,28.89,34.98,23.18,0.0,1.96,332.9,7.008,53.11,98.48
IT-Calabria,2020-08-14,38.91,16.59,29.55,34.97,23.84,0.0,2.66,260.6,7.0267,45.22,98.25
IT-Calabria,2020-08-15,38.91,16.59,29.29,35.48,24.11,0.03,2.46,293.1,7.1057,48.41,97.99
IT-Calabria,2020-08-16,38.91,16.59,27.71,33.43,22.64,0.1,2.65,257.7,7.0459,60.25,98.1
IT-Calabria,2020-08-17,38.91,16.59,28.62,34.43,23.48,0.14,3.48,264.8,7.1513,52.67,97.99
IT-Calabria,2020-08-18,38.91,16.59,27.83,34.5,22.29,0.0,3.44,293.1,6.8292,56.24,97.88
IT-Calabria,2020-08-19,38.91,16.59,27.17,32.46,22.59,0.08,2.2,330.2,6.6914,57.45,97.9
IT-Calabria,2020-08-20,38.91,16.59,27.09,32.98,21.97,0.0,2.76,8.5,6.7997,52.53,98.18
IT-Calabria,2020-08-21,38.91,16.59,27.23,32.87,21.13,0.0,3.61,354.1,7.1124,45.48,98.51
IT-Calabria,2020-08-22,38.91,16.59,28.11,34.35,21.89,0.0,2.37,336.8,6.8801,49.39,98.46
IT-Calabria,2020-08-23,38.91,16.59,28.47,34.34,22.77,0.0,2.39,308.5,6.5551,51.18,98.08
IT-Calabria,2020-08-24,38.91,16.59,27.74,32.39,23.18,0.13,2.59,252.9,6.5606,60.72,97.94
IT-Calabria,2020-08-25,38.91,16.59,26.71,31.98,21.77,0.07,3.41,338.2,6.2374,59.98,98.1
IT-Calabria,2020-08-26,38.91,16.59,27.32,33.11,21.45,0.0,2.82,343.2,6.1646,55.83,98.42
IT-Calabria,2020-08-27,38.91,16.59,27.52,32.92,22.79,0.0,2.45,294.2,6.6797,60.14,98.28
IT-Calabria,2020-08-28,38.91,16.59,27.55,32.39,22.4,0.02,2.74,208.4,6.7958,59.23,97.98
IT-Calabria,2020-08-29,38.91,16.59,27.48,33.25,22.97,0.05,3.93,199.9,6.7224,61.83,97.9
IT-Calabria,2020-08-30,38.91,16.59,28.14,34.44,21.61,0.11,3.36,212.1,6.503,59.74,98.08
IT-Calabria,2020-08-31,38.91,16.59,29.77,36.5,23.68,0.12,3.52,245.4,6.2832,49.87,98.0
IT-Calabria,2020-09-01,38.91,16.59,25.43,31.13,21.35,0.0,2.52,348.6,5.8531,51.9,97.94
IT-Calabria,2020-09-02,38.91,16.59,24.38,29.79,20.25,0.02,2.17,103.2,4.1587,60.85,98.26
IT-Calabria,2020-09-03,38.91,16.59,25.86,30.64,22.45,5.71,1.4,275.8,4.6531,63.18,98.65
IT-Calabria,2020-09-04,38.91,16.59,24.7,30.05,20.96,0.0,4.53,6.9,6.2952,58.29,99.08
IT-Calabria,2020-09-05,38.91,16.59,24.77,30.99,18.48,0.0,2.69,343.9,6.3955,49.2,98.7
IT-Calabria,2020-09-06,38.91,16.59,25.82,31.6,19.31,0.01,2.42,262.3,6.2362,47.25,98.3
IT-Calabria,2020-09-07,38.91,16.59,26.22,30.71,22.24,0.78,2.3,231.9,2.5966,52.64,98.38
IT-Calabria,2020-09-08,38.91,16.59,25.57,29.03,23.04,0.99,3.44,13.0,5.5267,65.43,98.92
IT-Calabria,2020-09-09,38.91,16.59,26.3,31.73,21.56,0.0,4.45,358.2,5.9894,59.53,99.01
IT-Calabria,2020-09-10,38.91,16.59,26.55,32.08,20.76,0.3,3.21,5.5,5.9321,55.23,98.44
IT-Calabria,2020-09-11,38.91,16.59,25.36,31.2,20.43,1.19,2.29,2.4,5.4259,59.96,98.09
IT-Calabria,2020-09-12,38.91,16.59,24.6,28.68,21.61,0.42,1.96,56.8,4.3802,63.11,98.39
IT-Calabria,2020-09-13,38.91,16.59,24.23,28.45,20.45,0.84,3.78,11.3,5.6129,68.34,98.82
IT-Calabria,2020-09-14,38.91,16.59,25.0,29.88,21.39,0.84,2.94,35.6,4.9603,66.47,98.97
IT-Calabria,2020-09-15,38.91,16.59,24.76,28.93,21.18,4.12,2.71,25.2,4.9224,66.87,98.77
IT-Calabria,2020-09-16,38.91,16.59,23.92,28.22,21.49,2.82,3.35,21.7,2.3162,69.55,98.43
IT-Calabria,2020-09-17,38.91,16.59,23.14,26.09,21.24,10.98,6.68,23.2,1.9214,75.7,98.09
IT-Calabria,2020-09-18,38.91,16.59,24.61,29.94,20.26,1.19,5.8,339.4,4.6882,61.75,98.28
IT-Calabria,2020-09-19,38.91,16.59,24.27,28.5,20.68,0.94,3.46,358.4,5.0376,68.01,98.57
IT-Calabria,2020-09-20,38.91,16.59,24.6,29.9,19.98,0.17,2.18,337.9,5.2294,67.17,98.49
IT-Calabria,2020-09-21,38.91,16.59,24.51,30.07,20.61,1.93,2.86,250.2,5.1346,68.22,98.44
IT-Calabria,2020-09-22,38.91,16.59,23.71,27.43,20.36,3.18,2.78,223.8,3.9766,69.17,98.46
IT-Calabria,2020-09-23,38.91,16.59,23.74,27.23,20.43,6.59,4.32,226.1,4.6234,77.73,98.25
IT-Calabria,2020-09-24,38.91,16.59,23.41,29.17,18.72,0.4,2.72,283.3,5.0573,65.92,98.26
IT-Calabria,2020-09-25,38.91,16.59,24.4,29.99,19.66,3.73,5.31,236.2,5.1655,65.56,97.63
IT-Calabria,2020-09-26,38.91,16.59,18.82,21.27,16.15,4.53,7.53,268.0,3.539,65.42,97.18
IT-Calabria,2020-09-27,38.91,16.59,20.15,24.17,16.14,6.77,6.29,214.0,4.824,64.25,97.75
IT-Calabria,2020-09-28,38.91,16.59,19.38,23.41,16.01,3.0,6.11,259.4,4.6433,68.45,98.14
IT-Calabria,2020-09-29,38.91,16.59,19.62,24.39,16.15,2.82,4.81,284.1,3.804,70.43,98.44
IT-Calabria,2020-09-30,38.91,16.59,19.32,24.42,15.45,0.02,2.19,319.3,4.9778,63.91,98.31
IT-Calabria,2020-10-01,38.91,16.59,20.01,26.33,14.54,0.06,2.92,271.6,4.8254,60.28,97.87
IT-Calabria,2020-10-02,38.91,16.59,21.42,25.44,17.87,2.52,4.5,183.0,4.5127,83.63,97.83
IT-Calabria,2020-10-03,38.91,16.59,22.93,25.61,20.01,1.69,5.83,177.4,3.1555,86.07,97.81
IT-Calabria,2020-10-04,38.91,16.59,23.21,28.99,19.08,0.43,2.95,267.5,3.6149,67.1,98.01
IT-Calabria,2020-10-05,38.91,16.59,23.26,28.85,19.6,11.32,3.77,235.4,2.4934,67.8,98.13
IT-Calabria,2020-10-06,38.91,16.59,20.89,25.6,16.9,11.44,2.4,308.6,3.7697,72.7,98.44
IT-Calabria,2020-10-07,38.91,16.59,18.41,21.4,15.28,4.26,4.35,275.0,2.2426,78.0,98.32
IT-Calabria,2020-10-08,38.91,16.59,18.08,22.4,14.85,0.67,5.78,349.2,4.5456,70.27,98.63
IT-Calabria,2020-10-09,38.91,16.59,18.4,23.74,14.02,0.0,3.6,352.1,4.9812,60.01,98.96
IT-Calabria,2020-10-10,38.91,16.59,18.71,25.1,14.5,0.0,2.33,288.6,4.7863,63.71,98.75
IT-Calabria,2020-10-11,38.91,16.59,18.56,24.91,13.73,0.0,2.91,235.1,4.6862,68.97,98.26
IT-Calabria,2020-10-12,38.91,16.59,16.6,19.83,14.1,23.81,4.48,269.2,0.8453,81.83,97.61
IT-Calabria,2020-10-13,38.91,16.59,15.93,19.48,13.34,2.85,4.64,269.3,2.7122,74.63,97.8
IT-Calabria,2020-10-14,38.91,16.59,17.66,21.56,13.15,1.05,5.1,223.7,3.7334,73.13,98.33
IT-Calabria,2020-10-15,38.91,16.59,19.58,22.72,15.78,10.39,6.36,209.1,2.3062,81.23,98.07
IT-Calabria,2020-10-16,38.91,16.59,16.48,21.65,13.13,0.18,3.41,287.5,4.2094,69.82,98.15
IT-Calabria,2020-10-17,38.91,16.59,15.68,20.22,12.75,1.04,3.46,276.4,3.5676,71.51,98.39
IT-Calabria,2020-10-18,38.91,16.59,15.6,19.97,13.0,0.61,3.12,343.1,2.5075,74.73,98.69
IT-Calabria,2020-10-19,38.91,16.59,15.84,20.1,12.94,0.17,3.55,359.7,3.2448,69.47,99.1
IT-Calabria,2020-10-20,38.91,16.59,15.74,20.64,12.38,0.0,3.32,6.4,3.7625,64.2,99.32
IT-Calabria,2020-10-21,38.91,16.59,16.13,21.0,11.95,0.0,2.34,29.8,4.2494,59.87,99.36
IT-Calabria,2020-10-22,38.91,16.59,16.96,22.54,12.0,0.0,1.82,317.7,4.2463,55.82,99.29
IT-Calabria,2020-10-23,38.91,16.59,17.1,22.71,12.94,0.02,1.89,278.8,4.4482,62.21,99.08
IT-Calabria,2020-10-24,38.91,16.59,18.26,24.13,13.19,2.38,3.01,290.0,3.0595,74.29,98.62
IT-Calabria,2020-10-25,38.91,16.59,16.87,21.49,14.0,0.43,4.24,287.8,3.2306,76.45,98.5
IT-Calabria,2020-10-26,38.91,16.59,16.59,21.62,13.92,0.0,3.14,248.8,3.4841,73.09,98.43
IT-Calabria,2020-10-27,38.91,16.59,16.92,21.5,13.67,9.63,2.93,229.7,2.0868,79.63,98.06
IT-Calabria,2020-10-28,38.91,16.59,14.07,16.94,11.69,11.98,6.64,331.9,1.3656,86.56,98.12
IT-Calabria,2020-10-29,38.91,16.59,16.25,21.91,12.65,0.03,3.72,310.3,3.6521,76.53,98.71
IT-Calabria,2020-10-30,38.91,16.59,16.2,20.99,13.19,0.03,3.23,347.8,2.7641,78.0,99.09
IT-Calabria,2020-10-31,38.91,16.59,16.75,22.87,11.7,0.0,2.62,335.3,3.6679,71.43,99.14
IT-Calabria,2020-11-01,38.91,16.59,17.24,22.73,12.28,0.0,2.02,330.0,3.2796,74.51,99.04
IT-Calabria,2020-11-02,38.91,16.59,17.07,21.13,14.12,0.04,1.43,345.8,2.7226,75.55,99.18
IT-Calabria,2020-11-03,38.91,16.59,17.41,20.99,14.93,0.08,1.29,7.9,2.8752,73.63,99.13
IT-Calabria,2020-11-04,38.91,16.59,17.17,21.42,14.03,0.01,1.3,19.3,3.1421,76.26,99.04
IT-Calabria,2020-11-05,38.91,16.59,16.73,20.53,14.22,0.63,2.94,0.1,2.531,80.97,99.35
IT-Calabria,2020-11-06,38.91,16.59,16.51,19.94,14.05,0.61,5.45,0.2,2.6366,80.69,99.48
IT-Calabria,2020-11-07,38.91,16.59,15.72,19.92,13.23,0.07,5.06,2.9,3.2846,83.71,99.6
IT-Calabria,2020-11-08,38.91,16.59,15.07,20.04,12.05,0.04,3.43,357.0,3.0106,76.8,99.34
IT-Calabria,2020-11-09,38.91,16.59,14.56,19.08,11.46,0.3,3.73,359.7,3.2333,78.16,99.12
IT-Calabria,2020-11-10,38.91,16.59,15.2,19.04,12.07,0.37,4.1,7.0,3.1015,81.72,99.13
IT-Calabria,2020-11-11,38.91,16.59,14.81,18.06,12.88,0.93,3.52,11.6,2.9472,83.11,99.27
IT-Calabria,2020-11-12,38.91,16.59,15.7,20.2,12.18,0.03,1.78,335.5,3.1114,69.96,99.31
IT-Calabria,2020-11-13,38.91,16.59,15.56,18.96,12.35,0.22,1.26,331.0,2.449,74.95,99.32
IT-Calabria,2020-11-14,38.91,16.59,16.43,21.04,13.45,0.07,1.2,276.8,2.9333,72.17,99.33
IT-Calabria,2020-11-15,38.91,16.59,16.94,21.39,13.89,0.11,1.47,265.6,2.7775,71.28,99.09
IT-Calabria,2020-11-16,38.91,16.59,16.28,20.52,12.51,0.77,2.9,241.2,2.2901,76.7,98.81
IT-Calabria,2020-11-17,38.91,16.59,16.1,17.48,14.77,7.38,4.08,150.4,1.3949,90.28,98.57
IT-Calabria,2020-11-18,38.91,16.59,16.03,17.97,14.04,4.08,4.07,59.9,1.7218,87.25,99.22
IT-Calabria,2020-11-19,38.91,16.59,14.63,18.15,12.96,0.06,4.34,6.8,2.5702,80.84,99.12
IT-Calabria,2020-11-20,38.91,16.59,14.67,17.76,12.68,2.72,2.06,162.0,1.4155,79.93,98.24
IT-Calabria,2020-11-21,38.91,16.59,15.6,18.15,13.06,10.3,4.13,144.9,1.0418,86.33,98.27
IT-Calabria,2020-11-22,38.91,16.59,14.78,16.38,13.07,13.51,5.89,96.4,1.7438,90.8,99.1
IT-Calabria,2020-11-23,38.91,16.59,14.98,16.2,14.32,8.21,3.88,82.1,1.1554,91.08,99.33
IT-Calabria,2020-11-24,38.91,16.59,13.87,16.13,12.32,3.05,4.71,18.4,1.897,85.63,99.08
IT-Calabria,2020-11-25,38.91,16.59,13.91,17.17,11.81,0.32,3.06,20.1,2.0702,77.75,99.06
IT-Calabria,2020-11-26,38.91,16.59,13.21,16.4,10.8,0.01,2.78,36.8,2.621,76.45,99.16
IT-Calabria,2020-11-27,38.91,16.59,11.93,15.91,9.86,0.01,2.65,44.4,2.7454,83.39,99.04
IT-Calabria,2020-11-28,38.91,16.59,13.88,15.77,11.8,6.48,4.77,157.5,1.1678,83.86,98.57
IT-Calabria,2020-11-29,38.91,16.59,14.44,15.69,12.66,13.81,3.61,152.1,1.9843,90.69,97.78
