1983-11-13,12.7,11.0,15.0,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.4,Unnamed: 8,Unnamed: 9,Unnamed: 10
1990-06-21,25.9,17.2,35.0,,,,6.3,,,
1990-06-22,25.6,20.0,32.8,,,,9.8,,1013.4,
1990-06-23,24.6,17.2,32.2,,,,9.7,,1016.2,
1990-06-24,25.5,16.1,33.9,,,,9.9,,1016.9,
1990-06-25,25.1,15.0,32.8,,,,9.2,,1016.3,
1990-06-26,25.0,17.8,32.8,,,,10.2,,1015.5,
1990-06-27,24.7,17.2,31.1,,,,9.7,,1015.1,
1990-06-28,25.1,17.2,31.1,,,,8.8,,1015.7,
1990-06-29,25.1,17.8,32.2,,,,7.4,,1017.9,
1990-06-30,27.9,22.2,33.9,,,,9.8,,1017.1,
1990-07-01,27.9,17.8,35.0,,,,,,,
1990-07-02,30.6,25.0,40.0,,,284.0,14.3,,1009.8,
1990-07-03,27.0,17.8,33.9,,,,9.0,,1010.6,
1990-07-04,28.0,18.9,37.2,,,,11.1,,1010.0,
1990-07-05,24.9,17.2,32.2,,,,12.5,,1012.3,
1990-07-06,24.9,17.2,32.2,,,199.0,10.3,,1010.7,
1990-07-07,25.4,18.9,32.2,,,,11.2,,1012.7,
1990-07-08,25.1,17.8,32.2,,,,7.0,,1014.5,
1990-07-09,25.5,17.2,31.1,,,,8.4,,1015.8,
1990-07-10,25.5,17.8,31.1,,,,10.2,,1014.1,
1990-07-11,25.8,21.1,32.2,,,48.0,12.6,,1011.7,
1990-07-12,24.4,20.0,30.0,,,,10.2,,1014.0,
1990-07-13,22.1,17.8,27.8,,,,6.0,,1013.2,
1990-07-14,24.1,17.8,31.1,,,,8.5,,1012.0,
1990-07-15,25.3,17.2,32.2,,,,10.5,,1015.0,
1990-07-16,26.3,18.9,33.9,,,105.0,9.8,,1018.3,
1990-07-17,26.2,17.8,32.2,,,,9.1,,1017.3,
1990-07-18,26.6,17.8,37.2,,,,10.6,,1012.4,
1990-07-19,25.2,18.9,31.1,,,,14.7,,1011.3,
1990-07-20,25.3,22.2,28.9,,,97.0,14.0,,1013.8,
1990-07-21,25.2,17.8,33.9,,,,7.9,,1015.4,
1990-07-22,25.1,17.2,32.2,,,,8.6,,1015.1,
1990-07-23,26.0,17.8,35.0,,,,7.3,,1015.5,
1990-07-24,26.9,18.9,33.9,,,,9.8,,1014.9,
1990-07-25,28.4,17.8,37.2,,,,10.3,,1012.5,
1990-07-26,26.6,17.8,32.8,,,,11.0,,1011.9,
1990-07-27,26.1,17.8,32.8,,,,9.1,,1013.2,
1990-07-28,25.9,18.9,32.2,,,,11.9,,1015.8,
1990-07-29,27.0,18.9,35.0,,,38.0,10.3,,1019.1,
1990-07-31,28.5,22.8,37.2,,,,12.5,,,
1990-08-08,26.3,22.0,34.0,,,,7.2,,,
1990-08-19,26.1,19.0,32.0,,,,11.2,,,
1990-09-01,26.7,20.0,33.9,,,304.0,13.9,,1015.2,
1990-09-02,26.9,20.0,35.0,,,,8.4,,1014.8,
1990-09-03,25.8,22.2,32.8,,,,7.8,,1012.6,
1990-09-04,24.9,18.9,32.2,,,,13.6,,1013.3,
1990-09-05,25.4,17.8,32.8,,,,12.2,,1011.8,
1990-09-06,25.6,17.8,36.1,,,,11.2,,1010.4,
1990-09-07,24.2,17.2,31.1,,,,10.1,,1012.6,
1990-09-08,25.9,20.0,33.9,,,291.0,9.5,,1014.1,
1990-09-09,25.0,18.9,30.0,,,,10.4,,1018.6,
1990-09-10,25.8,22.2,31.1,,,,8.4,,1016.8,
1990-09-11,27.1,21.1,33.9,,,300.0,15.7,,1009.4,
1990-09-12,22.6,18.9,27.2,,,,11.4,,1011.8,
1990-09-13,20.7,12.8,27.8,,,,10.3,,1020.1,
1990-09-14,20.3,11.1,28.9,,,,8.6,,1023.6,
1990-09-15,21.8,13.9,28.9,,,,7.3,,1022.7,
1990-09-16,21.8,18.9,23.9,,,,6.7,,1017.8,
1990-09-17,21.7,13.9,28.9,,,,7.9,,1017.9,
1990-09-18,24.1,17.2,32.8,,,,12.4,,1017.2,
1990-09-19,23.7,18.9,30.0,,,,11.2,,1015.5,
1990-09-20,23.1,17.8,31.1,,,,6.9,,1014.9,
1990-09-21,24.3,17.2,33.9,,,,11.2,,1011.1,
1990-09-22,25.0,21.1,32.2,,,271.0,17.3,,1010.6,
1990-09-23,23.7,16.1,32.8,,,,8.1,,1012.8,
1990-09-24,25.5,17.8,36.1,,,285.0,17.8,,1012.3,
1990-09-25,24.5,17.8,33.9,,,,8.8,,1016.4,
1990-09-27,25.0,17.8,32.2,,,,9.4,,1017.2,
1990-09-28,22.4,17.8,28.9,,,,10.0,,1018.7,
1990-09-29,21.1,17.2,27.2,,,,8.2,,1022.6,
1990-09-30,21.7,16.1,27.8,,,48.0,8.3,,1021.5,
1990-10-01,22.2,16.0,30.0,,,,8.6,,1019.6,
1990-10-02,22.4,15.0,31.1,,,,8.5,,1018.2,
1990-10-03,21.4,13.9,28.9,,,,9.5,,1017.0,
1990-10-04,21.1,15.0,27.8,,,,8.7,,1016.3,
1990-10-05,22.0,17.8,28.9,,,296.0,8.7,,1017.3,
1990-10-06,21.2,16.1,27.8,,,,4.6,,1018.2,
1990-10-07,21.3,16.1,27.8,,,,8.8,,1013.2,
1990-10-08,21.6,16.1,30.0,,,,7.1,,1011.3,
1990-10-09,22.7,18.9,28.9,,,,12.9,,1017.1,
1990-10-10,21.5,18.9,22.8,,,85.0,16.5,,1023.3,
1990-10-11,22.3,18.9,27.8,,,76.0,9.5,,1024.3,
1990-10-12,22.7,18.9,30.0,,,,5.4,,1026.1,
1990-10-13,22.2,17.8,27.8,,,,4.8,,1024.1,
1990-10-14,23.2,21.1,27.2,,,,8.0,,1020.4,
1990-10-15,21.4,17.2,27.8,,,,9.8,,1019.1,
1990-10-16,21.7,15.0,27.8,,,,3.2,,1019.4,
1990-10-17,20.8,17.2,26.1,,,,5.0,,1016.6,
1990-10-18,20.7,12.8,28.9,,,,5.9,,1016.0,
1990-10-19,21.5,13.9,27.8,,,,6.4,,1014.1,
1990-10-20,21.6,17.8,27.2,,,,13.2,,1008.6,
1990-10-21,20.2,13.9,27.8,,,282.0,12.7,,1012.2,
1990-10-22,20.0,13.9,27.2,,,,10.5,,1016.0,
1990-10-23,18.2,16.1,21.1,,,,10.5,,1019.8,
1990-10-24,18.4,15.0,23.9,,,,5.3,,1017.0,
1990-10-25,18.9,12.8,26.1,,,,4.3,,1015.8,
1990-10-26,19.1,13.9,25.0,,,,10.8,,1014.4,
1990-10-27,18.2,12.2,26.1,,,,5.4,,1013.5,
1990-10-28,19.0,16.1,23.9,,,274.0,10.5,,1009.8,
1990-10-29,17.0,13.9,20.0,,,,6.7,,1004.9,
1990-10-30,20.6,15.0,27.2,,,,15.8,,1007.7,
1990-10-31,20.5,16.1,27.2,,,277.0,11.3,,1013.5,
1990-11-01,21.2,16.1,27.8,,,,11.1,,1012.7,
1990-11-02,20.4,13.9,27.8,,,,6.7,,1012.3,
1990-11-03,16.8,12.2,22.8,,,,2.7,,1010.7,
1990-11-04,18.1,12.2,26.1,,,,4.6,,1008.4,
1990-11-05,16.9,12.2,22.2,,,,5.0,,1011.7,
1990-11-06,13.9,7.8,21.1,,,,3.7,,1018.3,
1990-11-07,14.1,8.9,21.1,,,,15.0,,1018.3,
1990-11-08,13.8,10.0,18.9,,,,9.1,,1019.2,
1990-11-09,12.6,7.2,20.0,,,,4.5,,1021.2,
1990-11-10,12.9,8.9,17.2,,,,8.0,,1023.2,
1990-11-11,15.4,11.1,18.9,,,,11.5,,1023.0,
1990-11-12,13.7,12.8,16.1,,,,14.4,,1017.2,
1990-11-13,15.0,12.2,17.8,,,,15.4,,,
1990-11-14,15.3,12.2,18.9,,,,4.1,,,
1990-11-15,15.1,12.8,17.8,,,,6.5,,,
1990-11-16,14.6,8.9,21.1,,,,5.2,,1008.4,
1990-11-17,14.2,12.2,17.8,,,,3.9,,1018.3,
1990-11-18,14.7,8.9,22.2,,,,7.2,,1017.6,
1990-11-19,15.3,12.2,21.1,,,,5.9,,1010.0,
1990-11-20,15.6,11.1,22.2,,,,5.1,,1011.1,
1990-11-21,14.8,8.9,22.2,,,,5.8,,1015.1,
1990-11-22,16.1,11.1,23.9,,,,3.7,,1016.7,
1990-11-23,15.0,10.0,22.8,,,,2.6,,1013.1,
1990-11-24,13.7,8.9,20.0,,,,13.3,,1007.9,
1990-11-25,12.5,6.1,21.1,,,,5.7,,1012.2,
1990-11-26,14.3,8.9,22.2,,,,3.2,,1010.8,
1990-11-27,13.1,7.8,21.1,,,,6.3,,1009.0,
1990-11-28,12.6,7.8,18.9,,,279.0,6.9,,1013.2,
1990-11-29,9.5,5.0,16.1,,,,6.0,,1011.0,
1990-11-30,10.7,7.8,16.1,,,275.0,15.6,,1004.1,
1990-12-02,8.8,5.0,15.0,,,,8.3,,1007.6,
1990-12-03,9.4,2.8,13.9,,,,7.4,,1013.2,
1990-12-04,6.8,2.8,12.2,,,,4.2,,1014.0,
1990-12-05,10.7,5.0,16.1,,,271.0,11.0,,1012.8,
1990-12-06,10.6,6.1,13.9,,,263.0,14.2,,1008.0,
1990-12-07,7.1,2.8,15.0,,,278.0,12.7,,1015.3,
1990-12-08,8.9,2.8,16.1,,,,9.2,,1018.9,
1990-12-09,12.5,7.2,17.2,,,,4.8,,1012.2,
1990-12-10,12.3,5.0,17.8,,,,12.8,,1005.0,
1990-12-11,8.3,2.2,16.1,,,,6.6,,1007.2,
1990-12-12,6.2,2.2,12.8,,,,5.1,,1004.6,
1990-12-13,7.4,3.9,13.9,,,,15.8,,,
1990-12-14,8.8,5.0,16.1,,,,19.1,,1004.8,
1990-12-15,8.1,5.0,12.8,,,270.0,13.1,,1012.6,
1990-12-16,7.8,2.8,13.9,,,279.0,12.6,,1016.0,
1990-12-18,7.5,1.1,17.2,,,,4.0,,1017.0,
1990-12-19,8.3,2.8,17.2,,,,3.6,,,
1990-12-20,7.9,2.8,16.1,,,,3.5,,1020.9,
1990-12-21,9.7,3.9,16.1,,,,3.5,,1021.9,
1990-12-22,12.1,11.1,12.8,,,,21.0,,1019.8,
1990-12-23,11.7,10.0,12.8,,,78.0,28.9,,,
1990-12-24,13.2,10.0,17.8,,,,20.4,,1011.8,
1990-12-25,10.4,7.2,15.0,,,,4.3,,1014.4,
1990-12-26,11.5,7.2,17.8,,,,4.6,,,
1990-12-27,10.1,6.1,17.2,,,279.0,11.2,,1018.1,
1990-12-28,10.7,7.2,16.1,,,274.0,9.7,,1018.5,
1990-12-29,10.3,5.0,17.8,,,,4.4,,1025.7,
1990-12-30,9.7,2.8,17.8,,,,4.2,,1028.8,
1990-12-31,9.6,2.8,17.2,,,,3.3,,1025.7,
1991-01-01,11.2,5.0,17.8,,,,13.8,,1019.5,
1991-01-02,12.5,7.8,17.8,,,277.0,20.6,,1020.0,
1991-01-03,9.1,2.2,17.8,,,,4.8,,1023.9,
1991-01-04,9.7,2.8,18.9,,,,3.5,,1022.1,
1991-01-05,8.9,3.9,13.9,,,,3.9,,1018.5,
1991-01-06,10.4,6.1,17.8,,,280.0,11.2,,1018.1,
1991-01-07,9.8,2.8,17.8,,,,4.1,,,
1991-01-08,10.3,3.9,17.8,,,308.0,4.1,,1022.6,
1991-01-09,10.8,3.9,21.1,,,,5.1,,1025.3,
1991-01-10,11.9,7.2,21.1,,,,4.2,,,
1991-01-11,10.5,5.0,18.9,,,302.0,6.2,,1027.4,
1991-01-12,9.5,2.2,18.9,,,,4.0,,1022.6,
1991-01-13,9.2,2.2,17.8,,,348.0,5.0,,1018.1,
1991-01-14,9.5,6.1,13.9,,,215.0,6.3,,1009.1,
1991-01-15,7.8,2.8,13.9,,,,3.2,,1011.4,
1991-01-16,8.2,2.2,13.9,,,,4.9,,1021.0,
1991-01-17,9.2,7.8,11.1,,,,5.8,,1022.7,
1991-01-18,8.0,3.9,11.1,,,16.0,4.7,,1025.1,
1991-01-19,5.9,1.1,12.8,,,,3.0,,1026.8,
1991-01-20,6.3,0.0,13.9,,,,4.4,,1027.1,
1991-01-21,8.1,5.0,12.8,,,289.0,5.1,,,
1991-01-22,7.3,1.1,12.2,,,80.0,9.2,,1026.4,
1991-01-23,10.7,7.8,13.9,,,91.0,17.5,,1026.6,
1991-01-24,11.3,8.9,12.8,,,76.0,11.3,,1024.2,
1991-01-25,10.8,6.1,16.1,,,53.0,6.8,,1027.1,
1991-01-26,11.9,10.0,13.9,,,74.0,14.6,,1025.4,
1991-01-27,11.6,8.9,16.1,,,84.0,19.1,,1012.8,
1991-01-28,11.7,8.9,16.1,,,253.0,6.9,,1015.7,
1991-01-29,8.4,3.9,13.9,,,,5.9,,1017.5,
1991-01-30,7.4,1.1,16.1,,,,3.3,,1018.3,
1991-01-31,7.2,1.1,13.9,,,306.0,5.6,,1020.7,
1991-02-01,7.8,6.1,10.0,,,,6.0,,1021.4,
1991-02-02,6.1,2.8,8.9,,,,5.0,,1026.1,
1991-02-03,7.8,6.1,8.9,,,,6.2,,1026.6,
1991-02-04,8.9,6.1,12.8,,,,6.7,,1021.2,
1991-02-05,7.8,2.2,15.0,,,,7.3,,1015.4,
1991-02-06,7.5,2.8,13.9,,,288.0,8.3,,1017.0,
1991-02-07,9.0,2.2,17.2,,,292.0,4.8,,1019.6,
1991-02-08,11.4,6.1,17.2,,,281.0,6.5,,1017.8,
1991-02-09,12.4,7.2,18.9,,,,7.3,,1019.3,
1991-02-10,10.7,3.9,18.9,,,,5.1,,1021.3,
1991-02-11,11.4,6.1,17.8,,,,5.0,,1016.3,
1991-02-12,10.4,6.1,16.1,,,291.0,14.6,,1009.5,
1991-02-13,7.5,3.9,11.1,,,263.0,8.6,,,
1991-02-14,9.0,7.2,11.1,,,,11.9,,1010.1,
1991-02-15,8.6,3.9,12.8,,,297.0,16.6,,1005.8,
1991-02-16,9.4,5.0,12.8,,,280.0,19.7,,1009.9,
1991-02-17,10.6,5.0,17.2,,,267.0,9.6,,,
1991-02-18,10.0,3.9,17.8,,,,4.3,,1011.2,
1991-02-19,9.8,3.9,13.9,,,22.0,7.3,,1016.3,
1991-02-20,13.8,11.1,17.2,,,90.0,21.7,,1010.3,
1991-02-21,11.9,7.8,15.0,,,,8.9,,1001.6,
1991-02-22,13.4,7.8,20.0,,,,13.0,,,
1991-02-23,11.5,6.1,17.8,,,,4.2,,,
1991-02-24,11.4,6.1,18.9,,,124.0,6.2,,1023.4,
1991-02-25,11.2,6.1,17.8,,,,4.8,,,
1991-02-26,11.1,5.0,18.9,,,,5.3,,1020.9,
1991-02-27,11.7,2.8,21.1,,,,7.2,,1019.8,
1991-02-28,12.3,7.8,17.2,,,,6.7,,1014.7,
1991-03-01,12.8,6.1,20.0,,,,5.6,,1012.5,
1991-03-02,13.9,11.1,17.8,,,,6.6,,1015.1,
1991-03-03,14.3,11.1,17.8,,,,10.4,,1020.8,
1991-03-04,13.4,7.2,21.1,,,212.0,7.2,,1026.3,
1991-03-05,13.5,8.9,18.9,,,,6.3,,1024.8,
1991-03-06,13.3,7.2,20.0,,,290.0,9.3,,1017.8,
1991-03-07,13.7,7.2,18.9,,,,7.1,,1012.7,
1991-03-08,16.0,12.8,21.1,,,,12.8,,1011.7,
1991-03-09,16.3,11.1,22.8,,,276.0,14.2,,1008.2,
1991-03-10,14.1,7.8,21.1,,,294.0,17.2,,1010.8,
1991-03-11,13.2,7.2,21.1,,,297.0,11.0,,1012.3,
1991-03-12,12.3,5.0,20.0,,,344.0,8.1,,1012.5,
1991-03-13,12.9,6.1,21.1,,,160.0,10.5,,1012.9,
1991-03-14,13.7,8.9,17.8,,,120.0,20.4,,1015.4,
1991-03-15,13.5,12.8,15.0,,,94.0,37.2,,1007.4,
1991-03-16,13.3,12.2,13.9,,,100.0,15.4,,1002.0,
1991-03-17,15.3,8.9,22.2,,,285.0,14.0,,1008.2,
1991-03-18,14.3,11.1,17.8,,,,9.8,,1011.8,
1991-03-19,13.7,11.1,20.0,,,,5.4,,1016.1,
1991-03-20,14.5,10.0,20.0,,,,11.6,,1019.6,
1991-03-21,14.2,7.8,22.2,,,,4.7,,1018.9,
1991-03-22,15.1,7.8,22.8,,,289.0,11.8,,1015.0,
1991-03-23,15.7,7.8,23.9,,,20.0,10.2,,1012.2,
1991-03-24,15.6,12.2,17.8,,,,,,1008.4,
1991-03-25,16.3,8.9,22.8,,,280.0,8.6,,1010.5,
1991-03-26,14.4,5.0,23.9,,,291.0,7.5,,1015.0,
1991-03-27,13.9,6.1,22.8,,,,6.8,,1012.7,
1991-03-28,14.2,7.2,22.8,,,288.0,8.0,,1010.7,
1991-03-29,15.0,8.9,22.8,,,,9.3,,1016.3,
1991-03-30,13.8,7.8,18.9,,,,8.0,,1018.4,
1991-03-31,13.0,11.1,15.0,,,76.0,27.5,,1007.9,
1991-04-01,12.9,12.2,15.0,,,,4.1,,1007.0,
1991-04-02,13.5,8.9,17.8,,,,6.4,,1009.4,
1991-04-03,12.0,5.0,18.9,,,285.0,6.1,,1010.1,
1991-04-04,13.4,7.2,22.2,,,,8.5,,1012.2,
1991-04-05,13.0,6.1,18.9,,,,9.0,,1007.6,
1991-04-07,14.2,6.1,22.8,,,306.0,8.9,,1012.6,
1991-04-08,15.4,8.9,23.9,,,254.0,8.7,,1018.5,
1991-04-09,14.5,7.2,21.1,,,94.0,7.7,,1021.2,
1991-04-10,14.3,5.0,22.8,,,322.0,5.5,,1023.4,
1991-04-11,15.3,8.9,22.8,,,,9.9,,1020.1,
1991-04-12,13.8,7.8,18.9,,,,13.4,,1015.1,
1991-04-13,12.3,2.8,21.1,,,,6.5,,1016.4,
1991-04-14,13.2,6.1,20.0,,,,7.0,,1020.6,
1991-04-15,14.5,12.2,20.0,,,,5.3,,1021.5,
1991-04-16,15.1,11.1,18.9,,,,6.0,,1016.4,
1991-04-17,14.6,7.8,22.2,,,70.0,8.1,,1007.0,
1991-04-18,17.0,10.0,22.8,,,,12.8,,1002.4,
1991-04-19,14.1,7.8,22.2,,,273.0,16.3,,1009.3,
1991-04-20,13.4,6.1,22.2,,,274.0,12.8,,1013.5,
1991-04-21,13.6,10.0,18.9,,,,8.4,,1013.3,
1991-04-22,12.0,7.8,17.2,,,119.0,6.9,,1016.3,
1991-04-23,14.4,7.8,20.0,,,308.0,11.1,,1015.3,
1991-04-24,13.1,6.1,21.1,,,301.0,15.7,,1014.4,
1991-04-25,12.3,6.1,18.9,,,313.0,12.1,,1014.2,
1991-04-26,11.5,7.2,16.1,,,352.0,7.6,,1012.5,
1991-04-27,15.2,10.0,22.2,,,262.0,10.1,,1012.3,
1991-04-28,14.1,7.2,22.2,,,,7.8,,1013.8,
1991-04-29,15.1,10.0,22.2,,,272.0,11.4,,1013.6,
1991-04-30,15.4,7.8,22.8,,,309.0,17.1,,1015.5,
1991-05-01,15.2,6.1,23.9,,,273.0,16.3,,,
1991-05-02,15.1,7.2,22.8,,,75.0,17.8,,,
1991-05-03,18.7,13.9,25.0,,,96.0,19.5,,,
1991-05-04,16.9,11.1,23.9,,,84.0,12.8,,,
1991-05-05,15.9,7.2,23.9,,,60.0,10.5,,,
1991-05-06,16.5,8.9,23.9,,,108.0,13.4,,,
1991-05-07,16.5,10.0,22.2,,,287.0,22.3,,,
1991-05-08,15.3,7.2,23.9,,,327.0,14.5,,,
1991-05-09,15.7,11.1,18.9,,,86.0,20.4,,,
1991-05-10,19.0,15.0,23.9,,,95.0,12.2,,,
1991-05-11,16.0,7.8,23.9,,,336.0,13.4,,,
1991-05-12,16.2,7.2,26.1,,,295.0,12.1,,,
1991-05-13,16.1,7.8,22.8,,,135.0,7.4,,,
1991-05-14,15.5,11.1,22.8,,,,7.4,,,
1991-05-15,17.9,12.2,26.1,,,,12.8,,,
1991-05-16,18.0,12.2,23.9,,,290.0,19.3,,,
1991-05-17,15.9,11.1,21.1,,,294.0,17.9,,,
1991-05-18,13.7,8.9,21.1,,,299.0,11.5,,,
1991-05-19,14.0,7.2,22.2,,,,14.3,,,
1991-05-20,15.5,8.9,22.2,,,24.0,11.8,,,
1991-05-21,17.1,12.8,22.8,,,93.0,8.2,,,
1991-05-22,16.9,7.2,27.2,,,308.0,8.4,,,
1991-05-23,17.1,7.8,25.0,,,59.0,7.9,,,
1991-05-24,17.9,8.9,25.0,,,,9.0,,,
1991-05-25,18.0,12.8,22.8,,,120.0,10.8,,,
1991-05-26,15.6,6.1,23.9,,,,10.5,,,
1991-05-27,16.9,8.9,25.0,,,31.0,10.1,,,
1991-05-28,16.4,10.0,22.2,,,112.0,10.3,,,
1991-05-29,16.1,7.2,23.9,,,338.0,8.8,,,
1991-05-30,17.7,7.8,26.1,,,,9.3,,,
1991-05-31,17.7,11.1,23.9,,,,9.1,,,
1991-06-01,16.5,11.1,22.2,,,,9.1,,,
1991-06-02,14.2,12.2,17.2,,,270.0,6.7,,,
1991-06-03,18.6,13.9,26.1,,,158.0,9.7,,,
1991-06-04,19.9,12.8,27.2,,,143.0,10.5,,,
1991-06-05,20.2,11.1,28.9,,,,8.4,,,
1991-06-06,23.0,12.8,32.2,,,,10.7,,,
1991-06-07,25.4,17.8,32.8,,,,15.9,,,
1991-06-08,24.0,17.8,31.1,,,,17.6,,,
1991-06-09,22.1,17.8,30.0,,,107.0,16.5,,,
1991-06-10,22.7,13.9,32.8,,,212.0,10.5,,,
1991-06-11,23.3,15.0,31.1,,,,10.0,,,
1991-06-12,22.2,13.9,31.1,,,,7.7,,,
1991-06-13,22.6,12.8,30.0,,,,6.1,,,
1991-06-14,24.9,16.1,32.8,,,,7.4,,,
1991-06-15,23.7,15.0,31.1,,,,8.0,,,
1991-06-16,23.1,15.0,31.1,,,,8.3,,,
1991-06-17,22.9,15.0,32.2,,,,7.2,,,
1991-06-18,24.6,16.1,36.1,,,,9.3,,,
1991-06-19,21.3,17.2,26.1,,,,6.8,,,
1991-06-20,21.7,13.9,28.9,,,,7.9,,,
1991-06-21,21.4,12.8,27.8,,,,7.8,,,
1991-06-22,21.9,12.8,28.9,,,,6.0,,,
1991-06-23,23.8,15.0,31.1,,,,7.3,,,
1991-06-24,24.4,16.1,32.2,,,,8.0,,,
1991-06-25,25.2,16.1,35.0,,,,8.3,,,
1991-06-26,25.6,17.2,36.1,,,,7.9,,,
1991-06-27,25.4,15.0,35.0,,,,6.9,,,
1991-06-28,26.5,16.1,38.9,,,,7.1,,,
1991-06-29,24.9,17.8,30.0,,,,9.6,,,
1991-06-30,23.0,13.9,31.1,,,,6.3,,,
1991-07-01,22.4,16.1,27.8,,,,9.7,,,
1991-07-02,21.9,13.9,30.0,,,,7.5,,,
1991-07-03,23.5,12.8,36.1,,,,6.7,,,
1991-07-04,24.1,16.1,32.8,,,,6.9,,,
1991-07-05,24.4,16.1,32.2,,,,7.3,,,
1991-07-06,25.8,17.2,37.2,,,,5.5,,,
1991-07-07,25.7,17.8,33.9,,,,5.4,,,
1991-07-08,25.9,17.8,32.8,,,,6.6,,,
1991-07-09,26.0,18.9,32.8,,,,8.9,,,
1991-07-10,25.9,18.9,32.8,,,,8.9,,,
1991-07-11,26.3,17.8,33.9,,,,6.2,,,
1991-07-12,26.6,17.8,33.9,,,,6.3,,,
1991-07-13,26.9,17.8,33.9,,,,7.2,,,
1991-07-14,27.7,18.9,36.1,,,,8.4,,,
1991-07-15,26.6,20.0,33.9,,,324.0,11.3,,,
1991-07-16,26.0,22.2,31.1,,,,7.3,,,
1991-07-17,26.7,18.9,35.0,,,,6.9,,,
1991-07-18,25.7,17.8,32.8,,,,9.1,,,
1991-07-19,26.2,18.9,33.9,,,,7.1,,,
1991-07-20,26.6,17.8,33.9,,,,7.4,,,
1991-07-21,27.5,17.8,37.2,,,,7.1,,,
1991-07-22,27.7,17.2,37.2,,,,6.6,,,
1991-07-23,27.4,20.0,36.1,,,,9.3,,,
1991-07-24,27.8,20.0,37.2,,,,8.3,,,
1991-07-25,28.6,22.2,36.1,,,,10.4,,,
1991-07-27,28.2,23.9,33.9,,,,12.3,,,
1991-07-28,25.7,20.0,31.1,,,300.0,12.8,,,
1991-07-29,25.7,15.0,36.1,,,,8.3,,,
1991-07-30,26.4,18.9,32.8,,,,7.5,,,
1991-07-31,26.9,17.8,35.0,,,,8.3,,,
1991-08-01,27.0,20.0,33.9,,,,7.4,,,
1991-08-02,26.8,18.9,33.9,,,,12.1,,,
1991-08-03,25.9,17.2,32.8,,,,7.0,,,
1991-08-04,26.1,18.9,35.0,,,,7.2,,,
1991-08-05,26.2,18.9,33.9,,,,7.4,,,
1991-08-06,26.6,18.9,32.8,,,,6.8,,,
1991-08-07,26.6,17.8,35.0,,,,7.9,,,
1991-08-08,26.8,18.9,33.9,,,,8.3,,,
1991-08-09,26.9,21.1,33.9,,,,7.9,,,
1991-08-10,27.1,21.1,33.9,,,,7.6,,,
1991-08-11,28.2,20.0,37.2,,,301.0,7.5,,,
1991-08-12,28.2,20.0,37.2,,,,8.3,,,
1991-08-13,26.6,18.9,38.9,,,,6.7,,,
1991-08-14,27.8,18.9,37.2,,,,7.0,,,
1991-08-15,27.5,21.1,35.0,,,162.0,10.8,,,
1991-08-16,26.9,18.9,35.0,,,,8.8,,,
1991-08-17,27.4,22.2,33.9,,,,7.6,,,
1991-08-18,26.6,18.9,32.8,,,,6.9,,,
1991-08-19,27.1,18.9,35.0,,,,7.2,,,
1991-08-20,26.8,21.1,33.9,,,,9.2,,,
1991-08-21,26.0,18.9,32.8,,,,8.9,,,
1991-08-22,27.1,22.2,32.8,,,,8.5,,,
1991-08-23,26.8,22.2,32.8,,,57.0,9.1,,,
1991-08-24,26.5,21.1,32.2,,,,10.0,,,
1991-08-25,26.0,18.9,32.8,,,,8.5,,,
1991-08-26,26.7,20.0,32.8,,,,8.6,,,
1991-08-27,27.2,20.0,35.0,,,,7.9,,,
1991-08-28,26.4,18.9,32.2,,,,11.2,,,
1991-08-29,25.9,22.2,32.8,,,,11.1,,,
1991-08-30,24.4,21.1,31.1,,,,12.4,,,
1991-08-31,24.3,17.2,31.1,,,,8.1,,,
1991-09-01,24.8,18.9,32.2,,,,7.9,,,
1991-09-02,23.9,20.0,32.2,,,,7.5,,,
1991-09-03,21.5,17.8,27.2,,,,5.5,,,
1991-09-04,21.9,17.8,27.8,,,,5.7,,,
1991-09-05,21.4,16.1,28.9,,,,5.6,,,
1991-09-06,23.1,16.1,32.2,,,,6.9,,,
1991-09-07,22.5,17.8,28.9,,,273.0,6.1,,,
1991-09-08,22.6,18.9,26.1,,,,2.4,,,
1991-09-09,23.0,17.8,28.9,,,,7.6,,,
1991-09-10,23.3,16.1,30.0,,,,8.1,,,
1991-09-11,24.5,18.9,32.2,,,,7.0,,,
1991-09-12,24.1,17.2,32.8,,,339.0,7.3,,,
1991-09-13,24.8,17.8,32.2,,,,7.5,,,
1991-09-14,26.0,22.2,32.8,,,,7.1,,,
1991-09-15,23.7,21.1,27.8,,,,6.0,,,
1991-09-16,24.2,20.0,32.2,,,,8.5,,,
1991-09-17,22.3,17.2,28.9,,,,5.3,,,
1991-09-18,23.3,17.2,31.1,,,,7.7,,,
1991-09-19,24.0,17.8,32.2,,,,8.5,,,
1991-09-20,24.3,17.8,32.8,,,,6.9,,,
1991-09-21,25.0,17.8,32.2,,,,6.0,,,
1991-09-22,25.3,17.8,33.9,,,,7.9,,,
1991-09-23,25.9,21.1,32.2,,,261.0,14.1,,,
1991-09-24,24.5,20.0,28.9,,,,10.5,,,
1991-09-25,23.6,17.2,30.0,,,,10.1,,,
1991-09-26,24.2,17.8,32.2,,,,7.3,,,
1991-09-27,25.7,18.9,32.8,,,292.0,8.5,,,
1991-09-28,24.8,18.9,31.1,,,,9.3,,,
1991-09-29,23.6,17.2,30.0,,,65.0,10.5,,,
