DATAFLOW,LAST UPDATE,freq,indic_is,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2007,27.76,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2008,33.29,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2009,41.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2010,51.89,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2011,55.31,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2012,58.02,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_NO1,IT,2013,70.81,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2005,9.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2006,12.91,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2007,19.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2008,23.87,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2009,32.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2010,40.59,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2011,41.61,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2012,46.93,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,HH_O1,IT,2013,59.66,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2005,12.95,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2006,16.22,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2007,25.3,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2008,30.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2009,39.0,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2010,48.86,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2011,51.67,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2012,55.07,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2013,67.83,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2014,71.06,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2015,74.28,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2016,77.14,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2017,79.46,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2018,82.8,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2019,83.72,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2020,86.75,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH,TOTAL,IT,2021,88.49,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2005,38.15,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2006,46.31,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2007,59.07,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2008,62.63,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2009,68.22,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2010,84.18,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2011,85.34,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2012,87.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2013,98.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2014,98.09,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2015,98.96,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2016,97.66,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2017,97.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2018,97.45,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2019,97.68,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2020,97.99,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1,IT,2021,97.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2005,34.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2006,26.31,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2007,58.28,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2008,64.33,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2009,77.09,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2010,85.88,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2011,79.33,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2012,86.92,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2013,99.05,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2014,96.92,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2015,98.58,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2016,99.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2017,96.5,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2018,98.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2019,98.75,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2020,99.15,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A1_DCH,IT,2021,99.04,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2005,36.46,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2006,42.39,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2007,57.6,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2008,63.46,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2009,71.29,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2010,83.19,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2011,83.92,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2012,86.98,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2013,97.71,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2014,97.9,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2015,97.61,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2016,98.34,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2017,98.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2018,98.04,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2019,98.18,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2020,98.29,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2,IT,2021,97.28,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2005,33.12,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2006,41.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2007,62.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2008,68.13,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2009,74.89,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2010,84.06,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2011,87.67,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2012,90.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2013,99.22,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2014,98.12,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2015,99.01,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2016,98.55,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2017,98.24,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2018,99.09,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2019,99.03,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2020,98.97,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A2_DCH,IT,2021,98.96,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2005,32.7,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2006,40.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2007,60.56,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2008,67.18,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2009,75.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2010,84.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2011,86.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2012,89.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2013,98.95,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2014,98.02,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2015,98.83,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2016,98.65,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2017,98.14,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2018,98.84,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2019,98.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2020,98.99,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_DCH,IT,2021,98.74,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2005,34.15,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2006,40.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2007,56.92,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2008,64.62,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2009,71.52,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2010,81.94,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2011,82.55,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2012,86.35,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2013,98.16,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2014,97.77,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2015,98.39,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2016,98.08,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2017,98.05,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2018,97.91,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2019,98.1,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2020,98.26,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,ALL_NDCH,IT,2021,97.44,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2005,31.59,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2006,37.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2007,55.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2008,66.21,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2009,73.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2010,79.87,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2011,79.87,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2012,85.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2013,98.45,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2014,97.45,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2015,98.61,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2016,98.18,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2017,98.14,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2018,98.24,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2019,98.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2020,98.5,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3,IT,2021,97.82,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2005,31.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2006,42.09,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2007,56.11,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2008,65.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2009,75.6,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2010,84.98,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2011,84.5,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2012,88.42,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2013,98.25,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2014,98.11,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2015,98.48,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2016,98.56,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2017,98.38,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2018,98.32,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2019,98.22,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2020,98.98,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,A_GE3_DCH,IT,2021,98.1,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2011,79.44,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2012,83.28,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q1,IT,2013,98.19,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2011,80.86,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2012,85.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q2,IT,2013,98.49,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2011,83.99,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2012,88.33,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q3,IT,2013,98.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2011,86.82,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2012,89.31,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BROAD,PC_HH_IACC,HHI_Q4,IT,2013,98.46,,
