DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1991,1510.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1992,1521.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1993,1485.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1994,1429.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1995,1424.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1996,1585.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1997,1589.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1998,1614.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,1999,1668.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2000,1776.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2001,1812.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2002,1853.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2003,1925.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2004,1912.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2005,2013.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2006,1970.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2007,1931.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2008,1950.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2009,1910.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2010,1950.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2011,1880.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2012,1900.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2013,1900.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2014,1885.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2015,1890.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2016,1799.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2017,1821.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2018,1766.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2019,1687.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2020,1625.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2021,1601.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2022,1568.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2023,1502.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI2,2024,1458.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1990,2475.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1991,2540.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1992,2480.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1993,2419.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1994,2300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1995,2229.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1996,2468.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1997,2469.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1998,2500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,1999,2585.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2000,2708.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2001,2759.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2002,2819.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2003,2816.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2004,2835.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2005,2819.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2006,2857.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2007,2821.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2008,2860.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2009,2720.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2010,2750.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2011,2810.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2012,2800.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2013,2800.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2014,2751.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2015,2741.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2016,2726.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2017,2768.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2018,2780.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2019,2832.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2020,2797.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2021,2824.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2022,2877.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2023,2826.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI3,2024,2823.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1990,9707.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1991,9508.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1992,9655.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1993,9136.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1994,9184.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1995,9060.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1996,9289.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1997,9123.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1998,9441.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,1999,9637.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2000,10118.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2001,10240.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2002,10326.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2003,10348.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2004,10216.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2005,10370.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2006,10907.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2007,10915.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2008,10950.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2009,11010.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2010,11070.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2011,11970.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2012,12000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2013,12100.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2014,11853.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2015,11578.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2016,11635.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2017,12010.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2018,11887.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2019,12132.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2020,12122.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2021,12463.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2022,12135.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2023,12004.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITI4,2024,12265.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITZ,2024,62.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITZZ,2024,62.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1990,27415828.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1991,28434923.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1992,29429628.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1993,29652024.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1994,29665308.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1995,30301424.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1996,29910932.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1997,30154914.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1998,31056004.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,1999,32038291.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2000,32583815.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2001,33239029.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2002,33706153.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2003,34310446.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2004,33973147.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2005,34667485.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2006,35297282.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2007,35680097.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2008,36074000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2009,36344000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2010,36724000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2011,37095000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2012,37060000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2013,36945500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2014,37063708.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2015,37334334.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2016,37859458.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2017,38503317.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2018,39001377.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2019,39528604.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2020,39701369.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2021,39806554.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2022,40197056.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2023,40899361.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,IT,2024,41340516.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1990,8197791.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1991,8447934.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1992,8722668.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1993,8758202.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1994,8470947.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1995,8602580.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1996,8310456.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1997,8375959.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1998,8589441.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,1999,8801032.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2000,8870138.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2001,8989542.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2002,9071915.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2003,9191022.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2004,9091040.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2005,9211082.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2006,9310521.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2007,9365770.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2008,9456000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2009,9498000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2010,9568000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2011,9671000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2012,9682000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2013,9656000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2014,9689570.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2015,9741817.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2016,9863118.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2017,10028348.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2018,10113076.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2019,10210007.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2020,10214821.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2021,10193745.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2022,10303729.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2023,10501736.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC,2024,10588748.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1990,2464707.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1991,2527130.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1992,2598239.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1993,2613097.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1994,2531375.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1995,2562777.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1996,2472051.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1997,2492597.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1998,2551739.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,1999,2618162.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2000,2635135.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2001,2670910.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2002,2691287.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2003,2730410.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2004,2677725.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2005,2702941.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2006,2724689.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2007,2744315.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2008,2773000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2009,2780000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2010,2782000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2011,2806000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2012,2813000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2013,2825000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2014,2833499.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2015,2844680.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2016,2883412.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2017,2939164.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2018,2938884.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2019,2938022.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2020,2915687.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2021,2878450.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2022,2900449.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2023,2997121.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC1,2024,3075162.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1990,77938.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1991,81385.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1992,86332.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1993,89172.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1994,85165.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1995,88011.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1996,88507.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1997,99103.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1998,118960.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,1999,122599.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2000,128007.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2001,115812.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2002,115189.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2003,118447.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2004,125836.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2005,131950.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2006,132342.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2007,138755.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2008,139000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2009,140000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,CAR,NR,ITC2,2010,135000.0,,
