DATAFLOW,LAST UPDATE,freq,regisveh,unit,vehicle,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,RO,2024,51516,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2013,63327,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2014,64583,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2015,65877,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2016,67417,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2017,68325,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2018,68646,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2019,67888,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2020,62162,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2021,63929,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2022,65387,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2023,65851,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SE,2024,67046,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2015,17986,p,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2016,17679,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2017,18328,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2018,18749,p,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2019,19087,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2020,14614,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2021,15424,b,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2022,16801,b,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2023,17715,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,SI,2024,18206,p,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,TR,2013,69333,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,TR,2014,72862,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,TR,2015,81578,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,TR,2016,87276,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,TR,2024,122029,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2013,386192,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2014,394225,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2015,398626,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2016,404982,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2017,409408,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2019,447769,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2020,337240,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2022,392670,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,CAR,UK,2023,404428,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,AT,2013,11442,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,AT,2014,11739,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,AT,2015,11992,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,AT,2016,12350,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,AT,2017,12803,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,BE,2013,19840,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,BE,2014,18870,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,BE,2015,19300,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,BG,2023,821.800,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,BG,2024,1096,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2013,6066,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2014,6181,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2015,6310,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2016,6448,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2017,6578,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2018,6711,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2019,6836,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2020,6954,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2021,7161,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2022,7269,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2023,7321,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,CH,2024,7429,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2013,1576.200,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2014,1060.800,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2015,1281,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2016,1462.600,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2017,1643.300,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2018,1981.900,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2019,1993.700,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2020,1720.300,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2021,1885.600,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2022,1695.900,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2023,1649.800,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,EE,2024,1657.600,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2013,34759,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2014,35698.050,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2015,38111.350,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2016,36992,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2017,41280,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2018,42221,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2019,43225,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2020,34188,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2021,45219.900,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2022,45097,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2023,47099,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ES,2024,46481,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2013,7080,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2014,7200,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2015,7210,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2016,9007,b,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2017,8982,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2018,9104,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2019,9148,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2020,8928,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2022,8788,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2023,8604,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,FI,2024,8537,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2008,1946,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2009,1894,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2010,1917,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2011,1870,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2012,1833,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2013,1727,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2014,1660,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2015,1830,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2016,2030,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2017,2290,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2018,2570,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2019,2860,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2020,2610,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2021,3170,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2022,3450,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2023,3790,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HR,2024,4040,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2013,9873.440,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2014,10246,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2015,10771.590,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2016,10996.210,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2017,11595.750,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2018,12006.130,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2019,12251.420,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2020,11020.770,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2021,12433.370,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2022,12792.640,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2023,12345.050,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,HU,2024,5185.570,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2011,6546,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2012,6167,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2013,6320,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2014,8833,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2015,8546,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2016,8915,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2017,9287,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2018,7891,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2019,8023,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2020,7283,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2021,8812,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2022,9356,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,IE,2023,10044,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,LT,2008,1971.300,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,LT,2009,1663.300,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,LT,2010,1696.500,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,LT,2011,1808,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,LT,2012,1835,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ME,2016,364.820,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,ME,2017,395,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2013,625,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2014,855,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2015,860,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2016,904,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2017,964,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2018,960,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2019,835,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2020,837,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2021,895.964,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2022,1051.425,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2023,949.610,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,MK,2024,1050.525,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2013,23381,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2014,23359,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2015,23904,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2016,24937,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2017,25584,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2018,25214,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2019,25751,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2020,25187,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2021,26049,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2022,26570,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2023,26291,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NL,2024,26618,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2013,9400,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2014,9325,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2015,9251,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2016,9207,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2017,9303,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2018,9431,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2019,9474,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2020,9200,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,NO,2021,9498,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,PL,2013,35346,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,PL,2014,35505,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,PL,2015,35559,e,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,RO,2013,8579,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,RO,2014,8652,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,RO,2015,8728,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,RO,2016,8963,,
ESTAT:ROAD_TF_VEHMOV(1.0),17/12/25 23:00:00,A,TERNAT_REG,MIO_VKM,LOR_RTRN,RO,2017,9205,,
