time,time_label,geo,geo_label,unit,unit_label,siec,siec_label,nrg_bal,nrg_bal_label,freq,freq_label,OBS_VALUE
2021,2021,IT,Italy,THS_T,Thousand tonnes,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,709.312
2022,2022,IT,Italy,THS_T,Thousand tonnes,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,593.716
2023,2023,IT,Italy,THS_T,Thousand tonnes,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,517.527
2024,2024,IT,Italy,THS_T,Thousand tonnes,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,400.61
2010,2010,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,53889.0
2016,2016,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,48904.8
2017,2017,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,39216.112
2018,2018,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,45283.8
2019,2019,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,35809.39
2020,2020,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,32179.273
2021,2021,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,30216.691
2022,2022,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,25292.302
2023,2023,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,22046.65
2024,2024,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,17065.986
2010,2010,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,265926.0
2016,2016,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,256617.001
2017,2017,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,281253.151
2018,2018,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,259851.449
2019,2019,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,259389.542
2020,2020,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,249342.2
2021,2021,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,276347.429
2022,2022,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,230693.565
2023,2023,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,205424.536
2024,2024,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,194539.495
2010,2010,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,68.085
2022,2022,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,76.166
2023,2023,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,83.587
2024,2024,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,49.17
2010,2010,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,273601.6
2016,2016,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,264701.0
2017,2017,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,293680.212
2018,2018,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,272727.146
2019,2019,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,272501.407
2020,2020,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,263321.802
2021,2021,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,313277.917
2022,2022,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,273472.989
2023,2023,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,251380.502
2024,2024,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,241768.365
2010,2010,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,5884.0
2016,2016,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,6199.0
2017,2017,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,6468.233
2018,2018,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,6767.202
2019,2019,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,7062.311
2020,2020,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,7543.924
2021,2021,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,7911.247
2022,2022,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,8582.583
2023,2023,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,9183.348
2024,2024,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,9427.659
2010,2010,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,4258.769
2018,2018,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,4172.727
2019,2019,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,4024.649
2020,2020,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,3990.586
2021,2021,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,26890.993
2022,2022,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,32377.317
2023,2023,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,34587.125
2024,2024,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,35829.951
2010,2010,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2016,2016,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2017,2017,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2018,2018,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2019,2019,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2020,2020,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2021,2021,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2022,2022,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2023,2023,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2024,2024,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E,Final consumption - other sectors - households - energy use,A,Annual,0.0
