year,region,province,activity,class,consumption_GWh
2023,Sicilia,Enna,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.08696
2023,Sicilia,Enna,Estrazione,Estrazione di petrolio greggio e di gas naturale,4.955663
2023,Sicilia,Enna,Estrazione,Estrazione di carbone (esclusa torba),0.0
2023,Sicilia,Enna,Manifatturiera,Altre industrie manifatturiere,0.722989
2023,Sicilia,Enna,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,0.78971
2023,Sicilia,Enna,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",19.216842
2023,Sicilia,Enna,,,0.0
2023,Sicilia,Enna,Manifatturiera,Stampa e riproduzione di supporti registrati,0.14049
2023,Sicilia,Enna,Costruzioni,Lavori di costruzione specializzati,0.774513
2023,Sicilia,Enna,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",0.345527
2023,Sicilia,Enna,Manifatturiera,Industrie alimentari,9.591608
2023,Sicilia,Enna,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2023,Sicilia,Enna,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.093626
2023,Sicilia,Enna,Estrazione,Attività dei servizi di supporto all'estrazione,0.006123
2023,Sicilia,Enna,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),1.026168
2023,Sicilia,Enna,Fornitura di acqua,Gestione delle reti fognarie,0.027391
2023,Sicilia,Enna,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,0.517768
2023,Sicilia,Messina,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",1.143785
2023,Sicilia,Messina,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",1.357213
2023,Sicilia,Messina,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,1.494998
2023,Sicilia,Messina,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",2.745689
2023,Sicilia,Messina,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.006159
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,5.58468
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di mobili,0.409608
2023,Sicilia,Messina,Costruzioni,Costruzione di edifici,6.569425
2023,Sicilia,Messina,Manifatturiera,Stampa e riproduzione di supporti registrati,0.828331
2023,Sicilia,Messina,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,3.620426
2023,Sicilia,Messina,Estrazione,Estrazione di minerali metalliferi,0.003277
2023,Sicilia,Messina,Manifatturiera,Metallurgia,18.585601
2023,Sicilia,Messina,Estrazione,Altre attività di estrazione di minerali da cave e miniere,2.567993
2023,Sicilia,Messina,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",2.86385
2023,Sicilia,Messina,Manifatturiera,Altre industrie manifatturiere,1.278066
2023,Sicilia,Messina,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.731935
2023,Sicilia,Messina,Manifatturiera,Industria del tabacco,0.108036
2023,Sicilia,Messina,,,0.0
2023,Sicilia,Messina,Manifatturiera,Industrie alimentari,46.651935
2023,Sicilia,Messina,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",71.450078
2023,Sicilia,Messina,Costruzioni,Ingegneria civile,1.15495
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,49.490394
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.492065
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.16725
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,0.320219
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di altri mezzi di trasporto,6.38324
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di prodotti chimici,27.388121
2023,Sicilia,Messina,Estrazione,Attività dei servizi di supporto all'estrazione,0.014017
2023,Sicilia,Messina,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.002389
2023,Sicilia,Messina,Manifatturiera,Industrie tessili,0.240073
2023,Sicilia,Messina,Fornitura di acqua,Gestione delle reti fognarie,0.08934
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.324536
2023,Sicilia,Messina,Estrazione,Estrazione di carbone (esclusa torba),0.0
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),5.032135
2023,Sicilia,Messina,Manifatturiera,Industria delle bevande,5.088373
2023,Sicilia,Messina,Costruzioni,Lavori di costruzione specializzati,4.858798
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,14.668359
2023,Sicilia,Messina,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,711.244909
2023,Sicilia,Palermo,Costruzioni,Ingegneria civile,5.025751
2023,Sicilia,Palermo,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,2.952796
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.132723
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di altri mezzi di trasporto,9.704568
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,68.128246
2023,Sicilia,Palermo,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",17.497632
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),6.661511
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,1.639166
2023,Sicilia,Palermo,Estrazione,Altre attività di estrazione di minerali da cave e miniere,10.975509
2023,Sicilia,Palermo,Manifatturiera,Industrie alimentari,69.409173
2023,Sicilia,Palermo,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.968389
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,2.39355
2023,Sicilia,Palermo,Costruzioni,Costruzione di edifici,5.43556
2023,Sicilia,Palermo,Manifatturiera,Industria delle bevande,20.379247
2023,Sicilia,Palermo,Estrazione,Attività dei servizi di supporto all'estrazione,0.027587
2023,Sicilia,Palermo,Manifatturiera,Metallurgia,0.157968
2023,Sicilia,Palermo,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",126.927389
2023,Sicilia,Palermo,Estrazione,Estrazione di minerali metalliferi,0.002751
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.990777
2023,Sicilia,Palermo,Manifatturiera,Industrie tessili,0.966099
2023,Sicilia,Palermo,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.01243
2023,Sicilia,Palermo,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.11473
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,7.380565
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.51017
2023,Sicilia,Palermo,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",2.087857
2023,Sicilia,Palermo,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",13.449562
2023,Sicilia,Palermo,Costruzioni,Lavori di costruzione specializzati,28.954941
2023,Sicilia,Palermo,Manifatturiera,Altre industrie manifatturiere,2.645382
2023,Sicilia,Palermo,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,1.023476
2023,Sicilia,Palermo,Estrazione,Estrazione di carbone (esclusa torba),0.492889
2023,Sicilia,Palermo,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",12.494228
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di mobili,1.630154
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,1.126753
2023,Sicilia,Palermo,,,0.0
2023,Sicilia,Palermo,Fornitura di acqua,Gestione delle reti fognarie,2.984663
2023,Sicilia,Palermo,Manifatturiera,Fabbricazione di prodotti chimici,3.761685
2023,Sicilia,Palermo,Manifatturiera,Stampa e riproduzione di supporti registrati,2.346048
2023,Sicilia,Palermo,Manifatturiera,Industria del tabacco,0.150759
2023,Sicilia,Ragusa,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",1.283868
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,6.210241
2023,Sicilia,Ragusa,Estrazione,Estrazione di carbone (esclusa torba),0.0
2023,Sicilia,Ragusa,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.500936
2023,Sicilia,Ragusa,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,3.076161
2023,Sicilia,Ragusa,Fornitura di acqua,Gestione delle reti fognarie,0.021745
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),3.397181
2023,Sicilia,Ragusa,Estrazione,Attività dei servizi di supporto all'estrazione,0.006915
2023,Sicilia,Ragusa,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.297706
2023,Sicilia,Ragusa,Costruzioni,Lavori di costruzione specializzati,4.414377
2023,Sicilia,Ragusa,Manifatturiera,Metallurgia,4.80095
2023,Sicilia,Ragusa,Manifatturiera,Industrie alimentari,55.081466
2023,Sicilia,Ragusa,Costruzioni,Ingegneria civile,1.23511
2023,Sicilia,Ragusa,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",3.118836
2023,Sicilia,Ragusa,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.540422
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,52.5813
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,67.657539
2023,Sicilia,Ragusa,Manifatturiera,Industria del tabacco,0.013858
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.5481
2023,Sicilia,Ragusa,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",1.371306
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.14963
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di mobili,1.046199
2023,Sicilia,Ragusa,Manifatturiera,Altre industrie manifatturiere,0.771944
2023,Sicilia,Ragusa,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",44.99619
2023,Sicilia,Ragusa,Manifatturiera,Industria delle bevande,8.640244
2023,Sicilia,Ragusa,Estrazione,Estrazione di petrolio greggio e di gas naturale,7.812849
2023,Sicilia,Ragusa,Estrazione,Altre attività di estrazione di minerali da cave e miniere,0.224361
2023,Sicilia,Ragusa,Manifatturiera,Industrie tessili,0.148151
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,0.419787
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.117152
2023,Sicilia,Ragusa,Estrazione,Estrazione di minerali metalliferi,0.0
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.290539
2023,Sicilia,Ragusa,Manifatturiera,Stampa e riproduzione di supporti registrati,0.693544
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di prodotti chimici,168.59401
2023,Sicilia,Ragusa,Manifatturiera,Fabbricazione di altri mezzi di trasporto,0.585844
2023,Sicilia,Ragusa,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.007989
2023,Sicilia,Ragusa,,,0.0
2023,Sicilia,Ragusa,Costruzioni,Costruzione di edifici,1.787256
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,82.470103
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.005238
2023,Sicilia,Siracusa,Manifatturiera,Industrie alimentari,22.325283
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,0.284446
2023,Sicilia,Siracusa,Fornitura di acqua,Gestione delle reti fognarie,2.740385
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di altri mezzi di trasporto,1.566786
2023,Sicilia,Siracusa,,,0.0
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di carta e di prodotti di carta,1.152208
2023,Sicilia,Siracusa,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.283541
2023,Sicilia,Siracusa,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.002127
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.153069
2023,Sicilia,Siracusa,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",13.995478
2023,Sicilia,Siracusa,Estrazione,Altre attività di estrazione di minerali da cave e miniere,3.887792
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),2.732376
2023,Sicilia,Siracusa,Costruzioni,Ingegneria civile,1.338184
2023,Sicilia,Siracusa,Costruzioni,Lavori di costruzione specializzati,2.552299
2023,Sicilia,Siracusa,Estrazione,Estrazione di minerali metalliferi,0.005411
2023,Sicilia,Siracusa,Costruzioni,Costruzione di edifici,1.672444
2023,Sicilia,Siracusa,Manifatturiera,Stampa e riproduzione di supporti registrati,0.508978
2023,Sicilia,Siracusa,Manifatturiera,Industria del tabacco,0.052135
2023,Sicilia,Siracusa,Manifatturiera,Metallurgia,0.058637
2023,Sicilia,Siracusa,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",25.358811
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di prodotti chimici,728.664325
2023,Sicilia,Siracusa,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.001257
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,29.890407
2023,Sicilia,Siracusa,Estrazione,Attività dei servizi di supporto all'estrazione,0.382978
2023,Sicilia,Siracusa,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",1.575238
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,1.504987
2023,Sicilia,Siracusa,Manifatturiera,Industrie tessili,0.997171
2023,Sicilia,Siracusa,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",167.183171
2023,Sicilia,Siracusa,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1.662631
2023,Sicilia,Siracusa,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,0.596185
2023,Sicilia,Siracusa,Manifatturiera,Industria delle bevande,0.320289
2023,Sicilia,Siracusa,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.239491
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di mobili,0.09719
2023,Sicilia,Siracusa,Estrazione,Estrazione di carbone (esclusa torba),0.0
2023,Sicilia,Siracusa,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,1199.195491
2023,Sicilia,Siracusa,Manifatturiera,Altre industrie manifatturiere,0.800679
2023,Sicilia,Trapani,Costruzioni,Costruzione di edifici,2.583829
2023,Sicilia,Trapani,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.593555
2023,Sicilia,Trapani,Estrazione,Estrazione di carbone (esclusa torba),0.0
2023,Sicilia,Trapani,Manifatturiera,Metallurgia,0.485053
2023,Sicilia,Trapani,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,1.638621
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,6.522529
2023,Sicilia,Trapani,,,0.0
2023,Sicilia,Trapani,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",5.945765
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),2.990981
2023,Sicilia,Trapani,Manifatturiera,Industria delle bevande,13.002831
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,34.615919
2023,Sicilia,Trapani,Manifatturiera,Industrie alimentari,47.29997
2023,Sicilia,Trapani,Estrazione,Attività dei servizi di supporto all'estrazione,0.009319
2023,Sicilia,Trapani,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",44.179134
2023,Sicilia,Trapani,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.03619
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.755556
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di prodotti chimici,0.656428
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di altri mezzi di trasporto,0.690092
2023,Sicilia,Trapani,Costruzioni,Lavori di costruzione specializzati,3.083535
2023,Sicilia,Trapani,Estrazione,Estrazione di minerali metalliferi,0.0
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.346396
2023,Sicilia,Trapani,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.001381
2023,Sicilia,Trapani,Manifatturiera,Industria del tabacco,0.077081
2023,Sicilia,Trapani,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",9.049927
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,1.712559
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.074043
2023,Sicilia,Trapani,Manifatturiera,Altre industrie manifatturiere,0.665819
2023,Sicilia,Trapani,Estrazione,Altre attività di estrazione di minerali da cave e miniere,4.702047
2023,Sicilia,Trapani,Manifatturiera,Industrie tessili,0.560788
2023,Sicilia,Trapani,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.310872
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,3.488914
2023,Sicilia,Trapani,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",4.296102
2023,Sicilia,Trapani,Fornitura di acqua,Gestione delle reti fognarie,0.083759
2023,Sicilia,Trapani,Manifatturiera,Stampa e riproduzione di supporti registrati,0.414697
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.108451
2023,Sicilia,Trapani,Manifatturiera,Fabbricazione di mobili,0.546319
2023,Sicilia,Trapani,Costruzioni,Ingegneria civile,0.479326
2023,Sicilia,Trapani,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.192049
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.005073
2023,Toscana,Arezzo,Fornitura di acqua,Gestione delle reti fognarie,0.056373
2023,Toscana,Arezzo,Manifatturiera,Industrie tessili,5.037838
2023,Toscana,Arezzo,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",2.204206
2023,Toscana,Arezzo,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1.622299
2023,Toscana,Arezzo,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.001964
2023,Toscana,Arezzo,Costruzioni,Lavori di costruzione specializzati,4.193485
2023,Toscana,Arezzo,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",25.850529
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,11.510053
2023,Toscana,Arezzo,Estrazione,Estrazione di carbone (esclusa torba),0.11927
2023,Toscana,Arezzo,Costruzioni,Ingegneria civile,1.304646
2023,Toscana,Arezzo,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",17.403966
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di prodotti chimici,23.56599
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,46.440816
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,83.889494
2023,Toscana,Arezzo,Estrazione,Altre attività di estrazione di minerali da cave e miniere,0.939881
2023,Toscana,Arezzo,Estrazione,Attività dei servizi di supporto all'estrazione,0.002937
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di carta e di prodotti di carta,19.513859
2023,Toscana,Arezzo,Costruzioni,Costruzione di edifici,1.734106
2023,Toscana,Arezzo,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",17.529145
2023,Toscana,Arezzo,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,7.092631
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,34.097697
2023,Toscana,Arezzo,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.005539
2023,Toscana,Arezzo,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,15.136877
2023,Toscana,Arezzo,Manifatturiera,Altre industrie manifatturiere,63.263308
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),61.202758
2023,Toscana,Arezzo,Manifatturiera,Stampa e riproduzione di supporti registrati,1.341073
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di mobili,11.990353
2023,Toscana,Arezzo,Manifatturiera,Industrie alimentari,48.714114
2023,Toscana,Arezzo,,,0.0
2023,Toscana,Arezzo,Estrazione,Estrazione di minerali metalliferi,2.3e-05
2023,Toscana,Arezzo,Manifatturiera,Metallurgia,51.099811
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.563245
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di altri mezzi di trasporto,0.882043
2023,Toscana,Arezzo,Manifatturiera,Industria delle bevande,5.257304
2023,Toscana,Arezzo,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",9.01732
2023,Toscana,Arezzo,Manifatturiera,Fabbricazione di articoli in pelle e simili,14.673292
2023,Toscana,Arezzo,Manifatturiera,Industria del tabacco,0.162654
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,124.02558
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,39.271371
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di prodotti chimici,49.032159
2023,Toscana,Firenze,Fornitura di acqua,Gestione delle reti fognarie,0.388299
2023,Toscana,Firenze,Estrazione,Estrazione di carbone (esclusa torba),1.029353
2023,Toscana,Firenze,Manifatturiera,Industrie alimentari,151.968313
2023,Toscana,Firenze,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",17.854936
2023,Toscana,Firenze,Costruzioni,Lavori di costruzione specializzati,39.69414
2023,Toscana,Firenze,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,11.609176
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,55.406933
2023,Toscana,Firenze,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",24.453466
2023,Toscana,Firenze,Manifatturiera,Industria del tabacco,0.086475
2023,Toscana,Firenze,Costruzioni,Costruzione di edifici,8.422918
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,74.243415
2023,Toscana,Firenze,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",97.096093
2023,Toscana,Firenze,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",26.996172
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.36558
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di altri mezzi di trasporto,2.486071
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di carta e di prodotti di carta,11.665826
2023,Toscana,Firenze,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.441054
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),109.34611
2023,Toscana,Firenze,Manifatturiera,Stampa e riproduzione di supporti registrati,15.867166
2023,Toscana,Firenze,Manifatturiera,Metallurgia,36.461526
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di articoli in pelle e simili,83.430544
2023,Toscana,Firenze,,,0.0
2023,Toscana,Firenze,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",15.495354
2023,Toscana,Firenze,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,139.393046
2023,Toscana,Firenze,Costruzioni,Ingegneria civile,4.087422
2023,Toscana,Firenze,Manifatturiera,Industrie tessili,54.188213
2023,Toscana,Firenze,Estrazione,Attività dei servizi di supporto all'estrazione,0.00178
2023,Toscana,Firenze,Manifatturiera,Altre industrie manifatturiere,32.880309
2023,Toscana,Firenze,Manifatturiera,Industria delle bevande,21.513998
2023,Toscana,Firenze,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,20.713756
2023,Toscana,Firenze,Estrazione,Estrazione di minerali metalliferi,0.07422
2023,Toscana,Firenze,Manifatturiera,Fabbricazione di mobili,13.356668
2023,Toscana,Firenze,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",2.230513
2023,Toscana,Firenze,Estrazione,Altre attività di estrazione di minerali da cave e miniere,1.771468
2023,Toscana,Grosseto,Manifatturiera,Industria del tabacco,0.034368
2023,Toscana,Grosseto,Manifatturiera,Metallurgia,0.103742
2023,Toscana,Grosseto,Costruzioni,Costruzione di edifici,1.254632
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,3.832186
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.350931
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,3.394167
2023,Toscana,Grosseto,Estrazione,Attività dei servizi di supporto all'estrazione,0.00346
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di mobili,0.466462
