date,price
2025-08-19,147.72000000
2025-08-20,147.19000000
2025-08-21,148.35000000
2025-08-22,146.82000000
2025-08-25,147.61000000
2025-08-26,147.30000000
2025-08-27,147.75000000
2025-08-28,146.98000000
2025-08-29,146.90000000
2025-09-02,148.23000000
2025-09-03,147.97000000
2025-09-04,148.63000000
2025-09-05,146.84000000
2025-09-08,147.58000000
2025-09-09,147.23000000
2025-09-10,147.37000000
2025-09-11,147.17000000
2025-09-12,147.85000000
2025-09-15,147.27000000
2025-09-16,146.56000000
2025-09-17,146.36000000
2025-09-18,148.02000000
2025-09-19,147.83000000
2025-09-22,147.83000000
2025-09-23,147.83000000
2025-09-24,148.71000000
2025-09-25,149.78000000
2025-09-26,149.52000000
2025-09-29,148.57000000
2025-09-30,147.97000000
2025-10-01,147.16000000
2025-10-02,147.35000000
2025-10-03,147.33000000
2025-10-06,150.02000000
2025-10-07,151.17000000
2025-10-08,152.72000000
2025-10-09,153.05000000
2025-10-10,151.94000000
2025-10-14,151.77000000
2025-10-15,151.21000000
2025-10-16,150.75000000
2025-10-17,150.33000000
2025-10-20,150.59000000
2025-10-21,151.72000000
2025-10-22,151.79000000
2025-10-23,152.72000000
2025-10-24,152.82000000
2025-10-27,153.09000000
2025-10-28,152.14000000
2025-10-29,151.91000000
2025-10-30,154.17000000
2025-10-31,154.05000000
2025-11-03,154.13000000
2025-11-04,153.55000000
2025-11-05,154.11000000
2025-11-06,152.97000000
2025-11-07,153.06000000
2025-11-10,153.99000000
2025-11-12,154.64000000
2025-11-13,154.40000000
2025-11-14,154.64000000
2025-11-17,155.20000000
2025-11-18,155.44000000
2025-11-19,156.63000000
2025-11-20,157.41000000
2025-11-21,156.58000000
2025-11-24,156.94000000
2025-11-25,156.30000000
2025-11-26,156.38000000
2025-11-28,156.17000000
2025-12-01,155.28000000
2025-12-02,155.92000000
2025-12-03,155.17000000
2025-12-04,154.90000000
2025-12-05,155.30000000
2025-12-08,155.89000000
2025-12-09,156.85000000
2025-12-10,156.33000000
2025-12-11,155.15000000
2025-12-12,155.81000000
2025-12-15,155.29000000
2025-12-16,154.80000000
2025-12-17,155.60000000
2025-12-18,155.53000000
2025-12-19,157.43000000
2025-12-22,156.93000000
2025-12-23,156.33000000
2025-12-24,155.83000000
2025-12-26,156.63000000
2025-12-29,156.10000000
2025-12-30,156.26000000
2025-12-31,156.80000000
2026-01-02,156.72000000
2026-01-05,156.32000000
2026-01-06,156.70000000
2026-01-07,156.73000000
2026-01-08,156.90000000
2026-01-09,158.07000000
2026-01-12,158.15000000
2026-01-13,159.06000000
2026-01-14,158.13000000
2026-01-15,158.50000000
2026-01-16,158.02000000
2026-01-20,157.89000000
2026-01-21,158.16000000
2026-01-22,158.36000000
2026-01-23,157.57000000
2026-01-26,153.88000000
2026-01-27,153.03000000
2026-01-28,153.60000000
2026-01-29,152.88000000
2026-01-30,154.34000000
2026-02-02,155.50000000
2026-02-03,155.70000000
2026-02-04,156.61000000
2026-02-05,156.91000000
2026-02-06,157.10000000
2026-02-09,156.08000000
2026-02-10,154.28000000
2026-02-11,152.93000000
2026-02-12,152.64000000
2026-02-13,152.77000000
2026-02-17,153.57000000
2026-02-18,154.45000000
2026-02-19,154.96000000
2026-02-20,154.99000000
2026-02-23,154.30000000
2026-02-24,155.66000000
2026-02-25,156.30000000
2026-02-26,156.13000000
2026-02-27,156.05000000
2026-03-02,157.48000000
2026-03-03,157.69000000
2026-03-04,156.93000000
2026-03-05,157.58000000
2026-03-06,157.64000000
2026-03-09,158.08000000
2026-03-10,157.60000000
2026-03-11,158.83000000
2026-03-12,159.21000000
2026-03-13,159.54000000
2026-03-16,159.30000000
2026-03-17,159.03000000
2026-03-18,159.48000000
2026-03-19,158.19000000
2026-03-20,159.26000000
2026-03-23,158.70000000
2026-03-24,158.90000000
2026-03-25,159.20000000
2026-03-26,159.65000000
2026-03-27,160.16000000
2026-03-30,159.49000000
2026-03-31,159.08000000
2026-04-01,158.63000000
2026-04-02,159.34000000
2026-04-03,159.64000000
2026-04-06,159.71000000
2026-04-07,159.90000000
2026-04-08,158.39000000
2026-04-09,158.87000000
2026-04-10,159.22000000
2026-04-13,159.74000000
2026-04-14,158.91000000
2026-04-15,159.02000000
2026-04-16,159.07000000
2026-04-17,158.10000000
2026-04-20,158.66000000
2026-04-21,159.39000000
2026-04-22,159.49000000
2026-04-23,159.44000000
2026-04-24,159.35000000
2026-04-27,159.29000000
2026-04-28,159.53000000
2026-04-29,160.23000000
2026-04-30,156.66000000
2026-05-01,156.76000000
2026-05-04,157.21000000
2026-05-05,157.68000000
2026-05-06,156.44000000
2026-05-07,156.48000000
2026-05-08,156.64000000
2026-05-11,157.04000000
2026-05-12,157.71000000
2026-05-13,157.84000000
2026-05-14,158.08000000
2026-05-15,158.69000000
2026-05-18,158.83000000
2026-05-19,159.11000000
2026-05-20,158.84000000
2026-05-21,159.16000000
2026-05-22,159.20000000
2026-05-26,159.36000000
2026-05-27,159.47000000
2026-05-28,159.29000000
2026-05-29,159.23000000
2026-06-01,159.66000000
2026-06-02,159.86000000
2026-06-03,159.97000000
2026-06-04,159.97000000
2026-06-05,160.26000000
2026-06-08,160.12000000
2026-06-09,160.23000000
2026-06-10,160.47000000
2026-06-11,160.51000000
2026-06-12,160.24000000
2026-06-15,160.20000000
2026-06-16,160.39000000
2026-06-17,160.22000000
2026-06-18,161.37000000
2026-06-22,161.51000000
2026-06-23,161.55000000
2026-06-24,161.76000000
2026-06-25,161.67000000
2026-06-26,161.67000000
2026-06-29,161.93000000
2026-06-30,162.61000000
2026-07-01,162.41000000
2026-07-02,160.90000000
2026-07-06,162.28000000
2026-07-07,161.91000000
2026-07-08,162.67000000
2026-07-09,162.29000000
2026-07-10,161.31000000
