date,price
2025-08-20,0.58220000
2025-08-21,0.58180000
2025-08-22,0.58620000
2025-08-25,0.58670000
2025-08-26,0.58650000
2025-08-27,0.58480000
2025-08-28,0.58850000
2025-08-29,0.59010000
2025-09-02,0.58640000
2025-09-03,0.58810000
2025-09-04,0.58380000
2025-09-05,0.59100000
2025-09-08,0.59410000
2025-09-09,0.59310000
2025-09-10,0.59540000
2025-09-11,0.59730000
2025-09-12,0.59480000
2025-09-15,0.59720000
2025-09-16,0.59800000
2025-09-17,0.59720000
2025-09-18,0.58780000
2025-09-19,0.58590000
2025-09-22,0.58630000
2025-09-23,0.58580000
2025-09-24,0.58150000
2025-09-25,0.57770000
2025-09-26,0.57690000
2025-09-29,0.57860000
2025-09-30,0.57990000
2025-10-01,0.58110000
2025-10-02,0.58130000
2025-10-03,0.58400000
2025-10-06,0.58380000
2025-10-07,0.58060000
2025-10-08,0.57790000
2025-10-09,0.57450000
2025-10-10,0.57330000
2025-10-14,0.57190000
2025-10-15,0.57240000
2025-10-16,0.57320000
2025-10-17,0.57220000
2025-10-20,0.57510000
2025-10-21,0.57470000
2025-10-22,0.57530000
2025-10-23,0.57510000
2025-10-24,0.57480000
2025-10-27,0.57630000
2025-10-28,0.57800000
2025-10-29,0.57980000
2025-10-30,0.57470000
2025-10-31,0.57280000
2025-11-03,0.57090000
2025-11-04,0.56660000
2025-11-05,0.56640000
2025-11-06,0.56310000
2025-11-07,0.56170000
2025-11-10,0.56330000
2025-11-12,0.56630000
2025-11-13,0.56780000
2025-11-14,0.56850000
2025-11-17,0.56740000
2025-11-18,0.56610000
2025-11-19,0.56030000
2025-11-20,0.55970000
2025-11-21,0.56090000
2025-11-24,0.56070000
2025-11-25,0.56090000
2025-11-26,0.56940000
2025-11-28,0.57370000
2025-12-01,0.57370000
2025-12-02,0.57270000
2025-12-03,0.57690000
2025-12-04,0.57750000
2025-12-05,0.57710000
2025-12-08,0.57710000
2025-12-09,0.57930000
2025-12-10,0.57880000
2025-12-11,0.58190000
2025-12-12,0.57930000
2025-12-15,0.57950000
2025-12-16,0.57940000
2025-12-17,0.57760000
2025-12-18,0.57810000
2025-12-19,0.57600000
2025-12-22,0.57980000
2025-12-23,0.58320000
2025-12-24,0.58370000
2025-12-26,0.58300000
2025-12-29,0.58070000
2025-12-30,0.58040000
2025-12-31,0.57550000
2026-01-02,0.57670000
2026-01-05,0.57890000
2026-01-06,0.57790000
2026-01-07,0.57800000
2026-01-08,0.57500000
2026-01-09,0.57310000
2026-01-12,0.57640000
2026-01-13,0.57460000
2026-01-14,0.57500000
2026-01-15,0.57430000
2026-01-16,0.57510000
2026-01-20,0.58480000
2026-01-21,0.58490000
2026-01-22,0.59020000
2026-01-23,0.59290000
2026-01-26,0.59890000
2026-01-27,0.60180000
2026-01-28,0.60320000
2026-01-29,0.60530000
2026-01-30,0.60480000
2026-02-02,0.60100000
2026-02-03,0.60500000
2026-02-04,0.60050000
2026-02-05,0.59900000
2026-02-06,0.60200000
2026-02-09,0.60480000
2026-02-10,0.60460000
2026-02-11,0.60570000
2026-02-12,0.60470000
2026-02-13,0.60360000
2026-02-17,0.60290000
2026-02-18,0.59860000
2026-02-19,0.59680000
2026-02-20,0.59740000
2026-02-23,0.59660000
2026-02-24,0.59730000
2026-02-25,0.59920000
2026-02-26,0.59740000
2026-02-27,0.60000000
2026-03-02,0.59300000
2026-03-03,0.58850000
2026-03-04,0.59340000
2026-03-05,0.58920000
2026-03-06,0.59020000
2026-03-09,0.59180000
2026-03-10,0.59560000
2026-03-11,0.59090000
2026-03-12,0.58690000
2026-03-13,0.58040000
2026-03-16,0.58470000
2026-03-17,0.58580000
2026-03-18,0.58400000
2026-03-19,0.58320000
2026-03-20,0.58400000
2026-03-23,0.58430000
2026-03-24,0.58180000
2026-03-25,0.58150000
2026-03-26,0.57790000
2026-03-27,0.57590000
2026-03-30,0.57150000
2026-03-31,0.57100000
2026-04-01,0.57700000
2026-04-02,0.57270000
2026-04-03,0.56950000
2026-04-06,0.57190000
2026-04-07,0.57040000
2026-04-08,0.58360000
2026-04-09,0.58700000
2026-04-10,0.58420000
2026-04-13,0.58430000
2026-04-14,0.59070000
2026-04-15,0.59080000
2026-04-16,0.58960000
2026-04-17,0.59100000
2026-04-20,0.58920000
2026-04-21,0.59050000
2026-04-22,0.59100000
2026-04-23,0.58790000
2026-04-24,0.58810000
2026-04-27,0.59180000
2026-04-28,0.58900000
2026-04-29,0.58370000
2026-04-30,0.58920000
2026-05-01,0.59180000
2026-05-04,0.58730000
2026-05-05,0.59030000
2026-05-06,0.59560000
2026-05-07,0.59620000
2026-05-08,0.59600000
2026-05-11,0.59690000
2026-05-12,0.59440000
2026-05-13,0.59370000
2026-05-14,0.59230000
2026-05-15,0.58410000
2026-05-18,0.58680000
2026-05-19,0.58320000
2026-05-20,0.58700000
2026-05-21,0.58570000
2026-05-22,0.58550000
2026-05-26,0.58350000
2026-05-27,0.58940000
2026-05-28,0.59270000
2026-05-29,0.59920000
2026-06-01,0.59310000
2026-06-02,0.59330000
2026-06-03,0.58710000
2026-06-04,0.58790000
2026-06-05,0.58090000
2026-06-08,0.58170000
2026-06-09,0.58240000
2026-06-10,0.58230000
2026-06-11,0.57790000
2026-06-12,0.58290000
2026-06-15,0.58350000
2026-06-16,0.58410000
2026-06-17,0.58180000
2026-06-18,0.57580000
2026-06-22,0.57210000
2026-06-23,0.56720000
2026-06-24,0.56460000
2026-06-25,0.56590000
2026-06-26,0.56510000
2026-06-29,0.56500000
2026-06-30,0.56760000
2026-07-01,0.56780000
2026-07-02,0.57070000
2026-07-06,0.56910000
2026-07-07,0.56860000
2026-07-08,0.56840000
2026-07-09,0.57610000
2026-07-10,0.57740000
