date,price
2025-08-20,1.38740000
2025-08-21,1.39000000
2025-08-22,1.38450000
2025-08-25,1.38290000
2025-08-26,1.38230000
2025-08-27,1.38250000
2025-08-28,1.37500000
2025-08-29,1.37260000
2025-09-02,1.37840000
2025-09-03,1.37870000
2025-09-04,1.38280000
2025-09-05,1.38230000
2025-09-08,1.38200000
2025-09-09,1.38340000
2025-09-10,1.38430000
2025-09-11,1.38300000
2025-09-12,1.38580000
2025-09-15,1.37970000
2025-09-16,1.37450000
2025-09-17,1.37610000
2025-09-18,1.37960000
2025-09-19,1.37720000
2025-09-22,1.38140000
2025-09-23,1.38340000
2025-09-24,1.38940000
2025-09-25,1.39230000
2025-09-26,1.39460000
2025-09-29,1.39040000
2025-09-30,1.39270000
2025-10-01,1.39530000
2025-10-02,1.39740000
2025-10-03,1.39460000
2025-10-06,1.39450000
2025-10-07,1.39490000
2025-10-08,1.39530000
2025-10-09,1.40090000
2025-10-10,1.39970000
2025-10-14,1.40410000
2025-10-15,1.40330000
2025-10-16,1.40450000
2025-10-17,1.40460000
2025-10-20,1.40290000
2025-10-21,1.40100000
2025-10-22,1.39780000
2025-10-23,1.39910000
2025-10-24,1.40130000
2025-10-27,1.39950000
2025-10-28,1.39370000
2025-10-29,1.38930000
2025-10-30,1.39820000
2025-10-31,1.40100000
2025-11-03,1.40490000
2025-11-04,1.40810000
2025-11-05,1.41080000
2025-11-06,1.41270000
2025-11-07,1.40750000
2025-11-10,1.40290000
2025-11-12,1.40000000
2025-11-13,1.40100000
2025-11-14,1.40230000
2025-11-17,1.40280000
2025-11-18,1.39960000
2025-11-19,1.40490000
2025-11-20,1.40920000
2025-11-21,1.40940000
2025-11-24,1.41100000
2025-11-25,1.41150000
2025-11-26,1.40510000
2025-11-28,1.39740000
2025-12-01,1.39820000
2025-12-02,1.39880000
2025-12-03,1.39500000
2025-12-04,1.39390000
2025-12-05,1.38580000
2025-12-08,1.38460000
2025-12-09,1.38320000
2025-12-10,1.38340000
2025-12-11,1.37690000
2025-12-12,1.37830000
2025-12-15,1.37650000
2025-12-16,1.37490000
2025-12-17,1.37910000
2025-12-18,1.37620000
2025-12-19,1.37800000
2025-12-22,1.37440000
2025-12-23,1.37130000
2025-12-24,1.36710000
2025-12-26,1.36620000
2025-12-29,1.36800000
2025-12-30,1.36780000
2025-12-31,1.37120000
2026-01-02,1.37380000
2026-01-05,1.37570000
2026-01-06,1.37890000
2026-01-07,1.38280000
2026-01-08,1.38640000
2026-01-09,1.38930000
2026-01-12,1.38760000
2026-01-13,1.38850000
2026-01-14,1.38710000
2026-01-15,1.38960000
2026-01-16,1.39200000
2026-01-20,1.38210000
2026-01-21,1.38130000
2026-01-22,1.37990000
2026-01-23,1.37260000
2026-01-26,1.36920000
2026-01-27,1.35980000
2026-01-28,1.35750000
2026-01-29,1.35180000
2026-01-30,1.35570000
2026-02-02,1.36770000
2026-02-03,1.36440000
2026-02-04,1.36670000
2026-02-05,1.36700000
2026-02-06,1.36440000
2026-02-09,1.35700000
2026-02-10,1.35330000
2026-02-11,1.35690000
2026-02-12,1.36230000
2026-02-13,1.36180000
2026-02-17,1.36520000
2026-02-18,1.36750000
2026-02-19,1.37010000
2026-02-20,1.36880000
2026-02-23,1.36850000
2026-02-24,1.37020000
2026-02-25,1.36850000
2026-02-26,1.36830000
2026-02-27,1.36320000
2026-03-02,1.37050000
2026-03-03,1.36620000
2026-03-04,1.36610000
2026-03-05,1.36930000
2026-03-06,1.35990000
2026-03-09,1.35730000
2026-03-10,1.35620000
2026-03-11,1.36030000
2026-03-12,1.36180000
2026-03-13,1.37360000
2026-03-16,1.36830000
2026-03-17,1.37060000
2026-03-18,1.36970000
2026-03-19,1.37210000
2026-03-20,1.37310000
2026-03-23,1.37180000
2026-03-24,1.37640000
2026-03-25,1.37990000
2026-03-26,1.38490000
2026-03-27,1.38800000
2026-03-30,1.39210000
2026-03-31,1.39530000
2026-04-01,1.38750000
2026-04-02,1.39170000
2026-04-03,1.39420000
2026-04-06,1.39130000
2026-04-07,1.39050000
2026-04-08,1.38510000
2026-04-09,1.38070000
2026-04-10,1.38280000
2026-04-13,1.38110000
2026-04-14,1.37570000
2026-04-15,1.37400000
2026-04-16,1.37060000
2026-04-17,1.36670000
2026-04-20,1.36490000
2026-04-21,1.36420000
2026-04-22,1.36590000
2026-04-23,1.36820000
2026-04-24,1.36750000
2026-04-27,1.36160000
2026-04-28,1.36710000
2026-04-29,1.36710000
2026-04-30,1.36110000
2026-05-01,1.35750000
2026-05-04,1.36080000
2026-05-05,1.36090000
2026-05-06,1.36210000
2026-05-07,1.36360000
2026-05-08,1.36790000
2026-05-11,1.36640000
2026-05-12,1.37120000
2026-05-13,1.37010000
2026-05-14,1.37240000
2026-05-15,1.37500000
2026-05-18,1.37420000
2026-05-19,1.37540000
2026-05-20,1.37470000
2026-05-21,1.37880000
2026-05-22,1.38170000
2026-05-26,1.38030000
2026-05-27,1.38290000
2026-05-28,1.37980000
2026-05-29,1.37840000
2026-06-01,1.38370000
2026-06-02,1.38220000
2026-06-03,1.38910000
2026-06-04,1.38890000
2026-06-05,1.39310000
2026-06-08,1.39490000
2026-06-09,1.39570000
2026-06-10,1.39270000
2026-06-11,1.40040000
2026-06-12,1.39710000
2026-06-15,1.39840000
2026-06-16,1.39820000
2026-06-17,1.40300000
2026-06-18,1.41420000
2026-06-22,1.41670000
2026-06-23,1.41980000
2026-06-24,1.42370000
2026-06-25,1.41910000
2026-06-26,1.41820000
2026-06-29,1.42100000
2026-06-30,1.42050000
2026-07-01,1.42050000
2026-07-02,1.41820000
2026-07-06,1.42140000
2026-07-07,1.41940000
2026-07-08,1.41900000
2026-07-09,1.41630000
2026-07-10,1.41320000
