zone,eic,datetime,price_eur_mwh
IT-Sicily,10Y1001A1001A74G,2026-05-30 09:00:00+02:00,140.82
IT-Sicily,10Y1001A1001A74G,2026-05-30 09:15:00+02:00,120.28
IT-Sicily,10Y1001A1001A74G,2026-05-30 09:30:00+02:00,120.96
IT-Sicily,10Y1001A1001A74G,2026-05-30 09:45:00+02:00,94.7
IT-Sicily,10Y1001A1001A74G,2026-05-30 10:00:00+02:00,62.65
IT-Sicily,10Y1001A1001A74G,2026-05-30 10:15:00+02:00,62.65
IT-Sicily,10Y1001A1001A74G,2026-05-30 10:30:00+02:00,62.65
IT-Sicily,10Y1001A1001A74G,2026-05-30 10:45:00+02:00,40.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 11:00:00+02:00,30.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 11:15:00+02:00,54.75
IT-Sicily,10Y1001A1001A74G,2026-05-30 11:30:00+02:00,49.99
IT-Sicily,10Y1001A1001A74G,2026-05-30 11:45:00+02:00,15.05
IT-Sicily,10Y1001A1001A74G,2026-05-30 12:00:00+02:00,25.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 12:15:00+02:00,30.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 12:30:00+02:00,25.41
IT-Sicily,10Y1001A1001A74G,2026-05-30 12:45:00+02:00,22.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 13:00:00+02:00,51.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 13:15:00+02:00,25.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 13:30:00+02:00,47.25
IT-Sicily,10Y1001A1001A74G,2026-05-30 13:45:00+02:00,23.08
IT-Sicily,10Y1001A1001A74G,2026-05-30 14:00:00+02:00,19.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 14:15:00+02:00,49.99
IT-Sicily,10Y1001A1001A74G,2026-05-30 14:30:00+02:00,23.08
IT-Sicily,10Y1001A1001A74G,2026-05-30 14:45:00+02:00,26.03
IT-Sicily,10Y1001A1001A74G,2026-05-30 15:00:00+02:00,25.05
IT-Sicily,10Y1001A1001A74G,2026-05-30 15:15:00+02:00,35.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 15:30:00+02:00,36.03
IT-Sicily,10Y1001A1001A74G,2026-05-30 15:45:00+02:00,43.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 16:00:00+02:00,62.07
IT-Sicily,10Y1001A1001A74G,2026-05-30 16:15:00+02:00,46.64
IT-Sicily,10Y1001A1001A74G,2026-05-30 16:30:00+02:00,71.24
IT-Sicily,10Y1001A1001A74G,2026-05-30 16:45:00+02:00,70.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 17:00:00+02:00,106.24
IT-Sicily,10Y1001A1001A74G,2026-05-30 17:15:00+02:00,125.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 17:30:00+02:00,140.82
IT-Sicily,10Y1001A1001A74G,2026-05-30 17:45:00+02:00,147.94
IT-Sicily,10Y1001A1001A74G,2026-05-30 18:00:00+02:00,145.5
IT-Sicily,10Y1001A1001A74G,2026-05-30 18:15:00+02:00,137.15
IT-Sicily,10Y1001A1001A74G,2026-05-30 18:30:00+02:00,140.82
IT-Sicily,10Y1001A1001A74G,2026-05-30 18:45:00+02:00,150.56
IT-Sicily,10Y1001A1001A74G,2026-05-30 19:00:00+02:00,150.56
IT-Sicily,10Y1001A1001A74G,2026-05-30 19:15:00+02:00,166.29
IT-Sicily,10Y1001A1001A74G,2026-05-30 19:30:00+02:00,184.06
IT-Sicily,10Y1001A1001A74G,2026-05-30 19:45:00+02:00,190.5
IT-Sicily,10Y1001A1001A74G,2026-05-30 20:00:00+02:00,162.88
IT-Sicily,10Y1001A1001A74G,2026-05-30 20:15:00+02:00,175.75
IT-Sicily,10Y1001A1001A74G,2026-05-30 20:30:00+02:00,175.04
IT-Sicily,10Y1001A1001A74G,2026-05-30 20:45:00+02:00,183.95
IT-Sicily,10Y1001A1001A74G,2026-05-30 21:00:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-05-30 21:15:00+02:00,172.5
IT-Sicily,10Y1001A1001A74G,2026-05-30 21:30:00+02:00,183.74
IT-Sicily,10Y1001A1001A74G,2026-05-30 21:45:00+02:00,157.68
IT-Sicily,10Y1001A1001A74G,2026-05-30 22:00:00+02:00,168.82
IT-Sicily,10Y1001A1001A74G,2026-05-30 22:15:00+02:00,157.68
IT-Sicily,10Y1001A1001A74G,2026-05-30 22:30:00+02:00,155.01
IT-Sicily,10Y1001A1001A74G,2026-05-30 22:45:00+02:00,148.33
IT-Sicily,10Y1001A1001A74G,2026-05-30 23:00:00+02:00,155.23
IT-Sicily,10Y1001A1001A74G,2026-05-30 23:15:00+02:00,147.12
IT-Sicily,10Y1001A1001A74G,2026-05-30 23:30:00+02:00,144.78
IT-Sicily,10Y1001A1001A74G,2026-05-30 23:45:00+02:00,142.83
IT-Sicily,10Y1001A1001A74G,2026-05-31 00:00:00+02:00,150.99
IT-Sicily,10Y1001A1001A74G,2026-05-31 00:15:00+02:00,150.56
IT-Sicily,10Y1001A1001A74G,2026-05-31 00:30:00+02:00,150.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 00:45:00+02:00,148.29
IT-Sicily,10Y1001A1001A74G,2026-05-31 01:00:00+02:00,148.29
IT-Sicily,10Y1001A1001A74G,2026-05-31 01:15:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 01:30:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 01:45:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 02:00:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 02:15:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 02:30:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 02:45:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 03:00:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 03:15:00+02:00,139.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 03:30:00+02:00,134.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 03:45:00+02:00,137.09
IT-Sicily,10Y1001A1001A74G,2026-05-31 04:00:00+02:00,138.18
IT-Sicily,10Y1001A1001A74G,2026-05-31 04:15:00+02:00,137.31
IT-Sicily,10Y1001A1001A74G,2026-05-31 04:30:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 04:45:00+02:00,135.86
IT-Sicily,10Y1001A1001A74G,2026-05-31 05:00:00+02:00,139.74
IT-Sicily,10Y1001A1001A74G,2026-05-31 05:15:00+02:00,134.14
IT-Sicily,10Y1001A1001A74G,2026-05-31 05:30:00+02:00,132.7
IT-Sicily,10Y1001A1001A74G,2026-05-31 05:45:00+02:00,124.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 06:00:00+02:00,128.99
IT-Sicily,10Y1001A1001A74G,2026-05-31 06:15:00+02:00,127.41
IT-Sicily,10Y1001A1001A74G,2026-05-31 06:30:00+02:00,116.46
IT-Sicily,10Y1001A1001A74G,2026-05-31 06:45:00+02:00,112.52
IT-Sicily,10Y1001A1001A74G,2026-05-31 07:00:00+02:00,115.51
IT-Sicily,10Y1001A1001A74G,2026-05-31 07:15:00+02:00,111.85
IT-Sicily,10Y1001A1001A74G,2026-05-31 07:30:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 07:45:00+02:00,125.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 08:00:00+02:00,124.29
IT-Sicily,10Y1001A1001A74G,2026-05-31 08:15:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 08:30:00+02:00,130.93
IT-Sicily,10Y1001A1001A74G,2026-05-31 08:45:00+02:00,119.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 09:00:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 09:15:00+02:00,117.37
IT-Sicily,10Y1001A1001A74G,2026-05-31 09:30:00+02:00,114.39
IT-Sicily,10Y1001A1001A74G,2026-05-31 09:45:00+02:00,100.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 10:00:00+02:00,62.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 10:15:00+02:00,59.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 10:30:00+02:00,44.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 10:45:00+02:00,35.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 11:00:00+02:00,33.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 11:15:00+02:00,43.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 11:30:00+02:00,39.44
IT-Sicily,10Y1001A1001A74G,2026-05-31 11:45:00+02:00,35.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 12:00:00+02:00,38.25
IT-Sicily,10Y1001A1001A74G,2026-05-31 12:15:00+02:00,37.75
IT-Sicily,10Y1001A1001A74G,2026-05-31 12:30:00+02:00,37.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 12:45:00+02:00,36.75
IT-Sicily,10Y1001A1001A74G,2026-05-31 13:00:00+02:00,38.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 13:15:00+02:00,36.75
IT-Sicily,10Y1001A1001A74G,2026-05-31 13:30:00+02:00,37.75
IT-Sicily,10Y1001A1001A74G,2026-05-31 13:45:00+02:00,36.25
IT-Sicily,10Y1001A1001A74G,2026-05-31 14:00:00+02:00,33.99
IT-Sicily,10Y1001A1001A74G,2026-05-31 14:15:00+02:00,35.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 14:30:00+02:00,35.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 14:45:00+02:00,34.96
IT-Sicily,10Y1001A1001A74G,2026-05-31 15:00:00+02:00,14.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 15:15:00+02:00,14.5
IT-Sicily,10Y1001A1001A74G,2026-05-31 15:30:00+02:00,16.03
IT-Sicily,10Y1001A1001A74G,2026-05-31 15:45:00+02:00,19.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 16:00:00+02:00,40.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 16:15:00+02:00,35.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 16:30:00+02:00,55.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 16:45:00+02:00,70.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 17:00:00+02:00,76.22
IT-Sicily,10Y1001A1001A74G,2026-05-31 17:15:00+02:00,100.2
IT-Sicily,10Y1001A1001A74G,2026-05-31 17:30:00+02:00,107.58
IT-Sicily,10Y1001A1001A74G,2026-05-31 17:45:00+02:00,116.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 18:00:00+02:00,113.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 18:15:00+02:00,121.67
IT-Sicily,10Y1001A1001A74G,2026-05-31 18:30:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 18:45:00+02:00,148.29
IT-Sicily,10Y1001A1001A74G,2026-05-31 19:00:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-05-31 19:15:00+02:00,149.45
IT-Sicily,10Y1001A1001A74G,2026-05-31 19:30:00+02:00,155.74
IT-Sicily,10Y1001A1001A74G,2026-05-31 19:45:00+02:00,160.87
IT-Sicily,10Y1001A1001A74G,2026-05-31 20:00:00+02:00,156.0
IT-Sicily,10Y1001A1001A74G,2026-05-31 20:15:00+02:00,157.69
IT-Sicily,10Y1001A1001A74G,2026-05-31 20:30:00+02:00,167.03
IT-Sicily,10Y1001A1001A74G,2026-05-31 20:45:00+02:00,169.2
IT-Sicily,10Y1001A1001A74G,2026-05-31 21:00:00+02:00,165.74
IT-Sicily,10Y1001A1001A74G,2026-05-31 21:15:00+02:00,163.03
IT-Sicily,10Y1001A1001A74G,2026-05-31 21:30:00+02:00,160.98
IT-Sicily,10Y1001A1001A74G,2026-05-31 21:45:00+02:00,155.74
IT-Sicily,10Y1001A1001A74G,2026-05-31 22:00:00+02:00,168.54
IT-Sicily,10Y1001A1001A74G,2026-05-31 22:15:00+02:00,160.48
IT-Sicily,10Y1001A1001A74G,2026-05-31 22:30:00+02:00,155.74
IT-Sicily,10Y1001A1001A74G,2026-05-31 22:45:00+02:00,149.13
IT-Sicily,10Y1001A1001A74G,2026-05-31 23:00:00+02:00,156.53
IT-Sicily,10Y1001A1001A74G,2026-05-31 23:15:00+02:00,152.32
IT-Sicily,10Y1001A1001A74G,2026-05-31 23:30:00+02:00,148.29
IT-Sicily,10Y1001A1001A74G,2026-05-31 23:45:00+02:00,145.68
IT-Sicily,10Y1001A1001A74G,2026-06-01 00:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 00:15:00+02:00,140.09
IT-Sicily,10Y1001A1001A74G,2026-06-01 00:30:00+02:00,127.1
IT-Sicily,10Y1001A1001A74G,2026-06-01 00:45:00+02:00,123.46
IT-Sicily,10Y1001A1001A74G,2026-06-01 01:00:00+02:00,146.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 01:15:00+02:00,136.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 01:30:00+02:00,128.84
IT-Sicily,10Y1001A1001A74G,2026-06-01 01:45:00+02:00,126.97
IT-Sicily,10Y1001A1001A74G,2026-06-01 02:00:00+02:00,125.48
IT-Sicily,10Y1001A1001A74G,2026-06-01 02:15:00+02:00,132.99
IT-Sicily,10Y1001A1001A74G,2026-06-01 02:30:00+02:00,131.62
IT-Sicily,10Y1001A1001A74G,2026-06-01 02:45:00+02:00,130.3
IT-Sicily,10Y1001A1001A74G,2026-06-01 03:00:00+02:00,126.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 03:15:00+02:00,126.8
IT-Sicily,10Y1001A1001A74G,2026-06-01 03:30:00+02:00,120.7
IT-Sicily,10Y1001A1001A74G,2026-06-01 03:45:00+02:00,118.7
IT-Sicily,10Y1001A1001A74G,2026-06-01 04:00:00+02:00,124.95
IT-Sicily,10Y1001A1001A74G,2026-06-01 04:15:00+02:00,123.36
IT-Sicily,10Y1001A1001A74G,2026-06-01 04:30:00+02:00,125.17
IT-Sicily,10Y1001A1001A74G,2026-06-01 04:45:00+02:00,125.39
IT-Sicily,10Y1001A1001A74G,2026-06-01 05:00:00+02:00,127.02
IT-Sicily,10Y1001A1001A74G,2026-06-01 05:15:00+02:00,130.32
IT-Sicily,10Y1001A1001A74G,2026-06-01 05:30:00+02:00,134.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 05:45:00+02:00,128.56
IT-Sicily,10Y1001A1001A74G,2026-06-01 06:00:00+02:00,129.59
IT-Sicily,10Y1001A1001A74G,2026-06-01 06:15:00+02:00,142.85
IT-Sicily,10Y1001A1001A74G,2026-06-01 06:30:00+02:00,146.21
IT-Sicily,10Y1001A1001A74G,2026-06-01 06:45:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 07:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 07:15:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 07:30:00+02:00,140.01
IT-Sicily,10Y1001A1001A74G,2026-06-01 07:45:00+02:00,132.89
IT-Sicily,10Y1001A1001A74G,2026-06-01 08:00:00+02:00,136.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 08:15:00+02:00,130.06
IT-Sicily,10Y1001A1001A74G,2026-06-01 08:30:00+02:00,118.7
IT-Sicily,10Y1001A1001A74G,2026-06-01 08:45:00+02:00,120.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 09:00:00+02:00,122.76
IT-Sicily,10Y1001A1001A74G,2026-06-01 09:15:00+02:00,114.31
IT-Sicily,10Y1001A1001A74G,2026-06-01 09:30:00+02:00,108.36
IT-Sicily,10Y1001A1001A74G,2026-06-01 09:45:00+02:00,108.36
IT-Sicily,10Y1001A1001A74G,2026-06-01 10:00:00+02:00,96.39
IT-Sicily,10Y1001A1001A74G,2026-06-01 10:15:00+02:00,53.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 10:30:00+02:00,44.2
IT-Sicily,10Y1001A1001A74G,2026-06-01 10:45:00+02:00,19.74
IT-Sicily,10Y1001A1001A74G,2026-06-01 11:00:00+02:00,30.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 11:15:00+02:00,119.24
IT-Sicily,10Y1001A1001A74G,2026-06-01 11:30:00+02:00,19.74
IT-Sicily,10Y1001A1001A74G,2026-06-01 11:45:00+02:00,19.03
IT-Sicily,10Y1001A1001A74G,2026-06-01 12:00:00+02:00,70.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 12:15:00+02:00,53.87
IT-Sicily,10Y1001A1001A74G,2026-06-01 12:30:00+02:00,23.58
IT-Sicily,10Y1001A1001A74G,2026-06-01 12:45:00+02:00,59.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 13:00:00+02:00,60.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 13:15:00+02:00,55.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 13:30:00+02:00,55.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 13:45:00+02:00,55.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 14:00:00+02:00,45.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 14:15:00+02:00,45.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 14:30:00+02:00,65.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 14:45:00+02:00,54.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 15:00:00+02:00,5.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 15:15:00+02:00,0.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 15:30:00+02:00,1.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 15:45:00+02:00,0.02
IT-Sicily,10Y1001A1001A74G,2026-06-01 16:00:00+02:00,45.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 16:15:00+02:00,40.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 16:30:00+02:00,111.88
IT-Sicily,10Y1001A1001A74G,2026-06-01 16:45:00+02:00,126.15
IT-Sicily,10Y1001A1001A74G,2026-06-01 17:00:00+02:00,109.47
IT-Sicily,10Y1001A1001A74G,2026-06-01 17:15:00+02:00,121.39
IT-Sicily,10Y1001A1001A74G,2026-06-01 17:30:00+02:00,139.54
IT-Sicily,10Y1001A1001A74G,2026-06-01 17:45:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 18:00:00+02:00,115.6
IT-Sicily,10Y1001A1001A74G,2026-06-01 18:15:00+02:00,125.0
IT-Sicily,10Y1001A1001A74G,2026-06-01 18:30:00+02:00,147.83
IT-Sicily,10Y1001A1001A74G,2026-06-01 18:45:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-01 19:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-01 19:15:00+02:00,154.23
IT-Sicily,10Y1001A1001A74G,2026-06-01 19:30:00+02:00,155.74
IT-Sicily,10Y1001A1001A74G,2026-06-01 19:45:00+02:00,172.55
IT-Sicily,10Y1001A1001A74G,2026-06-01 20:00:00+02:00,159.56
IT-Sicily,10Y1001A1001A74G,2026-06-01 20:15:00+02:00,161.96
IT-Sicily,10Y1001A1001A74G,2026-06-01 20:30:00+02:00,174.79
IT-Sicily,10Y1001A1001A74G,2026-06-01 20:45:00+02:00,174.79
IT-Sicily,10Y1001A1001A74G,2026-06-01 21:00:00+02:00,172.5
IT-Sicily,10Y1001A1001A74G,2026-06-01 21:15:00+02:00,168.03
IT-Sicily,10Y1001A1001A74G,2026-06-01 21:30:00+02:00,160.74
IT-Sicily,10Y1001A1001A74G,2026-06-01 21:45:00+02:00,158.73
IT-Sicily,10Y1001A1001A74G,2026-06-01 22:00:00+02:00,162.29
IT-Sicily,10Y1001A1001A74G,2026-06-01 22:15:00+02:00,169.38
IT-Sicily,10Y1001A1001A74G,2026-06-01 22:30:00+02:00,174.1
IT-Sicily,10Y1001A1001A74G,2026-06-01 22:45:00+02:00,154.23
IT-Sicily,10Y1001A1001A74G,2026-06-01 23:00:00+02:00,165.12
IT-Sicily,10Y1001A1001A74G,2026-06-01 23:15:00+02:00,156.19
IT-Sicily,10Y1001A1001A74G,2026-06-01 23:30:00+02:00,151.05
IT-Sicily,10Y1001A1001A74G,2026-06-01 23:45:00+02:00,146.18
IT-Sicily,10Y1001A1001A74G,2026-06-02 00:00:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 00:15:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 00:30:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 00:45:00+02:00,145.02
IT-Sicily,10Y1001A1001A74G,2026-06-02 01:00:00+02:00,149.15
IT-Sicily,10Y1001A1001A74G,2026-06-02 01:15:00+02:00,139.51
IT-Sicily,10Y1001A1001A74G,2026-06-02 01:30:00+02:00,134.57
IT-Sicily,10Y1001A1001A74G,2026-06-02 01:45:00+02:00,130.6
IT-Sicily,10Y1001A1001A74G,2026-06-02 02:00:00+02:00,135.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 02:15:00+02:00,134.72
IT-Sicily,10Y1001A1001A74G,2026-06-02 02:30:00+02:00,134.11
IT-Sicily,10Y1001A1001A74G,2026-06-02 02:45:00+02:00,132.08
IT-Sicily,10Y1001A1001A74G,2026-06-02 03:00:00+02:00,133.48
IT-Sicily,10Y1001A1001A74G,2026-06-02 03:15:00+02:00,130.06
IT-Sicily,10Y1001A1001A74G,2026-06-02 03:30:00+02:00,128.54
IT-Sicily,10Y1001A1001A74G,2026-06-02 03:45:00+02:00,128.97
IT-Sicily,10Y1001A1001A74G,2026-06-02 04:00:00+02:00,126.73
IT-Sicily,10Y1001A1001A74G,2026-06-02 04:15:00+02:00,128.79
IT-Sicily,10Y1001A1001A74G,2026-06-02 04:30:00+02:00,130.98
IT-Sicily,10Y1001A1001A74G,2026-06-02 04:45:00+02:00,133.89
IT-Sicily,10Y1001A1001A74G,2026-06-02 05:00:00+02:00,132.98
IT-Sicily,10Y1001A1001A74G,2026-06-02 05:15:00+02:00,132.53
IT-Sicily,10Y1001A1001A74G,2026-06-02 05:30:00+02:00,134.12
IT-Sicily,10Y1001A1001A74G,2026-06-02 05:45:00+02:00,131.8
IT-Sicily,10Y1001A1001A74G,2026-06-02 06:00:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 06:15:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 06:30:00+02:00,142.93
IT-Sicily,10Y1001A1001A74G,2026-06-02 06:45:00+02:00,135.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 07:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 07:15:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 07:30:00+02:00,138.32
IT-Sicily,10Y1001A1001A74G,2026-06-02 07:45:00+02:00,135.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 08:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 08:15:00+02:00,140.3
IT-Sicily,10Y1001A1001A74G,2026-06-02 08:30:00+02:00,145.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 08:45:00+02:00,130.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 09:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 09:15:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 09:30:00+02:00,138.36
IT-Sicily,10Y1001A1001A74G,2026-06-02 09:45:00+02:00,122.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 10:00:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 10:15:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 10:30:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 10:45:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 11:00:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 11:15:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 11:30:00+02:00,135.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 11:45:00+02:00,130.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 12:00:00+02:00,85.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 12:15:00+02:00,49.03
IT-Sicily,10Y1001A1001A74G,2026-06-02 12:30:00+02:00,48.5
IT-Sicily,10Y1001A1001A74G,2026-06-02 12:45:00+02:00,48.5
IT-Sicily,10Y1001A1001A74G,2026-06-02 13:00:00+02:00,48.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 13:15:00+02:00,48.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 13:30:00+02:00,48.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 13:45:00+02:00,47.75
IT-Sicily,10Y1001A1001A74G,2026-06-02 14:00:00+02:00,48.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 14:15:00+02:00,48.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 14:30:00+02:00,48.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 14:45:00+02:00,48.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 15:00:00+02:00,15.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 15:15:00+02:00,15.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 15:30:00+02:00,15.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 15:45:00+02:00,15.25
IT-Sicily,10Y1001A1001A74G,2026-06-02 16:00:00+02:00,112.5
IT-Sicily,10Y1001A1001A74G,2026-06-02 16:15:00+02:00,123.55
IT-Sicily,10Y1001A1001A74G,2026-06-02 16:30:00+02:00,135.0
IT-Sicily,10Y1001A1001A74G,2026-06-02 16:45:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 17:00:00+02:00,113.47
IT-Sicily,10Y1001A1001A74G,2026-06-02 17:15:00+02:00,128.65
IT-Sicily,10Y1001A1001A74G,2026-06-02 17:30:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 17:45:00+02:00,139.08
IT-Sicily,10Y1001A1001A74G,2026-06-02 18:00:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 18:15:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 18:30:00+02:00,160.91
IT-Sicily,10Y1001A1001A74G,2026-06-02 18:45:00+02:00,174.79
IT-Sicily,10Y1001A1001A74G,2026-06-02 19:00:00+02:00,153.71
IT-Sicily,10Y1001A1001A74G,2026-06-02 19:15:00+02:00,154.73
IT-Sicily,10Y1001A1001A74G,2026-06-02 19:30:00+02:00,161.49
IT-Sicily,10Y1001A1001A74G,2026-06-02 19:45:00+02:00,169.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 20:00:00+02:00,157.59
IT-Sicily,10Y1001A1001A74G,2026-06-02 20:15:00+02:00,161.49
IT-Sicily,10Y1001A1001A74G,2026-06-02 20:30:00+02:00,162.18
IT-Sicily,10Y1001A1001A74G,2026-06-02 20:45:00+02:00,160.91
IT-Sicily,10Y1001A1001A74G,2026-06-02 21:00:00+02:00,161.49
IT-Sicily,10Y1001A1001A74G,2026-06-02 21:15:00+02:00,159.5
IT-Sicily,10Y1001A1001A74G,2026-06-02 21:30:00+02:00,151.94
IT-Sicily,10Y1001A1001A74G,2026-06-02 21:45:00+02:00,149.35
IT-Sicily,10Y1001A1001A74G,2026-06-02 22:00:00+02:00,158.12
