year,month,region,sector,tension_type,monthly_imcei,consumption_Gwh
2021,7,Campania,MEZZI DI TRASPORTO,AT,29.312368,27.9
2021,7,Toscana,MEZZI DI TRASPORTO,AT,5.021976,4.78
2021,7,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.040342,4.46
2021,7,Sardegna,ALTRI,AT,0.473857,1.4
2021,7,Toscana,MECCANICA,AT,6.379813,12.22
2021,7,Sardegna,METALLI NON FERROSI,AT,29.488885,64.46
2021,7,Sardegna,CEMENTO CALCE E GESSO,AT,5.013058,7.31
2021,7,Calabria,CEMENTO CALCE E GESSO,AT,1.06296,1.55
2021,7,Campania,ALIMENTARE,MT,10.220155,6.404323
2021,7,Marche,CARTARIA,MT,0.125102,0.066171
2021,7,Lombardia,ALIMENTARE,MT,19.166483,12.010418
2021,7,Abruzzo,ALIMENTARE,MT,12.504637,7.835862
2021,7,Piemonte,ALIMENTARE,MT,15.819829,9.913283
2021,7,Basilicata,ALIMENTARE,MT,5.343554,3.348466
2021,7,Lazio,CARTARIA,MT,1.728115,0.914065
2021,7,Umbria,MECCANICA,MT,4.170337,1.86473
2021,7,Campania,MECCANICA,MT,1.388658,0.620927
2021,7,Lazio,CHIMICA,MT,0.064473,0.035051
2021,7,Puglia,ALIMENTARE,AT,33.486133,4.87
2021,7,Puglia,ALIMENTARE,MT,13.528842,8.477667
2021,7,Emilia-Romagna,CHIMICA,MT,1.879899,1.022007
2021,7,Toscana,METALLI NON FERROSI,MT,3.028278,2.162641
2021,7,Liguria,METALLI NON FERROSI,MT,1.967693,1.405225
2021,7,Lombardia,METALLI NON FERROSI,AT,46.474959,101.59
2021,7,Lombardia,CEMENTO CALCE E GESSO,AT,14.168233,20.66
2021,7,Piemonte,MEZZI DI TRASPORTO,AT,17.639952,16.79
2021,7,Friuli-Venezia Giulia,MECCANICA,AT,1.493148,2.86
2021,7,Lazio,ALTRI,AT,5.662597,16.73
2021,7,Abruzzo,MEZZI DI TRASPORTO,AT,14.088848,13.41
2021,7,Lazio,MECCANICA,AT,0.830107,1.59
2021,7,Sicilia,CHIMICA,AT,7.60005,21.07
2021,7,Marche,METALLI NON FERROSI,AT,2.044916,4.47
2021,7,Sicilia,CEMENTO CALCE E GESSO,AT,11.850294,17.28
2021,7,Umbria,CHIMICA,AT,2.337367,6.48
2021,7,Basilicata,SIDERURGIA,AT,2.785449,34.63
2021,7,Umbria,ALIMENTARE,AT,0.75636,0.11
2021,7,Puglia,CERAMICHE E VETRARIE,AT,4.932602,3.58
2021,7,Trentino-Alto Adige,CARTARIA,MT,0.104357,0.055198
2021,7,Toscana,ALIMENTARE,MT,4.135343,2.591357
2021,7,Veneto,ALIMENTARE,MT,5.631393,3.528837
2021,7,Toscana,CARTARIA,MT,67.880156,35.904368
2021,7,Abruzzo,CARTARIA,MT,4.775975,2.526193
2021,7,Piemonte,SIDERURGIA,AT,2.36558,29.41
2021,7,Emilia-Romagna,ALIMENTARE,MT,4.254769,2.666194
2021,7,Umbria,METALLI NON FERROSI,MT,2.903138,2.073272
2021,7,Emilia-Romagna,METALLI NON FERROSI,MT,6.323215,4.515715
2021,7,Lombardia,CARTARIA,AT,16.668592,4.81
2021,7,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,11.960019,17.44
2021,7,Friuli-Venezia Giulia,CARTARIA,AT,8.940742,2.58
2021,7,Veneto,CERAMICHE E VETRARIE,AT,22.100259,16.04
2021,7,Veneto,CARTARIA,AT,25.366755,7.32
2021,7,Valle D'Aosta,SIDERURGIA,AT,1.852408,23.03
2021,7,Valle D'Aosta,ALTRI,AT,1.969893,5.82
2021,7,Campania,CERAMICHE E VETRARIE,AT,0,0
2021,7,Lazio,CARTARIA,AT,6.792191,1.96
2021,7,Campania,METALLI NON FERROSI,AT,4.044085,8.84
2021,7,Emilia-Romagna,MEZZI DI TRASPORTO,AT,5.106025,4.86
2021,7,Sicilia,MEZZI DI TRASPORTO,AT,0.840498,0.8
2021,7,Toscana,MECCANICA,MT,7.914496,3.538899
2021,7,Veneto,CARTARIA,MT,7.332727,3.878555
2021,7,Sicilia,ALTRI,MT,15.84762,31.435178
2021,7,Umbria,SIDERURGIA,MT,13.175262,0.926593
2021,7,Toscana,CHIMICA,MT,13.710198,7.453549
2021,7,Sardegna,ALTRI,MT,2.464662,4.88888
2021,7,Liguria,CARTARIA,MT,0,0
2021,7,Umbria,CARTARIA,MT,0.225796,0.119432
2021,7,Piemonte,METALLI NON FERROSI,MT,2.010334,1.435677
2021,7,Veneto,SIDERURGIA,MT,33.330049,2.344045
2021,7,Lombardia,MECCANICA,AT,26.391125,50.55
2021,7,Veneto,MECCANICA,AT,8.473352,16.23
2021,7,Liguria,CERAMICHE E VETRARIE,AT,9.823868,7.13
2021,7,Veneto,CHIMICA,AT,11.63273,32.25
2021,7,Liguria,METALLI NON FERROSI,AT,0.036598,0.08
2021,7,Emilia-Romagna,MECCANICA,AT,20.26191,38.81
2021,7,Veneto,SIDERURGIA,AT,14.438808,179.51
2021,7,Friuli-Venezia Giulia,CHIMICA,AT,3.765758,10.44
2021,7,Valle D'Aosta,MECCANICA,AT,0.203611,0.39
2021,7,Emilia-Romagna,ALIMENTARE,AT,24.06601,3.5
2021,7,Abruzzo,CARTARIA,AT,31.153979,8.99
2021,7,Umbria,METALLI NON FERROSI,AT,0.379705,0.83
2021,7,Abruzzo,CEMENTO CALCE E GESSO,AT,0,0
2021,7,Lazio,CHIMICA,AT,3.563764,9.88
2021,7,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,5.578805,5.31
2021,7,Marche,ALTRI,AT,6.309074,18.64
2021,7,Sicilia,SIDERURGIA,AT,2.047864,25.46
2021,7,Umbria,ALTRI,AT,5.875832,17.36
2021,7,Calabria,CHIMICA,AT,0.03607,0.1
2021,7,Umbria,SIDERURGIA,AT,7.822261,97.25
2021,7,Piemonte,ALTRI,MT,5.12378,10.163477
2021,7,Molise,ALIMENTARE,MT,2.095848,1.313335
2021,7,Emilia-Romagna,MECCANICA,MT,35.285232,15.777489
2021,7,Emilia-Romagna,CARTARIA,MT,0,0
2021,7,Friuli-Venezia Giulia,CARTARIA,MT,0.636561,0.336701
2021,7,Piemonte,CHIMICA,MT,1.278244,0.694917
2021,7,Lombardia,MECCANICA,MT,25.071984,11.210723
2021,7,Sardegna,ALIMENTARE,MT,4.848385,3.038175
2021,7,Campania,ALTRI,MT,1.006189,1.995866
2021,7,Trentino-Alto Adige,ALTRI,MT,1.066104,2.114713
2021,7,Campania,METALLI NON FERROSI,MT,12.350529,8.820113
2021,7,Emilia-Romagna,SIDERURGIA,MT,49.769654,3.500214
2021,7,Marche,ALIMENTARE,MT,1.108094,0.694372
2021,7,Campania,CHIMICA,MT,1.499582,0.815248
2021,7,Lombardia,CERAMICHE E VETRARIE,AT,25.944382,18.83
2021,7,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,3.572919,5.21
2021,7,Friuli-Venezia Giulia,SIDERURGIA,AT,15.560066,193.45
2021,7,Veneto,ALIMENTARE,AT,29.085492,4.23
2021,7,Puglia,ALTRI,AT,8.218042,24.28
2021,7,Abruzzo,MECCANICA,AT,0.010442,0.02
2021,7,Abruzzo,ALTRI,AT,2.524983,7.46
2021,7,Lazio,CERAMICHE E VETRARIE,AT,7.274898,5.28
2021,7,Marche,SIDERURGIA,AT,0.979693,12.18
2021,7,Puglia,MEZZI DI TRASPORTO,AT,20.256002,19.28
2021,7,Lazio,MEZZI DI TRASPORTO,AT,1.617959,1.54
2021,7,Trentino-Alto Adige,SIDERURGIA,AT,1.78806,22.23
2021,7,Lazio,SIDERURGIA,AT,0.130304,1.62
2021,7,Umbria,MECCANICA,AT,3.21079,6.15
2021,7,Umbria,CEMENTO CALCE E GESSO,AT,10.080979,14.7
2021,7,Sardegna,MECCANICA,AT,2.500761,4.79
2021,7,Sicilia,METALLI NON FERROSI,AT,1.78873,3.91
2021,7,Basilicata,MEZZI DI TRASPORTO,AT,2.794656,2.66
2021,7,Lombardia,ALTRI,MT,22.454043,44.539612
2021,7,Trentino-Alto Adige,MECCANICA,MT,5.935232,2.653888
2021,7,Friuli-Venezia Giulia,ALTRI,MT,2.75725,5.469254
2021,7,Abruzzo,ALTRI,MT,3.954129,7.843371
2021,7,Umbria,ALIMENTARE,MT,1.499439,0.939603
2021,7,Basilicata,CARTARIA,MT,1.958436,1.035891
2021,7,Lombardia,METALLI NON FERROSI,MT,40.334014,28.80448
2021,7,Molise,ALTRI,MT,0.425905,0.84482
2021,7,Umbria,ALTRI,MT,2.306321,4.574795
2021,7,Lombardia,MEZZI DI TRASPORTO,MT,123.058887,4.526323
2021,7,Abruzzo,METALLI NON FERROSI,MT,1.767064,1.261946
2021,7,Sardegna,CARTARIA,MT,0.959087,0.507297
2021,7,Piemonte,MECCANICA,AT,22.303241,42.72
2021,7,Molise,MECCANICA,MT,1.541112,0.689095
2021,7,Piemonte,CEMENTO CALCE E GESSO,AT,6.878382,10.03
2021,7,Friuli-Venezia Giulia,ALTRI,AT,14.882509,43.97
2021,7,Emilia-Romagna,SIDERURGIA,AT,0.982106,12.21
2021,7,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.617861,1.9
2021,7,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,5.021976,4.78
2021,7,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,4.862967,10.63
2021,7,Piemonte,METALLI NON FERROSI,AT,5.649825,12.35
2021,7,Puglia,CHIMICA,AT,1.532995,4.25
2021,7,Toscana,CARTARIA,AT,13.168534,3.8
2021,7,Campania,CHIMICA,AT,4.678341,12.97
2021,7,Campania,SIDERURGIA,AT,0.071587,0.89
2021,7,Trentino-Alto Adige,ALTRI,AT,3.103766,9.17
2021,7,Molise,CEMENTO CALCE E GESSO,AT,9.54607,13.92
2021,7,Basilicata,ALTRI,AT,0.795404,2.35
2021,7,Sicilia,MECCANICA,AT,14.367631,27.52
2021,7,Basilicata,CEMENTO CALCE E GESSO,AT,5.458816,7.96
2021,7,Abruzzo,CHIMICA,MT,6.078114,3.304367
2021,7,Emilia-Romagna,ALTRI,MT,21.488615,42.6246
2021,7,Campania,CARTARIA,MT,7.497678,3.965804
2021,7,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,0.948106,0.677088
2021,7,Lombardia,CARTARIA,MT,7.127105,3.769794
2021,7,Friuli-Venezia Giulia,ALIMENTARE,MT,5.919839,3.709587
2021,7,Toscana,ALTRI,MT,4.022292,7.978577
2021,7,Friuli-Venezia Giulia,CHIMICA,MT,10.208019,5.54959
2021,7,Piemonte,ALTRI,AT,19.834319,58.6
2021,7,Calabria,ALTRI,MT,0.275308,0.546097
2021,7,Lazio,ALTRI,MT,6.310487,12.517419
2021,7,Veneto,METALLI NON FERROSI,MT,28.530951,20.375339
2021,7,Friuli-Venezia Giulia,MECCANICA,MT,6.229353,2.785402
2021,7,Abruzzo,MECCANICA,MT,8.225918,3.678149
2021,7,Lombardia,CHIMICA,AT,45.437986,125.97
2021,7,Lombardia,ALIMENTARE,AT,24.40981,3.55
2021,7,Emilia-Romagna,CHIMICA,AT,3.228308,8.95
2021,7,Veneto,METALLI NON FERROSI,AT,8.088171,17.68
2021,7,Veneto,ALTRI,AT,2.423442,7.16
2021,7,Lombardia,MEZZI DI TRASPORTO,AT,9.445096,8.99
2021,7,Piemonte,ALIMENTARE,AT,21.178088,3.08
2021,7,Toscana,METALLI NON FERROSI,AT,3.216054,7.03
2021,7,Toscana,CEMENTO CALCE E GESSO,AT,5.582257,8.14
2021,7,Puglia,SIDERURGIA,AT,0.443999,5.52
2021,7,Veneto,CEMENTO CALCE E GESSO,AT,7.70132,11.23
2021,7,Puglia,MECCANICA,AT,1.028497,1.97
2021,8,Piemonte,ALTRI,AT,17.170563,50.73
2021,8,Campania,ALIMENTARE,MT,7.046098,4.415343
2021,8,Lombardia,ALIMENTARE,MT,16.915573,10.599916
2021,8,Lombardia,ALTRI,MT,11.954328,23.712484
2021,8,Toscana,METALLI NON FERROSI,MT,0.875264,0.625068
2021,8,Lombardia,MECCANICA,MT,12.022274,5.375657
2021,8,Piemonte,MECCANICA,MT,1.625896,0.727005
2021,8,Abruzzo,CHIMICA,MT,3.827855,2.081013
2021,8,Puglia,ALTRI,MT,3.859125,7.654922
2021,8,Trentino-Alto Adige,MECCANICA,MT,3.151851,1.409323
2021,8,Sardegna,ALIMENTARE,MT,4.611803,2.889925
2021,8,Lazio,ALTRI,MT,4.572857,9.070673
2021,8,Puglia,ALIMENTARE,MT,8.025091,5.028815
2021,8,Lombardia,CEMENTO CALCE E GESSO,AT,13.420732,19.57
2021,8,Lombardia,SIDERURGIA,MT,2.954216,0.207765
2021,8,Marche,ALTRI,MT,0.192596,0.382032
2021,8,Emilia-Romagna,MECCANICA,AT,14.456385,27.69
2021,8,Campania,CERAMICHE E VETRARIE,AT,0,0
2021,8,Lazio,ALTRI,AT,4.494876,13.28
2021,8,Abruzzo,ALTRI,AT,2.037587,6.02
2021,8,Molise,ALTRI,AT,1.475727,4.36
2021,8,Veneto,CEMENTO CALCE E GESSO,AT,5.362807,7.82
2021,8,Umbria,CEMENTO CALCE E GESSO,AT,4.608448,6.72
2021,8,Emilia-Romagna,MEZZI DI TRASPORTO,AT,2.931237,2.79
2021,8,Sicilia,MECCANICA,AT,14.832282,28.41
2021,8,Umbria,CHIMICA,AT,2.315725,6.42
2021,8,Umbria,ALIMENTARE,AT,0.96264,0.14
2021,8,Basilicata,CEMENTO CALCE E GESSO,AT,3.72379,5.43
2021,8,Sardegna,CEMENTO CALCE E GESSO,AT,2.263077,3.3
2021,8,Umbria,METALLI NON FERROSI,MT,1.528558,1.091617
2021,8,Toscana,ALTRI,MT,1.912517,3.793649
2021,8,Friuli-Venezia Giulia,CARTARIA,MT,0.595702,0.315089
2021,8,Lazio,CARTARIA,MT,1.662202,0.879201
2021,8,Sicilia,ALTRI,MT,13.766826,27.307737
2021,8,Campania,ALTRI,MT,-0.661572,-1.312287
2021,8,Campania,CARTARIA,MT,1.235586,0.653548
2021,8,Lombardia,MEZZI DI TRASPORTO,MT,53.416002,1.964735
2021,8,Liguria,CARTARIA,MT,-0.214799,-0.113615
2021,8,Lombardia,SIDERURGIA,AT,26.940752,334.94
2021,8,Toscana,ALIMENTARE,MT,3.571214,2.237853
2021,8,Liguria,MEZZI DI TRASPORTO,AT,5.62083,5.35
2021,8,Liguria,SIDERURGIA,AT,1.421279,17.67
2021,8,Veneto,SIDERURGIA,AT,6.447634,80.16
2021,8,Liguria,ALTRI,AT,3.946556,11.66
2021,8,Friuli-Venezia Giulia,CHIMICA,AT,3.552942,9.85
2021,8,Valle D'Aosta,SIDERURGIA,AT,1.158258,14.4
2021,8,Marche,MECCANICA,AT,0.172286,0.33
2021,8,Toscana,CHIMICA,AT,3.405053,9.44
2021,8,Lazio,CEMENTO CALCE E GESSO,AT,6.158313,8.98
2021,8,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,4.790839,4.56
2021,8,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.16386,4.73
2021,8,Marche,ALTRI,AT,6.559541,19.38
2021,8,Sicilia,MEZZI DI TRASPORTO,AT,0.693411,0.66
2021,8,Puglia,CERAMICHE E VETRARIE,AT,4.905045,3.56
2021,8,Piemonte,METALLI NON FERROSI,MT,0.977838,0.698321
2021,8,Basilicata,ALIMENTARE,MT,4.012352,2.514286
2021,8,Piemonte,ALIMENTARE,MT,14.047423,8.802629
2021,8,Abruzzo,ALIMENTARE,MT,13.445845,8.425658
2021,8,Friuli-Venezia Giulia,CHIMICA,MT,10.518341,5.718296
2021,8,Lazio,CHIMICA,MT,0.228584,0.124269
2021,8,Puglia,CHIMICA,MT,14.02289,7.623544
2021,8,Toscana,CARTARIA,MT,60.725377,32.119937
2021,8,Umbria,ALTRI,MT,1.910137,3.788929
2021,8,Piemonte,MECCANICA,AT,13.76724,26.37
2021,8,Toscana,MECCANICA,MT,7.675578,3.432069
2021,8,Campania,CHIMICA,MT,0,0
2021,8,Toscana,CHIMICA,MT,8.969449,4.876241
2021,8,Lombardia,ALTRI,AT,15.610218,46.12
2021,8,Friuli-Venezia Giulia,ALTRI,MT,1.695681,3.363536
2021,8,Emilia-Romagna,SIDERURGIA,MT,28.198419,1.983146
2021,8,Umbria,CHIMICA,MT,0.603424,0.328051
2021,8,Friuli-Venezia Giulia,SIDERURGIA,AT,9.323974,115.92
2021,8,Friuli-Venezia Giulia,MECCANICA,AT,1.367849,2.62
2021,8,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,3.981859,3.79
2021,8,Emilia-Romagna,CERAMICHE E VETRARIE,AT,12.607068,9.15
2021,8,Lazio,METALLI NON FERROSI,AT,1.569142,3.43
2021,8,Toscana,CARTARIA,AT,12.683378,3.66
2021,8,Marche,SIDERURGIA,AT,0.831693,10.34
2021,8,Puglia,MEZZI DI TRASPORTO,AT,10.926474,10.4
2021,8,Abruzzo,MEZZI DI TRASPORTO,AT,8.163337,7.77
2021,8,Marche,CEMENTO CALCE E GESSO,AT,0,0
2021,8,Puglia,SIDERURGIA,AT,0.085261,1.06
2021,8,Sicilia,CHIMICA,AT,6.611719,18.33
2021,8,Sicilia,CEMENTO CALCE E GESSO,AT,8.256802,12.04
2021,8,Sicilia,METALLI NON FERROSI,AT,1.628614,3.56
2021,8,Calabria,CEMENTO CALCE E GESSO,AT,0.603487,0.88
2021,8,Umbria,SIDERURGIA,AT,4.164902,51.78
2021,8,Piemonte,SIDERURGIA,AT,0.844563,10.5
2021,8,Veneto,ALTRI,MT,8.693613,17.244563
2021,8,Campania,MECCANICA,MT,3.712196,1.659876
2021,8,Molise,ALIMENTARE,MT,1.992462,1.248549
2021,8,Sicilia,CHIMICA,MT,9.512185,5.171299
2021,8,Abruzzo,ALTRI,MT,2.349944,4.661326
2021,8,Veneto,CARTARIA,MT,2.793547,1.477612
2021,8,Piemonte,CHIMICA,AT,3.239129,8.98
2021,8,Umbria,CARTARIA,MT,0.216773,0.114659
2021,8,Lombardia,CARTARIA,AT,11.019984,3.18
2021,8,Lombardia,ALIMENTARE,AT,31.423333,4.57
2021,8,Piemonte,MEZZI DI TRASPORTO,AT,10.327619,9.83
2021,8,Trentino-Alto Adige,ALTRI,MT,0.775696,1.538662
2021,8,Sardegna,CARTARIA,MT,0.948612,0.501757
2021,8,Emilia-Romagna,ALIMENTARE,MT,3.580761,2.243836
2021,8,Molise,ALTRI,MT,0.470111,0.932508
2021,8,Emilia-Romagna,CHIMICA,AT,2.93253,8.13
2021,8,Liguria,CERAMICHE E VETRARIE,AT,10.374997,7.53
2021,8,Veneto,CERAMICHE E VETRARIE,AT,21.108228,15.32
2021,8,Valle D'Aosta,ALTRI,AT,1.841275,5.44
2021,8,Campania,ALTRI,AT,2.951455,8.72
2021,8,Umbria,METALLI NON FERROSI,AT,0.128093,0.28
2021,8,Campania,MEZZI DI TRASPORTO,AT,19.573097,18.63
2021,8,Campania,CEMENTO CALCE E GESSO,AT,0.829795,1.21
2021,8,Toscana,SIDERURGIA,AT,0.501912,6.24
2021,8,Lazio,MEZZI DI TRASPORTO,AT,1.996183,1.9
2021,8,Lazio,CHIMICA,AT,3.466373,9.61
2021,8,Toscana,MEZZI DI TRASPORTO,AT,3.519585,3.35
2021,8,Trentino-Alto Adige,ALTRI,AT,1.800658,5.32
2021,8,Lazio,SIDERURGIA,AT,0.069978,0.87
2021,8,Toscana,MECCANICA,AT,4.521209,8.66
2021,8,Sicilia,SIDERURGIA,AT,0.59602,7.41
2021,8,Calabria,CHIMICA,AT,0.054106,0.15
2021,8,Emilia-Romagna,ALTRI,MT,13.253893,26.290289
2021,8,Liguria,METALLI NON FERROSI,MT,0.740112,0.52855
2021,8,Trentino-Alto Adige,CARTARIA,MT,-0.301316,-0.159377
2021,8,Lombardia,CARTARIA,MT,5.83812,3.088001
2021,8,Emilia-Romagna,CARTARIA,MT,-1.048854,-0.554778
2021,8,Lombardia,METALLI NON FERROSI,AT,13.747146,30.05
2021,8,Lombardia,CERAMICHE E VETRARIE,AT,26.523067,19.25
2021,8,Abruzzo,METALLI NON FERROSI,MT,1.450845,1.036119
2021,8,Friuli-Venezia Giulia,ALIMENTARE,MT,5.176882,3.244024
2021,8,Friuli-Venezia Giulia,ALTRI,AT,14.110798,41.69
2021,8,Veneto,METALLI NON FERROSI,AT,4.510711,9.86
2021,8,Veneto,MECCANICA,AT,4.547313,8.71
2021,8,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,2.735705,5.98
2021,8,Emilia-Romagna,ALTRI,AT,6.860779,20.27
2021,8,Liguria,MECCANICA,AT,0.125299,0.24
2021,8,Puglia,ALTRI,AT,8.475279,25.04
2021,8,Lazio,CARTARIA,AT,17.777521,5.13
2021,8,Puglia,CHIMICA,AT,1.551031,4.3
2021,8,Campania,METALLI NON FERROSI,AT,2.909546,6.36
2021,8,Sardegna,CHIMICA,AT,17.826032,49.42
2021,8,Lombardia,METALLI NON FERROSI,MT,18.335988,13.09462
2021,8,Abruzzo,CARTARIA,MT,3.76226,1.990001
2021,8,Veneto,ALIMENTARE,MT,2.470981,1.548407
2021,8,Sicilia,ALIMENTARE,MT,7.495801,4.697143
2021,8,Piemonte,CARTARIA,AT,5.960494,1.72
2021,8,Lombardia,CHIMICA,MT,28.734798,15.621674
2021,8,Emilia-Romagna,CHIMICA,MT,0.797057,0.43332
2021,8,Veneto,SIDERURGIA,MT,15.001479,1.055028
2021,8,Piemonte,CERAMICHE E VETRARIE,AT,6.420649,4.66
2021,8,Lombardia,CHIMICA,AT,31.738417,87.99
2021,8,Umbria,MECCANICA,MT,2.532417,1.132349
2021,8,Campania,METALLI NON FERROSI,MT,8.891989,6.350202
2021,8,Marche,ALIMENTARE,MT,0.67699,0.424227
2021,8,Emilia-Romagna,SIDERURGIA,AT,0.133521,1.66
2021,8,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.176958,1.58
2021,8,Veneto,ALTRI,AT,1.035717,3.06
2021,8,Veneto,CHIMICA,AT,8.790376,24.37
2021,8,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,6.343473,9.25
2021,8,Veneto,CARTARIA,AT,19.232991,5.55
2021,8,Veneto,ALIMENTARE,AT,23.240889,3.38
2021,8,Valle D'Aosta,MECCANICA,AT,0.099195,0.19
2021,8,Emilia-Romagna,ALIMENTARE,AT,23.722209,3.45
2021,8,Campania,CHIMICA,AT,4.144498,11.49
2021,8,Abruzzo,CARTARIA,AT,36.074853,10.41
2021,8,Abruzzo,CEMENTO CALCE E GESSO,AT,0,0
2021,8,Puglia,CEMENTO CALCE E GESSO,AT,3.929525,5.73
2021,8,Marche,METALLI NON FERROSI,AT,0.992722,2.17
2021,8,Umbria,MECCANICA,AT,3.242114,6.21
2021,8,Sicilia,ALTRI,AT,1.55696,4.6
2021,8,Sardegna,MECCANICA,AT,1.37829,2.64
2021,8,Sardegna,CHIMICA,MT,-0.693527,-0.377036
2021,8,Piemonte,CARTARIA,MT,3.04134,1.608679
2021,8,Veneto,MECCANICA,MT,5.269263,2.356106
2021,8,Marche,MECCANICA,MT,0.755898,0.337993
2021,8,Friuli-Venezia Giulia,MECCANICA,MT,4.077089,1.823035
2021,8,Marche,CARTARIA,MT,-2.094341,-1.107776
2021,8,Umbria,SIDERURGIA,MT,7.815933,0.549681
2021,8,Emilia-Romagna,MECCANICA,MT,9.628878,4.30547
2021,8,Piemonte,CEMENTO CALCE E GESSO,AT,7.049828,10.28
2021,8,Umbria,ALIMENTARE,MT,1.54321,0.967032
2021,8,Basilicata,CARTARIA,MT,1.573325,0.832191
2021,8,Abruzzo,MECCANICA,MT,3.494196,1.5624
2021,8,Piemonte,CHIMICA,MT,1.282692,0.697335
2021,8,Liguria,METALLI NON FERROSI,AT,0.022874,0.05
2021,8,Friuli-Venezia Giulia,CARTARIA,AT,5.717916,1.65
2021,8,Lombardia,MEZZI DI TRASPORTO,AT,5.095519,4.85
2021,8,Piemonte,ALIMENTARE,AT,7.976163,1.16
2021,8,Abruzzo,MECCANICA,AT,0.010442,0.02
2021,8,Toscana,ALTRI,AT,1.607731,4.75
2021,8,Toscana,CERAMICHE E VETRARIE,AT,9.617195,6.98
2021,8,Molise,CEMENTO CALCE E GESSO,AT,6.226891,9.08
2021,8,Sardegna,ALTRI,AT,0.460319,1.36
2021,8,Sardegna,METALLI NON FERROSI,AT,29.891464,65.34
2021,8,Basilicata,SIDERURGIA,AT,1.101953,13.7
2021,8,Umbria,ALTRI,AT,4.024404,11.89
2021,8,Puglia,ALIMENTARE,AT,24.06601,3.5
2021,8,Veneto,METALLI NON FERROSI,MT,11.15131,7.963692
2021,8,Emilia-Romagna,METALLI NON FERROSI,MT,1.725388,1.232184
2021,8,Calabria,ALTRI,MT,0.277091,0.549636
2021,8,Sardegna,ALTRI,MT,0.956894,1.898086
2021,8,Piemonte,ALTRI,MT,2.8592,5.67148
2021,8,Lazio,ALIMENTARE,MT,0.603449,0.378143
2021,8,Basilicata,ALTRI,MT,2.234466,4.432263
2021,8,Lombardia,MECCANICA,AT,20.752665,39.75
2021,8,Calabria,CHIMICA,MT,0.557995,0.303354
2021,8,Marche,METALLI NON FERROSI,MT,2.98411,2.131098
2021,8,Veneto,CHIMICA,MT,7.286161,3.961121
2021,8,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,3.09973,4.52
2021,8,Piemonte,METALLI NON FERROSI,AT,2.708256,5.92
2021,8,Toscana,METALLI NON FERROSI,AT,1.669786,3.65
2021,8,Lazio,CERAMICHE E VETRARIE,AT,7.316233,5.31
2021,8,Campania,SIDERURGIA,AT,0.00563,0.07
2021,8,Toscana,CEMENTO CALCE E GESSO,AT,3.833515,5.59
2021,8,Lazio,MECCANICA,AT,0.19839,0.38
2021,8,Trentino-Alto Adige,SIDERURGIA,AT,0.908106,11.29
2021,8,Basilicata,ALTRI,AT,0.781865,2.31
2021,8,Basilicata,MEZZI DI TRASPORTO,AT,4.465146,4.25
2021,8,Puglia,MECCANICA,AT,0.469872,0.9
2021,9,Puglia,ALIMENTARE,MT,15.925236,9.979334
2021,9,Piemonte,MEZZI DI TRASPORTO,AT,15.979968,15.21
2021,9,Lombardia,ALTRI,MT,21.30596,42.262287
2021,9,Molise,MECCANICA,MT,1.462286,0.653848
2021,9,Campania,ALIMENTARE,MT,10.313753,6.462974
2021,9,Piemonte,CHIMICA,MT,1.253998,0.681736
2021,9,Lombardia,SIDERURGIA,MT,15.57633,1.095456
2021,9,Calabria,ALTRI,MT,0.222079,0.440513
2021,9,Friuli-Venezia Giulia,ALTRI,AT,14.286802,42.21
2021,9,Friuli-Venezia Giulia,MECCANICA,AT,1.587122,3.04
2021,9,Veneto,SIDERURGIA,AT,14.146026,175.87
2021,9,Liguria,ALTRI,AT,3.56747,10.54
2021,9,Friuli-Venezia Giulia,CHIMICA,AT,3.473587,9.63
2021,9,Veneto,CERAMICHE E VETRARIE,AT,22.169151,16.09
2021,9,Valle D'Aosta,MECCANICA,AT,0.151403,0.29
2021,9,Abruzzo,MECCANICA,AT,0.005221,0.01
2021,9,Campania,MEZZI DI TRASPORTO,AT,26.759355,25.47
2021,9,Campania,METALLI NON FERROSI,AT,3.938866,8.61
2021,9,Abruzzo,CEMENTO CALCE E GESSO,AT,0,0
2021,9,Lazio,SIDERURGIA,AT,0.170521,2.12
2021,9,Marche,METALLI NON FERROSI,AT,2.154711,4.71
2021,9,Sicilia,CEMENTO CALCE E GESSO,AT,10.821623,15.78
2021,9,Marche,ALTRI,AT,6.143223,18.15
2021,9,Emilia-Romagna,MEZZI DI TRASPORTO,AT,3.235917,3.08
2021,9,Sicilia,METALLI NON FERROSI,AT,0.946975,2.07
