ANNO,CODICE_MESE,NOME_MESE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,IVA,ACCISA,NETTO
2022,7,Luglio,3,Gasolio riscaldamento,"1.924,33","347,01","403,21","1.174,11"
2022,8,Agosto,3,Gasolio riscaldamento,1.805,"325,49","403,21","1.076,3"
2022,9,Settembre,3,Gasolio riscaldamento,"1.803,75","325,27","403,21","1.075,27"
2022,10,Ottobre,3,Gasolio riscaldamento,"1.881,21","339,23","403,21","1.138,77"
2022,11,Novembre,3,Gasolio riscaldamento,"1.763,22","317,96","403,21","1.042,05"
2022,12,Dicembre,3,Gasolio riscaldamento,"1.643,08","296,29","403,21","943,58"
2023,1,Gennaio,3,Gasolio riscaldamento,"1.652,67","298,02","403,21","951,44"
2023,2,Febbraio,3,Gasolio riscaldamento,"1.578,28","284,61","403,21","890,46"
2023,3,Marzo,3,Gasolio riscaldamento,"1.542,77","278,2","403,21","861,36"
2023,4,Aprile,3,Gasolio riscaldamento,"1.492,87","269,2","403,21","820,46"
2023,5,Maggio,3,Gasolio riscaldamento,"1.426,58","257,25","403,21","766,12"
2023,6,Giugno,3,Gasolio riscaldamento,"1.443,35","260,28","403,21","779,86"
2023,7,Luglio,3,Gasolio riscaldamento,"1.486,24","268,01","403,21","815,02"
2023,8,Agosto,3,Gasolio riscaldamento,"1.606,35","289,67","403,21","913,47"
2023,9,Settembre,3,Gasolio riscaldamento,"1.689,79","304,72","403,21","981,86"
2023,10,Ottobre,3,Gasolio riscaldamento,"1.651,81","297,87","403,21","950,73"
2023,11,Novembre,3,Gasolio riscaldamento,"1.572,09","283,49","403,21","885,39"
2023,12,Dicembre,3,Gasolio riscaldamento,"1.522,36","274,52","403,21","844,63"
2024,1,Gennaio,3,Gasolio riscaldamento,"1.534,87","276,78","403,21","854,88"
2024,2,Febbraio,3,Gasolio riscaldamento,"1.575,05","284,03","403,21","887,81"
2024,3,Marzo,3,Gasolio riscaldamento,"1.552,17","279,9","403,21","869,06"
2024,4,Aprile,3,Gasolio riscaldamento,"1.543,63","278,36","403,21","862,06"
2024,5,Maggio,3,Gasolio riscaldamento,"1.484,44","267,69","403,21","813,54"
2024,6,Giugno,3,Gasolio riscaldamento,"1.483,58","267,53","403,21","812,84"
2024,7,Luglio,3,Gasolio riscaldamento,"1.482,53","267,34","403,21","811,98"
2024,8,Agosto,3,Gasolio riscaldamento,"1.432,48","258,32","403,21","770,95"
2024,9,Settembre,3,Gasolio riscaldamento,"1.380,09","248,87","403,21","728,01"
2024,10,Ottobre,3,Gasolio riscaldamento,"1.405,97","253,54","403,21","749,22"
2024,11,Novembre,3,Gasolio riscaldamento,"1.425,06","256,98","403,21","764,87"
2024,12,Dicembre,3,Gasolio riscaldamento,"1.434,48","258,68","403,21","772,59"
2025,1,Gennaio,3,Gasolio riscaldamento,"1.483,59","267,53","403,21","812,85"
2025,2,Febbraio,3,Gasolio riscaldamento,"1.476,43","266,24","403,21","806,98"
2025,3,Marzo,3,Gasolio riscaldamento,"1.420,16","256,09","403,21","760,86"
2025,4,Aprile,3,Gasolio riscaldamento,"1.354,15","244,19","403,21","706,75"
2025,5,Maggio,3,Gasolio riscaldamento,1.331,"240,02","403,21","687,77"
2025,6,Giugno,3,Gasolio riscaldamento,"1.382,07","249,23","403,21","729,63"
2025,7,Luglio,3,Gasolio riscaldamento,"1.413,98","254,98","403,21","755,79"
2025,8,Agosto,3,Gasolio riscaldamento,"1.379,04","248,68","403,21","727,15"
2025,9,Settembre,3,Gasolio riscaldamento,"1.386,8","250,08","403,21","733,51"
2025,10,Ottobre,3,Gasolio riscaldamento,"1.381,45","249,11","403,21","729,13"
2025,11,Novembre,3,Gasolio riscaldamento,"1.415,7","255,29","403,21","757,2"
2025,12,Dicembre,3,Gasolio riscaldamento,"1.355,76","244,48","403,21","708,07"
2026,1,Gennaio,3,Gasolio riscaldamento,"1.361,61","245,54","403,21","712,86"
2026,2,Febbraio,3,Gasolio riscaldamento,"1.403,1","253,02","403,21","746,87"
2026,3,Marzo,3,Gasolio riscaldamento,"1.824,16","328,95","403,21",1.092
2026,4,Aprile,3,Gasolio riscaldamento,"1.943,56","350,48","403,21","1.189,87"
2026,5,Maggio,3,Gasolio riscaldamento,"1.810,46","326,47","403,21","1.080,78"
2026,6,Giugno,3,Gasolio riscaldamento,"1.658,82","299,13","403,21","956,48"
