node_id,lon,lat,sslm_m
75611,10.27760,44.34457,759
75612,14.31425,37.54404,752
75613,14.67149,37.35667,108
75614,10.26178,44.76881,91
75615,13.90140,42.43469,371
75616,12.94640,46.40552,339
75617,8.92533,45.18994,92
75618,8.14684,45.97056,851
75619,11.56035,44.06404,488
75620,12.80388,46.21164,277
75621,10.80460,44.35177,647
75622,13.21502,45.87159,12
75623,8.32583,46.24221,521
75624,11.62316,44.67280,5
75625,10.54026,43.49729,144
75626,14.26300,37.28619,286
75627,14.70045,42.12372,140
75628,13.90615,42.06707,367
75629,8.56030,45.93525,207
75630,11.62708,44.20844,332
75631,9.70014,44.24657,201
75632,12.47070,44.03025,46
75633,10.85190,43.77265,61
75634,13.79930,42.65995,358
75635,9.36255,46.32058,1062
75636,13.83182,45.66321,360
75637,10.40737,43.81515,20
75638,15.70205,41.06856,198
75639,12.03014,43.85405,917
75640,12.73151,46.15314,253
75641,9.57108,45.66514,198
75642,14.34048,42.20391,362
75643,14.15770,42.41054,16
75644,11.30050,45.38049,25
75645,8.66501,45.74178,274
75646,10.82735,45.15220,27
75647,14.43152,42.13788,66
75648,13.45005,45.85521,17
75649,14.26509,42.12641,249
75650,13.64861,46.53090,764
75651,14.35041,41.89623,929
75652,10.85937,45.62603,159
75653,8.43022,44.27735,14
75654,10.86349,43.28963,335
75655,11.65493,44.13439,681
75656,15.78123,39.92012,135
75657,13.92561,42.30155,370
75658,13.61210,45.97030,135
75659,10.60255,42.95912,4
75660,8.83207,39.44467,77
75661,12.48774,45.72170,7
75662,12.79725,46.14653,209
75663,12.73390,45.62066,-4
75664,8.92017,45.82180,360
75665,12.11443,45.40007,4
75666,10.30344,44.66936,182
75667,14.37334,42.17374,242
75668,10.88789,45.93809,296
75669,12.84764,45.63772,-3
75670,10.69527,43.09269,159
75671,14.41612,41.93835,909
75672,12.72760,45.92492,18
75673,9.72604,45.69630,255
75674,10.33821,43.59013,1
75675,11.50194,43.85462,257
75676,12.86460,46.48418,536
75677,13.04968,41.49492,34
75678,8.18920,45.62413,419
75679,10.25021,42.77131,84
75680,10.69969,43.17690,381
75681,13.49844,43.47883,100
75682,10.94780,46.52280,1165
75683,14.41860,42.13048,80
75684,10.31563,45.60952,348
75685,17.90274,40.60035,37
75686,10.74180,43.38778,383
75687,10.75219,43.42844,151
75688,12.95916,46.23263,278
75689,10.62100,43.29842,205
75690,9.79859,44.11207,57
75691,10.42847,43.78872,73
75692,12.22628,43.93902,544
75693,11.90697,44.31351,24
75694,12.83962,45.91844,26
75695,10.93657,45.87336,712
75696,12.40859,43.99034,93
75697,12.22278,44.22045,16
75698,13.72843,42.11293,524
75699,13.74508,42.11395,514
75700,12.62060,42.54538,135
75701,13.13406,46.32400,220
75702,14.31793,42.14533,203
75703,12.43700,44.11921,11
75704,12.87250,45.61521,-2
75705,13.93372,41.43115,68
75706,8.27942,44.16310,45
75707,13.10367,45.73716,-2
75708,16.25672,39.36884,150
75709,10.64981,43.69817,56
75710,11.87832,43.59014,274
75711,10.53741,43.55488,63
75712,10.74558,44.75044,35
75713,13.89058,42.45216,343
75714,10.00072,46.03140,865
75715,14.93632,41.96259,83
75716,13.68042,37.58771,253
75717,12.72126,45.63673,-4
75718,14.29894,40.87173,21
75719,7.58264,45.46186,689
75720,10.16396,44.00131,11
75721,8.26240,45.75931,378
75722,13.14161,46.11663,205
75723,11.12456,44.20459,521
75724,12.36928,44.11655,15
75725,9.43258,45.32548,85
75726,9.76517,45.89124,1040
75727,10.62018,43.34628,53
75728,12.59351,45.90428,11
75729,13.92253,42.61653,98
75730,10.59368,43.26860,59
75731,11.85262,44.15943,426
75732,9.63517,45.84671,989
75733,8.53237,45.84950,427
75734,12.94037,41.51166,14
75735,13.73766,45.71242,248
75736,10.30539,42.80022,9
75737,10.70309,43.24742,138
75738,11.45357,45.22430,11
75739,10.42870,43.85946,22
75740,12.03536,43.80320,1112
75741,14.09736,40.92300,44
75742,10.54428,43.28491,12
75743,8.65505,45.61870,215
75744,14.73151,41.58590,562
75745,7.71774,45.11484,216
75746,10.75311,44.43752,577
75747,16.96940,40.98015,186
75748,12.80240,42.11682,585
75749,15.70750,40.00019,145
75750,10.86274,44.42588,529
75751,16.29066,39.47640,201
75752,11.31302,44.70303,19
75753,12.04896,44.43140,4
75754,10.22885,44.70651,171
75755,7.80401,45.04326,359
75756,10.61136,43.06970,156
75757,11.47293,45.23509,12
75758,13.92910,42.63961,73
75759,13.97539,42.66510,132
75760,12.09480,43.98295,216
75761,13.79471,42.64853,340
75762,7.22268,44.94447,544
75763,14.34021,42.17437,170
75764,13.01357,46.21781,155
75765,7.38140,44.26058,795
75766,8.95647,44.56991,365
75767,14.97104,37.56027,302
75768,12.79300,41.52035,33
75769,10.99531,44.09676,534
75770,10.62508,44.20324,868
75771,10.61915,43.29222,93
75772,10.25621,43.89018,0
75773,17.32200,40.53002,97
75774,10.45479,43.63325,1
75775,12.39160,44.05743,52
75776,10.31792,43.58228,4
75777,14.36462,41.80107,737
75778,11.92815,44.16929,245
75779,13.50750,45.85911,112
75780,16.70823,40.27071,25
75781,13.95161,42.71002,64
75782,12.12223,46.07915,322
75783,8.44393,44.77256,285
75784,12.18857,43.83744,673
75785,10.55926,43.46176,165
75786,11.27385,45.91606,559
75787,14.71949,37.69836,331
75788,12.74904,45.97479,29
75789,13.27856,45.80624,-2
75790,10.61926,43.23249,96
75791,12.82693,42.09994,776
75792,10.33831,43.59073,1
75793,14.81486,41.52129,623
75794,14.35487,40.61675,259
75795,12.52540,43.32549,613
75796,9.56872,45.37959,80
75797,13.73660,42.47128,765
75798,14.30623,42.34564,76
75799,8.98285,45.65171,229
75800,10.78074,43.12648,204
75801,12.99600,43.34540,236
75802,12.97323,46.42813,916
75803,8.40474,39.19594,11
75804,8.80991,45.67219,250
75805,10.16995,45.65813,888
75806,12.95456,43.78686,50
75807,10.21670,42.74213,10
75808,10.58676,43.58935,46
75809,13.80946,42.80579,114
75810,9.82038,45.67030,228
75811,12.91402,37.77654,425
75812,10.55132,43.32538,10
75813,9.87698,44.66537,478
75814,8.62225,45.45060,158
75815,14.26933,37.08408,18
75816,15.28280,38.18599,77
75817,10.29130,42.79416,30
75818,11.96938,43.87389,545
75819,14.11017,42.52251,104
75820,12.11364,43.78081,1034
75821,9.05998,45.46830,128
75822,10.90311,45.90866,122
75823,14.55235,40.72794,23
75824,12.57176,46.56200,947
75825,10.61354,43.70777,11
75826,10.84807,44.42994,535
75827,8.32593,46.24339,521
75828,12.69056,45.99473,55
75829,16.84932,40.66836,311
75830,11.82653,43.46931,229
75831,13.89052,42.32369,509
75832,11.81366,44.17968,278
75833,16.48858,38.68193,244
75834,11.93120,46.49078,1300
75835,10.60641,43.36984,196
75836,14.38438,41.83853,921
75837,9.63670,45.84724,970
75838,11.60155,42.37347,37
75839,18.05331,40.15079,49
75840,15.06916,41.75722,182
75841,10.48875,45.18878,35
75842,11.45919,44.49214,45
75843,9.70213,45.10192,44
75844,13.14847,46.25917,224
75845,13.80433,42.48345,586
75846,14.23157,41.03448,19
75847,11.94976,45.38693,10
75848,10.24776,44.72061,152
75849,9.89028,44.97059,57
75850,14.35697,37.93040,859
75851,16.20176,40.26823,268
75852,15.20037,37.13150,40
75853,12.68950,42.55407,165
75854,13.15847,45.81823,6
75855,10.59312,43.54079,163
75856,14.42504,42.21472,263
75857,14.79294,37.66790,225
75858,11.02352,43.15655,550
75859,10.88167,45.88163,70
75860,8.70656,40.65617,307
75861,14.73679,41.54743,470
75862,9.00398,44.99682,92
75863,11.14848,46.41884,1069
75864,14.57249,41.81108,239
75865,14.69307,41.61770,817
75866,9.81739,45.67021,229
75867,10.73759,45.54435,115
75868,16.49633,40.49503,67
75869,9.10194,45.51633,139
75870,10.90522,44.05318,614
75871,12.25081,45.78973,55
75872,13.63570,45.94783,106
75873,9.07128,45.00903,81
75874,12.70918,42.01739,140
75875,8.94055,45.15316,87
75876,10.87466,43.23792,463
75877,14.57403,42.05131,164
75878,10.82911,45.88101,827
75879,14.53627,37.37156,224
75880,8.41995,45.59401,242
75881,11.86417,45.43515,12
75882,10.24696,42.77511,33
75883,12.14355,42.12643,297
75884,12.84297,45.64303,-1
75885,12.17621,44.42534,0
75886,12.07768,45.02030,0
75887,12.87956,45.83007,10
75888,8.29829,44.18101,174
75889,9.44074,46.13940,202
75890,13.80140,42.65126,382
75891,13.55883,41.80417,333
75892,10.22655,45.94908,956
75893,14.60660,42.15661,133
75894,13.84064,42.98287,39
75895,13.66644,43.34918,23
75896,11.57846,44.84951,5
75897,10.57538,45.85734,423
75898,9.65942,45.89880,441
75899,14.30726,41.81608,948
75900,10.32393,44.92407,30
75901,9.02893,45.51144,148
75902,14.18839,37.58940,433
75903,9.61832,44.26321,367
75904,14.02246,42.61639,37
75905,13.15319,45.98499,53
75906,10.56802,43.60092,28
75907,13.20262,46.14932,213
75908,13.93888,42.59598,252
75909,12.73119,45.62337,-2
75910,10.57986,43.39915,496
75911,13.02942,46.40160,336
75912,10.59964,43.32519,141
75913,9.63853,45.84421,886
75914,10.80025,43.17817,230
75915,11.42621,43.22345,163
75916,8.25943,46.04753,228
75917,9.61590,44.26983,355
75918,10.11587,45.84424,194
75919,12.44977,43.96291,199
75920,12.52043,43.98770,56
75921,12.06007,45.31313,1
75922,13.00845,46.10152,133
75923,10.72527,44.42145,653
75924,11.60159,42.37367,37
75925,9.91115,44.17486,32
75926,11.49321,45.21467,9
75927,10.40321,43.85448,67
75928,14.39371,42.20500,329
75929,10.61924,43.50762,285
75930,15.01574,40.42297,18
75931,13.17475,45.89766,16
75932,8.15547,45.67253,851
75933,8.89714,45.62647,212
75934,10.38298,44.08185,524
75935,13.98028,42.23146,431
75936,14.40223,42.21940,282
75937,9.38341,45.20111,75
75938,9.12395,39.29095,68
75939,13.84754,42.59719,273
75940,9.17768,45.11593,59
75941,7.72717,45.20763,253
75942,10.40598,43.83420,10
75943,10.70609,43.53790,49
75944,12.66484,45.93166,20
75945,10.09817,45.27008,46
75946,12.81137,45.83917,8
75947,15.09617,40.88679,815
75948,8.61813,45.63325,256
75949,15.29997,37.88201,33
75950,8.89277,45.52001,164
75951,12.68758,42.55730,188
75952,10.91734,44.23091,736
75953,7.25270,44.68538,665
75954,13.65784,37.45031,158
75955,10.59278,43.54255,122
75956,10.58214,43.27321,45
75957,11.19173,46.53592,670
75958,9.15016,45.34076,95
75959,10.53630,43.31168,26
75960,13.97356,42.18245,536
75961,12.26462,44.48893,2
75962,16.83571,41.11756,14
75963,11.88956,43.92764,283
75964,10.58082,43.07788,86
75965,10.18849,45.67021,287
75966,12.00219,43.87547,413
75967,17.26564,40.95705,42
75968,11.00995,44.11854,522
75969,15.59770,41.71330,371
75970,13.08298,42.07318,666
75971,11.34959,45.84282,978
75972,14.75876,41.63127,756
75973,10.44481,43.74021,0
75974,9.42975,39.67824,564
75975,12.51456,41.62513,21
75976,11.29123,43.16702,185
75977,8.42737,45.59620,250
75978,11.00239,44.16138,661
75979,9.31350,45.49843,118
75980,11.99957,44.04214,132
75981,10.31954,45.81257,1050
75982,12.04443,43.95201,345
75983,12.18231,43.00346,226
75984,8.08294,45.54795,368
75985,13.30822,45.97336,56
75986,8.42217,45.74658,417
75987,13.86205,42.54644,252
75988,7.59369,45.74517,455
75989,13.77551,42.61631,134
75990,7.02478,45.12139,880
75991,14.14864,42.33370,171
75992,9.00466,44.55190,700
75993,11.32450,46.18650,1114
75994,14.13878,42.27064,168
75995,10.59253,43.36774,203
75996,10.69193,43.17229,337
75997,8.57812,40.46461,178
75998,9.78638,45.89319,1054
75999,11.05559,43.16420,525
76000,12.03733,43.76498,715
76001,9.31510,44.37036,34
76002,9.10171,45.51617,139
76003,10.29745,44.77633,76
76004,11.80201,45.28903,5
76005,10.50859,45.41549,117
76006,10.42907,44.63085,165
76007,13.97739,42.60694,114
76008,10.82764,43.21342,376
76009,11.71016,45.41054,16
76010,13.92543,42.64516,117
76011,13.82088,42.51754,399
76012,7.00921,45.16315,628
76013,14.39657,42.16415,156
76014,10.71395,43.54588,49
76015,7.30237,45.11314,382
76016,12.16949,45.47743,1
76017,14.67865,42.09408,199
76018,16.02467,39.96343,466
76019,11.68138,44.14973,259
76020,11.77211,42.26654,19
76021,9.45468,40.84188,169
76022,10.84843,43.15245,604
76023,14.69406,37.36361,159
76024,13.94306,42.47255,191
76025,12.09482,44.27320,14
76026,14.40165,42.23561,258
76027,14.77081,40.69237,121
76028,9.87684,45.99821,2006
76029,8.66898,45.73684,240
76030,12.48823,43.31546,642
76031,10.40068,42.75488,4
76032,7.22285,44.94476,544
76033,10.30362,44.92930,27
76034,13.39468,43.21441,203
76035,9.02639,40.79152,203
76036,12.38094,44.03608,83
76037,11.07048,43.63219,220
76038,12.57452,45.97103,39
76039,14.51958,42.00872,397
76040,10.29553,43.93699,59
76041,10.23647,44.74274,125
76042,13.92084,42.49297,338
76043,11.30467,44.51342,42
76044,13.80265,42.64570,447
76045,14.65895,42.14903,132
76046,15.02806,40.65766,150
76047,11.92777,44.00364,282
76048,12.30759,46.03740,180
76049,12.80742,45.75560,0
76050,13.21758,45.81173,2
76051,17.32256,40.53075,97
76052,13.84571,41.22107,13
76053,17.11352,40.98235,178
76054,11.11129,46.12935,224
76055,13.86325,37.88640,94
76056,9.55183,44.94833,155
76057,10.84759,44.32218,755
76058,10.15042,42.80675,20
76059,10.39232,43.78316,6
76060,12.82721,45.64059,-1
76061,12.78224,45.65134,0
76062,11.16741,43.44662,210
76063,9.91458,45.97230,806
76064,14.31159,41.93290,509
76065,11.85350,44.06048,347
76066,16.28196,40.51976,283
76067,12.13705,46.37376,1189
76068,16.63930,40.18296,15
76069,14.67179,41.59749,715
76070,7.77546,45.33912,279
76071,12.06527,45.43889,4
76072,10.51467,43.55438,63
76073,9.34729,44.31770,17
76074,14.48360,41.99566,602
76075,10.97496,44.67586,24
76076,10.59774,44.93717,20
76077,11.99702,46.08617,458
76078,13.90523,42.06797,367
76079,10.79946,44.41838,776
76080,10.29796,43.97938,576
76081,14.32758,40.92354,28
76082,11.56907,42.99340,297
76083,13.95110,42.66263,119
76084,11.90882,44.04864,259
76085,12.96016,45.96543,40
76086,13.49533,42.29927,569
76087,10.19425,45.75942,1335
76088,8.42008,45.59388,242
76089,13.50713,45.93898,46
76090,11.18181,43.59001,305
76091,10.56673,43.28601,47
76092,14.26069,40.87479,93
76093,14.00623,42.48853,69
76094,10.53860,44.24662,985
76095,10.86353,43.80668,45
76096,13.59837,43.36615,52
76097,10.33814,43.59033,1
76098,11.60591,42.99576,582
76099,13.87283,42.66527,203
76100,10.53178,43.41164,131
76101,14.61946,41.83197,505
76102,8.07170,45.66307,1474
76103,13.07645,45.79088,2
76104,16.52280,40.22029,74
76105,10.51195,46.56877,2096
76106,14.38723,41.83318,847
76107,12.64259,45.95661,26
76108,13.94221,40.73467,37
76109,13.93148,41.43440,77
76110,10.87282,44.73654,29
76111,10.84595,43.13546,325
76112,12.32044,45.87744,48
76113,15.24071,40.60018,357
76114,7.55476,45.06377,304
76115,10.79580,44.39619,721
76116,15.81982,39.73266,17
76117,8.45234,45.71942,333
76118,13.83695,45.60210,28
76119,12.10010,45.40112,4
76120,11.71922,44.19532,137
76121,10.74676,43.45808,105
76122,13.35735,45.84829,5
76123,10.53621,43.43919,106
76124,12.02560,43.97686,569
76125,12.20419,45.46960,0
76126,11.30229,45.05379,6
76127,14.09553,40.92353,45
76128,15.80061,40.62614,666
76129,10.89919,46.33953,719
76130,10.55120,43.58395,71
76131,14.52552,41.93010,394
76132,11.30009,45.38180,26
76133,13.79254,42.68315,213
76134,9.67475,45.05586,56
76135,12.79687,45.84921,11
76136,12.95289,46.52888,817
76137,13.96973,42.47725,122
76138,10.82972,43.16798,407
76139,10.47811,44.02094,205
76140,14.72029,42.12269,28
76141,12.18453,43.59155,662
76142,12.94008,43.35703,288
76143,10.91983,46.07327,466
76144,12.93621,46.04664,88
76145,9.35981,45.35367,88
76146,10.17511,42.73885,27
76147,16.04668,41.11712,225
76148,14.04592,37.59095,654
76149,9.36141,39.33521,641
76150,7.71462,45.20166,255
76151,12.44465,45.96439,42
76152,14.62899,42.08879,85
76153,14.69040,36.74570,67
76154,16.20209,40.26982,268
76155,12.20174,45.47083,5
76156,10.63646,43.47735,406
76157,8.73390,44.47696,347
76158,9.74678,44.17675,183
76159,12.50548,46.03693,67
76160,14.85192,41.59168,706
76161,13.45241,41.39088,382
76162,9.00360,44.99162,97
76163,12.26719,46.59365,1883
76164,14.14111,42.32936,142
76165,10.83462,45.46762,130
76166,11.54793,45.06233,6
76167,10.57113,43.40446,361
76168,8.56276,45.25056,106
76169,11.97051,46.78812,920
76170,13.27232,37.46071,98
76171,9.61449,45.20972,64
76172,12.99221,42.87785,448
76173,8.41461,45.33476,125
76174,7.61135,44.46150,440
76175,12.68053,42.04901,197
76176,10.65491,43.71955,16
76177,17.20310,40.49722,18
76178,15.04361,37.21940,272
76179,16.54470,40.41702,63
76180,13.90333,42.63256,78
76181,12.12507,44.44492,1
76182,11.81033,45.54199,18
76183,15.54222,40.11065,464
76184,14.09352,42.51822,148
76185,10.16905,44.44226,668
76186,8.41584,45.87484,370
76187,10.28759,45.93301,408
76188,12.29341,44.22527,3
76189,10.73152,45.44483,105
76190,10.63058,43.05683,108
76191,12.77268,42.06086,285
76192,13.02138,46.19692,190
76193,14.15156,42.52476,1
76194,14.75829,41.59505,621
76195,12.51587,42.52638,91
76196,12.46417,44.02937,47
76197,14.41143,41.80229,738
76198,7.59747,45.75449,1085
76199,8.99747,44.98916,95
76200,12.11245,45.39954,2
76201,10.80940,44.24492,939
76202,14.98419,40.64523,121
76203,13.92013,42.72743,67
76204,7.34431,44.87623,355
76205,12.61240,46.20090,432
76206,8.92811,44.41807,70
76207,14.24966,40.90599,98
76208,13.93968,42.66444,169
76209,10.51766,44.27373,810
76210,12.85669,38.04124,145
76211,13.02396,45.90936,20
76212,15.13928,41.30039,797
76213,12.92003,41.46932,17
76214,10.72880,43.09297,61
76215,11.22424,44.64835,16
76216,13.69183,37.51012,161
76217,14.40623,42.23637,218
76218,12.60401,37.94541,82
76219,13.52382,42.28841,590
76220,12.20288,45.91451,155
76221,10.98595,44.33535,739
76222,8.64076,45.60617,243
76223,11.81951,44.07925,509
76224,12.19128,43.81573,459
76225,14.49058,42.02246,357
76226,8.43028,44.27739,14
76227,14.40693,42.20366,323
76228,12.30403,46.20114,405
76229,15.99226,40.86768,529
76230,10.13285,44.41522,746
76231,11.42781,43.61612,349
76232,8.89394,45.70062,284
76233,9.24544,45.27735,85
76234,10.95434,45.89314,1011
76235,7.05542,45.14543,544
76236,16.24461,40.46998,385
76237,10.76631,43.18691,396
76238,7.44127,44.97191,273
76239,9.69268,40.63113,9
76240,14.76102,41.36245,714
76241,8.31277,45.91259,791
76242,10.64147,43.04389,21
76243,12.77239,45.97700,34
76244,9.16756,45.60843,189
76245,16.59552,40.25386,25
76246,11.15197,43.76473,38
76247,12.32299,42.04401,147
76248,10.63792,43.04469,27
76249,14.32856,42.36061,124
76250,13.77396,41.80705,1194
76251,12.38342,44.00956,78
76252,13.82088,42.51756,399
76253,10.45567,43.38497,12
76254,10.69350,43.48080,104
76255,7.36768,44.31014,679
76256,7.97800,45.67494,933
76257,14.34730,42.20167,337
76258,7.61677,45.01119,246
76259,10.74533,44.24693,900
76260,10.54418,43.30460,28
76261,12.25977,41.90691,40
76262,12.66354,43.95295,55
76263,12.57564,46.06895,155
76264,8.77771,45.92133,301
76265,13.08937,46.17357,157
76266,13.05497,41.41387,9
76267,14.25720,42.18655,464
76268,10.67371,43.52138,195
76269,10.31877,44.72860,109
76270,16.29664,38.72359,402
76271,13.64169,45.76555,91
76272,15.46562,40.60160,226
76273,7.59217,45.74383,455
76274,16.60446,40.14908,68
76275,13.13099,46.04397,92
76276,13.18244,43.73940,4
76277,11.76957,45.39412,14
76278,10.22254,44.76794,100
76279,14.58025,40.79289,15
76280,9.92683,45.92347,528
76281,10.56135,43.57387,55
76282,10.27277,45.63629,485
76283,11.38494,46.26055,782
76284,10.59079,43.36812,188
76285,11.96507,44.01481,177
76286,7.45428,45.70326,1788
76287,14.39910,42.36247,3
76288,12.87914,42.95002,777
76289,8.38668,45.77757,380
76290,12.89647,46.21626,246
76291,13.88688,42.38132,488
76292,12.78568,46.42710,509
76293,8.25970,46.04722,228
76294,8.28403,45.79783,465
76295,11.97157,43.87990,647
76296,12.84117,42.15733,551
76297,8.72901,45.73509,286
76298,11.42514,44.52307,36
76299,14.40120,42.21212,311
76300,15.15409,37.20517,33
76301,15.09256,40.96089,404
76302,10.70667,43.33559,138
76303,11.03962,44.13567,399
76304,16.22293,39.54033,87
76305,11.75943,42.12826,9
76306,16.04420,39.36933,199
76307,15.38550,41.32333,235
76308,12.03337,46.09711,411
76309,13.43806,43.31471,153
76310,12.47338,41.65502,45
76311,11.73879,44.09388,606
76312,9.45160,45.33070,82
76313,14.61071,42.14601,64
76314,10.91728,44.28795,784
76315,10.67417,43.07671,69
76316,12.89829,46.52871,1072
76317,14.65320,41.57891,656
76318,10.61930,43.31114,243
76319,10.49957,43.46503,57
76320,13.47023,45.85160,16
76321,10.08232,44.04679,32
76322,12.86911,45.99370,55
76323,13.03312,46.45702,397
76324,13.93131,42.67706,173
76325,15.25444,41.34362,451
76326,12.70519,45.87131,8
76327,13.35632,46.13731,150
76328,9.46230,46.13096,295
76329,10.74054,43.11802,87
76330,11.37474,46.62104,944
76331,10.63875,43.04679,44
76332,12.49928,41.63194,46
76333,11.00291,44.19164,312
76334,9.34670,45.59240,174
76335,9.22469,45.70863,323
76336,9.37259,45.53152,141
76337,14.04826,42.40017,209
76338,9.47117,40.39395,90
76339,8.69425,45.82428,289
76340,13.89446,42.60248,165
76341,13.17075,37.81413,253
76342,10.52998,43.57216,40
76343,13.93022,42.71959,47
76344,11.55250,45.85693,1094
76345,13.33552,37.55235,218
76346,7.34390,44.87611,355
76347,15.81020,40.97834,344
76348,14.40370,40.77557,76
76349,11.33194,44.52058,39
76350,12.19974,44.08704,62
76351,14.28901,41.04894,30
76352,8.51385,45.75691,317
76353,14.36730,41.83049,768
76354,14.74722,41.58122,466
76355,7.19387,45.70080,667
76356,10.59440,43.72810,63
76357,13.11962,46.26379,185
76358,10.33560,43.59097,4
76359,10.47335,43.71656,5
76360,10.49541,43.59685,20
76361,11.94341,44.04221,407
76362,13.98596,42.49017,84
76363,8.29289,45.59365,265
76364,10.84981,43.15130,563
76365,10.65760,44.17574,1020
76366,12.68742,45.94591,22
76367,7.45314,44.34137,633
76368,10.41664,43.74345,-1
76369,13.06212,46.02128,75
76370,14.69141,42.09640,216
76371,11.76921,44.12933,504
76372,12.51708,41.66173,66
76373,13.58642,43.35202,104
76374,14.78136,41.81431,360
76375,8.99852,44.99540,91
76376,13.38139,45.89491,25
76377,10.59534,43.89250,107
76378,9.14479,44.54348,1082
76379,12.22368,46.43142,930
76380,14.18616,42.47962,82
76381,12.89466,41.47898,15
76382,12.14288,45.04983,-2
76383,14.59401,42.06888,117
76384,10.81815,43.32823,152
76385,13.72603,45.60390,41
76386,9.45323,45.65801,242
76387,13.16894,41.40487,7
76388,14.71171,42.16196,25
76389,10.64248,43.48172,315
76390,10.66287,43.49604,97
76391,9.58748,45.88638,674
76392,15.59090,38.27047,154
76393,10.57769,43.35614,105
76394,10.59995,43.23214,58
76395,16.10647,40.76456,265
76396,14.20735,42.15901,515
76397,12.19491,43.98276,175
76398,9.23503,45.24639,79
76399,11.50281,44.20543,248
76400,12.68341,37.63186,70
76401,13.38123,45.73499,-1
76402,14.92385,41.14021,159
76403,12.23692,44.42147,2
76404,10.76206,43.47411,105
76405,12.56912,46.02810,93
76406,10.57416,43.10282,148
76407,7.01258,44.47952,1564
76408,9.81946,45.67050,228
76409,10.71675,44.31145,729
76410,10.60200,43.17281,40
76411,7.58504,44.54849,392
76412,16.78548,38.91301,16
76413,12.68660,45.63078,-5
76414,10.18379,42.78880,279
76415,13.02238,42.01053,321
76416,10.61085,44.19789,845
76417,10.60339,43.31429,155
76418,11.61329,44.13010,642
76419,13.58545,45.93382,42
76420,14.59775,42.06705,119
76421,14.71773,41.11491,330
76422,7.59302,45.74412,455
76423,9.99550,44.06487,0
76424,12.35469,41.86374,50
76425,10.32432,46.21617,1158
76426,13.29577,37.49943,135
76427,10.94809,44.21650,740
76428,11.71525,45.95207,347
76429,13.76562,42.67237,284
76430,10.81875,43.18193,203
76431,12.70218,46.10141,222
76432,12.73098,45.62241,-2
76433,12.76153,45.65643,-2
76434,11.85376,46.68741,1433
76435,8.36400,45.90502,631
76436,13.03311,46.18617,266
76437,14.88343,38.00831,1124
76438,9.31352,44.36992,36
76439,10.29610,44.77753,75
76440,10.94886,44.64770,32
76441,14.37327,41.01877,38
76442,9.72664,45.88166,977
76443,11.70312,42.85020,649
76444,12.49793,41.63148,44
76445,9.66340,45.85357,365
76446,11.20938,46.07267,424
76447,12.94616,42.04647,352
76448,8.90993,45.90778,295
76449,15.03434,40.27902,524
76450,12.75703,42.05302,250
76451,14.36696,42.25135,267
76452,12.20263,45.47061,-1
76453,13.52019,42.69307,1096
76454,12.34010,45.88779,51
76455,11.08082,44.87399,17
76456,10.59308,43.86077,17
76457,13.91600,41.85219,1693
76458,14.67378,42.08261,243
76459,10.19709,42.79231,194
76460,12.76636,37.93058,237
76461,14.83896,41.36428,740
76462,10.10191,45.53140,127
76463,7.11580,45.13368,453
76464,14.70960,41.53737,512
76465,13.94206,42.33834,358
76466,10.33585,43.58729,3
76467,12.99864,46.58460,831
76468,9.99414,44.06584,0
76469,10.35042,44.38265,609
76470,10.26592,45.93015,380
76471,8.99858,45.37152,110
76472,11.23627,43.81806,95
76473,10.37522,44.70589,117
76474,15.69770,41.07718,183
76475,14.09889,42.39048,123
76476,11.54907,45.89311,1087
76477,11.10397,44.14834,858
76478,12.76577,45.61930,-5
76479,12.86674,41.75672,339
76480,13.83968,45.62612,159
76481,11.87377,43.56566,329
76482,14.20094,42.36263,90
76483,7.48110,44.52001,489
76484,10.62824,43.14063,307
76485,12.76935,46.19256,271
76486,10.33932,46.46917,1726
76487,14.24502,40.55510,34
76488,13.83298,41.24997,5
76489,12.19691,43.99145,117
76490,10.93577,44.30536,519
76491,10.52075,43.80749,30
76492,14.70097,41.54189,544
76493,10.34375,44.78134,60
76494,10.61962,43.50742,285
76495,11.77176,45.23801,6
76496,13.59571,45.93386,41
76497,10.76721,43.68903,56
76498,14.40611,41.83945,823
76499,10.29702,44.77568,76
76500,14.30237,37.17119,107
76501,14.35536,42.29971,194
76502,10.71997,44.35942,758
76503,14.33594,41.79766,750
76504,15.42914,41.39983,194
76505,12.79316,42.03294,261
76506,13.85200,42.69748,105
76507,14.37784,42.25651,168
76508,14.34261,41.93594,433
76509,14.34774,41.81121,679
76510,10.81336,43.36336,74
76511,8.10913,45.66778,1364
76512,12.49287,44.02347,96
76513,16.53510,40.82287,441
76514,13.20595,46.41825,428
76515,7.83208,44.93302,237
76516,16.32228,41.26357,68
76517,10.33807,45.92019,978
76518,10.61852,43.18353,52
76519,10.82295,44.23230,566
76520,14.83808,41.57760,541
76521,12.76960,45.95894,30
76522,9.39362,44.76604,269
76523,12.50565,46.02857,67
76524,13.90457,42.07834,363
76525,8.93704,45.02418,77
76526,10.22829,45.95074,1026
76527,9.70502,45.25293,48
76528,13.98517,41.18772,73
76529,14.29089,42.13916,340
76530,10.69406,43.48019,112
76531,10.72401,46.62566,1016
76532,13.29427,46.13340,138
76533,10.60577,43.07259,146
76534,11.02306,44.11976,653
76535,13.96338,42.64825,63
76536,11.57961,45.03668,4
76537,11.52788,44.52144,27
76538,7.23663,45.22200,1584
