id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2026,1,19,kWh/d,104983128,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2026,1,19,kWh/d,341682323,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2026,1,19,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2026,1,19,kWh/d,1694462679,1,Provisionnal,"Distribution (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2026,1,19,kWh/d,1405362454,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitStorage2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2026,1,19,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2026,1,19,kWh/d,77074581,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2026,1,19,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2026,1,19,kWh/d,5969059,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2026-01-19T00:00:00+00:002026-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-19 06:00","2026-01-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2026,1,19,kWh/d,956139,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2026,1,20,kWh/d,451874007,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryProduction2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2026,1,20,kWh/d,81854102,1,Provisionnal,"IT - Indigenous Production","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryStorage2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2026,1,20,kWh/d,1275964716,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2026,1,20,kWh/d,894950880,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2026,1,20,kWh/d,201125068,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2026,1,20,kWh/d,389687973,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2026,1,20,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2026,1,20,kWh/d,1796560036,1,Provisionnal,"Distribution (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2026,1,20,kWh/d,1462555934,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitStorage2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2026,1,20,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2026,1,20,kWh/d,82403283,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2026,1,20,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2026,1,20,kWh/d,6426598,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2026-01-20T00:00:00+00:002026-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-20 06:00","2026-01-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2026,1,20,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2026,1,21,kWh/d,647409611,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryProduction2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2026,1,21,kWh/d,82086702,1,Provisionnal,"IT - Indigenous Production","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryStorage2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2026,1,21,kWh/d,1291304187,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2026,1,21,kWh/d,885377124,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2026,1,21,kWh/d,189722878,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2026,1,21,kWh/d,371122770,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2026,1,21,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2026,1,21,kWh/d,1856973834,1,Provisionnal,"Distribution (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2026,1,21,kWh/d,1583805302,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitStorage2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2026,1,21,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2026,1,21,kWh/d,85973880,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2026,1,21,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2026,1,21,kWh/d,6860332,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2026-01-21T00:00:00+00:002026-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-21 06:00","2026-01-22 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2026,1,21,kWh/d,941689,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2026,1,22,kWh/d,758168286,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryProduction2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2026,1,22,kWh/d,83494925,1,Provisionnal,"IT - Indigenous Production","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryStorage2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2026,1,22,kWh/d,1234243241,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2026,1,22,kWh/d,911082352,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2026,1,22,kWh/d,140966484,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2026,1,22,kWh/d,399679013,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2026,1,22,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2026,1,22,kWh/d,1867749464,1,Provisionnal,"Distribution (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2026,1,22,kWh/d,1674727253,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitStorage2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2026,1,22,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2026,1,22,kWh/d,86976718,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2026,1,22,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2026-03-23 17:41"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2026-01-22T00:00:00+00:002026-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2026-01-22 06:00","2026-01-23 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2026,1,22,kWh/d,6795047,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2026-03-23 17:41"
