id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2025,4,17,kWh/d,282190798,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryProduction2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2025,4,17,kWh/d,95515449,1,Provisionnal,"IT - Indigenous Production","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryStorage2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2025,4,17,kWh/d,9816998,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2025,4,17,kWh/d,961096613,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2025,4,17,kWh/d,113129190,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2025,4,17,kWh/d,364530952,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2025,4,17,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2025,4,17,kWh/d,697564220,1,Provisionnal,"Distribution (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2025,4,17,kWh/d,843424350,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitStorage2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2025,4,17,kWh/d,318197553,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2025,4,17,kWh/d,39434373,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2025,4,17,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2025,4,17,kWh/d,3196839,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2025,4,17,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2025,4,18,kWh/d,429920468,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryProduction2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2025,4,18,kWh/d,95386838,1,Provisionnal,"IT - Indigenous Production","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryStorage2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2025,4,18,kWh/d,9176115,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2025,4,18,kWh/d,927252236,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2025,4,18,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2025,4,18,kWh/d,297128912,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2025,4,18,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2025,4,18,kWh/d,629398782,1,Provisionnal,"Distribution (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2025,4,18,kWh/d,669275093,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitStorage2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2025,4,18,kWh/d,343746617,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2025,4,18,kWh/d,35004626,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2025,4,18,kWh/d,58402177,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2025,4,18,kWh/d,2684753,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2025,4,18,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2025,4,19,kWh/d,616622360,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryProduction2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2025,4,19,kWh/d,96080459,1,Provisionnal,"IT - Indigenous Production","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryStorage2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2025,4,19,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2025,4,19,kWh/d,917837649,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2025,4,19,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2025,4,19,kWh/d,238506032,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2025,4,19,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2025,4,19,kWh/d,523518812,1,Provisionnal,"Distribution (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2025,4,19,kWh/d,506126167,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitStorage2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2025,4,19,kWh/d,623328946,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2025,4,19,kWh/d,27240383,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2025,4,19,kWh/d,89479685,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2025,4,19,kWh/d,2887403,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2025,4,19,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2025,4,20,kWh/d,685770202,5,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|PANIGAGLIA TERMINAL|PIOMBINO TERMINAL|RAVENNA TERMINAL","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryProduction2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2025,4,20,kWh/d,96190210,1,Provisionnal,"IT - Indigenous Production","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryStorage2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2025,4,20,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Stogit Adriatica|UGS - IT - Snam Rete Gas/STOGIT","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2025,4,20,kWh/d,908214724,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2025,4,20,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2025,4,20,kWh/d,240868558,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2025,4,20,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2025,4,20,kWh/d,465272827,1,Provisionnal,"Distribution (IT)","2025-06-12 15:38"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2025,4,20,kWh/d,442710968,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-06-12 15:38"
