country,year,iso_code,population,gdp,metric,value
Italy,1861,ITA,26192723.0,67144942000.0,co2_per_gdp,0.01
Italy,1862,ITA,26361247.0,69594325376.0,co2_per_gdp,0.018
Italy,1863,ITA,26532332.0,71530733393.0,co2_per_gdp,0.015
Italy,1864,ITA,26704525.0,70843465215.0,co2_per_gdp,0.023
Italy,1865,ITA,26877835.0,75131474244.0,co2_per_gdp,0.017
Italy,1866,ITA,27052267.0,70545900960.0,co2_per_gdp,0.021
Italy,1867,ITA,27227831.0,71578660168.0,co2_per_gdp,0.021
Italy,1868,ITA,27404532.0,72236109948.0,co2_per_gdp,0.023
Italy,1869,ITA,27576990.0,74622305990.0,co2_per_gdp,0.025
Italy,1870,ITA,27745148.0,78821544292.0,co2_per_gdp,0.034
Italy,1871,ITA,27908950.0,78888463848.0,co2_per_gdp,0.029
Italy,1872,ITA,28068339.0,73208169000.0,co2_per_gdp,0.041
Italy,1873,ITA,28223256.0,73266847000.0,co2_per_gdp,0.038
Italy,1874,ITA,28379027.0,77391075000.0,co2_per_gdp,0.039
Italy,1875,ITA,28535657.0,78074010000.0,co2_per_gdp,0.039
Italy,1876,ITA,28693149.0,76764094000.0,co2_per_gdp,0.054
Italy,1877,ITA,28851509.0,77841426000.0,co2_per_gdp,0.049
Italy,1878,ITA,29010741.0,80296740000.0,co2_per_gdp,0.047
Italy,1879,ITA,29178818.0,81007025000.0,co2_per_gdp,0.054
Italy,1880,ITA,29355842.0,82577064000.0,co2_per_gdp,0.061
Italy,1881,ITA,29541914.0,85455360000.0,co2_per_gdp,0.07
Italy,1882,ITA,29737139.0,87152670000.0,co2_per_gdp,0.072
Italy,1883,ITA,29941621.0,88592446000.0,co2_per_gdp,0.075
Italy,1884,ITA,30147508.0,88000668000.0,co2_per_gdp,0.084
Italy,1885,ITA,30354809.0,90124004000.0,co2_per_gdp,0.093
Italy,1886,ITA,30563534.0,92725285000.0,co2_per_gdp,0.09
Italy,1887,ITA,30773692.0,95661969000.0,co2_per_gdp,0.106
Italy,1888,ITA,30985293.0,95759795000.0,co2_per_gdp,0.114
Italy,1889,ITA,31191675.0,93491428000.0,co2_per_gdp,0.12
Italy,1890,ITA,31392763.0,94281748000.0,co2_per_gdp,0.129
Italy,1891,ITA,31588484.0,96122488000.0,co2_per_gdp,0.114
Italy,1892,ITA,31778763.0,96818547000.0,co2_per_gdp,0.112
Italy,1893,ITA,31963526.0,98976392000.0,co2_per_gdp,0.106
Italy,1894,ITA,32149360.0,100172553000.0,co2_per_gdp,0.13
Italy,1895,ITA,32336274.0,101564723000.0,co2_per_gdp,0.118
Italy,1896,ITA,32524272.0,103617039000.0,co2_per_gdp,0.11
Italy,1897,ITA,32713362.0,104460324000.0,co2_per_gdp,0.114
Italy,1898,ITA,32903549.0,104681325000.0,co2_per_gdp,0.118
Italy,1899,ITA,33109815.0,106488660000.0,co2_per_gdp,0.128
Italy,1900,ITA,33332371.0,109905408000.0,co2_per_gdp,0.127
Italy,1901,ITA,33571430.0,112370009000.0,co2_per_gdp,0.12
Italy,1902,ITA,33827207.0,115173586000.0,co2_per_gdp,0.13
Italy,1903,ITA,34099919.0,117151272000.0,co2_per_gdp,0.131
Italy,1904,ITA,34374827.0,120148615000.0,co2_per_gdp,0.135
Italy,1905,ITA,34651950.0,123658852000.0,co2_per_gdp,0.144
Italy,1906,ITA,34931305.0,128904644000.0,co2_per_gdp,0.164
Italy,1907,ITA,35212911.0,132267304000.0,co2_per_gdp,0.172
Italy,1908,ITA,35496784.0,136236705000.0,co2_per_gdp,0.171
Italy,1909,ITA,35739219.0,138550938000.0,co2_per_gdp,0.186
Italy,1910,ITA,35939804.0,140034188000.0,co2_per_gdp,0.184
Italy,1911,ITA,36098124.0,142868790000.0,co2_per_gdp,0.186
Italy,1912,ITA,36213760.0,143956250000.0,co2_per_gdp,0.193
Italy,1913,ITA,36286291.0,151115136000.0,co2_per_gdp,0.198
Italy,1914,ITA,36358965.0,143912210000.0,co2_per_gdp,0.189
Italy,1915,ITA,36431783.0,138330444000.0,co2_per_gdp,0.172
Italy,1916,ITA,36504744.0,150355764000.0,co2_per_gdp,0.156
Italy,1917,ITA,36577850.0,150214855000.0,co2_per_gdp,0.107
Italy,1918,ITA,36659635.0,144677120000.0,co2_per_gdp,0.131
Italy,1919,ITA,36789373.0,137862250000.0,co2_per_gdp,0.135
Italy,1920,ITA,36967588.0,141701022000.0,co2_per_gdp,0.126
Italy,1921,ITA,37194808.0,137949060000.0,co2_per_gdp,0.159
Italy,1922,ITA,37471567.0,149601808000.0,co2_per_gdp,0.172
Italy,1923,ITA,37798403.0,163378080000.0,co2_per_gdp,0.164
Italy,1924,ITA,38128090.0,167814440000.0,co2_per_gdp,0.192
Italy,1925,ITA,38460652.0,179375700000.0,co2_per_gdp,0.173
Italy,1926,ITA,38796116.0,180761152000.0,co2_per_gdp,0.198
Italy,1927,ITA,39134505.0,177482992000.0,co2_per_gdp,0.228
Italy,1928,ITA,39475845.0,188592898000.0,co2_per_gdp,0.202
Italy,1929,ITA,39817412.0,197852941000.0,co2_per_gdp,0.223
Italy,1930,ITA,40159184.0,188903121000.0,co2_per_gdp,0.209
Italy,1931,ITA,40501139.0,186657016000.0,co2_per_gdp,0.183
Italy,1932,ITA,40843255.0,190665462000.0,co2_per_gdp,0.147
Italy,1933,ITA,41185511.0,188473042000.0,co2_per_gdp,0.162
Italy,1934,ITA,41530635.0,187987338000.0,co2_per_gdp,0.211
Italy,1935,ITA,41878651.0,198143430000.0,co2_per_gdp,0.229
Italy,1936,ITA,42229584.0,191135250000.0,co2_per_gdp,0.167
Italy,1937,ITA,42583457.0,210128772000.0,co2_per_gdp,0.215
Italy,1938,ITA,42940295.0,216270039000.0,co2_per_gdp,0.208
Italy,1939,ITA,43279914.0,230115790000.0,co2_per_gdp,0.2
Italy,1940,ITA,43602046.0,226094759000.0,co2_per_gdp,0.217
Italy,1941,ITA,43906421.0,222193778000.0,co2_per_gdp,0.193
Italy,1942,ITA,44192767.0,209763644000.0,co2_per_gdp,0.2
Italy,1943,ITA,44460808.0,177590787000.0,co2_per_gdp,0.04
Italy,1944,ITA,44730474.0,143206980000.0,co2_per_gdp,0.025
Italy,1945,ITA,45001776.0,128646302000.0,co2_per_gdp,0.034
Italy,1946,ITA,45274723.0,173983625000.0,co2_per_gdp,0.127
Italy,1947,ITA,45549326.0,207087920000.0,co2_per_gdp,0.178
Italy,1948,ITA,45825595.0,223278134000.0,co2_per_gdp,0.159
Italy,1949,ITA,46106450.0,242450804000.0,co2_per_gdp,0.164
Italy,1950,ITA,46391674.0,262940110000.0,co2_per_gdp,0.158
Italy,1951,ITA,46751901.0,282516444000.0,co2_per_gdp,0.173
Italy,1952,ITA,47018177.0,303680086000.0,co2_per_gdp,0.167
Italy,1953,ITA,47410885.0,325628030000.0,co2_per_gdp,0.172
Italy,1954,ITA,47832233.0,342536508000.0,co2_per_gdp,0.19
Italy,1955,ITA,48130817.0,362461749000.0,co2_per_gdp,0.202
Italy,1956,ITA,48401948.0,378893145000.0,co2_per_gdp,0.22
Italy,1957,ITA,48657025.0,401226756000.0,co2_per_gdp,0.217
Italy,1958,ITA,48927096.0,422722944000.0,co2_per_gdp,0.207
Italy,1959,ITA,49219450.0,449036152000.0,co2_per_gdp,0.21
Italy,1960,ITA,49514555.0,473363382734.0,co2_per_gdp,0.231
Italy,1961,ITA,49815254.0,513214657664.0,co2_per_gdp,0.242
Italy,1962,ITA,50170591.0,553275693898.0,co2_per_gdp,0.264
Italy,1963,ITA,50570978.0,592671529843.0,co2_per_gdp,0.278
Italy,1964,ITA,51019579.0,615796777476.0,co2_per_gdp,0.285
Italy,1965,ITA,51480733.0,629615787023.0,co2_per_gdp,0.301
Italy,1966,ITA,51919068.0,662465744179.0,co2_per_gdp,0.323
Italy,1967,ITA,52338335.0,709741860656.0,co2_per_gdp,0.33
Italy,1968,ITA,52712156.0,768994548476.0,co2_per_gdp,0.324
Italy,1969,ITA,53060141.0,812977616000.0,co2_per_gdp,0.332
Italy,1970,ITA,53390231.0,831317785406.0,co2_per_gdp,0.357
Italy,1971,ITA,53707794.0,846968256500.0,co2_per_gdp,0.367
Italy,1972,ITA,54067562.0,871751794687.0,co2_per_gdp,0.377
Italy,1973,ITA,54450571.0,928806501562.0,co2_per_gdp,0.38
Italy,1974,ITA,54821114.0,972368721304.0,co2_per_gdp,0.368
Italy,1975,ITA,55166046.0,951557550058.0,co2_per_gdp,0.358
Italy,1976,ITA,55459415.0,1013301897480.0,co2_per_gdp,0.361
Italy,1977,ITA,55714552.0,1042645918097.0,co2_per_gdp,0.34
Italy,1978,ITA,55938969.0,1081497979335.0,co2_per_gdp,0.343
Italy,1979,ITA,56132382.0,1142855339257.0,co2_per_gdp,0.337
Italy,1980,ITA,56412086.0,1183161666878.0,co2_per_gdp,0.327
Italy,1981,ITA,56646752.0,1188868855925.0,co2_per_gdp,0.316
Italy,1982,ITA,56719178.0,1194202254410.0,co2_per_gdp,0.307
Italy,1983,ITA,56766114.0,1208770101503.0,co2_per_gdp,0.297
Italy,1984,ITA,56810355.0,1239849227203.0,co2_per_gdp,0.294
Italy,1985,ITA,56855499.0,1274693666324.0,co2_per_gdp,0.289
Italy,1986,ITA,56875982.0,1310891922914.0,co2_per_gdp,0.277
Italy,1987,ITA,56891919.0,1351528447250.0,co2_per_gdp,0.281
Italy,1988,ITA,56928748.0,1403770038566.0,co2_per_gdp,0.275
Italy,1989,ITA,56976750.0,1444197021007.0,co2_per_gdp,0.28
Italy,1990,ITA,57031457.0,1475485283347.0,co2_per_gdp,0.297
Italy,1991,ITA,57075394.0,1509175668697.0,co2_per_gdp,0.29
Italy,1992,ITA,57124993.0,1531924051790.0,co2_per_gdp,0.286
Italy,1993,ITA,57170762.0,1529550155063.0,co2_per_gdp,0.281
Italy,1994,ITA,57420136.0,1573414707872.0,co2_per_gdp,0.27
Italy,1995,ITA,57403342.0,1630199200435.0,co2_per_gdp,0.275
Italy,1996,ITA,57162098.0,1662793011167.0,co2_per_gdp,0.266
Italy,1997,ITA,57189272.0,1705188033729.0,co2_per_gdp,0.263
Italy,1998,ITA,57215190.0,1744897501196.0,co2_per_gdp,0.264
Italy,1999,ITA,57240796.0,1784529161518.0,co2_per_gdp,0.261
Italy,2000,ITA,57272200.0,1863751547560.0,co2_per_gdp,0.252
Italy,2001,ITA,57305760.0,1910272015654.0,co2_per_gdp,0.246
Italy,2002,ITA,57420636.0,1929301903714.0,co2_per_gdp,0.247
Italy,2003,ITA,57739697.0,1947667703883.0,co2_per_gdp,0.254
Italy,2004,ITA,58176736.0,1994293720592.0,co2_per_gdp,0.251
Italy,2005,ITA,58519696.0,2029243417217.0,co2_per_gdp,0.247
Italy,2006,ITA,58754434.0,2086553648584.0,co2_per_gdp,0.238
Italy,2007,ITA,59108723.0,2134371774096.0,co2_per_gdp,0.229
Italy,2008,ITA,59561687.0,2129113318512.0,co2_per_gdp,0.225
Italy,2009,ITA,59904016.0,2029023036275.0,co2_per_gdp,0.209
Italy,2010,ITA,60164212.0,2080545936781.0,co2_per_gdp,0.209
Italy,2011,ITA,60367882.0,2110883320816.0,co2_per_gdp,0.201
Italy,2012,ITA,60531522.0,2047959835066.0,co2_per_gdp,0.197
Italy,2013,ITA,60653864.0,2010255414011.0,co2_per_gdp,0.184
Italy,2014,ITA,60664169.0,2010164047423.0,co2_per_gdp,0.174
Italy,2015,ITA,60575314.0,2025809415322.0,co2_per_gdp,0.178
Italy,2016,ITA,60478103.0,2052012434345.0,co2_per_gdp,0.175
Italy,2017,ITA,60390317.0,2086237040647.0,co2_per_gdp,0.169
Italy,2018,ITA,60277496.0,2105551772855.0,co2_per_gdp,0.166
Italy,2019,ITA,60130136.0,2115725732767.0,co2_per_gdp,0.161
Italy,2020,ITA,59912763.0,1925751927111.0,co2_per_gdp,0.157
Italy,2021,ITA,59729353.0,2060299944789.0,co2_per_gdp,0.163
Italy,2022,ITA,59619106.0,2136009300257.0,co2_per_gdp,0.159
Italy,1965,ITA,51480733.0,629615787023.0,co2_per_unit_energy,204.147
Italy,1966,ITA,51919068.0,662465744179.0,co2_per_unit_energy,212.235
Italy,1967,ITA,52338335.0,709741860656.0,co2_per_unit_energy,214.426
Italy,1968,ITA,52712156.0,768994548476.0,co2_per_unit_energy,211.178
Italy,1969,ITA,53060141.0,812977616000.0,co2_per_unit_energy,212.337
Italy,1970,ITA,53390231.0,831317785406.0,co2_per_unit_energy,211.379
Italy,1971,ITA,53707794.0,846968256500.0,co2_per_unit_energy,210.709
Italy,1972,ITA,54067562.0,871751794687.0,co2_per_unit_energy,212.02
Italy,1973,ITA,54450571.0,928806501562.0,co2_per_unit_energy,218.685
Italy,1974,ITA,54821114.0,972368721304.0,co2_per_unit_energy,221.787
Italy,1975,ITA,55166046.0,951557550058.0,co2_per_unit_energy,215.674
Italy,1976,ITA,55459415.0,1013301897480.0,co2_per_unit_energy,219.185
Italy,1977,ITA,55714552.0,1042645918097.0,co2_per_unit_energy,211.676
Italy,1978,ITA,55938969.0,1081497979335.0,co2_per_unit_energy,216.422
Italy,1979,ITA,56132382.0,1142855339257.0,co2_per_unit_energy,217.763
Italy,1980,ITA,56412086.0,1183161666878.0,co2_per_unit_energy,224.178
Italy,1981,ITA,56646752.0,1188868855925.0,co2_per_unit_energy,222.388
Italy,1982,ITA,56719178.0,1194202254410.0,co2_per_unit_energy,221.803
Italy,1983,ITA,56766114.0,1208770101503.0,co2_per_unit_energy,221.33
Italy,1984,ITA,56810355.0,1239849227203.0,co2_per_unit_energy,221.705
Italy,1985,ITA,56855499.0,1274693666324.0,co2_per_unit_energy,225.451
Italy,1986,ITA,56875982.0,1310891922914.0,co2_per_unit_energy,216.054
Italy,1987,ITA,56891919.0,1351528447250.0,co2_per_unit_energy,219.574
Italy,1988,ITA,56928748.0,1403770038566.0,co2_per_unit_energy,217.598
Italy,1989,ITA,56976750.0,1444197021007.0,co2_per_unit_energy,221.783
Italy,1990,ITA,57031457.0,1475485283347.0,co2_per_unit_energy,203.607
Italy,1991,ITA,57075394.0,1509175668697.0,co2_per_unit_energy,209.374
Italy,1992,ITA,57124993.0,1531924051790.0,co2_per_unit_energy,208.435
Italy,1993,ITA,57170762.0,1529550155063.0,co2_per_unit_energy,207.973
Italy,1994,ITA,57420136.0,1573414707872.0,co2_per_unit_energy,205.654
Italy,1995,ITA,57403342.0,1630199200435.0,co2_per_unit_energy,206.967
Italy,1996,ITA,57162098.0,1662793011167.0,co2_per_unit_energy,203.48
Italy,1997,ITA,57189272.0,1705188033729.0,co2_per_unit_energy,204.114
Italy,1998,ITA,57215190.0,1744897501196.0,co2_per_unit_energy,209.27
Italy,1999,ITA,57240796.0,1784529161518.0,co2_per_unit_energy,210.172
Italy,2000,ITA,57272200.0,1863751547560.0,co2_per_unit_energy,223.61
Italy,2001,ITA,57305760.0,1910272015654.0,co2_per_unit_energy,224.013
Italy,2002,ITA,57420636.0,1929301903714.0,co2_per_unit_energy,227.047
Italy,2003,ITA,57739697.0,1947667703883.0,co2_per_unit_energy,228.148
Italy,2004,ITA,58176736.0,1994293720592.0,co2_per_unit_energy,225.063
Italy,2005,ITA,58519696.0,2029243417217.0,co2_per_unit_energy,225.543
Italy,2006,ITA,58754434.0,2086553648584.0,co2_per_unit_energy,223.27
Italy,2007,ITA,59108723.0,2134371774096.0,co2_per_unit_energy,225.163
Italy,2008,ITA,59561687.0,2129113318512.0,co2_per_unit_energy,222.377
Italy,2009,ITA,59904016.0,2029023036275.0,co2_per_unit_energy,212.568
Italy,2010,ITA,60164212.0,2080545936781.0,co2_per_unit_energy,211.258
Italy,2011,ITA,60367882.0,2110883320816.0,co2_per_unit_energy,209.809
Italy,2012,ITA,60531522.0,2047959835066.0,co2_per_unit_energy,205.841
Italy,2013,ITA,60653864.0,2010255414011.0,co2_per_unit_energy,198.308
Italy,2014,ITA,60664169.0,2010164047423.0,co2_per_unit_energy,192.361
Italy,2015,ITA,60575314.0,2025809415322.0,co2_per_unit_energy,196.492
Italy,2016,ITA,60478103.0,2052012434345.0,co2_per_unit_energy,195.217
Italy,2017,ITA,60390317.0,2086237040647.0,co2_per_unit_energy,190.875
Italy,2018,ITA,60277496.0,2105551772855.0,co2_per_unit_energy,187.682
Italy,2019,ITA,60130136.0,2115725732767.0,co2_per_unit_energy,184.591
Italy,2020,ITA,59912763.0,1925751927111.0,co2_per_unit_energy,181.914
Italy,2021,ITA,59729353.0,2060299944789.0,co2_per_unit_energy,188.181
Italy,2022,ITA,59619106.0,2136009300257.0,co2_per_unit_energy,193.746
Italy,2023,ITA,59499452.0,,co2_per_unit_energy,185.815
Italy,2024,ITA,59342870.0,,co2_per_unit_energy,177.994
Italy,1860,ITA,26026734.0,66205860775.0,coal_co2,0.029
Italy,1861,ITA,26192723.0,67144942000.0,coal_co2,0.671
Italy,1862,ITA,26361247.0,69594325376.0,coal_co2,1.227
Italy,1863,ITA,26532332.0,71530733393.0,coal_co2,1.07
Italy,1864,ITA,26704525.0,70843465215.0,coal_co2,1.601
Italy,1865,ITA,26877835.0,75131474244.0,coal_co2,1.246
Italy,1866,ITA,27052267.0,70545900960.0,coal_co2,1.44
Italy,1867,ITA,27227831.0,71578660168.0,coal_co2,1.411
Italy,1868,ITA,27404532.0,72236109948.0,coal_co2,1.59
Italy,1869,ITA,27576990.0,74622305990.0,coal_co2,1.781
Italy,1870,ITA,27745148.0,78821544292.0,coal_co2,2.557
Italy,1871,ITA,27908950.0,78888463848.0,coal_co2,2.176
Italy,1872,ITA,28068339.0,73208169000.0,coal_co2,2.847
Italy,1873,ITA,28223256.0,73266847000.0,coal_co2,2.664
Italy,1874,ITA,28379027.0,77391075000.0,coal_co2,2.862
Italy,1875,ITA,28535657.0,78074010000.0,coal_co2,2.928
Italy,1876,ITA,28693149.0,76764094000.0,coal_co2,3.972
Italy,1877,ITA,28851509.0,77841426000.0,coal_co2,3.649
Italy,1878,ITA,29010741.0,80296740000.0,coal_co2,3.638
Italy,1879,ITA,29178818.0,81007025000.0,coal_co2,4.177
Italy,1880,ITA,29355842.0,82577064000.0,coal_co2,4.888
Italy,1881,ITA,29541914.0,85455360000.0,coal_co2,5.774
Italy,1882,ITA,29737139.0,87152670000.0,coal_co2,6.086
Italy,1883,ITA,29941621.0,88592446000.0,coal_co2,6.449
Italy,1884,ITA,30147508.0,88000668000.0,coal_co2,7.134
Italy,1885,ITA,30354809.0,90124004000.0,coal_co2,8.09
Italy,1886,ITA,30563534.0,92725285000.0,coal_co2,8.108
Italy,1887,ITA,30773692.0,95661969000.0,coal_co2,9.915
Italy,1888,ITA,30985293.0,95759795000.0,coal_co2,10.681
Italy,1889,ITA,31191675.0,93491428000.0,coal_co2,11.04
Italy,1890,ITA,31392763.0,94281748000.0,coal_co2,11.989
Italy,1891,ITA,31588484.0,96122488000.0,coal_co2,10.732
Italy,1892,ITA,31778763.0,96818547000.0,coal_co2,10.622
Italy,1893,ITA,31963526.0,98976392000.0,coal_co2,10.234
Italy,1894,ITA,32149360.0,100172553000.0,coal_co2,12.776
Italy,1895,ITA,32336274.0,101564723000.0,coal_co2,11.754
Italy,1896,ITA,32524272.0,103617039000.0,coal_co2,11.12
Italy,1897,ITA,32713362.0,104460324000.0,coal_co2,11.633
Italy,1898,ITA,32903549.0,104681325000.0,coal_co2,12.124
Italy,1899,ITA,33109815.0,106488660000.0,coal_co2,13.322
Italy,1900,ITA,33332371.0,109905408000.0,coal_co2,13.637
Italy,1901,ITA,33571430.0,112370009000.0,coal_co2,13.304
Italy,1902,ITA,33827207.0,115173586000.0,coal_co2,14.792
Italy,1903,ITA,34099919.0,117151272000.0,coal_co2,15.096
Italy,1904,ITA,34374827.0,120148615000.0,coal_co2,15.96
Italy,1905,ITA,34651950.0,123658852000.0,coal_co2,17.617
Italy,1906,ITA,34931305.0,128904644000.0,coal_co2,20.859
Italy,1907,ITA,35212911.0,132267304000.0,coal_co2,22.534
Italy,1908,ITA,35496784.0,136236705000.0,coal_co2,22.951
Italy,1909,ITA,35739219.0,138550938000.0,coal_co2,25.359
Italy,1910,ITA,35939804.0,140034188000.0,coal_co2,25.395
Italy,1911,ITA,36098124.0,142868790000.0,coal_co2,26.055
Italy,1912,ITA,36213760.0,143956250000.0,coal_co2,27.385
Italy,1913,ITA,36286291.0,151115136000.0,coal_co2,29.473
Italy,1914,ITA,36358965.0,143912210000.0,coal_co2,26.714
Italy,1915,ITA,36431783.0,138330444000.0,coal_co2,23.23
Italy,1916,ITA,36504744.0,150355764000.0,coal_co2,22.816
Italy,1917,ITA,36577850.0,150214855000.0,coal_co2,15.381
Italy,1918,ITA,36659635.0,144677120000.0,coal_co2,18.074
Italy,1919,ITA,36789373.0,137862250000.0,coal_co2,17.84
Italy,1920,ITA,36967588.0,141701022000.0,coal_co2,17.082
Italy,1921,ITA,37194808.0,137949060000.0,coal_co2,21.229
Italy,1922,ITA,37471567.0,149601808000.0,coal_co2,24.783
Italy,1923,ITA,37798403.0,163378080000.0,coal_co2,25.728
Italy,1924,ITA,38128090.0,167814440000.0,coal_co2,31.001
Italy,1925,ITA,38460652.0,179375700000.0,coal_co2,29.62
Italy,1926,ITA,38796116.0,180761152000.0,coal_co2,34.387
Italy,1927,ITA,39134505.0,177482992000.0,coal_co2,38.707
Italy,1928,ITA,39475845.0,188592898000.0,coal_co2,34.738
Italy,1929,ITA,39817412.0,197852941000.0,coal_co2,40.124
Italy,1930,ITA,40159184.0,188903121000.0,coal_co2,35.522
Italy,1931,ITA,40501139.0,186657016000.0,coal_co2,30.43
Italy,1932,ITA,40843255.0,190665462000.0,coal_co2,24.347
Italy,1933,ITA,41185511.0,188473042000.0,coal_co2,26.644
Italy,1934,ITA,41530635.0,187987338000.0,coal_co2,35.336
Italy,1935,ITA,41878651.0,198143430000.0,coal_co2,40.637
Italy,1936,ITA,42229584.0,191135250000.0,coal_co2,27.905
Italy,1937,ITA,42583457.0,210128772000.0,coal_co2,38.728
Italy,1938,ITA,42940295.0,216270039000.0,coal_co2,37.472
Italy,1939,ITA,43279914.0,230115790000.0,coal_co2,37.292
Italy,1940,ITA,43602046.0,226094759000.0,coal_co2,42.704
Italy,1941,ITA,43906421.0,222193778000.0,coal_co2,40.34
Italy,1942,ITA,44192767.0,209763644000.0,coal_co2,39.029
Italy,1943,ITA,44460808.0,177590787000.0,coal_co2,6.138
Italy,1944,ITA,44730474.0,143206980000.0,coal_co2,2.804
Italy,1945,ITA,45001776.0,128646302000.0,coal_co2,3.696
Italy,1946,ITA,45274723.0,173983625000.0,coal_co2,19.928
Italy,1947,ITA,45549326.0,207087920000.0,coal_co2,29.749
Italy,1948,ITA,45825595.0,223278134000.0,coal_co2,26.323
Italy,1949,ITA,46106450.0,242450804000.0,coal_co2,27.545
Italy,1950,ITA,46391674.0,262940110000.0,coal_co2,24.572
Italy,1951,ITA,46751901.0,282516444000.0,coal_co2,27.661
Italy,1952,ITA,47018177.0,303680086000.0,coal_co2,26.025
Italy,1953,ITA,47410885.0,325628030000.0,coal_co2,26.839
Italy,1954,ITA,47832233.0,342536508000.0,coal_co2,27.967
Italy,1955,ITA,48130817.0,362461749000.0,coal_co2,28.998
Italy,1956,ITA,48401948.0,378893145000.0,coal_co2,30.983
Italy,1957,ITA,48657025.0,401226756000.0,coal_co2,29.891
Italy,1958,ITA,48927096.0,422722944000.0,coal_co2,27.007
Italy,1959,ITA,49219450.0,449036152000.0,coal_co2,26.022
Italy,1960,ITA,49514555.0,473363382734.0,coal_co2,27.898
Italy,1961,ITA,49815254.0,513214657664.0,coal_co2,30.188
Italy,1962,ITA,50170591.0,553275693898.0,coal_co2,31.891
Italy,1963,ITA,50570978.0,592671529843.0,coal_co2,32.763
Italy,1964,ITA,51019579.0,615796777476.0,coal_co2,27.806
Italy,1965,ITA,51480733.0,629615787023.0,coal_co2,30.55
Italy,1966,ITA,51919068.0,662465744179.0,coal_co2,31.689
Italy,1967,ITA,52338335.0,709741860656.0,coal_co2,35.199
Italy,1968,ITA,52712156.0,768994548476.0,coal_co2,32.767
Italy,1969,ITA,53060141.0,812977616000.0,coal_co2,32.921
Italy,1970,ITA,53390231.0,831317785406.0,coal_co2,32.895
Italy,1971,ITA,53707794.0,846968256500.0,coal_co2,30.719
Italy,1972,ITA,54067562.0,871751794687.0,coal_co2,29.129
Italy,1973,ITA,54450571.0,928806501562.0,coal_co2,29.422
Italy,1974,ITA,54821114.0,972368721304.0,coal_co2,31.683
Italy,1975,ITA,55166046.0,951557550058.0,coal_co2,30.609
Italy,1976,ITA,55459415.0,1013301897480.0,coal_co2,30.964
Italy,1977,ITA,55714552.0,1042645918097.0,coal_co2,31.371
Italy,1978,ITA,55938969.0,1081497979335.0,coal_co2,35.544
Italy,1979,ITA,56132382.0,1142855339257.0,coal_co2,40.132
Italy,1980,ITA,56412086.0,1183161666878.0,coal_co2,44.917
Italy,1981,ITA,56646752.0,1188868855925.0,coal_co2,47.775
Italy,1982,ITA,56719178.0,1194202254410.0,coal_co2,49.849
Italy,1983,ITA,56766114.0,1208770101503.0,coal_co2,44.481
Italy,1984,ITA,56810355.0,1239849227203.0,coal_co2,54.663
Italy,1985,ITA,56855499.0,1274693666324.0,coal_co2,59.401
Italy,1986,ITA,56875982.0,1310891922914.0,coal_co2,53.285
Italy,1987,ITA,56891919.0,1351528447250.0,coal_co2,55.627
Italy,1988,ITA,56928748.0,1403770038566.0,coal_co2,52.692
Italy,1989,ITA,56976750.0,1444197021007.0,coal_co2,52.157
Italy,1990,ITA,57031457.0,1475485283347.0,coal_co2,69.58
Italy,1991,ITA,57075394.0,1509175668697.0,coal_co2,65.966
Italy,1992,ITA,57124993.0,1531924051790.0,coal_co2,58.065
Italy,1993,ITA,57170762.0,1529550155063.0,coal_co2,52.079
Italy,1994,ITA,57420136.0,1573414707872.0,coal_co2,54.772
Italy,1995,ITA,57403342.0,1630199200435.0,coal_co2,58.417
Italy,1996,ITA,57162098.0,1662793011167.0,coal_co2,53.524
Italy,1997,ITA,57189272.0,1705188033729.0,coal_co2,54.146
Italy,1998,ITA,57215190.0,1744897501196.0,coal_co2,54.867
Italy,1999,ITA,57240796.0,1784529161518.0,coal_co2,53.94
Italy,2000,ITA,57272200.0,1863751547560.0,coal_co2,56.032
Italy,2001,ITA,57305760.0,1910272015654.0,coal_co2,59.024
Italy,2002,ITA,57420636.0,1929301903714.0,coal_co2,60.016
Italy,2003,ITA,57739697.0,1947667703883.0,coal_co2,65.126
Italy,2004,ITA,58176736.0,1994293720592.0,coal_co2,72.217
Italy,2005,ITA,58519696.0,2029243417217.0,coal_co2,71.265
Italy,2006,ITA,58754434.0,2086553648584.0,coal_co2,70.787
Italy,2007,ITA,59108723.0,2134371774096.0,coal_co2,70.675
Italy,2008,ITA,59561687.0,2129113318512.0,coal_co2,68.139
Italy,2009,ITA,59904016.0,2029023036275.0,coal_co2,52.388
Italy,2010,ITA,60164212.0,2080545936781.0,coal_co2,58.218
Italy,2011,ITA,60367882.0,2110883320816.0,coal_co2,65.439
Italy,2012,ITA,60531522.0,2047959835066.0,coal_co2,66.959
Italy,2013,ITA,60653864.0,2010255414011.0,coal_co2,57.782
Italy,2014,ITA,60664169.0,2010164047423.0,coal_co2,55.837
Italy,2015,ITA,60575314.0,2025809415322.0,coal_co2,53.063
Italy,2016,ITA,60478103.0,2052012434345.0,coal_co2,48.302
Italy,2017,ITA,60390317.0,2086237040647.0,coal_co2,41.798
Italy,2018,ITA,60277496.0,2105551772855.0,coal_co2,39.213
Italy,2019,ITA,60130136.0,2115725732767.0,coal_co2,30.48
Italy,2020,ITA,59912763.0,1925751927111.0,coal_co2,22.119
Italy,2021,ITA,59729353.0,2060299944789.0,coal_co2,24.57
