country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Italy,1989,national,income,2017,1989.0,0.0,0.0,0.2099356343804999,0.49582759487203,0.0,2.22691688575808,21.4855139477971,46.47317836131547,65.49775675242616,5.73792623386994,11.74773778573752,18.72509891157444,0.0,118974.0,280994.0,0.0,1262033.0,12176223.0,26337178.0,37118745.0,3251785.0,6657652.0,10611847.0,,0.6874500821298696,2.3355412435168943,,2.354631324636016,5.172053805637394,9.705793236824135,15.492948129298068,2.7220688562625868,3.648999111345135,4.912627710819428,0.0,81788.6860713191,656273.0761807862,0.0,2971622.434524365,62976080.50543957,255623204.1094334,575078790.909642,8851582.675761836,24293766.23164516,52132053.63517601,,18.83424882547588,34.09549260608605,,23.54631324636016,25.860269028186973,32.352644122747115,38.73237032324517,21.43471799459757,22.98700614696721,25.78940140856401,0.0,0.0395397123616455,0.16905466319039,0.0,0.5243566343052399,5.55621152134248,15.03530208502614,25.36883351652748,37.79882583271525,31.74836329720619,11.70413585132293,17.240825501257657,21.48121751680173,25.33848711364472,29.45183460786044,34.22640046668883,39.67581266933332,46.65060801784975,57.30422057280292,94.91471600958998,3.0964284189994298,4.561206630480981,5.68303830702845,6.70351169789883,7.79173266868242,9.054884566563851,10.49657278903979,12.34181406171437,15.16031763166716,25.110493227924657,15.14,19.46,23.32,27.3,36.9,42.9,50.75,65.9,0.3257331576650687,0.1794043464014801,0.2810830591256132,1.252757004575893,5.258909650222139,4.352708058124175,2.0821484992101107,2.090488771466314
Italy,1991,national,income,2017,1991.0,0.0,0.24771694316105,0.24771694316105,1.49824550409682,0.24771694316105,2.73681102738451,19.71948709208366,44.24392434198052,64.99635727324427,5.7107260864303,11.99912533611989,18.74141147660026,140600.0,140600.0,850382.0,140600.0,1553373.0,11192489.0,25112197.0,36890971.0,3241324.0,6810526.0,10637348.0,1.932621134343457,3.432626182756903,2.3300266641703447,0.7826172638931359,3.617356440376499,5.619356681397572,9.646633694657396,15.079963532808804,3.957278031646785,4.131911692493142,5.3164534253645925,271726.53148869006,482627.24129562057,1981412.734730506,110035.9873033749,5619103.825856963,62894587.843618825,242248165.7270744,556314497.3699071,12826820.258649483,28140492.011428542,56552965.2113952,89.88935508574218,94.04455295224392,34.01498779810722,78.2617263893136,36.17356440376499,28.096783406987857,32.15544564885799,37.69990883202201,30.567642635234904,25.53326786875659,27.377648153401328,0.22267041322404,0.2329635077187,0.50962803195189,0.19386690379648,0.99000180534249,5.54054146721149,14.22683099436144,24.50356737492804,37.80574824039626,32.36492652434117,11.32058194979174,17.63850890064382,22.34443507975011,26.39237757562553,30.304739725982166,34.68624704535007,40.06629760195368,47.10242865712393,57.34400333912068,90.8578625286204,2.9944075905619703,4.6655627045087,5.91032742895817,6.981048862676579,8.01590793370435,9.17486061241001,10.59793800328543,12.45906531398682,15.16806464839317,24.03281690151468,15.42,20.26,24.38,28.32,37.15,43.2,51.25,66.0,0.3146832586649527,0.1785353804629412,0.2668785583693991,1.169403513298803,5.11762840322427,4.280155642023346,2.043343653250774,2.094682230869001
Italy,1993,national,income,2017,1993.0,0.0,1.22321890135365,1.93622792325519,4.2438475217367095,0.73684884431741,6.97315764391319,26.71419588143288,48.49517412045364,67.24824056884343,10.946121527874393,16.69979468336949,23.49830774487981,695178.0,1100394.0,2411856.0,418765.0,3962972.0,15182164.0,27560691.0,38218400.0,6220880.0,9490797.0,13354516.0,1.3900045229967717,2.067109986736792,3.19750034078426,0.856427811265151,4.4316620341013815,7.145759595375013,11.737050380649851,17.152014760361272,4.722583045119975,5.583564137042501,6.592201278424162,966300.5642878496,2274635.426745245,7711910.381922561,358641.992384451,17562552.55460682,108488094.0815571,323481218.7925229,655522560.9173912,29378622.41372595,52992473.76115056,88035657.44793592,64.65137316264055,56.63315032155594,46.678837091741016,85.6427811265151,44.31662034101381,35.728797976875065,39.12350126883284,42.88003690090318,38.16831318742437,36.10146780244412,35.519149949014206,0.7908282983305801,1.09654728140663,1.98097881313249,0.63105842127503,3.09026743214982,9.544661087100929,18.97301037227735,28.83607059315375,36.03747451482215,30.932615635447853,7.25017915261876,14.646204388306272,19.304506943967016,23.73933988826572,28.2426899085062,33.12703755453473,38.5952587571667,45.28664980766591,55.85853334958149,94.32434539760858,2.01184440647659,4.0641594855051,5.3567868458782,6.5874038644139095,7.837033612577381,9.19238598168405,10.70975679533052,12.56654369302144,15.50012427386025,26.17396104125253,12.02,17.12,21.7,25.9,35.65,41.45,49.3,63.65,0.3553788793076098,0.2549472866236547,0.2977928801467717,1.4524793776616534,6.858798324686517,5.295341098169717,2.059870550161812,2.5707154742096505
Italy,1995,national,income,2017,1995.0,0.0,0.74232906814611,1.16881300201298,3.48642422465235,0.48695654108572,7.743120931069029,27.49847503078826,50.48763271968687,68.95519743359758,9.99933788872667,15.737199335799309,22.24287142689624,421972.0,664404.0,1981834.0,276807.0,4401523.0,15631316.0,28699343.0,39197101.0,5684054.0,8945701.0,12643805.0,1.510318594588868,2.07048398413145,2.723352534058977,0.8540904875855422,3.604483327516429,6.997749466221641,11.638953688117525,17.22614183446294,4.479653178514028,5.25752674524171,6.244207103862974,637312.1579958538,1375637.840992872,5397232.645984238,236418.2255970912,15865216.269180097,109384033.1953418,334030324.0563998,675214821.3257691,25462590.567945376,47032262.2624355,78950537.00085819,70.24737649250548,56.72558860634109,39.75697130013105,85.40904875855422,36.04483327516429,34.98874733110821,38.79651229372508,43.06535458615735,37.632413313163816,35.333703141291856,34.970651101984515,0.52146696131177,0.66301644990541,1.3860969930377,0.41590487193957,2.79099495145188,9.6213716610565,19.58744068902266,29.69580000504928,35.10138842389034,29.75927388203832,7.472276255635933,14.484487830499884,18.98439499343153,23.06801919729937,27.26183451244496,32.34611016036414,37.67036287784141,44.242497809326174,53.67101989450215,91.81288070755788,2.12876942797802,4.12647148186355,5.40844560453642,6.57182528472266,7.76659720214665,9.215051487350587,10.73187260370664,12.60420165579955,15.29028403274588,26.15648121915005,11.82,16.88,21.16,24.96,35.1,40.75,47.8,60.85,0.3523806366236202,0.2498102831760734,0.3013403344660851,1.4343705571477328,6.625926299127252,5.148054145516075,2.046065904505717,2.516074450084602
Italy,1998,national,income,2017,1998.0,0.0,1.7424412615559202,2.23880631058707,3.99161878240778,1.4905977870903702,6.98774313840734,24.249718378715148,45.72867333411679,65.74726450640243,10.99596376005508,15.725108300766848,22.22030014122544,991567.0,1274032.0,2271500.0,848251.0,3976497.0,13799725.0,26022699.0,37414627.0,6257445.0,8948647.0,12644849.0,1.7121145184975013,2.620454318907072,3.9675884988765975,0.7904352887219483,4.738741970978014,7.498049416167144,11.62747178242157,16.657901917178208,5.208327042549057,6.272394271066119,7.159625001200784,1697676.256763012,3338542.656825815,9012377.275198191,670487.5240936814,18843593.23136816,103471019.97951716,302578198.32495,623249186.8338076,32590820.010763384,56129442.17659301,90532377.03680871,79.63323341848843,71.79326901115266,57.92099998359996,79.04352887219484,47.38741970978014,37.49024708083572,38.75823927473856,41.64475479294552,41.07085439048671,39.56934189149519,37.63869069825677,1.38756289344318,1.60731252002077,2.31198522731765,1.17822155506504,3.31131108667334,9.091279232169487,17.723628581113342,27.38028672110495,38.039927404282246,31.70330347300657,7.021568646053892,15.270677221875165,20.46317209970825,24.95239536205917,29.495038156030365,34.2453152652305,39.63786627329313,46.772043748333765,57.50961475018894,105.03158252004884,1.8458417576431696,4.01438127354473,5.37939304726556,6.55952759763948,7.75370516419809,9.00246598824356,10.42006885345186,12.29551340917347,15.11822410673553,27.61087880210444,12.18,18.0,22.98,27.1,36.85,42.7,51.05,65.95,0.3666078685636162,0.2788466886065143,0.2948087820220555,1.5512475939609505,7.291378277146995,5.414614121510674,2.080441640378549,2.6026272577996714
Italy,2000,national,income,2017,2000.0,0.0,1.24951702619588,1.74531770953664,3.48344981115022,0.98980215722986,5.98934261839236,22.24489237873171,44.48531533278835,63.24861364552519,10.19769102874684,15.24907059141844,21.49276425043993,711501.0,993821.0,1983550.0,563614.0,3410458.0,12666711.0,25330876.0,36015094.0,5806780.0,8683142.0,12238433.0,1.925553556066557,2.557872535825936,3.55766703290132,0.9844560377853188,4.378463974751847,7.114851014494032,11.05866126216474,16.341749600639353,4.925987971319254,5.9328895201566425,6.993158651477888,1370033.2806949115,2542067.441427068,7056810.443111414,554853.2052803347,14932567.490404235,90121761.60865273,280125577.15789855,588549647.9914888,28604128.43209721,51516122.17383199,85585303.61448248,89.5606305147236,70.07869961166948,51.9367450058587,98.44560377853188,43.78463974751847,35.57425507247016,36.86220420721581,40.85437400159838,37.633549732047534,36.26085879406028,35.61754317804512,1.11907480088121,1.22309633016693,1.8091906705731904,0.97441634103243,2.62241213310969,7.9134549785769,16.39826758538096,25.839825248105008,38.77048344273258,32.72338117446066,8.097626610456263,16.230916168336343,21.30817668118693,25.628692959618505,30.29705018471237,35.4024243784158,41.09574141211152,48.10197306568634,59.37997197982676,102.16226098697456,2.08860604547714,4.18641056986324,5.49597910293303,6.61036197742397,7.8144628321346,9.13128267557156,10.59974954215197,12.40685407927327,15.31576774572239,26.35052542944873,12.9,18.76,23.58,28.0,38.15,44.25,52.4,67.9,0.3525280984423746,0.2494431538664406,0.2931464524323257,1.4335461974942545,6.640029139255273,5.263565891472869,2.076452599388379,2.5348837209302326
Italy,2003,national,income,2017,2003.0,1.0,0.76940329621255,1.11347716929094,2.10124745655531,0.48481007442929,3.61260756386879,13.653398611305608,32.02187301383111,50.23116321316138,8.372366769428451,13.52990679999501,20.29652849405483,440970.0,638169.0,1204292.0,277860.0,2070501.0,7825200.0,18352761.0,28789089.0,4798472.0,7754423.0,11632591.0,1.517709530111347,2.329852589696626,3.637477250695613,0.8620853089072006,4.604361121237947,6.939078993584066,9.9908521378541,14.62901554036789,6.057147659177923,6.937704975448396,7.928819031430164,669264.3714932007,1486839.6973141062,4380584.753194721,239539.0239329548,9533334.30588429,54299680.94059403,183359721.47237536,421156030.3740343,29065053.44243081,53797899.028831474,92232708.90564324,70.59114093541149,63.83157779990757,53.10185767438852,86.20853089072006,46.04361121237947,34.69539496792033,33.30284045951367,36.57253885091972,37.97938378980362,34.80050673471554,33.1433955318671,0.54313096789039,0.71074956625595,1.11580122964694,0.4179473688339399,1.66337489563867,4.73710053690369,10.66419323265853,18.37081197390217,47.617977490883725,39.87128709552743,10.991223313944964,20.76487367719683,26.35881525633304,31.47152316646003,36.9317883126995,42.87619364480764,49.44550646132444,58.326698662702405,71.9396526408649,127.07349977250816,2.30820876759186,4.36072146935938,5.5354756008651,6.60916839075854,7.7558498404872305,9.00420301408562,10.38378970858025,12.248881984512847,15.10766656451074,26.68603465924942,17.44,23.7,28.92,34.15,46.05,53.45,63.85,82.3,0.3493130855082459,0.2316443509890202,0.2849644685419771,1.4184457634167942,6.266927338989007,4.719036697247706,2.0652446675031366,2.2849770642201834
Italy,2004,national,income,2017,2004.0,1.0,0.60452063302,0.94060451445213,1.68641179540176,0.5148439755159,3.02478567447384,12.18708831007223,29.72464570043174,47.99188081363725,8.16303827924205,13.33060281646238,19.98115211541934,348720.0,542591.0,972812.0,296989.0,1744858.0,7030162.0,17146759.0,27684273.0,4708875.0,7689802.0,11526193.0,1.7425982407315797,2.398864675855302,3.783052522021459,0.7701311748579336,4.484694952930795,6.838096935962889,9.74392641600455,14.14172228121741,5.8989856456636165,6.849203104541483,7.978384076541107,607678.8585079164,1301602.383337004,3680198.89005274,228720.48748988283,7825155.866180921,48072929.23152273,167076757.96896377,391503300.3234056,27777586.03222426,52669015.73170931,91960394.69433956,81.05108096425953,65.72231988644663,55.2270441171016,77.01311748579336,44.84694952930795,34.19048467981444,32.47975472001517,35.35430570304353,35.75365706676118,33.210327834635514,32.23790499521474,0.4899709236953199,0.61818734718288,0.9313552342634,0.39649682056909,1.35652448779235,4.16682471363322,9.6544919744186,16.96719602210999,48.988272614409446,41.24742844241576,11.842656443340736,21.71258026898262,27.48319388058677,32.81670346749782,38.40129051160369,44.342180871275474,51.11612358049678,59.80664534601592,73.44107299415766,128.92027878012436,2.41744724019057,4.43219960823768,5.61015778141621,6.698889696683261,7.838874175838629,9.05159102471244,10.43435925631341,12.20835970616044,14.9915620769522,26.3165594334926,18.24,24.76,30.15,35.55,47.45,55.25,65.15,84.0,0.3429511626302363,0.2220592892250987,0.278236010728483,1.373609233748976,6.03069361450708,4.605263157894737,2.036363636363636,2.261513157894737
Italy,2005,national,income,2017,2005.0,1.0,0.64729021822395,1.0361054690079898,1.94228401165059,0.50503424767845,3.2625098122342195,13.112474255941962,30.062216371075067,48.11402573498708,8.48051558614399,14.09061004373339,20.63614141260373,375231.0,600625.0,1125932.0,292766.0,1891260.0,7601234.0,17426912.0,27891452.0,4916111.0,8168254.0,11962665.0,1.667247971600307,2.277929757425177,3.512660429641794,0.8530536205530264,4.547848060250989,6.783331306647371,10.057774827368007,14.421879244117036,6.001816352050806,6.84028755144046,8.099500871308642,625603.1236315548,1368181.560553497,3955016.7828674447,249745.0962748273,8601163.122430285,51561688.56135242,175275956.83235747,402247152.6870866,29505595.388296843,55873206.15320375,96891615.5906734,77.54641728373521,62.40903445000485,51.279714301340064,85.30536205530264,45.47848060250989,33.91665653323685,33.52591609122669,36.05469811029259,36.51349732542044,33.29163127482694,32.850178018827535,0.50195064188933,0.6466234254652701,0.99599767496182,0.43082166519686,1.48373981083397,4.44731305192853,10.07863360386633,17.34736644745219,48.22957202050018,41.09313535869094,11.449823368151188,21.15961740172884,27.154862290012563,32.673527674248625,38.27859253863148,44.18432002457302,50.93284005167192,60.02063233010949,73.52831559795995,122.91318892791708,2.37402549690559,4.38727040595236,5.63033449238784,6.77458378862674,7.936747297355449,9.16125069610659,10.56050010769797,12.44477813416994,15.24548373904426,25.48502584175375,17.7,24.28,29.96,35.35,47.3,54.95,65.55,83.7,0.3383360556237444,0.2170656313165475,0.2807936214814535,1.329684913111229,6.024068487164056,4.728813559322035,2.036496350364964,2.3220338983050848
Italy,2006,national,income,2017,2006.0,1.0,0.65343624517972,0.94058751200184,1.6110452139597002,0.45830141318767,2.87317301338057,12.00907055928496,29.1873676792242,46.94235078580805,7.837279126496361,13.41270083979986,20.36045005268079,379934.0,546895.0,936726.0,266475.0,1670577.0,6982551.0,16970697.0,27294151.0,4556906.0,7798678.0,11838376.0,1.6442994880868549,2.434063537567062,3.896441896504199,0.9079901766982812,4.612164485985769,6.617412891462183,9.685749541154776,14.109148992406327,5.990300715283963,6.754239527178398,7.89952924052165,624725.2817067911,1331177.1783777385,3649898.431944792,241956.68233567447,7704975.910504647,46206423.00269216,164373920.68082672,385097243.08023614,27297237.271281783,52674139.207336575,93517597.37228972,76.47904595752813,66.68667226211129,56.88236345261605,90.79901766982812,46.12164485985769,33.08706445731092,32.28583180384925,35.27287248101582,35.86551244239282,32.351532694556546,31.531045238079187,0.4997420256846799,0.62724650521058,0.9164007985679,0.4161336848578499,1.32515456338216,3.973448652584661,9.42338447349964,16.55791578523703,49.16031292689513,41.755298526025406,12.205900150710358,21.820384249459707,27.722505384705894,33.35990234947246,38.913662367203294,44.692448611464094,51.5995112562908,60.710446118896094,74.59364421631753,125.98472456442929,2.48287682156568,4.43861785052267,5.6392044179888,6.78594182243734,7.915666123824449,9.09116438659065,10.49617225444088,12.34948325271583,15.17354951081039,25.627323559102948,18.52,24.82,30.45,36.2,47.85,55.8,66.55,85.55,0.3369739603399532,0.2125989501433092,0.2774634701152124,1.3246394387009974,5.894806685967283,4.619330453563715,2.0491017964071854,2.254319654427646
Italy,2007,national,income,2017,2007.0,1.0,0.68024297448851,1.0675250208877198,1.7495254644452298,0.48551577028099,2.80493056177353,11.3271834142582,27.96318123740105,45.82234459939236,7.76161439205935,13.24171655818072,19.91103949098542,397522.0,623844.0,1022393.0,283727.0,1639154.0,6619415.0,16341211.0,26777804.0,4535756.0,7738235.0,11635675.0,1.6022002186989974,2.248967720208737,3.846585349027164,0.8562577479018296,4.901578420360382,6.715387641835645,9.563378020482688,13.86719926503257,6.241055930850836,6.968485909916774,8.144540299675947,636909.8353376628,1403005.0184458997,3932721.9347479297,242943.4420389424,8034441.874047401,44451937.687181495,156277178.1054699,371333143.9479862,28307906.884692263,53923781.56512483,94767223.95143192,74.52094040460453,61.61555397832158,56.154530642732325,85.62577479018296,49.015784203603815,33.57693820917822,31.87792673494229,34.667998162581426,36.59349361988418,32.68693599418241,31.83619212253508,0.50692282633634,0.65776189722208,0.98243770306525,0.41572633096156,1.37485869698275,3.8033216298675896,8.91408267997882,15.8856897105677,49.46439700793264,42.63774317150447,12.462327224868153,22.48638666534208,28.420828475886964,34.03507169925735,39.59956714087683,45.68245629592085,52.3992309332584,61.441885464656245,74.83505160938705,123.28116456987588,2.51945398684827,4.54597407944464,5.7457141287559,6.88072103533358,8.0056706512618,9.23542164854344,10.59332249109498,12.4214362614797,15.1290738664793,24.92321185075908,19.1,25.6,31.1,36.8,48.9,56.6,67.15,84.85,0.3289073563667704,0.20588485774778,0.27185189780504,1.2656604181723796,5.6687698666576365,4.44240837696335,1.9894490035169987,2.232984293193717
Italy,2008,national,income,2017,2008.0,1.0,0.7041794906372101,1.04723142143993,1.82556324636166,0.48770564583827,3.3391500300643204,12.36855399758454,29.68622534487416,47.360638416487625,7.89293864930244,13.36071944909672,20.53014790608948,414246.0,616052.0,1073919.0,286901.0,1964313.0,7276016.0,17463436.0,27860715.0,4643158.0,7859674.0,12077215.0,1.513686519067958,2.31531343065833,3.810865305618036,0.8101302312021774,4.425676987624816,6.804101633149408,9.786971485777007,14.294262810662715,6.372549377162539,7.05161865399682,7.9830387049140015,627038.5857778253,1426353.4695839256,4092560.658144016,232427.1734621359,8693414.840592265,49506752.34842122,170914150.1756917,398248382.30297285,29588753.620967258,55423423.7927338,96412874.79256795,70.40402414269572,63.43324467557069,55.63307015500782,81.01302312021774,44.25676987624816,34.02050816574704,32.62323828592336,35.73565702665679,38.32757165361926,33.92945626485245,32.00921848459595,0.49577096821877,0.6642928577635,1.01561671118179,0.3951046905226399,1.47780009067515,4.20784492923984,9.68460807245897,16.924635090762262,48.7478145622979,41.56635225128319,11.76614464697586,21.73374751107727,27.44891333458698,32.947013521655215,38.61406507277526,44.77178024951336,51.488848082208655,59.87868119491362,73.6639163601998,125.16503564907232,2.41367633659539,4.45840448566209,5.63079875088724,6.75866473553397,7.92118896395405,9.18436665346232,10.56228849324267,12.28335705560521,15.11122437418401,25.67603015087293,18.28,24.64,30.15,35.7,48.0,55.3,65.15,84.6,0.3377010232366898,0.2169166946677281,0.27838874832792,1.3330203300108214,5.935211703703205,4.628008752735229,2.036101083032491,2.272975929978118
Italy,2009,national,income,2017,2009.0,1.0,0.9115793037602,1.2826617016150998,2.11596597625009,0.56109345956552,3.35035357315563,12.36914006508056,28.86342808819341,46.67980279728399,8.57780794041539,13.731073729151818,20.2368253539248,538701.0,757994.0,1250438.0,331580.0,1979904.0,7309588.0,17056948.0,27585600.0,5069087.0,8114428.0,11959026.0,1.4523184269452374,2.3526615907715254,3.910346444120896,0.8438331002068883,5.011402952095511,7.127937282567317,10.060141499078624,14.313245682567915,6.4212914386599484,7.375156156620855,8.517370086116134,782365.3889138263,1783303.3698352715,4889645.786893645,279798.1793666,9922096.750465712,52102284.82540667,171595310.42242616,394839470.1010455,32550084.95492244,59845173.621656656,101859450.31148508,67.54969427652267,64.4564819389459,57.08534954921016,84.38331002068882,50.11402952095512,35.63968641283658,33.53380499692875,35.78311420641979,38.225925097206805,35.123422696668804,33.8025825539139,0.61576889924374,0.82675902874666,1.20790675071751,0.47346890803805,1.6789974561398702,4.40832244841932,9.67900558825136,16.70348724054101,49.284241870983664,41.99565754347929,11.38587883788466,21.77477247486001,27.8451358739449,33.479596996094955,39.01987284652824,45.195576879800456,52.36138252015632,61.24787121739663,75.18106159658863,125.35126946657752,2.31024733376048,4.4182017716458,5.64990650497129,6.793164655700271,7.9173121803668,9.17039101425431,10.62436603107906,12.42747557682461,15.254584171832793,25.43435075956372,18.22,25.02,30.75,36.15,48.6,56.2,67.05,85.3,0.3383577039072794,0.2225277478671877,0.2814202849202538,1.3266736495888305,6.047297719574504,4.681668496158069,2.030952380952381,2.3051591657519213
Italy,2010,national,income,2017,2010.0,1.0,1.26528952584288,1.60642677231378,2.70353632509153,0.86229992433786,4.40957214532103,13.617989759840553,29.37475830573552,48.36252844201759,9.176560104634367,14.45099851649743,20.45792308634741,750031.0,952248.0,1602587.0,511149.0,2613880.0,8072393.0,17412598.0,28668058.0,5439628.0,8566179.0,12126928.0,1.557638120709362,2.588198592956449,4.106809027254204,0.8406291074147108,5.048332080494957,7.768235560477105,10.837903844222296,14.657742836238102,7.091764132826491,7.828623401159805,9.013635122147877,1168276.8773137636,2464606.9337455933,6581518.758560232,429686.727625922,13195734.258564156,62708250.36074647,188716062.80209744,420209021.7783584,38576558.7463187,67061389.3779237,109307704.14455847,72.44828468415638,70.90955049195752,59.95341645626575,84.06291074147107,50.48332080494957,38.84117780238553,36.12634614740765,36.64435709059525,43.19505321055143,38.14653708666872,36.60062023396668,0.91668062071501,1.13910964839891,1.6208628965462095,0.72487424279287,2.2260980532542702,5.28938789292611,10.61202688156365,17.72213783279214,48.38909210463131,41.045001717315614,9.938001268987858,20.88128292806144,27.35891825186753,32.89555316122389,38.124926899403015,44.05047540729751,50.84029559602534,59.593700466494525,73.60862843399462,126.5991386329544,2.0537689046736,4.3152871897059,5.65394328802648,6.798133986497231,7.878826661381829,9.10338952259066,10.5065611659119,12.31552357660185,15.211822589031293,26.162743115578653,17.16,24.36,30.45,35.4,47.2,54.65,65.3,84.15,0.3472130832471843,0.2434760245683806,0.28017558286426,1.3900726700553243,6.496184849293721,4.903846153846154,2.049939098660171,2.392191142191142
Italy,2011,national,income,2017,2011.0,1.0,1.15604814953314,1.49114046771918,2.69750662653456,0.8616123182777,4.37891759548276,14.55870416156538,31.153623291311938,49.72514022346141,9.21939702577125,14.66075875299308,21.034313716707352,686455.0,885431.0,1601765.0,511621.0,2600177.0,8644878.0,18498850.0,29526514.0,5474427.0,8705478.0,12490060.0,1.6317546475828646,2.591747096384569,3.831276638225498,0.8308374950637346,4.830723867983583,7.29396983594505,10.67016269452653,14.881208995238882,6.552378248841302,7.344248204838388,8.518979571623031,1120126.1366064954,2294813.2232988854,6136804.824427265,425073.91006200295,12560737.094881948,63055479.36742497,197385739.1616421,439390225.7348468,35870516.39966954,63935191.17376009,106402565.98834597,75.89556500385417,71.0067697639608,55.93104581351093,83.08374950637347,48.30723867983583,36.46984917972525,35.5672089817551,37.2030224880972,40.745837561054365,36.53605246801225,35.31673993054097,0.87738924749404,1.05881068648639,1.5087440706544502,0.71586031399854,2.11533406025407,5.30953725820401,11.08047438891089,18.49925492466454,47.66745525796311,40.20274610273436,10.068056696761158,20.28655584458648,26.43591349875355,31.924684417011505,37.29103479970127,43.21007605077093,49.89827625586397,58.73635448823052,72.99511032433915,125.82849020361432,2.11214478353745,4.25585039830661,5.54590408816449,6.6973754408,7.823164588479179,9.06490095116887,10.46799666267651,12.32210827499928,15.31340616555043,26.397148646317547,16.72,23.54,29.42,34.6,46.35,53.7,64.65,84.05,0.3505721451796474,0.2433884099186925,0.2864011107255495,1.4183417877866973,6.550029266791834,5.026913875598086,2.0907960199004973,2.404306220095694
Italy,2012,national,income,2017,2012.0,1.0,1.20060849080335,1.82471500460432,3.11874322707355,0.75906381847203,4.90257941376167,15.51022008790978,33.86751526020926,53.01784864234648,9.2903010396095,14.23823033913362,21.23340788612834,714839.0,1086430.0,1856891.0,451944.0,2918982.0,9234741.0,20164623.0,31566677.0,5531419.0,8477402.0,12642311.0,1.4752367921640266,2.215037939866487,3.81825921336784,0.8584427428180437,4.944005839464898,7.628033380026989,10.783633015272882,15.082836884386632,6.667063407432471,7.4867311000288765,8.22412293398179,1054556.793273741,2406483.669009148,7090091.168969822,387968.0469601579,14431464.053292926,70442912.60390382,217447894.3233309,476115040.1731191,36878321.20607671,63468029.200847,103971919.83363023,68.6156647518152,60.68597095524622,55.74101041412906,85.84427428180436,49.440058394648986,38.14016690013494,35.945443384242935,37.70709221096658,43.37466732939754,38.96581760256147,35.66973688794356,0.82380561492294,1.10734586502835,1.7384190887051498,0.65161217840548,2.42383820085892,5.91562373431367,12.17382867995666,19.991489049785,45.516342250660905,38.42717315156106,9.198706511122824,19.493097708580795,25.17907384337671,30.619220071483124,35.787881908231554,41.18676372121233,47.60091730944237,56.159725178540775,69.67009371576319,120.26794253884982,2.02096786698392,4.28265909444816,5.53187549753322,6.72708274818338,7.86264452252024,9.04878592712803,10.45798387034301,12.33836516767235,15.30661082827928,26.4230244769072,16.0,22.36,28.08,33.15,44.25,51.3,61.75,79.95,0.3515561059221849,0.2467070049931269,0.2841533165845703,1.423456064014799,6.6199404819644005,4.996875,2.08203125,2.4
