DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2016-S2,0.1423,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2017-S1,0.1518,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2017-S2,0.1606,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2018-S1,0.1568,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2018-S2,0.1710,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2019-S1,0.1731,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2019-S2,0.1758,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2020-S1,0.1706,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2020-S2,0.1681,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2021-S1,0.1778,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2021-S2,0.2150,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2022-S1,0.3058,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2022-S2,0.3727,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2023-S1,0.3784,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2023-S2,0.2966,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2024-S1,0.2888,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2024-S2,0.2833,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2025-S1,0.3017,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_TAX,PPS,IT,2025-S2,0.2678,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2008-S1,0.1435,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2008-S2,0.1618,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2009-S1,0.1555,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2009-S2,0.1522,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2010-S1,0.148,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2010-S2,0.1474,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2011-S1,0.1488,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2011-S2,0.1575,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2012-S1,0.1685,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2012-S2,0.1827,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2013-S1,0.178,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2013-S2,0.1822,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2014-S1,0.192,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2014-S2,0.1907,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2015-S1,0.1893,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2015-S2,0.1937,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2016-S1,0.191,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2016-S2,0.1933,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2017-S1,0.1956,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2017-S2,0.203,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2018-S1,0.1966,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2018-S2,0.2128,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2019-S1,0.2208,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2019-S2,0.2293,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2020-S1,0.2236,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2020-S2,0.2254,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2021-S1,0.2325,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2021-S2,0.2434,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2022-S1,0.3057,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2022-S2,0.3695,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2023-S1,0.3792,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2023-S2,0.3282,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2024-S1,0.3251,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2024-S2,0.3262,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2025-S1,0.3358,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,EUR,IT,2025-S2,0.3020,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2008-S1,0.1435,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2008-S2,0.1618,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2009-S1,0.1555,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2009-S2,0.1522,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2010-S1,0.148,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2010-S2,0.1474,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2011-S1,0.1488,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2011-S2,0.1575,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2012-S1,0.1685,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2012-S2,0.1827,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2013-S1,0.178,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2013-S2,0.1822,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2014-S1,0.192,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2014-S2,0.1907,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2015-S1,0.1893,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2015-S2,0.1937,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2016-S1,0.191,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2016-S2,0.1933,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2017-S1,0.1956,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2017-S2,0.203,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2018-S1,0.1966,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2018-S2,0.2128,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2019-S1,0.2208,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2019-S2,0.2293,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2020-S1,0.2236,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2020-S2,0.2254,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2021-S1,0.2325,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2021-S2,0.2434,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2022-S1,0.3057,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2022-S2,0.3695,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2023-S1,0.3792,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2023-S2,0.3282,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2024-S1,0.3251,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2024-S2,0.3262,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2025-S1,0.3358,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,NAC,IT,2025-S2,0.3020,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2008-S1,0.1421,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2008-S2,0.1602,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2009-S1,0.1501,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2009-S2,0.1469,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2010-S1,0.1448,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2010-S2,0.1442,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2011-S1,0.146,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2011-S2,0.1546,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2012-S1,0.1678,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2012-S2,0.1819,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2013-S1,0.1764,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2013-S2,0.1806,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2014-S1,0.1913,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2014-S2,0.19,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2015-S1,0.1886,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2015-S2,0.1925,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2016-S1,0.1946,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2016-S2,0.1969,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2017-S1,0.1947,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2017-S2,0.2021,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2018-S1,0.1960,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2018-S2,0.2122,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2019-S1,0.2218,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2019-S2,0.2304,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2020-S1,0.2251,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2020-S2,0.2269,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2021-S1,0.2340,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2021-S2,0.2483,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2022-S1,0.3118,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2022-S2,0.3783,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2023-S1,0.3944,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2023-S2,0.3420,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2024-S1,0.3368,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2024-S2,0.3391,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2025-S1,0.3510,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH1000-2499,KWH,X_VAT,PPS,IT,2025-S2,0.3157,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2008-S1,0.2031,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2008-S2,0.2227,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2009-S1,0.2098,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2009-S2,0.1997,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2010-S1,0.1965,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2010-S2,0.192,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2011-S1,0.1987,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2011-S2,0.2065,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2012-S1,0.2132,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2012-S2,0.2297,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2013-S1,0.2292,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2013-S2,0.2323,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2014-S1,0.2446,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2014-S2,0.2338,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2015-S1,0.245,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2015-S2,0.2428,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2016-S1,0.2342,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2016-S2,0.2261,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2017-S1,0.2132,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2017-S2,0.208,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2018-S1,0.2067,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2018-S2,0.2161,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2019-S1,0.2301,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2019-S2,0.2341,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2020-S1,0.2226,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2020-S2,0.2153,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2021-S1,0.2259,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2021-S2,0.2360,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2022-S1,0.3115,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2022-S2,0.3641,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2023-S1,0.3782,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2023-S2,0.3347,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2024-S1,0.3274,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2024-S2,0.3111,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2025-S1,0.3291,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,EUR,IT,2025-S2,0.2966,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2008-S1,0.2031,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2008-S2,0.2227,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2009-S1,0.2098,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2009-S2,0.1997,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2010-S1,0.1965,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2010-S2,0.192,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2011-S1,0.1987,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2011-S2,0.2065,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2012-S1,0.2132,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2012-S2,0.2297,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2013-S1,0.2292,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2013-S2,0.2323,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2014-S1,0.2446,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2014-S2,0.2338,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2015-S1,0.245,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2015-S2,0.2428,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2016-S1,0.2342,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2016-S2,0.2261,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2017-S1,0.2132,,
ESTAT:NRG_PC_204(1.0),19/05/26 23:00:00,S,E7000,KWH2500-4999,KWH,I_TAX,NAC,IT,2017-S2,0.208,,
