DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2020,PC,IT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,I05,IT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,MTOE,IT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_DT2030,PC,IT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2005,100.00,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2006,98.96,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2007,98.80,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2008,97.39,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2009,90.74,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2010,92.51,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2011,89.59,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2012,86.58,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2013,84.08,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2014,78.89,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2015,82.46,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2016,81.86,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2017,82.40,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2018,81.45,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2019,80.70,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2020,73.19,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2021,80.08,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2022,76.47,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2023,73.56,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,I05,IT,2024,72.35,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2005,180.83,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2006,178.95,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2007,178.67,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2008,176.12,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2009,164.08,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2010,167.28,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2011,162.00,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2012,156.56,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2013,152.05,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2014,142.66,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2015,149.12,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2016,148.04,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2017,149.01,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2018,147.29,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2019,145.94,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2020,132.35,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2021,144.81,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2022,138.28,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2023,133.02,,
ESTAT:NRG_IND_EFF(1.0),21/04/26 23:00:00,A,PEC_EED,MTOE,IT,2024,130.84,,
