DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2001,92.930,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2002,94.093,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2003,93.034,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2004,93.137,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2005,91.804,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2006,93.174,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2007,92.264,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2008,91.947,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2009,91.922,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2010,93.576,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2011,91.039,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2012,90.065,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2013,90.714,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2014,88.536,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2015,89.433,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2016,90.948,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2017,91.515,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2018,89.845,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2019,92.510,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2020,88.717,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2021,84.326,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2022,92.931,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2023,89.084,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2024,89.829,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1990,95.193,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1991,93.719,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1992,96.346,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1993,94.084,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1994,93.947,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1995,92.869,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1996,91.739,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1997,93.074,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1998,93.989,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,1999,93.932,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2000,95.177,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2001,94.813,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2002,93.418,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2003,94.215,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2004,93.827,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2005,94.032,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2006,93.858,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2007,93.216,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2008,93.749,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2009,94.603,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2010,94.454,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2011,91.834,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2012,92.268,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2013,92.263,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2014,90.682,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2015,92.168,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2016,93.293,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2017,93.643,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2018,91.877,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2019,93.857,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2020,90.182,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2021,92.058,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2022,94.129,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2023,92.842,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4100_TOT,PC,IT,2024,91.824,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1990,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1991,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1992,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1993,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1994,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1995,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1996,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1997,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1998,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,1999,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2000,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2001,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2002,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2003,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2004,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2005,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2006,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2007,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2008,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2009,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2010,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2011,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2012,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2013,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2014,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2015,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2016,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2017,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2018,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2019,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2020,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2021,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2022,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2023,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4200,PC,IT,2024,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1990,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1991,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1992,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1993,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1994,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1995,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1996,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1997,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1998,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,1999,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2000,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2001,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2002,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2003,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2004,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2005,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2006,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2007,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2008,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2009,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2010,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2011,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2012,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2013,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2014,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2015,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2016,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2017,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2018,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2019,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2020,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2021,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2022,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2023,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,P1100,PC,IT,2024,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1990,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1991,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1992,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1993,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1994,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1995,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1996,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1997,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1998,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,1999,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2000,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2001,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2002,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2003,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2004,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2005,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2006,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2007,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2008,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2009,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2010,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2011,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2012,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2013,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2014,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2015,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2016,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2017,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2018,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2019,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2020,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2021,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2022,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2023,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,S2000,PC,IT,2024,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1990,84.401,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1991,81.909,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1992,84.041,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1993,80.458,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1994,80.774,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1995,82.027,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1996,81.952,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1997,80.728,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1998,81.836,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,1999,82.957,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2000,86.523,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2001,83.244,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2002,85.589,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2003,82.995,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2004,84.360,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2005,83.348,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2006,85.867,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2007,83.002,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2008,82.804,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2009,80.777,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2010,82.571,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2011,81.353,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2012,79.109,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2013,76.736,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2014,75.811,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2015,77.030,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2016,77.653,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2017,76.979,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2018,76.338,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2019,77.484,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2020,73.454,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2021,73.416,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2022,79.490,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2023,75.356,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,TOTAL,PC,IT,2024,73.884,,
