DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2009,164.1,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2010,167.3,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2011,162.0,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2012,156.6,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2013,152.1,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2014,142.7,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2015,149.1,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2016,148.0,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2017,149.0,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2018,147.3,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2019,145.9,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2020,132.4,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2021,144.8,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2022,138.3,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2023,133.0,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,MTOE,IT,2024,130.8,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2005,3.11,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2006,3.06,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2007,3.04,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2008,2.97,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2009,2.76,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2010,2.80,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2011,2.70,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2012,2.60,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2013,2.52,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2014,2.37,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2015,2.48,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2016,2.46,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2017,2.48,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2018,2.46,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2019,2.44,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2020,2.23,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2021,2.45,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2022,2.34,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2023,2.26,,
ESTAT:SDG_07_10(1.0),21/07/26 23:00:00,A,TOE_HAB,IT,2024,2.22,,
