DATAFLOW,LAST UPDATE,freq,nrg_prc,nrg_cons,currency,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,NRG_SUP,TOT_GJ,PPS,KWH,IT,2023,0.0909,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,NRG_SUP,TOT_GJ,PPS,KWH,IT,2024,0.0721,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,NRG_SUP,TOT_GJ,PPS,KWH,IT,2025,0.0735,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2019,0.1943,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2020,0.2081,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2021,0.2350,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2022,-1.3587,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2023,-5.8944,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2024,0.2990,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,GJ_GCV,IT,2025,0.4619,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2019,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2020,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2021,0.0008,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2022,-0.0049,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2023,-0.0212,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2024,0.0011,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,EUR,KWH,IT,2025,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2019,0.1943,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2020,0.2081,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2021,0.2350,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2022,-1.3587,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2023,-5.8944,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2024,0.2990,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,GJ_GCV,IT,2025,0.4619,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2019,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2020,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2021,0.0008,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2022,-0.0049,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2023,-0.0212,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2024,0.0011,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,NAC,KWH,IT,2025,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2019,0.1952,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2020,0.2091,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2021,0.2397,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2022,-1.3911,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2023,-6.1420,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2024,0.3108,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,GJ_GCV,IT,2025,0.4829,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2019,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2020,0.0008,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2021,0.0009,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2022,-0.0050,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2023,-0.0221,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2024,0.0011,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ20-199,PPS,KWH,IT,2025,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2019,0.4772,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2020,0.5498,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2021,0.5335,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2022,0.2062,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2023,-2.1825,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2024,0.6061,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,GJ_GCV,IT,2025,0.7623,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2019,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2020,0.0020,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2021,0.0019,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2022,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2023,-0.0079,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2024,0.0022,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,EUR,KWH,IT,2025,0.0027,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2019,0.4772,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2020,0.5498,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2021,0.5335,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2022,0.2062,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2023,-2.1825,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2024,0.6061,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,GJ_GCV,IT,2025,0.7623,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2019,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2020,0.0020,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2021,0.0019,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2022,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2023,-0.0079,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2024,0.0022,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,NAC,KWH,IT,2025,0.0027,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2019,0.4794,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2020,0.5523,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2021,0.5441,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2022,0.2111,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2023,-2.2742,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2024,0.6302,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,GJ_GCV,IT,2025,0.7969,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2019,0.0017,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2020,0.0020,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2021,0.0020,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2022,0.0008,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2023,-0.0082,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2024,0.0023,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_GE200,PPS,KWH,IT,2025,0.0029,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2019,-2.1948,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2020,-1.9648,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2021,-1.7777,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2022,-4.2470,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2023,-7.3138,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2024,-1.6285,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,GJ_GCV,IT,2025,-1.2612,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2019,-0.0079,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2020,-0.0071,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2021,-0.0064,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2022,-0.0153,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2023,-0.0263,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2024,-0.0059,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,EUR,KWH,IT,2025,-0.0045,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2019,-2.1948,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2020,-1.9648,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2021,-1.7777,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2022,-4.2470,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2023,-7.3138,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2024,-1.6285,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,GJ_GCV,IT,2025,-1.2612,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2019,-0.0079,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2020,-0.0071,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2021,-0.0064,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2022,-0.0153,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2023,-0.0263,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2024,-0.0059,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,NAC,KWH,IT,2025,-0.0045,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2019,-2.2050,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2020,-1.9739,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2021,-1.8132,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2022,-4.3482,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2023,-7.6210,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2024,-1.6931,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,GJ_GCV,IT,2025,-1.3184,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2019,-0.0079,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2020,-0.0071,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2021,-0.0065,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2022,-0.0157,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2023,-0.0274,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2024,-0.0061,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,GJ_LT20,PPS,KWH,IT,2025,-0.0047,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2019,-0.0363,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2020,-0.0110,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2021,0.0374,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2022,-1.4907,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2023,-5.5526,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2024,-0.0335,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,GJ_GCV,IT,2025,0.1730,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2019,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2021,0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2022,-0.0054,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2023,-0.0200,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2024,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,EUR,KWH,IT,2025,0.0006,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2019,-0.0363,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2020,-0.0110,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2021,0.0374,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2022,-1.4907,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2023,-5.5526,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2024,-0.0335,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,GJ_GCV,IT,2025,0.1730,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2019,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2021,0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2022,-0.0054,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2023,-0.0200,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2024,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,NAC,KWH,IT,2025,0.0006,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2019,-0.0365,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2020,-0.0111,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2021,0.0381,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2022,-1.5262,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2023,-5.7859,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2024,-0.0349,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,GJ_GCV,IT,2025,0.1809,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2019,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2021,0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2022,-0.0055,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2023,-0.0208,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2024,-0.0001,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,OTH,TOT_GJ,PPS,KWH,IT,2025,0.0007,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2019,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2021,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2022,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2024,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,GJ_GCV,IT,2025,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2019,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2021,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2022,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2024,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,EUR,KWH,IT,2025,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2019,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2021,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2022,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2024,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,GJ_GCV,IT,2025,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2019,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2020,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2021,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2022,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2024,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,NAC,KWH,IT,2025,0.0000,,
ESTAT:NRG_PC_202_C(1.0),27/04/26 23:00:00,A,TAX_CAP,GJ20-199,PPS,GJ_GCV,IT,2019,0.0000,,
