entity_kind,company_eic,facility_eic,entity_name,name,code,url,longitude,latitude,type,updatedAt,gasDayStart,gasDayEnd,gasInStorage,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,status,trend,full,info
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-09-27 00:00:00,2020-09-26,2020-09-27,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-09-28 00:00:00,2020-09-27,2020-09-28,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-09-29 00:00:00,2020-09-28,2020-09-29,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-09-30 00:00:00,2020-09-29,2020-09-30,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-01 00:00:00,2020-09-30,2020-10-01,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-02 00:00:00,2020-10-01,2020-10-02,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-03 00:00:00,2020-10-02,2020-10-03,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-04 00:00:00,2020-10-03,2020-10-04,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-05 00:00:00,2020-10-04,2020-10-05,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-06 00:00:00,2020-10-05,2020-10-06,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-07 00:00:00,2020-10-06,2020-10-07,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-08 00:00:00,2020-10-07,2020-10-08,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-09 00:00:00,2020-10-08,2020-10-09,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-10 00:00:00,2020-10-09,2020-10-10,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-11 00:00:00,2020-10-10,2020-10-11,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-12 00:00:00,2020-10-11,2020-10-12,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-13 00:00:00,2020-10-12,2020-10-13,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-14 00:00:00,2020-10-13,2020-10-14,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-15 00:00:00,2020-10-14,2020-10-15,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-16 00:00:00,2020-10-15,2020-10-16,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-17 00:00:00,2020-10-16,2020-10-17,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-18 00:00:00,2020-10-17,2020-10-18,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-19 00:00:00,2020-10-18,2020-10-19,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-20 00:00:00,2020-10-19,2020-10-20,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-21 00:00:00,2020-10-20,2020-10-21,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-22 00:00:00,2020-10-21,2020-10-22,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-23 00:00:00,2020-10-22,2020-10-23,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-24 00:00:00,2020-10-23,2020-10-24,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-24 00:00:00,2020-10-24,2020-10-25,1.582,0,0,0,1.5822,15.12,21.6,-,-,E,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-26 00:00:00,2020-10-25,2020-10-26,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-27 00:00:00,2020-10-26,2020-10-27,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-28 00:00:00,2020-10-27,2020-10-28,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-29 00:00:00,2020-10-28,2020-10-29,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-30 00:00:00,2020-10-29,2020-10-30,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-10-31 00:00:00,2020-10-30,2020-10-31,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-01 00:00:00,2020-10-31,2020-11-01,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-02 00:00:00,2020-11-01,2020-11-02,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-03 00:00:00,2020-11-02,2020-11-03,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-04 00:00:00,2020-11-03,2020-11-04,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-05 00:00:00,2020-11-04,2020-11-05,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-06 00:00:00,2020-11-05,2020-11-06,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-07 00:00:00,2020-11-06,2020-11-07,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-08 00:00:00,2020-11-07,2020-11-08,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-09 00:00:00,2020-11-08,2020-11-09,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-10 00:00:00,2020-11-09,2020-11-10,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-11 00:00:00,2020-11-10,2020-11-11,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-12 00:00:00,2020-11-11,2020-11-12,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-13 00:00:00,2020-11-12,2020-11-13,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-14 00:00:00,2020-11-13,2020-11-14,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-15 00:00:00,2020-11-14,2020-11-15,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-16 00:00:00,2020-11-15,2020-11-16,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-17 00:00:00,2020-11-16,2020-11-17,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-18 00:00:00,2020-11-17,2020-11-18,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-19 00:00:00,2020-11-18,2020-11-19,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-20 00:00:00,2020-11-19,2020-11-20,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-21 00:00:00,2020-11-20,2020-11-21,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-22 00:00:00,2020-11-21,2020-11-22,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-23 00:00:00,2020-11-22,2020-11-23,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-24 00:00:00,2020-11-23,2020-11-24,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-25 00:00:00,2020-11-24,2020-11-25,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-26 00:00:00,2020-11-25,2020-11-26,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-27 00:00:00,2020-11-26,2020-11-27,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-28 00:00:00,2020-11-27,2020-11-28,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-29 00:00:00,2020-11-28,2020-11-29,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-11-30 00:00:00,2020-11-29,2020-11-30,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-01 00:00:00,2020-11-30,2020-12-01,1.582,0,0,0,1.5822,15.12,21.6,-,-,C,0,99.99,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-02 00:00:00,2020-12-01,2020-12-02,1.2725,0,12.5,12.5,1.5822,15.12,21.6,-,-,C,-19.56,80.43,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-03 00:00:00,2020-12-02,2020-12-03,1.2581,0,14.4,14.4,1.5822,15.12,21.6,-,-,C,-0.91,79.52,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-04 00:00:00,2020-12-03,2020-12-04,1.2432,0,14.9,14.9,1.5822,15.12,21.6,-,-,C,-0.94,78.57,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-05 00:00:00,2020-12-04,2020-12-05,1.2282,0,14.9,14.9,1.5822,15.12,21.6,-,-,C,-0.95,77.63,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-06 00:00:00,2020-12-05,2020-12-06,1.5587,0.28,0,-0.3,1.5822,15.12,21.6,-,-,C,20.89,98.51,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-07 00:00:00,2020-12-06,2020-12-07,1.5603,1.88,0,-1.9,1.5822,15.12,21.6,-,-,C,0.1,98.61,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-08 00:00:00,2020-12-07,2020-12-08,1.5469,0,13.4,13.4,1.5822,15.12,21.6,-,-,C,-0.85,97.77,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-09 00:00:00,2020-12-08,2020-12-09,1.5376,0.05,0,-0.1,1.5822,15.12,21.6,-,-,C,-0.59,97.18,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2020-12-10 00:00:00,2020-12-09,2020-12-10,1.1925,0.05,0,-0.1,1.5822,15.12,21.6,-,-,C,-21.81,75.37,[]
